Wavelength,Sample,Letter,mean_STD,mean_RAW,dataset_Name,ID
941,21,A,0.9901999753884766,0.4906547823221507,VIE,VIE_21_A
941,21,C,0.9761990562869403,0.1764310988213799,VIE,VIE_21_C
941,22,A,0.9924124522716642,0.5162964864423764,VIE,VIE_22_A
941,22,C,0.9688843039590617,0.1765729932925915,VIE,VIE_22_C
941,23,A,0.9949296626927057,0.5766444354234713,VIE,VIE_23_A
941,23,C,0.9637744006127325,0.1735300745913072,VIE,VIE_23_C
941,24,A,0.9938893067763205,0.4771927145537418,VIE,VIE_24_A
941,24,C,0.9770915859619393,0.2061968927665242,VIE,VIE_24_C
941,25,A,0.9907091845549283,0.5210433274113027,VIE,VIE_25_A
941,25,C,0.9693176009336271,0.1575273398302782,VIE,VIE_25_C
941,26,A,0.9911521762011674,0.597947909182006,VIE,VIE_26_A
941,26,C,0.9791232314952167,0.1811291850419048,VIE,VIE_26_C
941,27,A,0.9865036129345697,0.5291745893891104,VIE,VIE_27_A
941,27,C,0.9714090057621386,0.178852277780352,VIE,VIE_27_C
941,28,A,0.9909493327087613,0.52344048774112,VIE,VIE_28_A
941,28,C,0.9418911499804552,0.1939893132011952,VIE,VIE_28_C
941,29,B,0.9748136736876258,0.16986712198760773,VIE,VIE_29_B
941,30,F,0.9828703971545891,0.13738358130698103,VIE,VIE_30_F
942,1,A,0.9646806073352878,0.4759073436450755,VIE,VIE_1_A
942,1,C,0.9512096771780655,0.17522252212996006,VIE,VIE_1_C
942,2,A,0.9831389917400469,0.5382208621100677,VIE,VIE_2_A
942,2,C,0.9783951505042452,0.3882797618163989,VIE,VIE_2_C
942,3,A,0.9696824747791504,0.5003776174130061,VIE,VIE_3_A
942,3,C,0.9638328377884601,0.2180986484940625,VIE,VIE_3_C
942,4,A,0.9801268430734527,0.45403596811644065,VIE,VIE_4_A
942,4,C,0.9431480756023413,0.2076843552075811,VIE,VIE_4_C
942,5,A,0.9811053032367721,0.4297919473753609,VIE,VIE_5_A
942,5,C,0.9608169468092399,0.1678774798784805,VIE,VIE_5_C
942,6,A,0.9892760320897686,0.4945264380653652,VIE,VIE_6_A
942,6,C,0.9600643789790041,0.1666000592053387,VIE,VIE_6_C
942,7,A,0.9819514368631688,0.4475334776499847,VIE,VIE_7_A
942,7,C,0.975104658926514,0.1774961861457762,VIE,VIE_7_C
