Sample,Letter,mean_STD,Wavelength,mean_RAW,dataset_Name,ID
1,A,0,400,0.2921463790591579,AVEN,AVEN_1_A
1,A,0.0030108463485149705,401,0.2928806956912827,AVEN,AVEN_1_A
1,A,0.028846286719667148,402,0.2991817125373144,AVEN,AVEN_1_A
1,A,0.0160347091125761,403,0.2960570912741653,AVEN,AVEN_1_A
1,A,0.013028017919632392,404,0.2953237880447492,AVEN,AVEN_1_A
1,A,0.04824074692252404,405,0.3039118359144389,AVEN,AVEN_1_A
1,A,0.05194522272572755,406,0.3048153221374864,AVEN,AVEN_1_A
1,A,0.03282718087619812,407,0.3001526145533907,AVEN,AVEN_1_A
1,A,0.02523542564606777,408,0.2983010580515935,AVEN,AVEN_1_A
1,A,0.030880023748852455,409,0.2996777215504065,AVEN,AVEN_1_A
1,A,0.043372816269027184,410,0.3027245941793513,AVEN,AVEN_1_A
1,A,0.02417863039835742,411,0.2980433157966535,AVEN,AVEN_1_A
1,A,0.007770573032956509,412,0.2940415475130562,AVEN,AVEN_1_A
1,A,0.025999534951025395,413,0.2984874170040085,AVEN,AVEN_1_A
1,A,0.04151877796014786,414,0.3022724119657096,AVEN,AVEN_1_A
1,A,0.046272181131570445,415,0.3034317215431286,AVEN,AVEN_1_A
1,A,0.03812635628383076,416,0.3014450327600822,AVEN,AVEN_1_A
1,A,0.03284860835332564,417,0.3001578405101543,AVEN,AVEN_1_A
1,A,0.03726918254133327,418,0.3012359762813127,AVEN,AVEN_1_A
1,A,0.050652941032187766,419,0.3045001469903306,AVEN,AVEN_1_A
1,A,0.05438949006935698,420,0.3054114555684308,AVEN,AVEN_1_A
1,A,0.025991117047455155,421,0.2984853639578269,AVEN,AVEN_1_A
1,A,0.023303599807228643,422,0.2978299042032652,AVEN,AVEN_1_A
1,A,0.043456807570701514,423,0.3027450788546333,AVEN,AVEN_1_A
1,A,0.02877360791373699,424,0.2991639868715647,AVEN,AVEN_1_A
1,A,0.01814965848407877,425,0.296572907200927,AVEN,AVEN_1_A
1,A,0.03235550580313776,426,0.3000375775136302,AVEN,AVEN_1_A
1,A,0.0340120599520568,427,0.3004415952291694,AVEN,AVEN_1_A
1,A,0.028770425386733946,428,0.2991632106836627,AVEN,AVEN_1_A
1,A,0.036155072752183486,429,0.3009642555578061,AVEN,AVEN_1_A
1,A,0.035616448804763355,430,0.3008328903278114,AVEN,AVEN_1_A
1,A,0.026905999531164074,431,0.2987084950467177,AVEN,AVEN_1_A
1,A,0.03463712707992822,432,0.3005940431242328,AVEN,AVEN_1_A
1,A,0.045380017976228704,433,0.30321413148116494,AVEN,AVEN_1_A
1,A,0.04665053064800647,434,0.3035239973720869,AVEN,AVEN_1_A
1,A,0.04344680591710364,435,0.3027426395469651,AVEN,AVEN_1_A
1,A,0.03968447836773903,436,0.3018250438362566,AVEN,AVEN_1_A
1,A,0.04260305356461386,437,0.3025368564168717,AVEN,AVEN_1_A
1,A,0.04701001320176438,438,0.30361167172927,AVEN,AVEN_1_A
1,A,0.050718352217504155,439,0.3045161001529118,AVEN,AVEN_1_A
1,A,0.054345223492672165,440,0.3054006593736921,AVEN,AVEN_1_A
1,A,0.05751985994062274,441,0.30617492284476877,AVEN,AVEN_1_A
1,A,0.05984072713405564,442,0.3067409601591376,AVEN,AVEN_1_A
1,A,0.056182601348513134,443,0.3058487782621592,AVEN,AVEN_1_A
1,A,0.05085880408420652,444,0.3045503550200801,AVEN,AVEN_1_A
1,A,0.06315998122318259,445,0.3075504944899401,AVEN,AVEN_1_A
1,A,0.06932692043230262,446,0.3090545519895176,AVEN,AVEN_1_A
1,A,0.05716953768336215,447,0.3060894825963028,AVEN,AVEN_1_A
1,A,0.05786782738121207,448,0.3062597887759674,AVEN,AVEN_1_A
1,A,0.06728260238255708,449,0.3085559623666956,AVEN,AVEN_1_A
1,A,0.0696119032575134,450,0.3091240565753379,AVEN,AVEN_1_A
1,A,0.07316662271242318,451,0.3099910186571344,AVEN,AVEN_1_A
1,A,0.07888486459240926,452,0.3113856431689623,AVEN,AVEN_1_A
1,A,0.08064370014670108,453,0.31181460634117,AVEN,AVEN_1_A
1,A,0.08278206695001983,454,0.3123361335556142,AVEN,AVEN_1_A
1,A,0.08918641429951425,455,0.3138980926303301,AVEN,AVEN_1_A
1,A,0.09313378300664636,456,0.3148608181098969,AVEN,AVEN_1_A
1,A,0.09408053996263338,457,0.3150917230777655,AVEN,AVEN_1_A
1,A,0.09471044988341747,458,0.3152453520837094,AVEN,AVEN_1_A
1,A,0.09175563467365741,459,0.31452470091050944,AVEN,AVEN_1_A
1,A,0.08598352943664969,460,0.3131169396409913,AVEN,AVEN_1_A
1,A,0.08934441329641393,461,0.3139366270747529,AVEN,AVEN_1_A
1,A,0.09792842085184135,462,0.3160301844299279,AVEN,AVEN_1_A
1,A,0.10508239914645806,463,0.31777497132354937,AVEN,AVEN_1_A
1,A,0.10515852338351396,464,0.3177935372970025,AVEN,AVEN_1_A
1,A,0.09946613326109323,465,0.3164052177816283,AVEN,AVEN_1_A
1,A,0.09851045001131208,466,0.3161721357760641,AVEN,AVEN_1_A
1,A,0.09814531265721567,467,0.3160830822671545,AVEN,AVEN_1_A
1,A,0.09640658011277671,468,0.3156590220268078,AVEN,AVEN_1_A
1,A,0.10143234240566902,469,0.3168847573894233,AVEN,AVEN_1_A
1,A,0.10915271202843778,470,0.3187676817116646,AVEN,AVEN_1_A
1,A,0.10995986590740504,471,0.3189645388240516,AVEN,AVEN_1_A
1,A,0.10836516061050248,472,0.3185756054520678,AVEN,AVEN_1_A
1,A,0.10565621161893768,473,0.3179149186983034,AVEN,AVEN_1_A
1,A,0.10110311129141611,474,0.3168044610690454,AVEN,AVEN_1_A
1,A,0.09721984144266445,475,0.3158573686880697,AVEN,AVEN_1_A
1,A,0.09651819355362065,476,0.3156862434776868,AVEN,AVEN_1_A
1,A,0.10140477926096444,477,0.3168780350020121,AVEN,AVEN_1_A
1,A,0.10878146145556677,478,0.31867713724715563,AVEN,AVEN_1_A
1,A,0.11004782223819001,479,0.3189859905320167,AVEN,AVEN_1_A
1,A,0.10598710942592074,480,0.3179956215090998,AVEN,AVEN_1_A
1,A,0.09881954847317923,481,0.3162475219350507,AVEN,AVEN_1_A
1,A,0.10193412129458858,482,0.3170071364619935,AVEN,AVEN_1_A
1,A,0.10662162066744037,483,0.3181503727331694,AVEN,AVEN_1_A
1,A,0.09779553669200754,484,0.315997775254096,AVEN,AVEN_1_A
1,A,0.09459233483168585,485,0.3152165449521088,AVEN,AVEN_1_A
1,A,0.09913663061658445,486,0.3163248552376176,AVEN,AVEN_1_A
1,A,0.09951180048400565,487,0.3164163555805877,AVEN,AVEN_1_A
1,A,0.09713925220197207,488,0.3158377137429278,AVEN,AVEN_1_A
1,A,0.09381404745898808,489,0.3150267281045548,AVEN,AVEN_1_A
1,A,0.09633099644608217,490,0.3156405878932964,AVEN,AVEN_1_A
1,A,0.10060380147830235,491,0.3166826841804528,AVEN,AVEN_1_A
1,A,0.09450536004093325,492,0.3151953326323713,AVEN,AVEN_1_A
1,A,0.08973055877121931,493,0.3140308042634059,AVEN,AVEN_1_A
1,A,0.09006631124816832,494,0.3141126910817825,AVEN,AVEN_1_A
1,A,0.09138269539155741,495,0.3144337445859684,AVEN,AVEN_1_A
1,A,0.09370664321420065,496,0.31500053323634203,AVEN,AVEN_1_A
1,A,0.09732777060954433,497,0.31588369157976104,AVEN,AVEN_1_A
1,A,0.09776471400947029,498,0.3159902578965779,AVEN,AVEN_1_A
1,A,0.09612156873994954,499,0.3155895104784968,AVEN,AVEN_1_A
1,A,0.09914507217306195,500,0.3163269140525171,AVEN,AVEN_1_A
1,A,0.1018258584817909,501,0.3169807321972534,AVEN,AVEN_1_A
1,A,0.10176869044031761,502,0.3169667894586276,AVEN,AVEN_1_A
1,A,0.10369700649766378,503,0.3174370873048133,AVEN,AVEN_1_A
1,A,0.10742865366877521,504,0.3183472003646578,AVEN,AVEN_1_A
1,A,0.1119356548533028,505,0.31944641485377884,AVEN,AVEN_1_A
1,A,0.11379016919455966,506,0.3198987131671652,AVEN,AVEN_1_A
1,A,0.11330551724253758,507,0.31978051119072193,AVEN,AVEN_1_A
1,A,0.1165467600603887,508,0.3205710193184705,AVEN,AVEN_1_A
1,A,0.12230198960107456,509,0.3219746647670355,AVEN,AVEN_1_A
1,A,0.1289365467493005,510,0.3235927698101998,AVEN,AVEN_1_A
1,A,0.13180442485712604,511,0.3242922178556046,AVEN,AVEN_1_A
1,A,0.13255494027851508,512,0.3244752613898135,AVEN,AVEN_1_A
1,A,0.138610623143936,513,0.3259521845310907,AVEN,AVEN_1_A
1,A,0.14125662670044054,514,0.3265975194951818,AVEN,AVEN_1_A
1,A,0.13844295148409233,515,0.3259112910166741,AVEN,AVEN_1_A
1,A,0.14285901193805792,516,0.3269883259312638,AVEN,AVEN_1_A
1,A,0.14959930197914578,517,0.3286322182158891,AVEN,AVEN_1_A
1,A,0.15037249044560402,518,0.3288207914889714,AVEN,AVEN_1_A
1,A,0.14894434343177126,519,0.3284724800894561,AVEN,AVEN_1_A
1,A,0.14727966079786012,520,0.3280664799141588,AVEN,AVEN_1_A
1,A,0.1489039970995248,521,0.3284626400048472,AVEN,AVEN_1_A
1,A,0.15054857864540555,522,0.3288637377169976,AVEN,AVEN_1_A
1,A,0.14997589599990097,523,0.3287240658962384,AVEN,AVEN_1_A
1,A,0.15042183096324915,524,0.328832825169389,AVEN,AVEN_1_A
1,A,0.15150957694643594,525,0.3290981160127344,AVEN,AVEN_1_A
1,A,0.15112739230647804,526,0.32900490483382383,AVEN,AVEN_1_A
1,A,0.15165046911459273,527,0.3291324782652169,AVEN,AVEN_1_A
1,A,0.15303602298641814,528,0.32947040160470853,AVEN,AVEN_1_A
1,A,0.15067014091530656,529,0.3288933855921445,AVEN,AVEN_1_A
1,A,0.14726867080307904,530,0.3280637995595274,AVEN,AVEN_1_A
1,A,0.14624099092750886,531,0.3278131582654264,AVEN,AVEN_1_A
1,A,0.14736309259995428,532,0.3280868281328436,AVEN,AVEN_1_A
1,A,0.150002658358959,533,0.3287305929796882,AVEN,AVEN_1_A
1,A,0.1525739825630036,534,0.3293577143638619,AVEN,AVEN_1_A
1,A,0.15419934524453305,535,0.3297541247787842,AVEN,AVEN_1_A
1,A,0.15427576029383522,536,0.3297727616785632,AVEN,AVEN_1_A
1,A,0.15283595738678418,537,0.3294216075181555,AVEN,AVEN_1_A
1,A,0.15143940700085406,538,0.3290810022340318,AVEN,AVEN_1_A
1,A,0.15285259071174112,539,0.3294256642270505,AVEN,AVEN_1_A
1,A,0.153778954633329,540,0.3296515955288447,AVEN,AVEN_1_A
1,A,0.15350893821072922,541,0.3295857411054997,AVEN,AVEN_1_A
1,A,0.15399719815902196,542,0.3297048230377307,AVEN,AVEN_1_A
1,A,0.15438039260633277,543,0.329798280498998,AVEN,AVEN_1_A
1,A,0.15385067991433812,544,0.3296690886389846,AVEN,AVEN_1_A
1,A,0.15499376161626213,545,0.3299478753349627,AVEN,AVEN_1_A
1,A,0.15788589586561536,546,0.3306532392213282,AVEN,AVEN_1_A
1,A,0.16157115383358564,547,0.3315520383981397,AVEN,AVEN_1_A
1,A,0.16392305444114705,548,0.3321256444654465,AVEN,AVEN_1_A
