Sample,Letter,mean_STD,Wavelength,mean_RAW,dataset_Name,ID
1,A,0.06057487923080335,400,0.2387098795297359,BLAVET,BLAVET_1_A
1,A,0.05154127257431167,401,0.2357408657586469,BLAVET,BLAVET_1_A
1,A,0.032052349437792595,402,0.2293355745636357,BLAVET,BLAVET_1_A
1,A,0.006070980113096235,403,0.2207964554443258,BLAVET,BLAVET_1_A
1,A,0,404,0.2188011478949499,BLAVET,BLAVET_1_A
1,A,0.02745870671761064,405,0.2278258134002047,BLAVET,BLAVET_1_A
1,A,0.04202429764102222,406,0.23261298663898872,BLAVET,BLAVET_1_A
1,A,0.04343726564835413,407,0.23307737717882498,BLAVET,BLAVET_1_A
1,A,0.04739093984043828,408,0.2343768042591774,BLAVET,BLAVET_1_A
1,A,0.04882245834366282,409,0.2348472916637389,BLAVET,BLAVET_1_A
1,A,0.045675986152581415,410,0.2338131621492602,BLAVET,BLAVET_1_A
1,A,0.03167576323737961,411,0.2292118045504456,BLAVET,BLAVET_1_A
1,A,0.022719263018311044,412,0.2262681328252585,BLAVET,BLAVET_1_A
1,A,0.032761392700103566,413,0.2295686109676047,BLAVET,BLAVET_1_A
1,A,0.04046171520695671,414,0.2320994233478675,BLAVET,BLAVET_1_A
1,A,0.040755984346253916,415,0.232196138775072,BLAVET,BLAVET_1_A
1,A,0.03081089881285993,416,0.2289275554698551,BLAVET,BLAVET_1_A
1,A,0.02323398579962258,417,0.2264373032445737,BLAVET,BLAVET_1_A
1,A,0.02294655615980469,418,0.22634283570892721,BLAVET,BLAVET_1_A
1,A,0.020537547222187976,419,0.2255510832027097,BLAVET,BLAVET_1_A
1,A,0.020788852992829638,420,0.2256336781531167,BLAVET,BLAVET_1_A
1,A,0.0306053725941154,421,0.228860006571948,BLAVET,BLAVET_1_A
1,A,0.03221078827209837,422,0.2293876475726582,BLAVET,BLAVET_1_A
1,A,0.026099916028173176,423,0.2273792289492348,BLAVET,BLAVET_1_A
1,A,0.026759298351519755,424,0.2275959436317389,BLAVET,BLAVET_1_A
1,A,0.0332293809666699,425,0.2297224214733062,BLAVET,BLAVET_1_A
1,A,0.04270002641210412,426,0.23283507379677099,BLAVET,BLAVET_1_A
1,A,0.03635599983264611,427,0.2307500259310849,BLAVET,BLAVET_1_A
