Sample,Letter,mean_STD,Wavelength,mean_RAW,dataset_Name,ID
2,A,0.12513176577727783,400,0.5796148853585402,MORB,MORB_2_A
2,A,0.08666823892970715,401,0.5747674063666885,MORB,MORB_2_A
2,A,0,402,0.5638447868903866,MORB,MORB_2_A
2,A,0.031037468338560102,403,0.5677563750379757,MORB,MORB_2_A
2,A,0.09488518486486715,404,0.5758029711227682,MORB,MORB_2_A
2,A,0.12736490628793823,405,0.5798963234532365,MORB,MORB_2_A
2,A,0.13952991120031444,406,0.5814294539428614,MORB,MORB_2_A
2,A,0.1352715526410471,407,0.5808927817927066,MORB,MORB_2_A
2,A,0.11687748823339596,408,0.5785746157767765,MORB,MORB_2_A
2,A,0.11535907950081167,409,0.5783832538545738,MORB,MORB_2_A
2,A,0.13908170138508202,410,0.581372966983881,MORB,MORB_2_A
2,A,0.18450330162424197,411,0.5870973576204489,MORB,MORB_2_A
2,A,0.20414584704598357,412,0.5895728671247054,MORB,MORB_2_A
2,A,0.15900634529450766,413,0.5838840287789635,MORB,MORB_2_A
2,A,0.140176233299283,414,0.581510908584531,MORB,MORB_2_A
2,A,0.1502179836641317,415,0.5827764496808514,MORB,MORB_2_A
2,A,0.14805120292213736,416,0.5825033747709922,MORB,MORB_2_A
2,A,0.1517739075622624,417,0.5829725395620263,MORB,MORB_2_A
2,A,0.16341699726757875,418,0.5844398941540905,MORB,MORB_2_A
2,A,0.15516848729739185,419,0.583400351447749,MORB,MORB_2_A
2,A,0.14342734283243413,420,0.5819206392164779,MORB,MORB_2_A
2,A,0.15160392546000134,421,0.582951117068115,MORB,MORB_2_A
2,A,0.16523058450973477,422,0.5846684568153119,MORB,MORB_2_A
2,A,0.176895286185054,423,0.5861385351194001,MORB,MORB_2_A
2,A,0.1727424155999934,424,0.5856151574011597,MORB,MORB_2_A
2,A,0.17351636163200976,425,0.5857126962240007,MORB,MORB_2_A
2,A,0.18822783641231675,426,0.587566753061256,MORB,MORB_2_A
2,A,0.18085418836026096,427,0.5866374673988336,MORB,MORB_2_A
2,A,0.16444822720510052,428,0.5845698579371236,MORB,MORB_2_A
2,A,0.1687532909641361,429,0.5851124162473172,MORB,MORB_2_A
2,A,0.18404433920905963,430,0.5870395155334645,MORB,MORB_2_A
2,A,0.20329304655455271,431,0.5894653904369114,MORB,MORB_2_A
2,A,0.20872298565539044,432,0.5901497144673794,MORB,MORB_2_A
2,A,0.20624594556311865,433,0.5898375382112382,MORB,MORB_2_A
2,A,0.20210375799031743,434,0.5893155068510086,MORB,MORB_2_A
2,A,0.19370869860704404,435,0.5882574948242635,MORB,MORB_2_A
2,A,0.18599256733000402,436,0.5872850467070627,MORB,MORB_2_A
2,A,0.1932843817303369,437,0.5882040190430675,MORB,MORB_2_A
2,A,0.18926543903815232,438,0.5876975199810593,MORB,MORB_2_A
2,A,0.17176126276085293,439,0.5854915047315962,MORB,MORB_2_A
2,A,0.19642956284628618,440,0.5886003997349774,MORB,MORB_2_A
2,A,0.2265536578251446,441,0.5923968773210618,MORB,MORB_2_A
2,A,0.2101911593879118,442,0.5903347453760891,MORB,MORB_2_A
2,A,0.206397135884636,443,0.5898565924157637,MORB,MORB_2_A
2,A,0.22148524837187433,444,0.591758116126744,MORB,MORB_2_A
2,A,0.22711585427382647,445,0.59246772978046,MORB,MORB_2_A
2,A,0.23323248767430937,446,0.5932385964778173,MORB,MORB_2_A
2,A,0.243494414497544,447,0.5945318859592703,MORB,MORB_2_A
2,A,0.23555064338944928,448,0.593530748863466,MORB,MORB_2_A
2,A,0.2205829451943745,449,0.5916444007174799,MORB,MORB_2_A
2,A,0.2234673097095999,450,0.5920079112309024,MORB,MORB_2_A
2,A,0.22843461938101003,451,0.5926339310281405,MORB,MORB_2_A
2,A,0.23280009311971028,452,0.5931841026835296,MORB,MORB_2_A
2,A,0.24832446081822357,453,0.5951406067393993,MORB,MORB_2_A
2,A,0.2556474743884982,454,0.59606351104247135,MORB,MORB_2_A
2,A,0.23918995820095218,455,0.5939894042063161,MORB,MORB_2_A
2,A,0.24540966676601028,456,0.5947732612541641,MORB,MORB_2_A
2,A,0.26968700902725673,457,0.5978328846489651,MORB,MORB_2_A
2,A,0.27499056256983484,458,0.5985012805680833,MORB,MORB_2_A
2,A,0.2803484645259352,459,0.5991765259057125,MORB,MORB_2_A
2,A,0.2900250675996516,460,0.6003960482417223,MORB,MORB_2_A
2,A,0.2820740053916909,461,0.5993939922636333,MORB,MORB_2_A
2,A,0.2708640778191127,462,0.5979812282021473,MORB,MORB_2_A
2,A,0.27774073777016,463,0.5988478794787947,MORB,MORB_2_A
2,A,0.28204605397162474,464,0.5993904696037873,MORB,MORB_2_A
2,A,0.28144117705453575,465,0.5993142382129462,MORB,MORB_2_A
2,A,0.28695983771703587,466,0.6000097436389213,MORB,MORB_2_A
2,A,0.2903727750867477,467,0.6004398690994842,MORB,MORB_2_A
2,A,0.2868577153578083,468,0.5999968733685243,MORB,MORB_2_A
2,A,0.28386835545244826,469,0.5996201305025426,MORB,MORB_2_A
2,A,0.285501900939261,470,0.5998260028725138,MORB,MORB_2_A
2,A,0.2976596125938273,471,0.6013582142078927,MORB,MORB_2_A
2,A,0.3090467893729063,472,0.6027933166214555,MORB,MORB_2_A
2,A,0.3152810591067859,473,0.6035790087833907,MORB,MORB_2_A
2,A,0.31717811001143686,474,0.6038180901979269,MORB,MORB_2_A
