Wavelength,Sample,Letter,mean_STD,mean_RAW,dataset_Name,ID
400,1,Field,0.004007594966565629,0.020512669398445565,VIGO,VIGO_1_Field
401,1,Field,0.003375911062343965,0.020382902858541194,VIGO,VIGO_1_Field
402,1,Field,4.885353129452204e-4,0.019789750558950884,VIGO,VIGO_1_Field
403,1,Field,0.0021308623737035623,0.02012713306726178,VIGO,VIGO_1_Field
404,1,Field,0.004161408783325716,0.020544267301537675,VIGO,VIGO_1_Field
405,1,Field,0.003947387117181934,0.020500300927067096,VIGO,VIGO_1_Field
406,1,Field,0.0059695514716299755,0.02091571323952424,VIGO,VIGO_1_Field
407,1,Field,0.008157052337308323,0.02136509055700815,VIGO,VIGO_1_Field
408,1,Field,0.004847679660420262,0.020685247618690804,VIGO,VIGO_1_Field
409,1,Field,0.0023793205992574218,0.02017817372862014,VIGO,VIGO_1_Field
410,1,Field,0.002461159653009687,0.020194985888568343,VIGO,VIGO_1_Field
411,1,Field,0.002837127703331584,0.02027222083579243,VIGO,VIGO_1_Field
412,1,Field,0.002388584838091328,0.020180076877030745,VIGO,VIGO_1_Field
413,1,Field,3.4373659913242654e-4,0.019760004624396414,VIGO,VIGO_1_Field
414,1,Field,2.1809257596562784e-4,0.019734193629313185,VIGO,VIGO_1_Field
415,1,Field,0.0014740692914645141,0.019992208360227644,VIGO,VIGO_1_Field
416,1,Field,7.091446758385111e-4,0.01983507024099731,VIGO,VIGO_1_Field
417,1,Field,9.238270183080217e-4,0.019879172337907883,VIGO,VIGO_1_Field
418,1,Field,0.002808620922877565,0.020266364700724543,VIGO,VIGO_1_Field
419,1,Field,0.0023961641946230335,0.020181633900828957,VIGO,VIGO_1_Field
420,1,Field,8.190692238311482e-4,0.019857651991376294,VIGO,VIGO_1_Field
421,1,Field,5.448151615964046e-5,0.019700583082995292,VIGO,VIGO_1_Field
422,1,Field,1.696472247851311e-4,0.01972424152264222,VIGO,VIGO_1_Field
423,1,Field,7.904995243808533e-4,0.019851782930887345,VIGO,VIGO_1_Field
424,1,Field,2.0756554158011015e-4,0.019732031065381236,VIGO,VIGO_1_Field
425,1,Field,5.476082657184488e-4,0.019801885889029876,VIGO,VIGO_1_Field
426,1,Field,0.0028604803299739166,0.02027701815536445,VIGO,VIGO_1_Field
427,1,Field,0.0031614520463844648,0.020338846639494975,VIGO,VIGO_1_Field
428,1,Field,0.0020150110506543415,0.020103333782152618,VIGO,VIGO_1_Field
429,1,Field,0.0017015255643642096,0.020038934599912517,VIGO,VIGO_1_Field
430,1,Field,0.0010986076762346257,0.019915077449736387,VIGO,VIGO_1_Field
431,1,Field,2.1879859058605505e-4,0.019734338665578638,VIGO,VIGO_1_Field
432,1,Field,0,0.019689390969671632,VIGO,VIGO_1_Field
433,1,Field,0.0011158519305502282,0.019918619929132825,VIGO,VIGO_1_Field
434,1,Field,0.003798755058998102,0.0204697675103052,VIGO,VIGO_1_Field
435,1,Field,0.003724697300851995,0.020454553858408313,VIGO,VIGO_1_Field
436,1,Field,0.0017796586581216808,0.020054985446168325,VIGO,VIGO_1_Field
437,1,Field,0.0021011640874811868,0.020121032161700612,VIGO,VIGO_1_Field
438,1,Field,0.0023473740908895565,0.020171610971796327,VIGO,VIGO_1_Field
439,1,Field,0.0019120797936831649,0.020082188660398067,VIGO,VIGO_1_Field
440,1,Field,0.0026987955257856697,0.020243803318870435,VIGO,VIGO_1_Field
