"","Wavelength","GRA-VIE_1_A","GRA-VIE_1_B","GRA-VIE_2_A","GRA-VIE_2_B","GRA-VIE_3_A","GRA-VIE_3_B","GRA-VIE_3_C","GRA-VIE_4_A","GRA-VIE_4_B","GRA-VIE_4_C","GRA-VIE_5_A","GRA-VIE_5_B","GRA-VIE_5_C","GRA-VIE_6_A","GRA-VIE_6_B","GRA-VIE_6_C","GRA-VIE_7_A","GRA-VIE_7_B","GRA-VIE_7_C","GRA-VIE_8_A","GRA-VIE_8_B","GRA-VIE_8_C","GRA-VIE_9_A","GRA-VIE_9_B","GRA-VIE_9_C","GRA-VIE_10_A","GRA-VIE_10_B","GRA-VIE_10_C","GRA-VIE_11_A","GRA-VIE_11_B","GRA-VIE_11_C","GRA-VIE_12_A","GRA-VIE_12_B","GRA-VIE_12_C","GRA-VIE_13_A","GRA-VIE_13_B","GRA-VIE_13_C","GRA-VIE_14_A","GRA-VIE_14_B","GRA-VIE_14_C","GRA-VIE_15_A","GRA-VIE_15_B","GRA-VIE_15_C","GRA-VIE_16_A","GRA-VIE_16_B","GRA-VIE_16_C","GRA-VIE_17_A","GRA-VIE_17_B","GRA-VIE_17_C","GRA-VIE_18_A","GRA-VIE_18_B","GRA-VIE_18_C","GRA-VIE_19_A","GRA-VIE_19_B","GRA-VIE_19_C","GRA-VIE_20_A","GRA-VIE_20_B","GRA-VIE_20_C","GRA-VIE_21_A","GRA-VIE_21_B","GRA-VIE_21_C","GRA-VIE_22_A","GRA-VIE_22_B","GRA-VIE_22_C","GRA-VIE_23_A","GRA-VIE_23_B","GRA-VIE_23_C","GRA-VIE_24_A","GRA-VIE_24_B","GRA-VIE_24_C","GRA-VIE_25_A","GRA-VIE_25_B","GRA-VIE_25_C","GRA-VIE_26_A","GRA-VIE_26_B","GRA-VIE_26_C","GRA-VIE_27_A","GRA-VIE_27_B","GRA-VIE_27_C","GRA-VIE_28_A","GRA-VIE_28_B","GRA-VIE_28_C","GRA-VIE_29_D","GRA-VIE_29_E","GRA-VIE_30_F","GRA-VIE_31_G","GRA-VIE_31_H","GRA-VIE_31_I","GRA-VIE_32_G","GRA-VIE_32_H","GRA-VIE_32_I","GRA-VIE_33_G","GRA-VIE_33_H","GRA-VIE_33_I","GRA-VIE_34_F","GRA-VIE_34_G"
"148",547,0.0563271484534518,0.0587221907178521,0.0379689737787286,0.0957819376330498,0.0502212694121915,0.0334991651822736,0.105586855746347,0.033107533932599,0.0400618906001364,0.0951169359300781,0.0433414997755485,0.0402381127567927,0.0640668209435026,0.0580355622457675,0.099646661047374,0.0902126046557973,0.0499319408453735,0.10460368458957,0.170624210622589,0.0858950057252134,0.0490396501769554,0.0292179634349823,0.0620231275186935,0.0935522914264865,0.0310746897654403,0.0603422305496353,0.0450263308529729,0.0746854312802755,0.0452512416572542,0.0794195934504396,0.0514805542987854,0.054371689753185,0.0348459453466998,0.110044892748301,0.056054647263872,0.0336854063224555,0.0317444694794711,0.0428325136672007,0.0612894819321694,0.0826615213668447,0.102116732528296,0.101998267047423,0.0407562113728383,0.0590572149757372,0.160127286159635,0.0307484844322156,0.0712280638160477,0.140773565594951,0.05053271265741,0.0412397469850746,0.0423422615672166,0.055993855285627,0.045341078721934,0.0634447909753223,0.169630343338587,0.055897810989126,0.0728136907079281,0.0862014774732949,0.0720494840951965,0.0425728410645356,0.109676764660712,0.0578276713085264,0.0778832134742873,0.0799165903091788,0.0504010380183511,0.0723270638934598,0.0528782982992938,0.0393288055665369,0.0553691285811985,0.0830946358855053,0.0584357889975191,0.0435944791314963,0.071577695171157,0.0380377480509842,0.0988283964433887,0.0389016038570775,0.0424989912002861,0.0652312699092639,0.0339590651246861,0.0379977328391345,0.054471633270472,0.0544962045487289,0.038873858790634,0.0892288846522703,0.468310335174499,0.0251532786034498,0.023154150870012,0.0309411502238358,0.0657509834759087,0.0254144675868077,0.0324259506549759,0.0386096783889369,0.015653533173215,0.0180741182095575,0.509093692762069,0.0198627885570944
"149",548,0.0565622748366358,0.0589333157764486,0.0381407867899829,0.0969037818654271,0.0510305760726602,0.0338365600380138,0.106278871548555,0.0344330183965903,0.0406191612720243,0.0965080026231552,0.0438192774691079,0.0403650643947381,0.065180623982141,0.0584911619305977,0.100746985954767,0.0915869421526001,0.0511904627361886,0.105125028462188,0.172238653123452,0.0860808670025906,0.0491755218106164,0.0294934345168101,0.062301332496956,0.0942852374785426,0.0311027644287485,0.0594993044299547,0.0453967421186403,0.0755706247891554,0.0459691410465084,0.080660369189227,0.0528110720112854,0.0551457994459795,0.0354276406402402,0.111524865256548,0.0566277275171281,0.0341526660061948,0.0319679057588914,0.0432189906798704,0.0617223625812737,0.0834980834371968,0.104293868123812,0.103541237092042,0.0413400462091399,0.0596492131350892,0.161255623962814,0.0310539080206268,0.0723793729481604,0.142922328434173,0.0514141498406253,0.0415047592789006,0.043288018712131,0.0568954871173516,0.0454109411598199,0.0640546199841339,0.170870536778355,0.0558569203833303,0.0737031152228715,0.0875681605364431,0.0717352431856644,0.0433075720122471,0.110599387149119,0.058494544074383,0.078602909794688,0.080875995205628,0.0515076132529097,0.0726487727164312,0.05331227592192,0.0396832237982752,0.0552732135505919,0.0838181397000598,0.05865554631606,0.0438342901012465,0.0723883320964177,0.0389515389570107,0.0991951025205001,0.0394552015315724,0.0425246969190181,0.0661919471197264,0.0344861641469782,0.0381110145126242,0.0549587299534421,0.0545031045369288,0.0383077864639739,0.0894464556658616,0.47315011113081,0.0263149466916629,0.024507487296749,0.0329886052961628,0.0675499404038108,0.0265618480769235,0.0327632088029087,0.0402598419328802,0.0158262716551093,0.0191131561582352,0.512831007778178,0.0207013087613623
"150",549,0.0548126366314739,0.0579550134261546,0.0373611856819776,0.0965208777909271,0.0482765595755439,0.0319257188745808,0.10636650609141,0.0318575343540977,0.0396228975337782,0.0952850819376839,0.0424389464462935,0.0398230283993329,0.0650937441893026,0.0548603249713193,0.0998744487163109,0.0910393568402267,0.0483694499296477,0.104914587647363,0.172708435892297,0.0849577122362122,0.0481944614793699,0.0285213552357312,0.0616008804236444,0.0937672848628022,0.030638864958659,0.0570572561950042,0.045302453453488,0.0752979396932963,0.0421366090253119,0.0796944044885208,0.0519118584943814,0.0517084767703356,0.0348018746762572,0.111814454974582,0.054453625872554,0.033187015745606,0.0314129411141552,0.0421462694323021,0.0618332839331584,0.0836409020268279,0.10197556944316,0.103495606993564,0.0406022962919226,0.0597719987808332,0.161371866577637,0.0306459430601727,0.0701508584166973,0.143287006310039,0.051163113220119,0.0391761988366634,0.0429212738371765,0.0569260440066737,0.0421087530680956,0.0627128247311694,0.171091150320343,0.0536860018393493,0.0728587661726619,0.0872190401140903,0.0688647587452279,0.0427611911283467,0.110003862735385,0.0574180913787584,0.078039380273968,0.080977266912141,0.0499244276586779,0.0716797668046816,0.0529821190770719,0.0375770600012957,0.0543834967909656,0.0824448141534485,0.0549612388195486,0.0430547358866512,0.0710047729092761,0.0369563412245062,0.0997457654991917,0.0388993030826454,0.0401419471373993,0.0653503979604768,0.0336506403036682,0.0350230072953152,0.0551863944648155,0.0535752407500847,0.0368605060643813,0.0868753614037793,0.470970017398086,0.0256252925936396,0.0251386188033177,0.0344411748936811,0.0669744275697661,0.0269774581732289,0.0336927942644156,0.0407547539501856,0.0150648122353087,0.0190671282748759,0.515006528015441,0.0207604799526298
"151",550,0.0554793717887603,0.0583678251608834,0.0376141682659354,0.0965619920299746,0.0483308858228024,0.032279326678628,0.106959762285461,0.0314513140327208,0.0394509992910353,0.0950577311128542,0.0416418124743468,0.0400334681353046,0.0647566644482625,0.0551242775878288,0.0999274069080872,0.0915317709496278,0.0486280404068299,0.105820611566175,0.173964043589717,0.0853295090326751,0.0484810501994708,0.0288643718637513,0.0616027663910579,0.0943741403496132,0.0313230669340449,0.0590606427861321,0.0453878753111372,0.0757113236628572,0.0424112753056799,0.0791153382576277,0.0512833369356488,0.051402758506622,0.0343673708019048,0.1122527723933,0.0539606111141233,0.0336889179910846,0.0318929749332329,0.0425863441125119,0.0621717039515361,0.0840032993068683,0.100605669000693,0.103969259872534,0.0406025157511651,0.060523920965333,0.162902010962374,0.0310133226627407,0.0713130158098305,0.143617357162577,0.0515705014708487,0.0391709901668175,0.0428630085007664,0.0571616126897544,0.0417378317909773,0.0633259306444433,0.173170494114835,0.0529532199571235,0.0731071804198316,0.0877430433420428,0.0692931159150788,0.0428166318130553,0.109923253036026,0.0581762011927592,0.0784172007333487,0.0809958611618205,0.0499609263022341,0.0721967530157954,0.0535168497020393,0.0376829573036647,0.0546117689832563,0.0831931587607922,0.0555623737697693,0.0431191816382011,0.0713835222155652,0.0365652953087951,0.100763881719687,0.0392519955423305,0.0407848741001946,0.0652553691991182,0.0334636074849541,0.0353928233257352,0.0553539947206391,0.0540634487097417,0.0372661153530416,0.0875513591557386,0.474016947318658,0.0264018513051997,0.0254967516232668,0.0368739834717614,0.0668267058134896,0.0281590094564477,0.0353629300835473,0.0422889015967339,0.0154459517245723,0.0202791526273456,0.517700337959816,0.0217453202547704
"152",551,0.0566748377655249,0.0593325643228281,0.0382967246630911,0.097004878912457,0.0494818730867652,0.033389212725496,0.107570615552165,0.0320544178990837,0.0397421711779196,0.0956161334353178,0.0410709989763347,0.0404314392857229,0.0644823115737942,0.0563953463330693,0.100559775968298,0.0922562236117319,0.0495847580668707,0.106747801976526,0.175439973199967,0.0861492741535953,0.049335957770431,0.0295721023610171,0.0617878598303718,0.0954522103071775,0.0319904987681701,0.0619689701398134,0.0456469798370265,0.0765151101244452,0.0442644730584987,0.0791943437989012,0.0512584396291359,0.0524741566221689,0.0341434904492082,0.112819633058169,0.0540922391787496,0.0346455585705503,0.0324855296195873,0.0434074824738661,0.0624570752271161,0.0844451832062342,0.100242106544645,0.104711117054922,0.0409893151328445,0.0608955186650948,0.164729398477517,0.0316375651793547,0.0733707233410016,0.144369341731569,0.0521068637328473,0.0398896215798084,0.043029727660423,0.0574708848388834,0.0426559136568576,0.0645910541206757,0.175370853599164,0.0532533310414278,0.0737218271965925,0.0887531144718558,0.0710936854573596,0.0431085533233239,0.110368655462826,0.0593460124968627,0.0790215519047396,0.0810783484847551,0.0504837292496685,0.0733578981197297,0.0542912673932823,0.0386295234624626,0.0552537023472323,0.0847873641431319,0.0577017937313712,0.0436942367591437,0.0725030662042047,0.0368713032506545,0.101743931675078,0.0399020029934927,0.0421988433192835,0.0656663546740077,0.0335800050275945,0.0369735405359663,0.0555302816298301,0.0549933418172461,0.0381483033048828,0.089459602159523,0.47916479527834,0.0278479458344084,0.0256894706806232,0.0396276134895023,0.067071896234113,0.0295793657336323,0.0365168244173435,0.0444289962251723,0.016266013676384,0.0219153746599843,0.521112329177475,0.0229372636038694
"153",552,0.0545818230774647,0.0590750660007873,0.0381128167047399,0.0974560970235173,0.0478548524608705,0.0320451724556172,0.107213700625537,0.0306833836129063,0.0394569657239465,0.0959802776918495,0.0395885999658914,0.0398539932309962,0.0645482015108778,0.0525683131155238,0.100694670099974,0.0913838169271079,0.0461087748573059,0.105616700817417,0.17593251457213,0.0852405794526321,0.0492245657994248,0.0286773141622208,0.0609977557935533,0.0955733354405414,0.0305019558987406,0.0591969717684742,0.0459597545313389,0.0769512981909966,0.0421327436091951,0.0798293555567528,0.0519000567498292,0.0507475604351506,0.0338402064248342,0.113226065719436,0.0522633756060386,0.0339541336035548,0.031404736775332,0.0422638415064594,0.0621265194341088,0.0845685608008013,0.0998431005175225,0.104943546061464,0.0408131899849938,0.0590192781693009,0.164635538094113,0.0314418319140889,0.0711906339428091,0.145987329436813,0.0516175039865375,0.0378341659512888,0.0429790404474285,0.0574446030840677,0.0410570241790508,0.0637817198289728,0.174457112691087,0.0532228365958305,0.0730204916089432,0.0892105687344134,0.0701742747752887,0.0427022867414569,0.110953154307587,0.0580567168620142,0.0782926501806733,0.08127966172438,0.0488592809783302,0.0733679266791321,0.0540456133439613,0.0373759588305701,0.0548050796017916,0.0844501026568249,0.0555682975755295,0.0439144268279802,0.0720367216759234,0.0355775109848706,0.101866766743339,0.0395353653657391,0.0398171539523527,0.0657294591350315,0.0330568722590599,0.035003001094179,0.055798305536886,0.0544110777470052,0.0368049807539608,0.0883439980470948,0.479199380309499,0.0280955294347712,0.0257164555710128,0.0413670340494922,0.0670601853025189,0.0301236626067372,0.035108762526094,0.0461160442560522,0.0159873676608199,0.0222286310228468,0.525215720461763,0.0228769214588856
"154",553,0.0548921516225402,0.0592753736797363,0.0380790114930024,0.0979676428408982,0.0478480365607247,0.0319887673936151,0.107660803187457,0.0312866690574834,0.0397593699964053,0.0961763670537113,0.0403301656365823,0.0399915587229212,0.0651652587619472,0.0523945359534994,0.101005407453664,0.0914741162212256,0.0460842512269035,0.105612201814918,0.176400628876571,0.0856964568025174,0.0494999348220136,0.0286505564867725,0.0613365674901484,0.0956670222048926,0.0301018925277354,0.0585410889585755,0.0460850226283136,0.0768187928537303,0.0418321211633209,0.0807753319083269,0.0521470762025428,0.051503719727192,0.034381635780963,0.113951378361062,0.0526761802278281,0.0336944763195089,0.0311898457123976,0.0424889399798187,0.0624523343182248,0.0848460516314183,0.101224298062156,0.105370629710513,0.041139745463528,0.059421888939985,0.165683170444622,0.0314729223650816,0.0708060996676211,0.146514046222134,0.0515892470287289,0.0383748437430278,0.0433580461213358,0.0575784599074999,0.0414171406203593,0.0633026196492663,0.174761613830879,0.0544760727769419,0.0730039754336045,0.0892089918991981,0.0702535493276868,0.0429217911398912,0.111562100360723,0.0578736272613915,0.0784901447816326,0.0817305033765411,0.0491616727076608,0.0734689419726125,0.0539365049522768,0.037606412212557,0.0553581401745113,0.0850895370767653,0.0552515736687706,0.0442286092927814,0.0722672323554671,0.0356488191764823,0.101773427951025,0.0394302654289867,0.0397595005013335,0.0660862782939316,0.033329222521917,0.0350500890427822,0.0556106166098364,0.0543364956711338,0.0372769345976046,0.0884535454408424,0.482629299744008,0.0291860520668648,0.0272469382348226,0.0441464696043462,0.068290244576258,0.0315260009525258,0.0357649384337779,0.0478292722606062,0.0169186667818433,0.0234431302204864,0.528385295191231,0.0237488337595333
"155",554,0.0574118635140324,0.0597106580156285,0.0381231410973964,0.0981615434062567,0.0494474437403378,0.0333204400114773,0.108661693778116,0.0333943631664601,0.0404472122982238,0.0959149402939229,0.0426432260538917,0.0405355593913809,0.0657060006241817,0.0560801223826848,0.101203535356847,0.092462218640198,0.0496159684306265,0.106739855544212,0.176715760745044,0.0870455406256407,0.050037238485133,0.0294589965253998,0.062465973655509,0.0955899503783974,0.0308751836364558,0.060336144555519,0.0458617542734026,0.0760361121181832,0.0436551993445216,0.08127268573667,0.0515043502962934,0.0539688216811231,0.0353334813761749,0.114457860422772,0.0549456033206859,0.0339339710485967,0.0318507486860027,0.0436432674784642,0.0631232983889185,0.08503832106596,0.103471454699245,0.105730477281911,0.0416726345442332,0.0618125988929773,0.167839346410293,0.0316107272835902,0.0726710859954056,0.145546268669461,0.0519069965864194,0.0409970013333914,0.0437706201539652,0.0577109066977104,0.0434343692097758,0.0634105592041902,0.176518978766025,0.0560869401004676,0.0736057184371375,0.0886542742470962,0.0711960091698186,0.0435748373263539,0.111850594545631,0.0586046988553198,0.0795326766118024,0.0819451353573609,0.0510504905390485,0.0735726537798601,0.0538130812113789,0.0389717421305641,0.0567293108126664,0.0864841476248174,0.0569220667609777,0.0443568571751215,0.0730855530694187,0.0369098156211505,0.101318840822276,0.0395410115337339,0.0419338161844949,0.0663595122881112,0.0341019578525921,0.0369923271854054,0.0548515298816103,0.0547410996588986,0.0392963379011648,0.089727306666687,0.489065424887574,0.0310583449244929,0.0296899126308588,0.0477493689547737,0.0703069088571109,0.0336737856689044,0.0385072382930991,0.049485913521107,0.0188338582435469,0.0255444541180611,0.530090424091472,0.0255975655334086
"156",555,0.0547500915099685,0.0576668886721843,0.0369006264277532,0.096631102735311,0.0475588267445127,0.0321406228942113,0.107163330490112,0.0306920977654687,0.0395153544486165,0.0941799523928256,0.0404724140603378,0.0382336956373308,0.0635413297272028,0.0541812446482199,0.0995475120309823,0.091108005749368,0.0480216563707238,0.105120428622121,0.175249248556237,0.0838095699612218,0.0489659600583682,0.028065629204327,0.0607165185813526,0.0937383306598508,0.0291890568514116,0.0566623759128121,0.0450163449721125,0.0745822113841524,0.0421826397903608,0.0787754237080065,0.0494127367564448,0.0491025452559579,0.0340408191251325,0.1120701924693,0.0527001829987881,0.0324783864362461,0.0303974735481636,0.040189927004556,0.0613976386738739,0.0836186594615817,0.10134561843903,0.104238749918536,0.0401385240946063,0.0596800215247748,0.167489303905545,0.030217426289475,0.0715351327448298,0.143942337195186,0.0504145150386683,0.0373557044232995,0.0419760186875808,0.0567149242991325,0.0408571592067314,0.0624513605044415,0.175463119860162,0.0528532114053807,0.0722597457259647,0.087167200851228,0.0683082910317105,0.0424313367140901,0.110772463465475,0.0551844724274165,0.0784724441018046,0.0798796843630452,0.048471791644695,0.0719681175918394,0.0517155951791278,0.0358578977011424,0.0559455263422171,0.0845245874984861,0.0542604716422703,0.0428592193480538,0.0714845617952846,0.0354049894329583,0.0991037099669645,0.0382633947349666,0.0388071808908738,0.0644730372589564,0.0326144012522022,0.0339312330705607,0.0537065890135292,0.0531868993316669,0.0371956198331278,0.0870966617208093,0.487352406797973,0.0312318610925042,0.0287337199484086,0.0490021026980339,0.0697184362270138,0.0341149887077194,0.0377110120155735,0.0503748272215961,0.018271353030734,0.0258986704223721,0.530370359398547,0.0261108261552759
"157",556,0.050931031063592,0.0552646346591168,0.0352891615094838,0.0949999294849323,0.0450317822864999,0.0303533128098285,0.105229547337952,0.0273199109942168,0.0380994034344517,0.0926216824011166,0.036966937105981,0.0359649481328833,0.0611272760391432,0.0508008029978365,0.097598458559169,0.0891601711335818,0.0442723677734107,0.10328460470829,0.173780802254056,0.0802442042689187,0.0472809785950544,0.0264329416792486,0.0580083087432122,0.0919300797420924,0.0271898289850553,0.0521640463810806,0.0440954900443914,0.0732631547819167,0.0396300391255869,0.0765602285855952,0.0476180239759653,0.0435135943486049,0.0322041764543798,0.109856991775786,0.0496658012696321,0.0309370973590758,0.0285499327245672,0.0357477584447798,0.0594643013275737,0.0822961435852732,0.0978301113812595,0.102577167546326,0.0381885981186262,0.0561433233989372,0.166326068429031,0.0285788960272437,0.0693463760956074,0.142684492172849,0.0484648951818631,0.0332405568077873,0.0400163694286079,0.0552574455961767,0.0376679925546058,0.0607729852067293,0.173793085310326,0.049130209696486,0.0705532573353338,0.0856985119967844,0.0649986186029085,0.0408743619299614,0.109611926813774,0.0516406741204042,0.0769918238388464,0.0778009386568928,0.0450000874477142,0.0703946112494186,0.0496322631046657,0.0323221575615881,0.0543413564831178,0.0820795001014367,0.0508343030953481,0.0410854413898347,0.0696771440950659,0.0328119569294811,0.0970766774463154,0.0366277962338114,0.0347406905278963,0.0623723461218797,0.0307591735121096,0.0301308132395413,0.052691299530326,0.0513886083557791,0.0340919076695755,0.0838954637118559,0.484276492912281,0.0309525306578099,0.0274413610110742,0.0499588208307469,0.0685288425658507,0.0343536253491599,0.0363083311294073,0.0511516832741153,0.0171103043515438,0.0260556139680794,0.531294620256942,0.0259698458623552
"158",557,0.0497377099902345,0.0544373641868278,0.0342080899687116,0.0946789076590127,0.0445505773900787,0.0297164084902761,0.104738491849722,0.0270222745491644,0.0373543959996781,0.0926207179199975,0.0352231160190708,0.0361681815925024,0.0606160369801864,0.0498427841699202,0.0967790996937534,0.0883015471578445,0.0414933501855955,0.103489700174707,0.173838920557807,0.0801563761794573,0.0460796267950466,0.0262878692388305,0.0563885356214381,0.0917393541208156,0.0268211694032201,0.0510999316235053,0.0436384863450677,0.0728033153835088,0.0382225542713369,0.0773184193081614,0.0476057203273985,0.0431267411193854,0.0314441835496462,0.110294055377315,0.0492662560506546,0.0307546841849887,0.0278875814036824,0.0338666107853204,0.0592174341024694,0.0825231907310874,0.0959291769800398,0.102218854748331,0.0373529435958827,0.0543105796659951,0.165970335742983,0.0278687298953772,0.0681206271507237,0.142598038736014,0.0473479155834167,0.0336698208487742,0.0396375564612368,0.0540797374020713,0.0374926426973819,0.0589081513824073,0.173552438623285,0.0488152150842774,0.0699267256363305,0.0851047697571238,0.0644381200718627,0.0401891695740036,0.109510946711227,0.0515811022156168,0.0765783608646453,0.0776837044505651,0.0439772377336599,0.0703054852246267,0.0492383089524935,0.0319895361710524,0.0532299838820129,0.0817107075096488,0.0499851958976373,0.0402781855764496,0.0695822023317803,0.0309950337740859,0.096796344418638,0.0356229657932492,0.0338049113516003,0.0617404600576028,0.0302412043454121,0.0295119445245651,0.0522358517953402,0.0508870733832561,0.0329547760386226,0.0832866378199943,0.486078394951494,0.0314831191631936,0.0284957457038734,0.0524728300595246,0.0686575779640524,0.0357509634607934,0.037002274398109,0.0524983192106254,0.0171275707596296,0.0274180629448605,0.534448007259358,0.0259811916420639
"159",558,0.0536509251366025,0.0559837118357989,0.0355611537290581,0.0955104096132882,0.0481866628005467,0.0308994432884015,0.106302050640365,0.030729584820586,0.0392154550921291,0.0934971686540491,0.0388732145288242,0.0374898709406771,0.061859905294767,0.0541263390776812,0.0976931682129177,0.0901003306787987,0.0449696912225808,0.10601780189118,0.175048885208134,0.0842723423056204,0.0482119396899726,0.0274826650451147,0.0601858099428669,0.0930127790012123,0.0285420134549202,0.0550028209269516,0.0445426417644449,0.073721073282462,0.0408441490826889,0.0787500295212208,0.0491609318878593,0.049005682478126,0.0332403181107877,0.110540516099267,0.0529534879974874,0.0323127894298479,0.0290225793787398,0.0390793768549237,0.0601223495695148,0.0838091515922868,0.0999852060271448,0.10313985470056,0.0385178475849284,0.0582892954361187,0.167646668934284,0.0285628072264307,0.0713442840378456,0.143761996681616,0.0482319068483477,0.0371012871139811,0.0401482694538823,0.0551885876327462,0.0417267293811061,0.0595482128470396,0.17587475810158,0.0527609518353997,0.0707395159517027,0.0859201260718278,0.0688259085133736,0.041113147909672,0.110745382425864,0.0558570745050614,0.0770218171282906,0.0794700459502524,0.0474368239531117,0.0706914401448472,0.0495936342189046,0.0353363543656272,0.0539807575467306,0.083698265498371,0.0539716151376472,0.0410937354256907,0.0707645852215283,0.0347529322578908,0.0963545997519152,0.0362136002886753,0.0385063565615686,0.0621044978789515,0.0314004065265252,0.0339563351124662,0.0523136271981304,0.0520470857322449,0.0362296074812007,0.0882100193348497,0.495507566965979,0.0348938106285056,0.0314458602064802,0.0570084608974113,0.0719367025734959,0.038667341085998,0.040942625860676,0.0559979001611321,0.0195915272800397,0.0303694177488492,0.537306369396112,0.0285595848364792
"160",559,0.0591199310330436,0.0581150464703334,0.037720176333092,0.0964275115629319,0.0527364541826124,0.0325226543916459,0.108364193466351,0.0353410436170165,0.0418869496436566,0.0941497478786506,0.0443590663156879,0.0388433870300286,0.0633081983788039,0.0598730839431435,0.0990604583626198,0.0928142032524141,0.051229395879356,0.108817619619185,0.176255039662346,0.0891679437345246,0.0514267637345209,0.0287339425762006,0.0661573439531737,0.0943195346947106,0.0307589625187068,0.060556476532696,0.0458046892516083,0.0748072438229444,0.045108408164056,0.0796171492678647,0.0506408057866481,0.0562033410221062,0.035704649009346,0.109909251801119,0.0575538114877955,0.03413278842249,0.0306289338723838,0.0466325487104609,0.0610697238102706,0.0849154763798742,0.106470008950534,0.104073839419232,0.0402184492749563,0.0642012049546337,0.170095137797543,0.0296402858487258,0.075840700103653,0.144866847218717,0.0496588403641909,0.0407571169250321,0.0405212211318824,0.0570235228854264,0.0466135006043751,0.0613160711218277,0.178672924662341,0.0573284874739801,0.0719102564129532,0.0868677394274778,0.0744960116909348,0.0424125060835392,0.112157983338575,0.0609614214233551,0.077549325790305,0.0813032946852986,0.0523306989809987,0.0709521156032576,0.0498132382427557,0.0394308691078025,0.0554766341662001,0.0860699793987013,0.0592102481586133,0.0424594630003365,0.0718433202148366,0.0403784802221022,0.0953443597374803,0.0373011197188152,0.0447993360375209,0.0626068704278769,0.0328989951144006,0.0394847691943034,0.0522157429248635,0.0534231113957945,0.0409025923446951,0.094520375362469,0.506989271503759,0.0391479037757168,0.0346889898960476,0.0619414942715803,0.0760914299565696,0.041917903842741,0.0456785437676471,0.0599818182391079,0.0228536708666268,0.0336136386953217,0.539364601404321,0.0321592579953537
"161",560,0.0561329027715656,0.0560274056100756,0.0357133569356435,0.0949168161440391,0.0491401584305579,0.0307637018969286,0.106807509891463,0.0326733955452184,0.0399296916230129,0.0921546257104544,0.0410431822393474,0.0383481626294262,0.0611834878630065,0.0563542004763001,0.0973430861238215,0.0914304337152623,0.0490855861474945,0.106740430401386,0.174692604804139,0.0860341124242152,0.0487538962536088,0.0268255359541388,0.0644123525664191,0.0921300464474194,0.0293383167911001,0.0589780841356953,0.04452431800329,0.0728448836070772,0.0438777693939739,0.0779003505163059,0.048090469576753,0.0519601836419953,0.0333220552522588,0.108015477792645,0.0545024821289327,0.0323096486959169,0.0291620535561295,0.0427020187765612,0.059564308666208,0.0829241880706518,0.104692043743485,0.101808981026419,0.038354526772086,0.0603359208401098,0.169667679529427,0.0283686847862736,0.0719631173039414,0.142601954805358,0.0474197300795795,0.0383859727052035,0.0384626866728748,0.0547776155287622,0.0418411269570189,0.0595903197475605,0.17606804958488,0.0530032706942499,0.0706536020570134,0.0845552212404479,0.0714535412396993,0.0406519311402697,0.110806934690577,0.0578620163433815,0.0762363624327339,0.0785717516281934,0.0500662243704611,0.0701414104905832,0.0481515359148647,0.0366552557922404,0.0542257042938146,0.0836838887254066,0.0555636838356716,0.0415280488772176,0.0695917603630531,0.0362351239991736,0.093630002228868,0.0356598673416528,0.0414348733744303,0.0614231787709369,0.0311906459614145,0.0352524367148672,0.0501106907945133,0.0512043313203373,0.0383155179612342,0.0904521876791356,0.505414611329418,0.0382458986295459,0.0344332267361759,0.063047829963561,0.0745933869750897,0.0425033249041143,0.0446362368026898,0.0595441732528898,0.0222267057863113,0.0338110229001502,0.540632583591394,0.0318196224833387
"162",561,0.0539288443207661,0.0542003486404448,0.0342276321963024,0.0932029510929443,0.0468942729718597,0.0294254580873392,0.105307586793758,0.0309668741830196,0.038688961005568,0.0904341153875247,0.0387030682060038,0.0372229106308124,0.0592015410875522,0.0533925271432105,0.0962496945632515,0.0901382298907797,0.047847975002563,0.104650971850936,0.17376611533826,0.0835780754957448,0.0466868677036719,0.0255668839339269,0.0626548812318152,0.0905277795694264,0.0281233106497001,0.0574595719731514,0.0434409509245271,0.0711086425750439,0.0423972754247774,0.0765779586678381,0.0458883974563557,0.0487265831521119,0.0318969030615225,0.106013878681266,0.051943540415067,0.0311483107398209,0.0276693758452433,0.0395056070469177,0.0580973596520665,0.0815124603251273,0.10324016311374,0.100058127534689,0.0369376252262954,0.0578590837600465,0.168969300115387,0.0271253106236749,0.0690438503747386,0.14083527229806,0.0455029979825043,0.0369103764175256,0.0366799909449612,0.0526480520124612,0.0394572213717197,0.0576678711059078,0.174563824060329,0.0497915447674962,0.0691277814930301,0.0823157691593187,0.0687308178257905,0.0390856511747504,0.109366920792076,0.0555350597420472,0.0753642154235473,0.0763527408794794,0.048895495199709,0.0690385433645202,0.0465196789911542,0.0351506968038156,0.0532730890272138,0.0820614312204749,0.0536537109695674,0.040164510470338,0.0673867442919233,0.0337583015727306,0.0918783649927969,0.0343654381745398,0.0391867717165839,0.0597789893851686,0.02995465635317,0.0322138106922767,0.048512183333342,0.049437592830693,0.0363713509544797,0.0879965449652445,0.505251153260086,0.0377957085810874,0.0347502409738636,0.06464785146324,0.0737258421834753,0.0429402307710326,0.043941188484347,0.0597849741328008,0.0219213386001551,0.0341352184129227,0.541891218461073,0.0318171085270893
