Wavelength,Sample,Letter,mean_STD,mean_RAW,dataset_Name,ID
400,1,A,0.04754440773755237,0.03951236262807139,SCO-GRA,SCO-GRA_1_A
400,1,B,0.09392428140648033,0.03489956083370798,SCO-GRA,SCO-GRA_1_B
400,1,C,0.0833479103470496,0.02619007571661576,SCO-GRA,SCO-GRA_1_C
400,2,A,0.06784641891737289,0.04925498655986105,SCO-GRA,SCO-GRA_2_A
400,2,B,0.11287846666914096,0.02656509640329165,SCO-GRA,SCO-GRA_2_B
400,2,C,0.08567955997137766,0.02408343934080413,SCO-GRA,SCO-GRA_2_C
400,3,A,0.05990823046179894,0.08826487152165101,SCO-GRA,SCO-GRA_3_A
400,3,B,0.10016027784493,0.02406982108223671,SCO-GRA,SCO-GRA_3_B
400,3,C,0.06947994038029305,0.02982908183626434,SCO-GRA,SCO-GRA_3_C
400,4,A,0.05501330483491578,0.07719873909712047,SCO-GRA,SCO-GRA_4_A
400,4,B,0.09008835813254941,0.028234912417449562,SCO-GRA,SCO-GRA_4_B
400,4,C,0.0789808223292928,0.02904082009857311,SCO-GRA,SCO-GRA_4_C
400,5,A,0.026355915846503652,0.3896996268549727,SCO-GRA,SCO-GRA_5_A
400,5,B,0.11575243258592033,0.03126936800904478,SCO-GRA,SCO-GRA_5_B
400,5,C,0.0957686822973142,0.026665974105261378,SCO-GRA,SCO-GRA_5_C
400,6,A,0.060106090379830876,0.1317487351931915,SCO-GRA,SCO-GRA_6_A
400,6,B,0.08204622033511232,0.02983872141695417,SCO-GRA,SCO-GRA_6_B
400,6,C,0.06524832571010476,0.02317850836389206,SCO-GRA,SCO-GRA_6_C
400,7,A,0.03140309608319924,0.3369036197140911,SCO-GRA,SCO-GRA_7_A
400,7,B,0.08785809727917766,0.04268165510706689,SCO-GRA,SCO-GRA_7_B
400,7,C,0.09886645055283433,0.02669310310298387,SCO-GRA,SCO-GRA_7_C
400,8,A,0.0490285598016308,0.04304749956659772,SCO-GRA,SCO-GRA_8_A
400,8,B,0.08765733006101886,0.0296300266393524,SCO-GRA,SCO-GRA_8_B
400,8,C,0.06581076006120268,0.021772388150230252,SCO-GRA,SCO-GRA_8_C
400,9,A,0.051745102779060304,0.07036889261195783,SCO-GRA,SCO-GRA_9_A
400,9,B,0.0882561808046891,0.03068245530221924,SCO-GRA,SCO-GRA_9_B
400,9,C,0.06962728337672354,0.02661098825865801,SCO-GRA,SCO-GRA_9_C
400,10,A,0.024570762401763924,0.2808123436498513,SCO-GRA,SCO-GRA_10_A
400,10,B,0.10351233071247708,0.03499689229611456,SCO-GRA,SCO-GRA_10_B
400,10,C,0.0943181438286818,0.02149165816404176,SCO-GRA,SCO-GRA_10_C
400,11,A,0.051124053863723255,0.08983322062668427,SCO-GRA,SCO-GRA_11_A
400,11,B,0.08463576925719453,0.02809084200027615,SCO-GRA,SCO-GRA_11_B
400,11,C,0.08331172508222955,0.02425603686367611,SCO-GRA,SCO-GRA_11_C
400,12,A,0.03912625322491332,0.09880714017575169,SCO-GRA,SCO-GRA_12_A
400,12,B,0.08395148100229415,0.05325181841481076,SCO-GRA,SCO-GRA_12_B
400,12,C,0.09937060205376999,0.030586445117596492,SCO-GRA,SCO-GRA_12_C
400,13,A,0.04763204885001631,0.1349784313440058,SCO-GRA,SCO-GRA_13_A
400,13,B,0.07728398761450259,0.02473242647490213,SCO-GRA,SCO-GRA_13_B
400,13,C,0.10607648613840273,0.02604540379638341,SCO-GRA,SCO-GRA_13_C
400,14,A,0.03835857345854323,0.2699331523851242,SCO-GRA,SCO-GRA_14_A
400,14,B,0.1140643856830553,0.04892708122421917,SCO-GRA,SCO-GRA_14_B
400,14,C,0.0992898735331316,0.02868629041614118,SCO-GRA,SCO-GRA_14_C
400,15,A,0.052423673834747386,0.1553919654936794,SCO-GRA,SCO-GRA_15_A
400,15,B,0.09644988560167875,0.03289115272655249,SCO-GRA,SCO-GRA_15_B
400,15,C,0.08070163486552528,0.02195073374013597,SCO-GRA,SCO-GRA_15_C
400,16,A,0.05305655495135979,0.1503599113697849,SCO-GRA,SCO-GRA_16_A
400,16,B,0.10060867191674953,0.03736406276811942,SCO-GRA,SCO-GRA_16_B
400,16,C,0.12183400541896627,0.020119724898729423,SCO-GRA,SCO-GRA_16_C
400,17,A,0.05817029210364773,0.10407340797998357,SCO-GRA,SCO-GRA_17_A
400,17,B,0.11929799327374585,0.02702001855358771,SCO-GRA,SCO-GRA_17_B
400,17,C,0.13153550265167227,0.02419990410009586,SCO-GRA,SCO-GRA_17_C
400,18,A,0.05579479623046306,0.1924853779113496,SCO-GRA,SCO-GRA_18_A
400,18,B,0.12033634889121238,0.04086319618411898,SCO-GRA,SCO-GRA_18_B
400,18,C,0.09762914342668959,0.026071165316171922,SCO-GRA,SCO-GRA_18_C
400,19,A,0.06427114546993205,0.04945783911136873,SCO-GRA,SCO-GRA_19_A
400,19,B,0.11662097765876095,0.02458725325294326,SCO-GRA,SCO-GRA_19_B
400,19,C,0.1026492259848907,0.02314529188375378,SCO-GRA,SCO-GRA_19_C
400,20,A,0.04392227336435895,0.2332999183483337,SCO-GRA,SCO-GRA_20_A
400,20,B,0.09440253580225402,0.03494792776363982,SCO-GRA,SCO-GRA_20_B
400,20,C,0.1062883981821956,0.02274475318567219,SCO-GRA,SCO-GRA_20_C
400,21,A,0.05129681907834572,0.2261259747140096,SCO-GRA,SCO-GRA_21_A
400,21,B,0.12868015724755902,0.03346734617086328,SCO-GRA,SCO-GRA_21_B
