Wavelength	GRA-VAN00206.asd
325	 0,344036960427581 
326	 0,18885808522995 
327	 0,171245157116019 
328	 0,397448529129506 
329	 0,35945045254828 
330	 0,190044928862634 
331	 0,187250172107439 
332	 0,216142906616916 
333	 0,233847237353229 
334	 0,159626062601346 
335	 0,135997520935266 
336	 0,192832674997075 
337	 0,187042511846852 
338	 0,112986303795974 
339	-4,25746673238048E-02 
340	 0,014943837700519 
341	 0,159159571753615 
342	 9,95599551400008E-02 
343	 4,62055849741339E-02 
344	 6,66701880287295E-02 
345	 6,79965444862045E-02 
346	 8,58625756871988E-02 
347	 0,14607068062274 
348	 0,123107459238951 
349	 4,16077705365073E-02 
350	 2,46945278415688E-02 
351	 0,055690323553102 
352	 0,100903674610571 
353	 7,39005662479974E-02 
354	 3,22334125267945E-02 
355	 4,82795579926231E-02 
356	 7,11640111365631E-02 
357	 8,69877427739032E-02 
358	 9,74894698629971E-02 
359	 0,085864499059003 
360	 5,56917931604389E-02 
361	 0,076817266719972 
362	 0,102774932887533 
363	 6,27914642151432E-02 
364	 3,42567186198957E-02 
365	 3,71280182415352E-02 
366	 6,76476204517276E-02 
367	 8,99859903498419E-02 
368	 8,50688889103684E-02 
369	 0,087175245470972 
370	 0,086013951447047 
371	 5,22074308939299E-02 
372	 4,34347706244205E-02 
373	 6,40643983670085E-02 
374	 5,04324996703946E-02 
375	 3,70898389851183E-02 
376	 5,12531656783388E-02 
377	 6,28767105978089E-02 
378	 6,46887225587756E-02 
379	 4,80687378211923E-02 
380	 4,17666980149631E-02 
381	 5,05755120233595E-02 
382	 0,050628730995127 
383	 0,049753259315608 
384	 0,055996004625823 
385	 6,37822570480155E-02 
386	 6,23201180120921E-02 
387	 2,29593438796369E-02 
388	 6,42121955985058E-03 
389	 3,27385070015783E-02 
390	 4,38225371753529E-02 
391	 4,17083118125419E-02 
392	 3,45974146053502E-02 
393	 0,032803737438368 
394	 3,58531242472885E-02 
395	 3,41830732251813E-02 
396	 3,01372587499947E-02 
397	 2,56714518208666E-02 
398	 2,60442869163109E-02 
399	 0,027733861476133 
400	 2,41996350734828E-02 
401	 3,18719881098211E-02 
402	 4,47481138214056E-02 
403	 2,88990040867175E-02 
404	 1,21791034699353E-02 
405	 1,50300577645111E-02 
406	 2,67509921107377E-02 
407	 0,036859946829362 
408	 2,99421289750985E-02 
409	 0,027077236020342 
410	 0,03156349701748 
411	 2,59428137706563E-02 
412	 2,03287279271702E-02 
413	 2,44014716805936E-02 
414	 2,83619649680885E-02 
415	 2,83803391592252E-02 
416	 1,85885869975486E-02 
417	 1,26122904951264E-02 
418	 1,55758599528569E-02 
419	 1,85299693476208E-02 
420	 2,21752053110145E-02 
421	 2,86650389829412E-02 
422	 3,08162681471707E-02 
423	 2,73914991741409E-02 
424	 1,97074744978175E-02 
425	 1,51113919084606E-02 
426	 1,75089301238443E-02 
427	 0,019434804616292 
428	 2,04076814212879E-02 
429	 2,22127270009494E-02 
430	 0,018697391394667 
431	 1,10222009689175E-02 
432	 1,17087882102821E-02 
433	 1,69506558646684E-02 
434	 2,23528549564094E-02 
435	 2,07548798515273E-02 
436	 1,50037099346525E-02 
437	 1,61809671467811E-02 
438	 1,68279234662942E-02 
439	 1,47785763401057E-02 
440	 0,014917864136035 
441	 1,66599715282606E-02 
442	 1,87165461462036E-02 
443	 2,03720728372675E-02 
444	 2,07370806522389E-02 
445	 1,80953692133282E-02 
446	 0,013993410746998 
447	 1,00539590901802E-02 
448	 9,95157967779562E-03 
449	 1,27353328199705E-02 
450	 0,015756295987018 
451	 1,81474217800992E-02 
452	 1,94414075273581E-02 
453	 2,03192557106598E-02 
454	 1,94973083907742E-02 
455	 1,62072720881853E-02 
456	 1,86351458979329E-02 
457	 2,35957652432185E-02 
458	 1,82969849294914E-02 
459	 1,41704902504383E-02 
460	 0,015653702818059 
461	 1,68367457169857E-02 
462	 1,71933005885185E-02 
463	 1,67979921280181E-02 
464	 1,55007852863925E-02 
465	 1,40931906237019E-02 
466	 0,01479737119592 
467	 1,71115984529388E-02 
468	 2,03173563702755E-02 
469	 2,18037755742942E-02 
470	 2,08398296347754E-02 
471	 1,64222572679101E-02 
472	 1,52586780258382E-02 
473	 1,80915688883135E-02 
474	 1,60354796072916E-02 
475	 1,42841091543557E-02 
476	 1,81577409146796E-02 
477	 2,07000615220713E-02 
478	 2,03858185660737E-02 
479	 1,67579712817851E-02 
480	 1,50657043548604E-02 
481	 1,74825079259672E-02 
482	 1,93334983879306E-02 
483	 1,92573934586561E-02 
484	 1,60075225609864E-02 
485	 1,58527001114636E-02 
486	 1,86260893916058E-02 
487	 1,65150291738294E-02 
488	 1,43673894946741E-02 
489	 1,56927596906769E-02 
490	 1,60088908091965E-02 
491	 1,54473073629158E-02 
492	 1,59433102329179E-02 
493	 1,67238382339847E-02 
494	 1,73666600559643E-02 
495	 1,71864417993141E-02 
496	 0,016272406894884 
497	 1,48246511502295E-02 
498	 1,48821045093484E-02 
499	 1,61224234501947E-02 
500	 1,59840844146553E-02 
501	 1,59813690136181E-02 
502	 1,67246031337204E-02 
503	 0,015906193012947 
504	 1,47490504415463E-02 
505	 0,015846144964541 
506	 1,69268031813743E-02 
507	 1,73738298040532E-02 
508	 1,77491265003803E-02 
509	 1,79376887599257E-02 
510	 1,78132429187876E-02 
511	 1,72648099686234E-02 
512	 1,63332320134111E-02 
513	 1,47294848246227E-02 
514	 1,50223261179584E-02 
515	 1,76852461303169E-02 
516	 1,79597997178821E-02 
517	 1,71057355514838E-02 
518	 1,75647744549811E-02 
519	 1,75094961078273E-02 
520	 0,016867753350308 
521	 1,70789443314552E-02 
522	 1,67666938039864E-02 
523	 1,51676284958793E-02 
524	 0,015385356613787 
525	 1,68756416513792E-02 
526	 1,75737058107443E-02 
527	 1,69329444678314E-02 
528	 0,015223141667396 
529	 1,54064550307842E-02 
530	 1,61294049142731E-02 
531	 1,56062233399104E-02 
532	 0,01576995792119 
533	 1,63519700766332E-02 
534	 1,50840607412742E-02 
535	 1,41638807216607E-02 
536	 1,48129257677256E-02 
537	 1,55239107241371E-02 
538	 1,60610557285249E-02 
539	 1,64193682076328E-02 
540	 1,66732655959703E-02 
541	 1,66872685946421E-02 
542	 1,56583300163878E-02 
543	 0,014888715409628 
544	 1,56044845490014E-02 
545	 1,59251502573624E-02 
546	 1,55948074601078E-02 
547	 1,49005093556788E-02 
548	 1,49473125297913E-02 
549	 1,60991991756475E-02 
550	 1,66482124507819E-02 
551	 1,66039819753795E-02 
552	 1,63183038666869E-02 
553	 1,59295149272146E-02 
554	 1,55445718757576E-02 
555	 1,51653625694169E-02 
556	 0,015092512648593 
557	 1,55290568509683E-02 
558	 1,58090272123868E-02 
559	 1,58810490148389E-02 
560	 1,60535915396105E-02 
561	 1,57266737556878E-02 
562	 1,49132540202328E-02 
563	 0,015253243034357 
564	 1,57152318075722E-02 
565	 1,47624769968431E-02 
566	 1,45556648506181E-02 
567	 0,015218915858164 
568	 1,51621737676436E-02 
569	 1,49017142320128E-02 
570	 1,48278015741507E-02 
571	 1,50418109015683E-02 
572	 1,54300052010731E-02 
573	 1,56533511095184E-02 
574	 1,62629782300206E-02 
575	 1,72161487876839E-02 
576	 1,72891528624593E-02 
577	 1,72156070299796E-02 
578	 1,78889856751296E-02 
579	 1,79264573308615E-02 
580	 1,75258786408039E-02 
581	 0,018382105507558 
582	 1,88310563349321E-02 
583	 1,80959126848353E-02 
584	 1,80298393583147E-02 
585	 1,85264121243557E-02 
586	 1,89549511793424E-02 
587	 1,94477762590495E-02 
588	 1,99221906081383E-02 
589	 2,00152569647467E-02 
590	 2,00313332399328E-02 
591	 2,02486762077367E-02 
592	 2,01155463157678E-02 
593	 1,98933050764484E-02 
594	 2,06433711017748E-02 
595	 2,10955797693488E-02 
596	 2,07068907223198E-02 
597	 0,020221328037837 
598	 1,98486247998455E-02 
599	 1,97656825334496E-02 
600	 1,96159981677208E-02 
601	 1,94377569125836E-02 
602	 1,97588831744806E-02 
603	 2,03460262332466E-02 
604	 0,020857472566068 
605	 1,95701427864722E-02 
606	 1,76513548824737E-02 
607	 1,87183146784349E-02 
608	 1,95228070425549E-02 
609	 1,89814805627947E-02 
610	 1,83714256204751E-02 
611	 1,81481977455793E-02 
612	 1,87268233405579E-02 
613	 1,88813372688039E-02 
614	 1,84082716004117E-02 
615	 0,01771673832082 
616	 1,72580649563402E-02 
617	 1,73562852461778E-02 
618	 1,80411174667994E-02 
619	 0,018681883076174 
620	 1,81051127485979E-02 
621	 1,72188698306645E-02 
622	 1,65753191488526E-02 
623	 1,71593491727714E-02 
624	 1,78561807211738E-02 
625	 1,75185498110392E-02 
626	 1,80487981898217E-02 
627	 1,90676618915012E-02 
628	 1,82933636772486E-02 
629	 1,75031501004603E-02 
630	 1,75975002054922E-02 
631	 0,017921957809563 
632	 1,82659422999687E-02 
633	 1,84244842065047E-02 
634	 0,018407896231267 
635	 1,83887228485977E-02 
636	 1,90892113584701E-02 
637	 1,96693514588107E-02 
638	 0,019456732146889 
639	 1,95871346644563E-02 
640	 1,99428615263737E-02 
641	 1,95250507590356E-02 
642	 1,99321132532244E-02 
643	 2,14489083396629E-02 
644	 2,16757099774472E-02 
645	 2,11764668350426E-02 
646	 2,09790972806793E-02 
647	 2,08721628198134E-02 
648	 2,07679725732116E-02 
649	 2,03903655767274E-02 
650	 2,01104627035343E-02 
651	 2,01476818799061E-02 
652	 2,00401184247866E-02 
653	 1,98972441487867E-02 
654	 2,01490381865161E-02 
655	 0,020032002806649 
656	 1,92810224807807E-02 
657	 1,79064191003564E-02 
658	 0,016956196921267 
659	 1,74322261160297E-02 
660	 1,72495132443856E-02 
661	 1,64817561928539E-02 
662	 1,67936708319326E-02 
663	 1,68758438770297E-02 
664	 1,61956524967467E-02 
665	 0,015969206261303 
666	 1,59083034192762E-02 
667	 1,53268782071851E-02 
668	 1,51359273875335E-02 
669	 1,53690675851074E-02 
670	 1,50626630532658E-02 
671	 1,48436043166207E-02 
672	 1,52117359786663E-02 
673	 1,57766779079797E-02 
674	 1,61110669831178E-02 
675	 1,53165178632154E-02 
676	 1,47692083349141E-02 
677	 1,49460050475524E-02 
678	 1,51920926326025E-02 
679	 1,55221580109606E-02 
680	 1,60067197193155E-02 
681	 1,57337802268785E-02 
682	 0,015039639435214 
683	 1,56303162195994E-02 
684	 0,016641625431811 
685	 1,74162353456619E-02 
686	 1,70084113518093E-02 
687	 1,64409670832866E-02 
688	 0,017813704944375 
689	 0,018388713452302 
690	 0,017813541222974 
691	 1,82868143487812E-02 
692	 1,95805032684926E-02 
693	 0,021345360032112 
694	 0,022577141448745 
695	 2,36919993086127E-02 
696	 0,026249088661607 
697	 2,92999984587432E-02 
698	 0,032520686642482 
699	 3,63008361748542E-02 
700	 4,06944817011206E-02 
701	 4,57193241387614E-02 
702	 5,08708256900381E-02 
703	 0,056103185892036 
704	 6,17339016986892E-02 
705	 6,79961492559281E-02 
706	 7,49041021426463E-02 
707	 8,14259334117907E-02 
708	 8,77374554671107E-02 
709	 9,44513384027574E-02 
710	 0,101091163106475 
711	 0,107530854598239 
712	 0,113883201333959 
713	 0,120115671911008 
714	 0,126171263915718 
715	 0,131753711350202 
716	 0,137066303763939 
717	 0,142880137908394 
718	 0,147957828844626 
719	 0,151941822811795 
720	 0,155962635848219 
721	 0,16022293264591 
722	 0,164836485788082 
723	 0,168356386593968 
724	 0,170963165047118 
725	 0,174568485535896 
726	 0,17783920741845 
727	 0,180066211584794 
728	 0,182576125261012 
729	 0,185179417431058 
730	 0,187237770781735 
731	 0,188860732695755 
732	 0,190209061717085 
733	 0,191861110544847 
734	 0,193333802822952 
735	 0,194241348178171 
736	 0,195435903120324 
737	 0,196864256977785 
738	 0,198004314994606 
739	 0,19907054186076 
740	 0,20005299088415 
741	 0,20051582583564 
742	 0,200968462588756 
743	 0,202011866945746 
744	 0,202614254587888 
745	 0,202810925700895 
746	 0,203441977934395 
747	 0,204162283456628 
748	 0,204772499385283 
749	 0,205225823355903 
750	 0,205556643974671 
751	 0,205831469776868 
752	 0,206111923612302 
753	 0,206443167947354 
754	 0,20689398301963 
755	 0,207314978449717 
756	 0,207606051884269 
757	 0,207973166119793 
758	 0,20825954064468 
759	 0,208025073399452 
760	 0,208271263170942 
761	 0,209089010586688 
762	 0,209217860833491 
763	 0,209154741926674 
764	 0,209411893135823 
765	 0,209564815906562 
766	 0,20962677539772 
767	 0,209842447892923 
768	 0,209951817435866 
769	 0,20990111675892 
770	 0,209956343302843 
771	 0,210251997635936 
772	 0,21089282737138 
773	 0,210932008484466 
774	 0,210477105653871 
775	 0,210525691063119 
776	 0,210818523963625 
777	 0,211175459508687 
778	 0,211269396477675 
779	 0,211158884995686 
780	 0,210993450784759 
781	 0,210927956452237 
782	 0,211032112359422 
783	 0,211429586032111 
784	 0,211411951868036 
785	 0,210644073748625 
786	 0,210428688662654 
787	 0,210842274116206 
788	 0,211713955631902 
789	 0,211940202411833 
790	 0,21142352981782 
791	 0,211452639825058 
792	 0,211497760377804 
793	 0,211155812120252 
794	 0,211040345607053 
795	 0,211206701079915 
796	 0,211615799467822 
797	 0,211553420079323 
798	 0,210971488041999 
799	 0,210965691319226 
800	 0,211154594651469 
801	 0,211120644788542 
802	 0,210850378510724 
803	 0,21059688958087 
804	 0,211029722871054 
805	 0,211433016292125 
806	 0,211592019913561 
807	 0,211984581299061 
808	 0,212223817774818 
809	 0,211903410975278 
810	 0,211806423185484 
811	 0,211993778759095 
812	 0,212113284194514 
813	 0,212383898076362 
814	 0,212763101961302 
815	 0,212520943575425 
816	 0,21216551740833 
817	 0,212353644548936 
818	 0,212177425621895 
819	 0,211845779371338 
820	 0,212650442477876 
821	 0,213100653790335 
822	 0,212655670358093 
823	 0,212850733993866 
824	 0,213299656878917 
825	 0,213322299513348 
826	 0,213725844852789 
827	 0,214295138214628 
828	 0,213712985586595 
829	 0,213467724649313 
830	 0,214128892890337 
831	 0,213865761016292 
832	 0,213245313828551 
833	 0,213292616329525 
834	 0,213844651449622 
835	 0,214556711682073 
836	 0,214419034123597 
837	 0,214349867271456 
838	 0,214725745764326 
839	 0,214392241438538 
840	 0,213974984237623 
841	 0,214505704384896 
842	 0,214659936431393 
843	 0,214347499281297 
844	 0,214399020715661 
845	 0,214670170557547 
846	 0,2149649435474 
847	 0,214444613424563 
848	 0,213826217590978 
849	 0,214225722933244 
850	 0,214531607863849 
851	 0,214491300976782 
852	 0,214236016638992 
853	 0,214136701953295 
854	 0,214323433413054 
855	 0,214120432839624 
856	 0,213743836872399 
857	 0,213589233726561 
858	 0,214053162239667 
859	 0,214800030900553 
860	 0,214456872175159 
861	 0,214010627196284 
862	 0,213970287760498 
863	 0,214070262501941 
864	 0,213993747844938 
865	 0,213383502130184 
866	 0,213354948617451 
867	 0,213848485343247 
868	 0,213783726361046 
869	 0,213859265966981 
870	 0,214344408883073 
871	 0,214860435534329 
872	 0,215075276028561 
873	 0,214673209146969 
874	 0,214696734343851 
875	 0,215042329834724 
876	 0,21458818294086 
877	 0,214686641391136 
878	 0,215611830363741 
879	 0,215452179518819 
880	 0,215104318319316 
881	 0,215637567967345 
882	 0,215849517491382 
883	 0,215554873500024 
884	 0,214745048994327 
885	 0,214826220290938 
886	 0,216007010249012 
887	 0,216375413141515 
888	 0,216183371765661 
889	 0,215813733778869 
890	 0,215599636078336 
891	 0,215521495377225 
892	 0,215261761146485 
893	 0,215726697317433 
894	 0,216849213436512 
895	 0,217133899783882 
896	 0,216614509708703 
897	 0,215536977012531 
898	 0,215447805412216 
899	 0,216015352026301 
900	 0,21617121781938 
901	 0,216417149989231 
902	 0,216651278823673 
903	 0,21613267490853 
904	 0,215421835692402 
905	 0,215020364746586 
906	 0,215693668964028 
907	 0,216521931926985 
908	 0,216099762912062 
909	 0,215829472110817 
910	 0,215934645707831 
911	 0,215986300274664 
912	 0,216030378911068 
913	 0,216045269533399 
914	 0,215892841604548 
915	 0,215607242743327 
916	 0,215252076691095 
917	 0,214988759214491 
918	 0,214833382513216 
919	 0,214733757208884 
920	 0,214574556195083 
921	 0,214281197970473 
922	 0,21373830477662 
923	 0,213318659098632 
924	 0,213301315006925 
925	 0,213324786540283 
926	 0,212895867726704 
927	 0,211219452955988 
928	 0,210555049586428 
929	 0,211093102800112 
930	 0,210877951408883 
931	 0,21059017254197 
932	 0,210489395135488 
933	 0,20965965836786 
934	 0,208412841134653 
935	 0,207272684755638 
936	 0,206279664897291 
937	 0,205444006801492 
938	 0,204619670336576 
939	 0,204230186499699 
940	 0,204294137910381 
941	 0,20414260244558 
942	 0,203610942329036 
943	 0,202648031818662 
944	 0,201973944807602 
945	 0,201301174562832 
946	 0,199886931642122 
947	 0,197901599101393 
948	 0,195843995633935 
949	 0,195179632044039 
950	 0,194884129306753 
951	 0,194191448639682 
952	 0,192531386162874 
953	 0,19030465895739 
954	 0,188137796132398 
955	 0,187493212052659 
956	 0,187310563694056 
957	 0,183698645027401 
958	 0,18248706678676 
959	 0,184464819852049 
960	 0,183493045329212 
961	 0,181556511053591 
962	 0,180467770146231 
963	 0,18061428036544 
964	 0,181349495215555 
965	 0,181574297861479 
966	 0,179886215184459 
967	 0,177294877838513 
968	 0,177908769888418 
969	 0,179194596710618 
970	 0,179971279019776 
971	 0,180442147541678 
972	 0,179740098198526 
973	 0,177476598772677 
974	 0,177935365485336 
975	 0,179645445537961 
976	 0,178646104424863 
977	 0,177869928466322 
978	 0,178593544422365 
979	 0,182789050814566 
980	 0,184378463975773 
981	 0,181036972488485 
982	 0,178565098970366 
983	 0,17783847257925 
984	 0,179083019325592 
985	 0,18020356686252 
986	 0,180752219592011 
987	 0,180689972001675 
988	 0,182158300016394 
989	 0,184828475279016 
990	 0,185368628315703 
991	 0,184335741333839 
992	 0,182598031138851 
993	 0,183501107153783 
994	 0,184104308393968 
995	 0,181620789640611 
996	 0,184225882960736 
997	 0,189086258387897 
998	 0,187881689473895 
999	 0,187162051853999 
1000	 0,188000516295604 
1001	 0,18758216749221 
1002	 0,18605471383649 
1003	 0,184568651189079 
1004	 0,189395936569112 
1005	 0,194035087422965 
1006	 0,192194233308408 
1007	 0,191332791534375 
1008	 0,191262679573227 
1009	 0,189333768985083 
1010	 0,190133223033644 
1011	 0,193592024465397 
1012	 0,195760357065074 
1013	 0,195366661868533 
1014	 0,192853200339986 
1015	 0,193975185015451 
1016	 0,197148803543902 
1017	 0,200167621231969 
1018	 0,198541509133744 
1019	 0,195124837643533 
1020	 0,195231753597921 
1021	 0,196904397366169 
1022	 0,199355096060903 
1023	 0,201530938772482 
1024	 0,203475576440836 
1025	 0,205026765206572 
1026	 0,206177872412283 
1027	 0,206423376152406 
1028	 0,205639163662987 
1029	 0,205178211128391 
1030	 0,205675962127761 
1031	 0,207464056596965 
1032	 0,207682879056428 
1033	 0,207333720595279 
1034	 0,209696537912261 
1035	 0,208830551806643 
1036	 0,206044616426126 
1037	 0,212147258165514 
1038	 0,216640521276343 
1039	 0,215112867280414 
1040	 0,21071345280695 
1041	 0,210943501910334 
1042	 0,219728428290257 
1043	 0,218464327686708 
1044	 0,210468870938073 
1045	 0,204589226167147 
1046	 0,205378399778928 
1047	 0,211130420078115 
1048	 0,214550478974992 
1049	 0,222293843433071 
1050	 0,231038006173876 
1051	 0,221918740429329 
1052	 0,220128346982214 
1053	 0,233491731792864 
1054	 0,226695182509916 
1055	 0,216680711154491 
1056	 0,21909372888111 
1057	 0,219899247595902 
1058	 0,218989166597814 
1059	 0,218813128181906 
1060	 0,21927671933686 
1061	 0,223170721150643 
1062	 0,237158617132307 
1063	 0,235429352200876 
1064	 0,218607867883345 
1065	 0,220417915756371 
1066	 0,222588615895613 
1067	 0,217980680666143 
1068	 0,215474224829184 
1069	 0,214118919414068 
1070	 0,21434061769657 
1071	 0,228458056489398 
1072	 0,235209477152246 
1073	 0,211407970763988 
1074	 0,207662425583294 
1075	 0,22198555412129 
