Wavelength	CAMFROU00049.asd
325	-0,201532004083904 
326	-0,23382890845132 
327	-0,113333212215904 
328	 9,88060969882463E-02 
329	 0,148388250420783 
330	 0,126050760216249 
331	 9,38462589604459E-02 
332	 9,34428108789729E-02 
333	 0,111027962377005 
334	 8,92622112190378E-02 
335	 5,43133630326338E-02 
336	 1,61203225835008E-02 
337	-1,94190718301162E-02 
338	-2,37071590493867E-02 
339	 1,53970510070829E-02 
340	 1,57319137486504E-02 
341	-1,39136197560146E-02 
342	 3,27971606089334E-03 
343	-0,042128299419311 
344	-0,141147390933303 
345	-3,52656662130876E-02 
346	 8,86565909505362E-02 
347	 0,106270997339817 
348	 0,022605111600736 
349	-0,086906803887936 
350	 2,97277358092344E-02 
351	 5,42782085784351E-02 
352	-7,23065505474306E-02 
353	 3,62026481366014E-03 
354	 0,106552180065104 
355	 3,28991838184408E-02 
356	 0,003888867692299 
357	 2,97400865799664E-02 
358	 4,09654336640876E-03 
359	 1,75787071236004E-03 
360	 4,27540575645593E-02 
361	 1,50624410897784E-02 
362	-2,43277432804419E-02 
363	 2,18247628771952E-02 
364	 4,87875015734926E-02 
365	 4,44211984229679E-02 
366	 5,35639730960075E-02 
367	 5,15124313834056E-02 
368	 0,025878616138166 
369	 1,65111702768038E-02 
370	 2,33521348135769E-02 
371	 3,77255502696998E-02 
372	 3,57709937239414E-02 
373	 1,66053806356818E-02 
374	 0,010173491014237 
375	 1,39125987395307E-02 
376	 2,35822810138448E-02 
377	 3,42476147369215E-02 
378	 4,08214872435025E-02 
379	 3,19597651705474E-02 
380	 3,08201681950304E-02 
381	 4,00501871727837E-02 
382	 0,027256624120214 
383	 2,31009790331824E-02 
384	 5,30867259395572E-02 
385	 0,051113094651646 
386	 2,21508601114118E-02 
387	 8,22310421639977E-03 
388	 1,36415723938117E-02 
389	 3,30826502291671E-02 
390	 3,49418521913235E-02 
391	 1,92989569080904E-02 
392	-9,40830454036693E-03 
393	-6,10948578983862E-03 
394	 2,23361328699486E-02 
395	 2,66158822886716E-02 
396	 0,027870305882203 
397	 3,42941361939888E-02 
398	 2,48870215208735E-02 
399	 1,30061609630872E-02 
400	 2,15128976740909E-02 
401	 2,64812862484215E-02 
402	 0,024588059469849 
403	 2,73967342550275E-02 
404	 3,01992090576326E-02 
405	 2,94910381044952E-02 
406	 0,022379861827627 
407	 1,61502898022268E-02 
408	 2,68549025755516E-02 
409	 3,10173335568945E-02 
410	 2,33904597634661E-02 
411	 1,28557288004825E-02 
412	 6,79140018850749E-03 
413	 1,15086241471026E-02 
414	 1,99407459809617E-02 
415	 2,67556748669114E-02 
416	 2,31756874462734E-02 
417	 2,24911171338238E-02 
418	 2,82197897809657E-02 
419	 2,65156268597063E-02 
420	 2,22936298325127E-02 
421	 2,32745566642763E-02 
422	 2,58374646112052E-02 
423	 2,78858122624505E-02 
424	 2,55288090657842E-02 
425	 2,27290664455688E-02 
426	 0,021872460486927 
427	 2,01371202880792E-02 
428	 1,89772883941556E-02 
429	 2,15866227977547E-02 
430	 2,43552326671719E-02 
431	 2,55647887026542E-02 
432	 2,32606191383005E-02 
433	 2,19135135515937E-02 
434	 2,51393401940041E-02 
435	 2,50044875775027E-02 
436	 2,22893248646369E-02 
437	 2,27907274206217E-02 
438	 2,25378177979056E-02 
439	 0,020624172001687 
440	 2,09543712840053E-02 
441	 2,25102934873066E-02 
442	 2,35735711529119E-02 
443	 2,61753644306473E-02 
444	 2,85986008498103E-02 
445	 2,34254102971292E-02 
446	 2,01983736603077E-02 
447	 0,024061961961587 
448	 2,28821613965495E-02 
449	 1,95735455170865E-02 
450	 2,26184076044804E-02 
451	 2,56652542258194E-02 
452	 2,66239056731904E-02 
453	 2,56036847835513E-02 
454	 2,42394915391474E-02 
455	 2,40740974781516E-02 
456	 2,51285410157778E-02 
457	 2,62530143310921E-02 
458	 0,024349803137389 
459	 0,023121107693343 
460	 2,37923456588689E-02 
461	 2,32888775892892E-02 
462	 2,13470993656452E-02 
463	 1,79602841250849E-02 
464	 1,91347374457096E-02 
465	 2,39352754226903E-02 
466	 2,35325031581949E-02 
467	 2,28206253733757E-02 
468	 2,50299918339012E-02 
469	 2,87228544424006E-02 
470	 3,12564817473468E-02 
471	 2,78629265773667E-02 
472	 2,50035290650068E-02 
473	 2,48822233325884E-02 
474	 2,64802621646702E-02 
475	 2,75404936764252E-02 
476	 2,60504405384268E-02 
477	 0,025549033896348 
478	 2,60681894595518E-02 
479	 2,54063264840675E-02 
480	 2,54523817664874E-02 
481	 2,68755366145401E-02 
482	 2,82319420799141E-02 
483	 2,84272623128359E-02 
484	 2,60727837685242E-02 
485	 2,53412259439396E-02 
486	 2,64454482186688E-02 
487	 2,53677292906018E-02 
488	 2,40661376452927E-02 
489	 2,41544856245883E-02 
490	 2,62701395396612E-02 
491	 2,85303635017605E-02 
492	 2,63845563802504E-02 
493	 2,47574783426618E-02 
494	 0,025140239098676 
495	 2,52224962841976E-02 
496	 2,54195006882469E-02 
497	 2,63445605510097E-02 
498	 0,025629372503273 
499	 2,34811912417446E-02 
500	 2,18105863756786E-02 
501	 2,18305380282153E-02 
502	 2,39775235970466E-02 
503	 2,57094380732208E-02 
504	 2,63735635447584E-02 
505	 2,55029735843146E-02 
506	 2,48104632182564E-02 
507	 2,49539656340339E-02 
508	 2,62439462441872E-02 
509	 2,66245880114781E-02 
510	 2,44679902326309E-02 
511	 2,41363751108296E-02 
512	 2,57024302691635E-02 
513	 2,73555211256753E-02 
514	 2,77774947486601E-02 
515	 2,65328554744459E-02 
516	 2,52731478658318E-02 
517	 0,025080789483138 
518	 2,71723862589616E-02 
519	 2,80177877598417E-02 
520	 2,72675142085906E-02 
521	 2,73604234328866E-02 
522	 2,78547293575484E-02 
523	 2,83669572520498E-02 
524	 2,86921637976176E-02 
525	 2,85676199654898E-02 
526	 2,72737243994635E-02 
527	 2,71920864018418E-02 
528	 2,86505165743246E-02 
529	 2,84158836735451E-02 
530	 2,76725090514294E-02 
531	 2,80316407276025E-02 
532	 2,84188442422531E-02 
533	 0,028639861374734 
534	 2,90048074221631E-02 
535	 2,86242846054781E-02 
536	 2,72243071493022E-02 
537	 2,70984504482363E-02 
538	 2,78972188879819E-02 
539	 2,84739463778331E-02 
540	 2,82766055585102E-02 
541	 2,74038475076523E-02 
542	 2,73178818936922E-02 
543	 2,77410742384657E-02 
544	 2,83064203079743E-02 
545	 2,89822266057524E-02 
546	 2,93561721387018E-02 
547	 2,83181261694843E-02 
548	 2,75783364379359E-02 
549	 2,79172942070634E-02 
550	 2,81543818361108E-02 
551	 2,85752153582673E-02 
552	 2,98979037403905E-02 
553	 3,01884624473256E-02 
554	 2,92583747815221E-02 
555	 2,87689086809087E-02 
556	 2,85360321633125E-02 
557	 2,83962529780607E-02 
558	 2,87353988969758E-02 
559	 2,91529768842405E-02 
560	 2,83783733562417E-02 
561	 2,83536096562887E-02 
562	 0,029514299546184 
563	 2,94038546068928E-02 
564	 2,86104721709131E-02 
565	 2,81878677382059E-02 
566	 2,86560705962357E-02 
567	 2,95997115452719E-02 
568	 2,89174961402592E-02 
569	 0,028460647718334 
570	 2,93908797831607E-02 
571	 2,95502357225309E-02 
572	 2,91430820864894E-02 
573	 2,92398530604482E-02 
574	 3,01239535142881E-02 
575	 3,15763142655457E-02 
576	 3,18533456216119E-02 
577	 3,13919287362009E-02 
578	 3,08601468281301E-02 
579	 3,11111520964113E-02 
580	 3,18662464200564E-02 
581	 3,14253292364587E-02 
582	 3,13767529126941E-02 
583	 3,24597390249463E-02 
584	 3,28883428088385E-02 
585	 3,28873695089996E-02 
586	 3,32970982670528E-02 
587	 3,34263837405082E-02 
588	 3,31685548536628E-02 
589	 3,29117036389466E-02 
590	 0,032851154833373 
591	 3,31500585723463E-02 
592	 3,38013876362874E-02 
593	 3,44264609207071E-02 
594	 3,40976037460029E-02 
595	 3,34948741373529E-02 
596	 3,30644084989645E-02 
597	 3,33304730908491E-02 
598	 3,39848622594629E-02 
599	 3,44885843230266E-02 
600	 3,49637217957904E-02 
601	 3,52768930997167E-02 
602	 3,50020338239784E-02 
603	 3,43223071196774E-02 
604	 3,35283724296396E-02 
605	 3,41385251056827E-02 
606	 3,53991131978158E-02 
607	 3,49134507776762E-02 
608	 3,40065166173591E-02 
609	 3,32592563800366E-02 
610	 3,30311857740768E-02 
611	 3,31008985356675E-02 
612	 3,31394540790473E-02 
613	 3,30066575003851E-02 
614	 3,26842283298181E-02 
615	 3,21864195135859E-02 
616	 3,22126035252445E-02 
617	 3,30316576321695E-02 
618	 3,27034698207761E-02 
619	 3,18966415668781E-02 
620	 3,25311757324953E-02 
621	 3,29199648502439E-02 
622	 3,26395050347771E-02 
623	 3,23926622183833E-02 
624	 0,032453212200467 
625	 0,033015055938951 
626	 3,28597160096846E-02 
627	 3,21944382935196E-02 
628	 0,032412591514175 
629	 3,27637799370033E-02 
630	 3,28529477293974E-02 
631	 3,27065763252511E-02 
632	 3,25964171457295E-02 
633	 3,29499337447573E-02 
634	 3,34227340415549E-02 
635	 3,38480846993284E-02 
636	 3,40227172444236E-02 
637	 3,41568121130448E-02 
638	 3,44473999948392E-02 
639	 3,49967046220565E-02 
640	 3,55821340317611E-02 
641	 3,56726722907064E-02 
642	 3,53453444835685E-02 
643	 0,034835612378574 
644	 3,53205832013005E-02 
645	 0,036060255844346 
646	 3,59640497848988E-02 
647	 0,035933047228298 
648	 3,60774283936746E-02 
649	 3,60170996759397E-02 
650	 3,58274033330898E-02 
651	 3,55418032193196E-02 
652	 3,49301778816236E-02 
653	 3,43485457394734E-02 
654	 3,45814514762561E-02 
655	 3,46736756438222E-02 
656	 3,43973619702897E-02 
657	 3,44854076199114E-02 
658	 3,42304554706867E-02 
659	 3,29225552875133E-02 
660	 3,21899840924156E-02 
661	 3,20447697538114E-02 
662	 3,13439670336194E-02 
663	 3,09114326334449E-02 
664	 3,11056625745611E-02 
665	 3,14575342506019E-02 
666	 3,15347952192456E-02 
667	 3,07558349602814E-02 
668	 3,03996529186166E-02 
669	 3,06012250450642E-02 
670	 0,030231246581173 
671	 2,99834252636234E-02 
672	 3,03505317815027E-02 
673	 3,00245359804398E-02 
674	 2,94048742851253E-02 
675	 2,99948395305115E-02 
676	 3,06806164468168E-02 
677	 3,09982815270454E-02 
678	 3,08744632786169E-02 
679	 3,05145038678305E-02 
680	 3,01814490801063E-02 
681	 3,04429824464027E-02 
682	 3,11200518258755E-02 
683	 3,11829938519671E-02 
684	 0,0311506070693 
685	 3,13418595552441E-02 
686	 3,16817536479964E-02 
687	 3,21822121421917E-02 
688	 3,28493435274295E-02 
689	 3,38567965283665E-02 
690	 3,50639912072347E-02 
691	 3,56466137638051E-02 
692	 0,036315243891665 
693	 3,77443956495374E-02 
694	 3,97946431529895E-02 
695	 4,21956115620171E-02 
696	 4,42896562026736E-02 
697	 4,67939316023763E-02 
698	 0,049948831648164 
699	 5,32263704724955E-02 
700	 5,68154118064042E-02 
701	 6,10083127759288E-02 
