Wavelength	PENFOUL00558.asd
325	 7,52002561345431E-02 
326	 0,133542141230068 
327	 0,106825295744846 
328	-1,83635482004036E-03 
329	 6,06152378988608E-02 
330	 0,181809517483184 
331	 0,205335920346363 
332	 0,175606424975696 
333	 0,11083981615245 
334	 8,59664618902137E-02 
335	 7,16750558643511E-02 
336	 0,053283633370888 
337	 1,29028779349005E-02 
338	-1,56087810487403E-03 
339	 4,95103096282018E-02 
340	 0,100253618455135 
341	 0,13447713405425 
342	 0,149145176304915 
343	 0,108404547585437 
344	 1,71239073042723E-02 
345	 6,03531778555994E-03 
346	 9,82987037572822E-03 
347	-3,83037325482002E-02 
348	 2,47153617612609E-02 
349	 0,137448188742408 
350	 8,42810763439361E-02 
351	 0,018734703563472 
352	 3,95652916766184E-03 
353	 5,90518779994447E-02 
354	 9,15573115444653E-02 
355	 2,24457431667337E-02 
356	 3,86542360729929E-03 
357	 4,21647881421356E-02 
358	 5,52999075318683E-02 
359	 5,05015690821699E-02 
360	 3,51264495963051E-02 
361	 3,90295453820943E-02 
362	 4,81457775408933E-02 
363	 3,62561443538791E-02 
364	 3,40418815679805E-02 
365	 4,00238138424223E-02 
366	 2,24187700842467E-02 
367	 1,91653859891651E-02 
368	 4,63148971138288E-02 
369	 4,08863074641621E-02 
370	 2,06135028568416E-02 
371	 3,23315497462067E-02 
372	 2,67912002713573E-02 
373	 5,29658577926484E-03 
374	 0,038619070634537 
375	 6,00872975358035E-02 
376	 3,00335439229163E-02 
377	 3,82914114507533E-02 
378	 6,44185186710068E-02 
379	 3,57311657544455E-02 
380	 1,77915509202989E-02 
381	 2,97738154791682E-02 
382	 4,27360765871814E-02 
383	 4,91051853898503E-02 
384	 4,45627983396364E-02 
385	 4,29210587012294E-02 
386	 4,36917029617189E-02 
387	 3,68841163758243E-02 
388	 3,51291187908963E-02 
389	 4,07090433583213E-02 
390	 3,62171980202141E-02 
391	 3,32338698713481E-02 
392	 4,65444671704259E-02 
393	 4,06807184993703E-02 
394	 0,020593171364466 
395	 2,30171705161302E-02 
396	 2,78868145018362E-02 
397	 2,54184719005606E-02 
398	 2,49250062035984E-02 
399	 2,75726502435639E-02 
400	 3,39715268433437E-02 
401	 3,36913644331888E-02 
402	 2,83521482805379E-02 
403	 3,46999622265607E-02 
404	 4,16023267694603E-02 
405	 4,11360970356316E-02 
406	 2,99563301484304E-02 
407	 1,72216203265277E-02 
408	 2,27846448979126E-02 
409	 3,04542242678017E-02 
410	 3,42593876835927E-02 
411	 3,23787492151904E-02 
412	 2,93030831898868E-02 
413	 2,91237223974591E-02 
414	 2,54286861332837E-02 
415	 2,02695979193654E-02 
416	 0,021403982166314 
417	 2,52513077933937E-02 
418	 2,98939611559303E-02 
419	 3,45327328321643E-02 
420	 3,59478783044756E-02 
421	 3,04974490097276E-02 
422	 0,029834739333092 
423	 3,38035492001744E-02 
424	 3,17955665284584E-02 
425	 2,88019971845654E-02 
426	 2,77883115281722E-02 
427	 0,027158361705634 
428	 2,64132059826778E-02 
429	 2,49043568665048E-02 
430	 2,40593640142051E-02 
431	 2,42893936888545E-02 
432	 2,48903402068926E-02 
433	 2,70680581647322E-02 
434	 3,15071238339352E-02 
435	 3,14072172449145E-02 
436	 2,81557523749264E-02 
437	 2,83486359764598E-02 
438	 2,93789728097691E-02 
439	 3,04570572054741E-02 
440	 3,29086347741491E-02 
441	 3,45975852186142E-02 
442	 0,032799249785671 
443	 3,15747169207556E-02 
444	 3,14262597078455E-02 
445	 0,030149139286964 
446	 2,99566894760705E-02 
447	 3,18153661722039E-02 
448	 3,15207732136072E-02 
449	 3,08290392590882E-02 
450	 3,43737673370128E-02 
451	 3,52994237972772E-02 
452	 3,26102138756177E-02 
453	 3,18479202787381E-02 
454	 0,032523136895392 
455	 3,38321977650493E-02 
456	 3,45000845612079E-02 
457	 3,36946895281747E-02 
458	 2,98625380370829E-02 
459	 2,66157170110288E-02 
460	 2,59782706985842E-02 
461	 2,84951225272947E-02 
462	 3,24554713316994E-02 
463	 3,56252867231393E-02 
464	 3,46343288548753E-02 
465	 3,08732552683606E-02 
466	 3,24279241204062E-02 
467	 3,43828950054914E-02 
468	 0,033601885035415 
469	 3,27461782282264E-02 
470	 3,24188013860625E-02 
471	 3,29769561222975E-02 
472	 3,42286213263862E-02 
473	 3,56237848094804E-02 
474	 3,56097445729159E-02 
475	 3,37199894906414E-02 
476	 2,98697304278074E-02 
477	 2,96726048032063E-02 
478	 3,28833275704852E-02 
479	 3,58175939384836E-02 
480	 3,66686012240607E-02 
481	 3,50396490118774E-02 
482	 3,56272652899951E-02 
483	 3,70653679234261E-02 
484	 3,66015361500251E-02 
485	 3,60724137182077E-02 
486	 3,58679127069211E-02 
487	 3,53582223335015E-02 
488	 3,57269395933866E-02 
489	 3,75959119968587E-02 
490	 3,75334465086192E-02 
491	 0,03623358988131 
492	 3,66801010606018E-02 
493	 3,64337195907363E-02 
494	 3,51038595926475E-02 
495	 3,50415798506671E-02 
496	 3,56031032176567E-02 
497	 3,58661905636613E-02 
498	 3,58423771263849E-02 
499	 3,57653476971181E-02 
500	 3,64388259983942E-02 
501	 3,70769513537516E-02 
502	 3,72382705301486E-02 
503	 3,72552509254609E-02 
504	 3,73147211227689E-02 
505	 3,77644672652715E-02 
506	 3,70061344836845E-02 
507	 3,53794184573279E-02 
508	 3,64805614676594E-02 
509	 3,77858538635608E-02 
510	 3,70830873540649E-02 
511	 3,82359440189815E-02 
512	 4,02070923558358E-02 
513	 3,82381461252276E-02 
514	 3,74107810344879E-02 
515	 3,94938305384598E-02 
516	 4,06506015134317E-02 
517	 4,05079253410727E-02 
518	 3,90891563122344E-02 
519	 3,87124489885133E-02 
520	 3,97041445899325E-02 
521	 4,08729872973563E-02 
522	 4,10184044609699E-02 
523	 3,95727094162684E-02 
524	 4,01662118470074E-02 
525	 4,19874251919943E-02 
526	 4,18975393774368E-02 
527	 4,17613929926225E-02 
528	 4,21212891577601E-02 
529	 4,26070839472449E-02 
530	 4,27087533392684E-02 
531	 4,19008142132987E-02 
532	 4,14067947702739E-02 
533	 4,13749941174654E-02 
534	 4,11537326446716E-02 
535	 4,13907654698875E-02 
536	 4,23432908154709E-02 
537	 4,28552385747753E-02 
538	 4,30494319325733E-02 
539	 4,34812012156797E-02 
540	 4,37638045799311E-02 
541	 4,38034600721401E-02 
542	 4,36913188785349E-02 
543	 4,35945859066754E-02 
544	 4,36670778440269E-02 
545	 4,38038512535195E-02 
546	 4,39693929403197E-02 
547	 4,41760561029183E-02 
548	 0,044100055020777 
549	 4,38114792647488E-02 
550	 4,50092084305573E-02 
551	 0,046484097895843 
552	 4,61376038477589E-02 
553	 4,53116623536497E-02 
554	 4,47128880680693E-02 
555	 4,54674164700823E-02 
556	 4,63567402475886E-02 
557	 4,63659964687655E-02 
558	 4,63112625729075E-02 
559	 4,63721925010256E-02 
560	 4,66690688009919E-02 
561	 4,67896476388979E-02 
562	 4,66231332476622E-02 
563	 4,67257756440039E-02 
564	 0,046654653355204 
565	 4,57713086123638E-02 
566	 4,50302619903266E-02 
567	 4,50117825823159E-02 
568	 4,69047570689171E-02 
569	 4,80224279126933E-02 
