Wavelength	GRA-VIE00347.asd
325	 0,253564551758355 
326	 0,314642629493113 
327	 0,311340615181822 
328	 0,231267483396137 
329	 0,253924142483535 
330	 0,293365483911471 
331	 0,270337537864494 
332	 0,288512086192393 
333	 0,300695296315337 
334	 7,22234280783301E-02 
335	 5,12933172702147E-02 
336	 0,241292998641207 
337	 0,229427591000947 
338	 0,187910656177142 
339	 0,231646017905471 
340	 0,240472378430083 
341	 0,210405436156954 
342	 0,181124614597591 
343	 0,183395418288995 
344	 0,207655039182253 
345	 0,194657001942908 
346	 0,154762186630276 
347	 0,10795058216825 
348	 0,116114006650422 
349	 0,151255032663356 
350	 0,106181966661447 
351	 9,09570224929385E-02 
352	 0,127686780932203 
353	 0,132018477498706 
354	 0,127895600030561 
355	 0,151607678208607 
356	 0,173819570531264 
357	 0,176761788816917 
358	 0,124101364109088 
359	 9,05108278298264E-02 
360	 0,106621146540737 
361	 0,120355536191882 
362	 0,127947686450555 
363	 0,134821907654182 
364	 0,133693404913305 
365	 0,128283560960483 
366	 0,138135004408575 
367	 0,144730809046089 
368	 0,135087994215314 
369	 0,104002870048108 
370	 7,61133863388651E-02 
371	 9,17850110811839E-02 
372	 0,107387036382089 
373	 0,113278114650713 
374	 0,130260535220222 
375	 0,134512388134848 
376	 0,111059623107816 
377	 0,10360459521567 
378	 0,114071540300526 
379	 0,128734242232004 
380	 0,135335526847439 
381	 0,131093334689881 
382	 0,123265291332591 
383	 0,113981052420851 
384	 0,105990325692413 
385	 0,110992539644963 
386	 0,121023876408954 
387	 0,11357555761953 
388	 0,104859116290124 
389	 0,101625318181583 
390	 0,100798801891829 
391	 0,100124022531017 
392	 9,73698045943064E-02 
393	 9,18154987079268E-02 
394	 0,086577017964488 
395	 9,15045753380711E-02 
396	 9,85057516742745E-02 
397	 0,10323581190843 
398	 0,103650409067648 
399	 0,100007954809153 
400	 0,093059396389361 
401	 8,58151154359379E-02 
402	 8,12583186130109E-02 
403	 8,35508031563798E-02 
404	 9,09090546328223E-02 
405	 0,100465594469627 
406	 0,100552401026989 
407	 9,47757565969006E-02 
408	 9,38157533307039E-02 
409	 9,30230585477924E-02 
410	 9,14880207637044E-02 
411	 9,02455209024552E-02 
412	 9,06174474230791E-02 
413	 9,32979777162562E-02 
414	 8,84830493802576E-02 
415	 8,01828720273391E-02 
416	 8,38502654530005E-02 
417	 8,48815743626427E-02 
418	 7,99635677583801E-02 
419	 8,66652378022221E-02 
420	 0,094614364872517 
421	 8,92955815282288E-02 
422	 8,24413705553261E-02 
423	 7,85106295970159E-02 
424	 8,22432902905458E-02 
425	 8,27246554559307E-02 
426	 7,50663626589552E-02 
427	 7,85119787249666E-02 
428	 8,69160016141932E-02 
429	 8,53593823558392E-02 
430	 8,33550877964332E-02 
431	 8,30640056574747E-02 
432	 8,12653117547374E-02 
433	 8,02484977784737E-02 
434	 0,082156976931788 
435	 8,85642075827315E-02 
436	 9,41952783124066E-02 
437	 8,47298560885795E-02 
438	 7,88979980846014E-02 
439	 8,32005821961482E-02 
440	 8,55648384924939E-02 
441	 8,55968760650403E-02 
442	 8,42792257568908E-02 
443	 8,27722643834728E-02 
444	 8,23561507227086E-02 
445	 8,58909623667826E-02 
446	 8,90010772726206E-02 
447	 8,88938439779403E-02 
448	 8,65839914886197E-02 
449	 8,37740247697168E-02 
450	 8,29972742819633E-02 
451	 8,46703695799863E-02 
452	 8,78216649472502E-02 
453	 8,74878259682904E-02 
454	 8,70230234882088E-02 
455	 8,94408342837718E-02 
456	 8,87068953376518E-02 
457	 8,55800274559486E-02 
458	 0,084757473157271 
459	 8,54856652545932E-02 
460	 8,72845967836116E-02 
461	 8,87990790338585E-02 
462	 8,89591199125511E-02 
463	 8,66461673238193E-02 
464	 8,41445999716174E-02 
465	 8,33483647296118E-02 
466	 8,89458244039311E-02 
467	 9,15326360360405E-02 
468	 8,58730769054867E-02 
469	 8,47933380102853E-02 
470	 0,086769720615781 
471	 8,47263914916542E-02 
472	 8,47414244882069E-02 
473	 8,74018769111451E-02 
474	 8,61061559282186E-02 
475	 8,48138411149837E-02 
476	 0,08752862007718 
477	 8,88714972574496E-02 
478	 8,79822428334385E-02 
479	 8,55369363888438E-02 
480	 8,33648188222205E-02 
481	 8,24662115084601E-02 
482	 8,21125606089432E-02 
483	 8,24141277944501E-02 
484	 8,36265289327078E-02 
485	 8,55627470355731E-02 
486	 8,72528408700551E-02 
487	 8,53912440580063E-02 
488	 8,42936111002105E-02 
489	 8,68323898890574E-02 
490	 8,67508864091975E-02 
491	 8,42698639262529E-02 
492	 8,17947361222682E-02 
493	 8,13535579876456E-02 
494	 8,31741769043285E-02 
495	 8,34375285925306E-02 
496	 8,27934864840606E-02 
497	 8,23313329417366E-02 
498	 8,24574169661871E-02 
499	 8,30368194021891E-02 
500	 0,08333213454993 
501	 8,32160343929492E-02 
502	 8,27642477421422E-02 
503	 8,32794790317769E-02 
