Wavelength	GRA-VIE-00121.asd
325	 0,286041833473396 
326	 0,389256826988558 
327	 0,259015736623512 
328	 5,41004543779934E-02 
329	 0,133654213013236 
330	 0,220531914021175 
331	 6,06429124923131E-02 
332	 7,64619798427436E-02 
333	 0,228647991030606 
334	 0,241815967451239 
335	 0,209176415117347 
336	 0,160741790147353 
337	 0,163619284477283 
338	 0,14953265464071 
339	 6,56375195726178E-02 
340	 4,99262695534872E-02 
341	 8,09279683534771E-02 
342	 0,101455814445345 
343	 9,27495532295124E-02 
344	 5,28926559626793E-02 
345	 3,75288661661298E-02 
346	 4,82158192493094E-02 
347	 7,78290907262956E-02 
348	 5,34791869542355E-02 
349	 1,30232615773512E-02 
350	 0,100338244369724 
351	 0,130944649158656 
352	 6,34961161477378E-02 
353	-3,0499334687303E-03 
354	-1,64281507456725E-02 
355	 5,84899126458292E-02 
356	 9,87757015652693E-02 
357	 9,63471147729724E-02 
358	 8,29734917652575E-02 
359	 6,82573920195362E-02 
360	 5,83962659442815E-02 
361	 4,36021108778301E-02 
362	 3,34792299075044E-02 
363	 0,042541015113344 
364	 3,23056343329493E-02 
365	 1,06656430818301E-02 
366	 4,04765652852308E-02 
367	 6,87203357928649E-02 
368	 6,45598340667774E-02 
369	 5,48381723394062E-02 
370	 4,97013413232356E-02 
371	 6,32397493167584E-02 
372	 6,50927139742669E-02 
373	 5,12463516289051E-02 
374	 4,47416497190721E-02 
375	 3,94705549099642E-02 
376	 3,16200622148643E-02 
377	 3,64973543589603E-02 
378	 4,93097812173845E-02 
379	 5,87575887346651E-02 
380	 6,61512551486175E-02 
381	 6,92321847692233E-02 
382	 5,99473647834064E-02 
383	 4,81423147444431E-02 
384	 4,48230634788342E-02 
385	 3,71181577445523E-02 
386	 3,17959507758826E-02 
387	 5,59011481262957E-02 
388	 6,36192425948672E-02 
389	 4,42485709992813E-02 
390	 4,48241060699981E-02 
391	 0,057417735073329 
392	 6,73292663492913E-02 
393	 6,14307505792434E-02 
394	 4,28251487086296E-02 
395	 2,58982790077063E-02 
396	 0,022074499704441 
397	 3,48858329800044E-02 
398	 0,038007835388738 
399	 3,66888318279074E-02 
400	 4,36352796098138E-02 
401	 4,06080789693518E-02 
402	 2,91841296173193E-02 
403	 3,19109156799883E-02 
404	 3,54998504915434E-02 
405	 3,17899904978002E-02 
406	 3,72841507949696E-02 
407	 4,56225237783794E-02 
408	 3,96517188374265E-02 
409	 3,74913206423784E-02 
410	 4,21825068434659E-02 
411	 3,98324245245378E-02 
412	 4,08872307865633E-02 
413	 5,42271563370018E-02 
414	 5,74521785152895E-02 
415	 5,04244331780098E-02 
416	 4,33910022171128E-02 
417	 3,83020771533909E-02 
418	 3,62037344975022E-02 
419	 3,51402041853375E-02 
420	 3,48504118152908E-02 
421	 3,52552969781174E-02 
422	 3,72950054986919E-02 
423	 3,99175423871892E-02 
424	 0,039872186052392 
425	 3,67972063825186E-02 
426	 3,16212866674121E-02 
427	 3,42803800813149E-02 
428	 4,03711422555094E-02 
429	 0,039552084808618 
430	 4,11698798127306E-02 
431	 4,45745037886371E-02 
432	 3,46833585817305E-02 
433	 2,69694649295658E-02 
434	 3,48672204295265E-02 
435	 3,95350894855247E-02 
436	 3,95803804997618E-02 
437	 4,05495466634047E-02 
438	 4,00316516793858E-02 
439	 3,81478780599405E-02 
440	 4,09822314121182E-02 
441	 4,29081056421085E-02 
442	 3,63616418907207E-02 
443	 3,58824506894708E-02 
444	 4,10182310893745E-02 
445	 0,037852930454964 
446	 3,37003454631827E-02 
447	 3,33487233774463E-02 
448	 3,67109965468796E-02 
449	 4,02423281404518E-02 
450	 3,72464240247877E-02 
451	 3,68803270499844E-02 
452	 4,01549091213588E-02 
453	 3,77505431715899E-02 
454	 3,55104432134124E-02 
455	 3,88371631245204E-02 
456	 4,02487149640185E-02 
457	 3,86556340621894E-02 
458	 3,44769075883157E-02 
459	 3,37707564915742E-02 
460	 3,80553608652025E-02 
461	 3,79535084335693E-02 
462	 3,68529612157028E-02 
463	 4,04704733169443E-02 
464	 3,98256003123576E-02 
465	 3,56096520521333E-02 
466	 3,83860530165777E-02 
467	 4,04430385133697E-02 
468	 3,73250649958362E-02 
469	 3,80135142372142E-02 
470	 4,05008809701864E-02 
471	 3,82770654597056E-02 
472	 3,62703148206417E-02 
473	 3,58515048005418E-02 
474	 3,51589876499496E-02 
475	 0,035767617780299 
476	 3,90546260214746E-02 
477	 0,039227566962311 
478	 3,69287299672751E-02 
479	 3,71386085922297E-02 
480	 3,85670961643777E-02 
481	 4,02716764023004E-02 
482	 3,97604939497311E-02 
483	 3,87177145931101E-02 
484	 0,040150241992681 
485	 3,78395091370848E-02 
486	 3,26695892193208E-02 
487	 3,42319096051636E-02 
488	 3,72783837892827E-02 
489	 3,78312875495318E-02 
490	 3,91814062276548E-02 
491	 4,04406805278641E-02 
492	 3,86256742391918E-02 
493	 3,62122959154005E-02 
494	 3,44688700407267E-02 
495	 3,44498921363286E-02 
496	 0,03574336073409 
497	 3,77282259271397E-02 
498	 3,78125228370004E-02 
499	 3,63430077880776E-02 
500	 3,63327924398318E-02 
501	 3,68732588264932E-02 
502	 3,72855653315128E-02 
503	 3,62512820226023E-02 
504	 3,49821510354024E-02 
505	 3,58900431929791E-02 
506	 3,67911574198472E-02 
507	 3,70476584402442E-02 
508	 0,036927506504696 
509	 3,69216669817387E-02 
510	 3,74415216378871E-02 
511	 3,81014887987158E-02 
512	 3,84409914711784E-02 
513	 3,74164261553239E-02 
514	 3,67707230966189E-02 
515	 3,71173147897856E-02 
516	 3,69589364953362E-02 
517	 3,65298175920932E-02 
518	 0,036350380380154 
519	 3,65794400584166E-02 
520	 3,69198395603746E-02 
521	 3,61280560325562E-02 
522	 3,53292593913465E-02 
523	 0,035370339873279 
524	 3,60159946424599E-02 
525	 3,67495843760375E-02 
526	 0,036497627722152 
527	 3,65456341802381E-02 
528	 3,69240158486107E-02 
529	 3,51262267198448E-02 
530	 3,36540268594149E-02 
531	 3,54626625075719E-02 
532	 3,61776575101945E-02 
533	 3,55519302602474E-02 
534	 3,62758889870884E-02 
535	 3,66044632204773E-02 
536	 3,56715912257863E-02 
537	 3,52338619204952E-02 
538	 3,53024891319555E-02 
539	 3,54740425139611E-02 
540	 3,53715253316995E-02 
541	 3,49782115704918E-02 
542	 3,48409041403113E-02 
543	 3,51396902288114E-02 
544	 3,59662955474382E-02 
545	 3,62488764035505E-02 
546	 0,036000119457877 
547	 0,035923111641035 
548	 0,035930357596603 
549	 3,59845576559652E-02 
550	 3,59578665226294E-02 
551	 3,59253271885392E-02 
552	 3,60414103813627E-02 
553	 3,58896620523537E-02 
554	 3,55605316600355E-02 
555	 3,58382402594873E-02 
556	 3,64266180678998E-02 
557	 3,70085622316007E-02 
558	 3,70836872865727E-02 
559	 0,036729025699403 
560	 3,64010091502115E-02 
561	 3,59029772721275E-02 
562	 3,53684229589742E-02 
563	 3,57337592321221E-02 
564	 3,67092179249666E-02 
565	 3,78101528118511E-02 
566	 3,80983743633544E-02 
567	 3,76948290091653E-02 
568	 3,80142228894829E-02 
569	 3,85359369172635E-02 
570	 3,88510696636039E-02 
571	 3,86301588224052E-02 
572	 3,84273687311704E-02 
573	 3,96904646649344E-02 
574	 4,00453857674862E-02 
575	 3,91237118474525E-02 
576	 0,039866892162701 
577	 4,08350972280128E-02 
578	 0,040220326578522 
579	 3,97588297439795E-02 
580	 3,98106146854706E-02 
581	 4,01610500055622E-02 
582	 4,06694302740134E-02 
583	 4,11575330217655E-02 
584	 4,10548542812514E-02 
585	 4,08752586628933E-02 
586	 4,17601591606424E-02 
587	 4,12829531753746E-02 
588	 3,95710248699179E-02 
589	 4,06493139045915E-02 
590	 4,21160215938426E-02 
591	 4,16411432193671E-02 
592	 4,11602708227104E-02 
593	 4,09341735682979E-02 
594	 4,06558972674531E-02 
595	 4,02280747104967E-02 
596	 3,96493402803518E-02 
597	 3,93061158018691E-02 
598	 0,039007637230414 
599	 3,83696015606257E-02 
600	 3,86054561563621E-02 
601	 3,95164423836599E-02 
602	 3,90121244876537E-02 
603	 3,83282309076861E-02 
604	 3,84304633331559E-02 
605	 3,82139548318124E-02 
606	 3,78522282563349E-02 
607	 3,82344328714434E-02 
608	 3,85450009744565E-02 
609	 3,84466578511836E-02 
610	 3,79240999050895E-02 
611	 3,75107134796362E-02 
612	 3,78470128099419E-02 
613	 3,79188293138942E-02 
614	 3,76043312549053E-02 
615	 3,74349986616462E-02 
616	 3,70516627806338E-02 
617	 3,64198549132999E-02 
618	 3,73938619315756E-02 
619	 3,88573665691476E-02 
620	 3,80976439752188E-02 
621	 3,75806303040923E-02 
622	 3,80256870370907E-02 
623	 3,87879130321568E-02 
624	 3,91856210544936E-02 
625	 3,86195207822116E-02 
626	 3,88025043226709E-02 
627	 0,039610640663207 
628	 3,95957428846178E-02 
629	 3,92014118332619E-02 
630	 3,88007031894215E-02 
631	 3,93907448141263E-02 
632	 4,04369631778525E-02 
633	 4,09001388576118E-02 
634	 4,10615529205367E-02 
635	 4,11284779772821E-02 
636	 4,17283874095588E-02 
637	 0,042200007091823 
638	 4,20311870420458E-02 
639	 4,23680194581293E-02 
640	 4,31196171499494E-02 
641	 4,35184722456332E-02 
642	 4,39425894912143E-02 
643	 4,44327872856674E-02 
644	 4,43698855927066E-02 
645	 4,43782687530544E-02 
646	 4,53261339791233E-02 
647	 4,55239744197713E-02 
648	 4,50044154499135E-02 
649	 4,53889226542965E-02 
650	 0,046147130465954 
651	 4,68340425368481E-02 
652	 4,68601206293845E-02 
653	 4,65139545459784E-02 
654	 4,65362646451722E-02 
655	 4,68527153785851E-02 
656	 4,73082517122686E-02 
657	 4,72469027759347E-02 
658	 0,046847102485305 
659	 4,63532493551505E-02 
660	 4,60419134647395E-02 
661	 4,58432334130941E-02 
662	 4,53093127916335E-02 
663	 4,48534498058551E-02 
664	 0,044627384060221 
665	 4,41192365255748E-02 
666	 4,35196922059636E-02 
667	 4,32182619611554E-02 
668	 4,27854449954885E-02 
669	 4,22282428591018E-02 
670	 4,20376714822398E-02 
671	 4,19559583284308E-02 
672	 4,17821588262732E-02 
673	 0,041789030315944 
674	 4,19760686684538E-02 
675	 4,22945072228942E-02 
676	 4,24085397708133E-02 
677	 4,22169365980047E-02 
678	 4,19634735307402E-02 
679	 4,19372831738066E-02 
680	 4,24365692843826E-02 
681	 4,26764281418233E-02 
682	 4,25761172748314E-02 
683	 4,25203682822624E-02 
684	 0,042582128313367 
685	 4,28185671889075E-02 
686	 4,31771605973549E-02 
687	 4,36813525181173E-02 
688	 4,43951839077572E-02 
689	 4,51006468723951E-02 
690	 4,58043234016061E-02 
691	 4,67663324588997E-02 
692	 4,81700831831872E-02 
693	 5,01501855622035E-02 
694	 5,24422666764595E-02 
695	 5,48738208065646E-02 
696	 5,70717468269617E-02 
697	 5,99571876983278E-02 
698	 6,38761949147717E-02 
699	 6,82079566173029E-02 
700	 7,29657108524578E-02 
701	 7,82290616951802E-02 
702	 8,37741652769673E-02 
703	 8,94602873908202E-02 
704	 9,50697927772643E-02 
705	 0,100846738621337 
706	 0,106920336131721 
707	 0,112978048691854 
708	 0,119103290557846 
709	 0,125630192587119 
710	 0,131374892936481 
711	 0,136250324158272 
712	 0,141679835295092 
713	 0,147459071699072 
714	 0,153264482159201 
715	 0,15815543224049 
716	 0,162291514679674 
717	 0,166602768730835 
718	 0,170807967254318 
719	 0,174768811394557 
720	 0,178290286830086 
721	 0,181619275449621 
722	 0,185080859142356 
723	 0,188285553882953 
724	 0,191170368646822 
725	 0,193839123681874 
726	 0,196430356988497 
727	 0,199012447898722 
728	 0,201381278148236 
729	 0,20349063721201 
730	 0,205323141341885 
731	 0,206909394998042 
732	 0,208378787842879 
733	 0,210186844718396 
734	 0,211826032732509 
735	 0,212906750785769 
736	 0,214513599483972 
737	 0,21635765274367 
738	 0,217197883772378 
739	 0,218124045995253 
740	 0,219488502694088 
741	 0,220840242189909 
742	 0,221912492350972 
743	 0,222454874045457 
744	 0,222975205746549 
745	 0,223614183814168 
746	 0,224351841182477 
747	 0,225135256547477 
748	 0,225918778390424 
749	 0,226615089245182 
750	 0,227272271924152 
751	 0,227986226788989 
752	 0,228713591142469 
753	 0,229358477625039 
754	 0,229598424043601 
755	 0,22987953950571 
756	 0,230519089591058 
757	 0,231198768527894 
758	 0,231855985945692 
759	 0,23250877468711 
760	 0,23283437698634 
761	 0,232853706620971 
762	 0,233183136555713 
763	 0,233618880687289 
764	 0,233949938057085 
765	 0,234463260447503 
766	 0,23500872472134 
767	 0,235026978926329 
768	 0,235272108858786 
769	 0,235964367519437 
770	 0,236501158126242 
771	 0,236794340277867 
772	 0,236816249333853 
773	 0,237065399588829 
774	 0,237551380990563 
775	 0,237853576848629 
776	 0,238401299050465 
777	 0,239261617668659 
778	 0,239305360495131 
779	 0,239096711601998 
780	 0,239638766599573 
781	 0,240041991108166 
782	 0,240174769249114 
783	 0,240433993287737 
784	 0,24067454390584 
785	 0,24084165834309 
786	 0,241345223976754 
787	 0,241834973312273 
788	 0,241566023816685 
789	 0,241706808116068 
790	 0,242369180243093 
791	 0,242399955309511 
792	 0,242463102716678 
793	 0,243068258075249 
794	 0,243524964540853 
795	 0,243788818860961 
796	 0,244034822555158 
797	 0,244142678274459 
798	 0,244112404600144 
799	 0,244023174529777 
800	 0,244249841286964 
801	 0,245076387538253 
802	 0,245536667827108 
803	 0,245649444233757 
804	 0,24597399629589 
805	 0,246275007403456 
806	 0,246538061542675 
807	 0,247049957575774 
808	 0,24764904837671 
809	 0,248126073370386 
810	 0,248131912106518 
811	 0,24798187089371 
812	 0,248745837632218 
813	 0,249537699775544 
814	 0,249973641530464 
815	 0,250223764922428 
816	 0,250436288176714 
817	 0,250776013863152 
818	 0,251299509922477 
819	 0,251874348908232 
820	 0,252072429733663 
821	 0,252248595431448 
822	 0,252638659249378 
823	 0,253572883430813 
824	 0,254449318216044 
825	 0,254480978277445 
826	 0,25459803990808 
827	 0,254918924598277 
828	 0,254923221472277 
829	 0,255554931502396 
830	 0,257080783674875 
831	 0,25786870824027 
832	 0,257997041235352 
833	 0,257843153054994 
834	 0,258374437601888 
835	 0,25943950679362 
836	 0,259618208386962 
837	 0,259744152865445 
838	 0,260170538805685 
839	 0,259965918453618 
840	 0,25987229338053 
841	 0,261035130033916 
842	 0,261479906391912 
843	 0,261154259522859 
844	 0,261582036079313 
845	 0,262420452867016 
846	 0,263347059557903 
847	 0,26348348305242 
848	 0,26324883970307 
849	 0,263378627789079 
850	 0,263740150311182 
851	 0,264223222610082 
852	 0,264604257463611 
853	 0,264542006210114 
