Wavelength	BELON00087.asd
325	-0,116684749679437 
326	-7,52984389348026E-02 
327	-9,41391987990891E-05 
328	 4,87618009125083E-02 
329	-0,114984599203666 
330	-0,217537177285146 
331	-2,50953687064535E-02 
332	 4,27249712808344E-02 
333	 6,40656031776539E-05 
334	 0,015917918619228 
335	 2,75320550641101E-02 
336	 1,94199313737342E-02 
337	-2,72314988023663E-02 
338	-6,28163618179044E-02 
339	-4,73180810115438E-02 
340	 5,30812495086724E-03 
341	 4,40856968092108E-02 
342	 9,07054056909376E-03 
343	-4,6110893540685E-03 
344	 1,63312242861733E-02 
345	-7,62295598745938E-04 
346	-5,78332140914583E-03 
347	 4,78266537274953E-02 
348	 5,62561555997879E-02 
349	 3,12755941102145E-02 
350	 5,28277403692322E-02 
351	 5,39746492583109E-02 
352	 1,85325506151059E-02 
353	 4,2581473125567E-03 
354	-3,05302807387743E-03 
355	-2,39204653795283E-02 
356	-2,92055849439398E-02 
357	-1,32156772389792E-02 
358	 3,75337429797963E-02 
359	 3,88019291610261E-02 
360	-3,03228255893158E-02 
361	-1,88789204491013E-02 
362	 2,30758338586966E-02 
363	 3,00117662023787E-03 
364	 1,52375517828225E-02 
365	 0,054084934517499 
366	 1,77344385660194E-02 
367	-7,10117917181905E-03 
368	 2,30767959676947E-02 
369	 1,16864160778172E-02 
370	-2,09984110262797E-02 
371	-1,62889270676233E-02 
372	-8,8671140476478E-04 
373	 1,40641208349087E-02 
374	 1,56153267702175E-02 
375	 1,88628966430327E-02 
376	 3,31931272121656E-02 
377	 3,10147200639678E-02 
378	 1,56402775042583E-02 
379	 8,83310750986021E-04 
380	-5,48418204909475E-03 
381	-1,40613680672029E-03 
382	 5,43095434066624E-03 
383	 1,33521541444491E-02 
384	 2,10460214531533E-02 
385	 2,17321692086176E-03 
386	-2,63048679085644E-02 
387	-1,13805713550298E-02 
388	 1,47606953978943E-02 
389	 3,42932756174573E-02 
390	 0,029204525585341 
391	 0,016292212872952 
392	 1,68057208466244E-02 
393	 1,22482095365057E-02 
394	 3,89767486023314E-03 
395	 4,57798052228198E-03 
396	 1,22450223881499E-02 
397	 2,33106016461505E-02 
398	 2,40727003690483E-02 
399	 1,65649150887361E-02 
400	 5,71573222281166E-03 
401	-5,71984378022946E-04 
402	-3,31793460391593E-04 
403	 4,11599407669974E-03 
404	 5,18479065413973E-03 
405	-8,61165783038162E-04 
406	 1,2555347960274E-03 
407	 7,97522192612463E-03 
408	 7,55371552496425E-03 
409	 9,21233011102565E-03 
410	 1,39827988680172E-02 
411	 1,46343284473142E-02 
412	 1,14643322651866E-02 
413	 5,64073597434688E-03 
414	 4,76752853192049E-03 
415	 8,32912631000467E-03 
416	 1,11081759377816E-02 
417	 1,44912016892144E-02 
418	 1,76354220750807E-02 
419	 1,32556958015464E-02 
420	 7,53489804646528E-03 
421	 8,89141486232717E-03 
422	 1,08351963801026E-02 
423	 1,12544053767287E-02 
424	 7,87919844166518E-03 
425	 7,44169053186784E-03 
426	 1,28805566838045E-02 
427	 1,19613532805552E-02 
428	 8,17148021712842E-03 
429	 0,010808353379653 
430	 1,11009281843745E-02 
431	 8,40487283659524E-03 
432	 1,14662890493794E-02 
433	 1,41767148466988E-02 
434	 1,11560273383784E-02 
435	 7,15155832089659E-03 
436	 5,34385684733092E-03 
437	 1,16483076593159E-02 
438	 1,56296673827891E-02 
439	 1,36471917161045E-02 
440	 1,22499123432742E-02 
441	 1,23878424219833E-02 
442	 1,44561932941181E-02 
443	 1,42227837253787E-02 
444	 1,26166326609083E-02 
445	 1,73354624943165E-02 
446	 1,82169847937206E-02 
447	 1,03590110967482E-02 
448	 8,62929980176878E-03 
449	 1,18932532017242E-02 
450	 0,014402590227895 
451	 1,35616118390966E-02 
452	 1,00039025174654E-02 
453	 1,20291015554362E-02 
454	 1,44530953788191E-02 
455	 1,23975479657342E-02 
456	 1,06415570264912E-02 
457	 1,02382687546144E-02 
458	 1,11932498296984E-02 
459	 1,34908836234801E-02 
460	 1,61186718982047E-02 
461	 0,01371612832245 
462	 1,04801118350318E-02 
463	 1,25943990181183E-02 
464	 1,30721024227621E-02 
465	 1,11979182990353E-02 
466	 1,05111422429244E-02 
467	 1,12654318957347E-02 
468	 1,34278166663716E-02 
469	 1,52295189265375E-02 
470	 1,59463157836302E-02 
471	 1,48085790218765E-02 
472	 1,34668390846978E-02 
473	 1,26673265750182E-02 
474	 1,27769974853418E-02 
475	 1,27041468946975E-02 
476	 1,14886976053315E-02 
477	 1,25802293617018E-02 
478	 1,51962553037663E-02 
479	 0,015299300629373 
480	 1,59084183158881E-02 
481	 1,76071980113009E-02 
482	 1,43950124904789E-02 
483	 1,04579525905909E-02 
484	 1,28535051337034E-02 
485	 1,38456116379378E-02 
486	 0,012231066689334 
487	 1,15829735344317E-02 
488	 1,17528566732926E-02 
489	 1,24943403872468E-02 
490	 1,28530556109709E-02 
491	 1,25177203772935E-02 
492	 1,08590661624269E-02 
493	 1,11246387513069E-02 
494	 1,36497511324423E-02 
495	 0,013558217000689 
496	 1,19972112371856E-02 
497	 1,07021062029123E-02 
498	 1,03324368042147E-02 
499	 1,05823012626025E-02 
500	 9,6021405432871E-03 
501	 9,49915009603771E-03 
502	 1,12747626971267E-02 
503	 1,30356363201967E-02 
504	 1,37659486478058E-02 
505	 1,21199303439313E-02 
506	 1,15057054762302E-02 
507	 1,23091729987035E-02 
508	 1,10320251919084E-02 
509	 9,91721114969775E-03 
510	 1,10478050926338E-02 
511	 1,27619447916103E-02 
512	 1,44248311779699E-02 
513	 0,015626226229674 
514	 1,53174824105133E-02 
515	 1,36036174086029E-02 
516	 1,43291625297559E-02 
517	 1,57137380406055E-02 
518	 1,47553690147639E-02 
519	 1,41800965813577E-02 
520	 1,43887331455766E-02 
521	 1,42814761369857E-02 
522	 1,36885274704546E-02 
523	 1,26713934508183E-02 
524	 1,32308537868828E-02 
525	 1,46000977809599E-02 
526	 1,43478712961814E-02 
527	 1,42730261502592E-02 
528	 1,46856377684984E-02 
529	 1,39255239634984E-02 
530	 1,29803976366078E-02 
531	 1,30837990453178E-02 
532	 1,30530268941885E-02 
533	 1,29116646398268E-02 
534	 1,36442591239435E-02 
535	 1,41738823497309E-02 
536	 1,39335567767495E-02 
537	 1,39860534754298E-02 
538	 1,41078970804089E-02 
539	 1,36145284612478E-02 
540	 1,30078732817481E-02 
541	 1,27190878843301E-02 
542	 1,39899131709782E-02 
543	 1,48270641887429E-02 
544	 1,34013933564919E-02 
545	 1,35854061600189E-02 
546	 0,015035425007735 
547	 0,014558275676859 
548	 1,37719356649544E-02 
549	 1,35424681368753E-02 
550	 1,41698800761346E-02 
551	 1,50499762524605E-02 
552	 1,52686930220441E-02 
553	 0,014126506005799 
554	 1,22966486269827E-02 
555	 1,33520871961574E-02 
556	 1,43619651396984E-02 
557	 0,01300516082077 
558	 1,28558123558588E-02 
559	 1,36731991643916E-02 
560	 1,31616236676034E-02 
561	 0,012972302050684 
562	 1,36187181808028E-02 
563	 1,41899446422418E-02 
564	 1,43018772456964E-02 
565	 1,35721332730205E-02 
566	 1,34712667110271E-02 
567	 1,41098212526788E-02 
568	 1,44953704193679E-02 
569	 1,43119730436608E-02 
570	 1,34392996747446E-02 
571	 1,30013337804267E-02 
572	 1,30991388936719E-02 
573	 1,35151518047756E-02 
574	 1,39707329088552E-02 
575	 1,43425999013911E-02 
576	 1,47755768796596E-02 
577	 1,51725241807202E-02 
578	 1,54235778674029E-02 
579	 1,58202075952222E-02 
580	 1,62140114079629E-02 
581	 1,59081878595573E-02 
582	 1,56724170020112E-02 
583	 0,015941212620088 
584	 1,63100779371588E-02 
585	 1,66802372425169E-02 
586	 1,69828198446408E-02 
587	 0,017231224955524 
588	 1,74257679414429E-02 
589	 1,75880394560974E-02 
590	 1,76244911407841E-02 
591	 1,74789825815128E-02 
592	 1,77385902376163E-02 
593	 1,82576554848541E-02 
594	 1,83412409508741E-02 
595	 1,82642240192551E-02 
596	 1,81701512760432E-02 
597	 1,82381783029703E-02 
598	 1,81799162699311E-02 
599	 1,75221606752314E-02 
600	 1,71906736330467E-02 
601	 1,73238205138016E-02 
602	 1,72501543585758E-02 
603	 1,74691858479467E-02 
604	 1,82444981014141E-02 
605	 1,77692559853503E-02 
606	 1,66368933117406E-02 
607	 1,70893804415786E-02 
608	 1,72583272216844E-02 
609	 1,66975687500331E-02 
610	 1,71140588004278E-02 
611	 1,75119626799556E-02 
612	 1,65216031602917E-02 
613	 1,59765401090349E-02 
614	 0,016068492971708 
615	 1,57757412482407E-02 
616	 1,56939375245093E-02 
617	 1,60840348955619E-02 
618	 1,57247069193856E-02 
619	 1,50756101524724E-02 
620	 1,53916007887464E-02 
621	 0,015677706420448 
622	 0,015656745236443 
623	 1,56571475598716E-02 
624	 1,56720690576824E-02 
625	 1,56729025741425E-02 
626	 0,015462873994289 
627	 1,52170865511541E-02 
628	 1,55348247848133E-02 
629	 1,59538872350076E-02 
630	 1,62478793225871E-02 
631	 0,016735453373896 
632	 1,70634532973982E-02 
633	 1,66021919038103E-02 
634	 1,64003222944331E-02 
635	 0,016690099623305 
636	 1,70317204961654E-02 
637	 1,71173933442534E-02 
638	 1,67838310784286E-02 
639	 1,73446909973676E-02 
640	 1,84642247730377E-02 
641	 1,87343569662256E-02 
642	 1,87381206065996E-02 
643	 1,87375577897186E-02 
644	 1,89801337114309E-02 
645	 1,92966230442168E-02 
646	 1,94325170128912E-02 
647	 1,94356966271814E-02 
648	 1,93237320614081E-02 
649	 0,019098359466752 
650	 1,89845268859851E-02 
651	 1,91123647976954E-02 
652	 1,92986009691553E-02 
653	 1,91167804515895E-02 
654	 1,76832744421967E-02 
655	 1,68440474241427E-02 
656	 1,70678875730476E-02 
657	 0,017199619567971 
658	 1,69878847905589E-02 
659	 1,62843073942525E-02 
660	 1,60872702212881E-02 
661	 1,62532289467952E-02 
662	 1,57156343608491E-02 
663	 1,50344489091867E-02 
664	 1,45126236869863E-02 
665	 1,41947973714888E-02 
666	 1,39176739298438E-02 
667	 1,33872139207004E-02 
668	 0,013288525435938 
669	 1,37002919962862E-02 
670	 1,41752214864271E-02 
671	 1,43789555040195E-02 
672	 1,40989030591683E-02 
673	 1,40623461677729E-02 
674	 1,42121359958569E-02 
675	 1,41151746613447E-02 
676	 1,37973231497561E-02 
677	 1,33533313719205E-02 
678	 1,31985413662138E-02 
679	 1,35002904232233E-02 
680	 0,014385783438085 
681	 1,44651603401286E-02 
682	 1,38553218351863E-02 
683	 1,40219906937013E-02 
684	 1,45882256281393E-02 
685	 0,015244779223683 
686	 1,52325764145752E-02 
687	 0,015215664868359 
688	 1,65906818767499E-02 
689	 1,76055088967454E-02 
690	 1,79527283912572E-02 
691	 1,87931654295925E-02 
692	 1,98859467067122E-02 
693	 2,10084890539254E-02 
694	 2,26432180636498E-02 
695	 2,48747557480813E-02 
696	 2,76595905472435E-02 
697	 3,08167628771735E-02 
698	 3,42224088143939E-02 
699	 3,76677750426214E-02 
700	 4,15607438563378E-02 
701	 4,64335248211605E-02 
702	 0,051805751982913 
703	 5,74548861789908E-02 
704	 0,063231659166516 
705	 6,90439003815496E-02 
706	 7,48563054433244E-02 
707	 8,10319746931315E-02 
708	 8,72540804314027E-02 
709	 9,28746603453102E-02 
710	 9,84520711616135E-02 
711	 0,104176982686149 
712	 0,110128873056773 
713	 0,115929166283259 
714	 0,12122649060587 
715	 0,126319703821542 
716	 0,131225424510687 
717	 0,135876933088608 
718	 0,140235006451258 
719	 0,144269031627774 
720	 0,147963948976287 
721	 0,151541058294158 
722	 0,155256898251259 
723	 0,158242945017939 
724	 0,160605431666914 
725	 0,163319405048429 
726	 0,166184751488614 
727	 0,168977893391466 
728	 0,170914789750186 
729	 0,172230447832102 
730	 0,173491462113859 
731	 0,175178116887431 
732	 0,177213744913558 
733	 0,178467964190789 
734	 0,179451180304402 
735	 0,180616418469813 
736	 0,181361626512866 
737	 0,181958668975315 
738	 0,183362642762865 
739	 0,18447753360638 
740	 0,185003327309835 
741	 0,18578343758978 
742	 0,186702041107685 
743	 0,187541088402868 
744	 0,187880008604229 
745	 0,187950778323517 
746	 0,188791607280681 
747	 0,189536043206987 
748	 0,189784279772914 
749	 0,190286097306283 
750	 0,19076331892782 
751	 0,190643829994914 
752	 0,190915096341421 
753	 0,191596902301987 
754	 0,191635090335292 
755	 0,191693620453171 
756	 0,192223599556698 
757	 0,192587966232601 
758	 0,192790911854502 
759	 0,193065078627752 
760	 0,193124587542844 
761	 0,193015468574335 
762	 0,193341664276465 
763	 0,193813801031946 
764	 0,19412732392245 
765	 0,194330794362151 
766	 0,194478628516061 
767	 0,1946836827287 
768	 0,195008503996013 
769	 0,19539318633401 
770	 0,195330141173465 
771	 0,195178351223016 
772	 0,195399986953694 
773	 0,195508225942223 
774	 0,195545245317085 
775	 0,195999129523894 
776	 0,196339059020516 
777	 0,196354728896227 
778	 0,196706463204243 
779	 0,197072781558149 
780	 0,196882275726578 
781	 0,196880156425049 
782	 0,19713860010385 
783	 0,197169663497096 
784	 0,197101872047237 
785	 0,197035342724644 
786	 0,197025287282631 
787	 0,19715032762928 
788	 0,19753586554993 
789	 0,197814460050857 
790	 0,197893501213679 
791	 0,197946083883061 
792	 0,197993461992475 
793	 0,198065915654819 
794	 0,198309044168917 
795	 0,198627078693655 
796	 0,198780110319701 
797	 0,198878649529394 
798	 0,198898141432095 
799	 0,198538220135145 
800	 0,198312722637876 
801	 0,198672244919793 
802	 0,198790431507997 
803	 0,198761869026074 
804	 0,199293571748497 
805	 0,19956558930176 
806	 0,199404401914983 
807	 0,19967026726172 
808	 0,199953534942089 
809	 0,199773352718066 
810	 0,199590922572343 
811	 0,199589766925947 
812	 0,200011124497954 
813	 0,200307196170105 
