Wavelength	BLAVET00019.asd
325	 2,6631125712192E-03 
326	 0,144604808498361 
327	 0,218004932238286 
328	 0,156087776689988 
329	 4,01243832790696E-02 
330	 3,3763919593087E-03 
331	 0,139212577798253 
332	 0,147517298085242 
333	 7,00737832822109E-02 
334	 7,42281348321682E-02 
335	 8,73323365580881E-02 
336	 8,59993372709913E-02 
337	 5,35876768883939E-02 
338	 3,95401625540016E-03 
339	-4,09723392514316E-02 
340	-5,08524682547381E-02 
341	-0,040345230183897 
342	-4,37187741437033E-02 
343	-8,56001911328032E-02 
344	-0,151524343005407 
345	-6,63365662673226E-02 
346	 4,10815234938111E-02 
347	 0,085198156754955 
348	 8,13423166868726E-02 
349	 0,045481137055221 
350	 5,92726652854188E-03 
351	 3,72138083848896E-03 
352	 4,54278790358934E-02 
353	 5,93208229598946E-02 
354	 0,050841345813249 
355	 3,50915035110436E-02 
356	 1,87306339177984E-02 
357	 8,29938926691221E-03 
358	 1,74863755257955E-02 
359	 2,51613184724801E-02 
360	 2,04079769832924E-02 
361	 9,43526138649912E-04 
362	-5,9655828363394E-03 
363	 3,28575068717437E-02 
364	 5,05783615750535E-02 
365	 3,78720784699722E-02 
366	 3,14048013891161E-02 
367	 3,04965457994044E-02 
368	 3,24593450569933E-02 
369	 2,14167305133667E-02 
370	 5,95428478476406E-03 
371	 7,54546769397466E-03 
372	 7,54061502265278E-03 
373	 6,7800718678995E-03 
374	 3,71495597191157E-02 
375	 3,95841480843767E-02 
376	-2,24321182257858E-02 
377	-2,52827514468224E-02 
378	 1,40673825975969E-02 
379	 1,79081179256834E-02 
380	 0,016872585026696 
381	 1,78414655832103E-02 
382	 1,54274770517164E-02 
383	 1,21833735454572E-02 
384	 1,15175163012716E-02 
385	 2,63213933590148E-02 
386	 4,09668596818414E-02 
387	 1,30763059963547E-02 
388	-1,23941680414702E-04 
389	 2,18519052562144E-02 
390	 3,62488465710667E-02 
391	 3,84002760234323E-02 
392	 2,81198341912438E-02 
393	 0,029097605268838 
394	 3,82272218701648E-02 
395	 2,96093464768164E-02 
396	 1,93700794323212E-02 
397	 1,66932227370769E-02 
398	 0,025320844148077 
399	 3,31916825014581E-02 
400	 2,18588579153879E-02 
401	 1,82916980109607E-02 
402	 2,42727683361812E-02 
403	 1,90060754297754E-02 
404	 1,70801985014931E-02 
405	 2,71693216735949E-02 
406	 3,01264979118818E-02 
407	 2,87460329675296E-02 
408	 0,03561351365339 
409	 3,42843610516244E-02 
410	 2,30558919949219E-02 
411	 1,56289124133426E-02 
412	 1,45683904917438E-02 
413	 2,09609611437739E-02 
414	 2,62574624868792E-02 
415	 2,77355881428239E-02 
416	 2,22980219404485E-02 
417	 2,12052217448938E-02 
418	 0,027164569780216 
419	 2,42928768489041E-02 
420	 2,02121442359744E-02 
421	 2,61111513250911E-02 
422	 2,61817709606207E-02 
423	 2,09461335828449E-02 
424	 2,38407401836479E-02 
425	 2,85547230543885E-02 
426	 3,07823956856688E-02 
427	 2,82477424936356E-02 
428	 2,44835928431499E-02 
429	 2,66350414809607E-02 
430	 2,53597359173733E-02 
431	 2,04822021448827E-02 
432	 2,33582025850232E-02 
433	 2,72141085783402E-02 
434	 2,59463704161863E-02 
435	 2,64805413365277E-02 
436	 2,79089332872756E-02 
437	 2,45665428379686E-02 
438	 2,22443067714397E-02 
439	 2,35298348857416E-02 
440	 2,85569711894749E-02 
441	 3,21424824675589E-02 
442	 2,81741034436405E-02 
443	 0,025291033279673 
444	 2,51589972954443E-02 
445	 2,52690002043319E-02 
446	 0,026128957214337 
447	 2,74802027771286E-02 
448	 2,46875847407893E-02 
449	 2,10076821170654E-02 
450	 2,37553410809532E-02 
451	 2,59359487560365E-02 
452	 2,58796640867886E-02 
453	 2,66269142206544E-02 
454	 2,69370748442122E-02 
455	 2,58398062445176E-02 
456	 2,86921727753626E-02 
457	 3,33763129070954E-02 
458	 3,18318834406102E-02 
459	 0,030319276610416 
