Wavelength	CAMFROU00498.asd
325	 0,130955017637494 
326	 1,68273858485448E-02 
327	-4,00014534091528E-02 
328	-1,20316798026881E-02 
329	 0,124486615822593 
330	 0,171383172729333 
331	 5,06169114004771E-03 
332	 4,08104777462528E-02 
333	 0,211131807915579 
334	 0,169043438719701 
335	 0,130124486813558 
336	 0,129124137992086 
337	 4,95160268490822E-02 
338	 1,35960311732508E-02 
339	 9,48497059667606E-02 
340	 6,28186657675055E-02 
341	-4,17565552542314E-02 
342	 2,35095939137997E-02 
343	 3,73611419970811E-02 
344	-0,024704441375407 
345	 6,53218369307959E-02 
346	 0,139689366679862 
347	 8,90994925252593E-02 
348	 0,051580623246075 
349	 4,26841311918499E-02 
350	 4,55427885831196E-02 
351	 3,17405842150162E-02 
352	 2,25908332399402E-03 
353	 0,044988646556122 
354	 8,63891874337939E-02 
355	 0,049076349043028 
356	 3,93076628498674E-02 
357	 5,85667593730761E-02 
358	 4,35783110164653E-02 
359	 4,46969548488779E-02 
360	 7,19222606645859E-02 
361	 2,80713759690039E-02 
362	-2,46533248437389E-02 
363	 2,06373562707402E-02 
364	 3,75456312852288E-02 
365	 1,76724724261089E-02 
366	 4,12788686801754E-02 
367	 5,32618574228963E-02 
368	 2,47133427453729E-02 
369	 3,88666396052874E-02 
370	 6,98067128247981E-02 
371	 6,63905226020691E-02 
372	 4,86045223189465E-02 
373	 2,66700847278571E-02 
374	 1,60968658162823E-02 
375	 2,45324970547729E-02 
376	 5,08873106761433E-02 
377	 4,58070509227462E-02 
378	 1,90964022675321E-02 
379	-1,70479099130292E-03 
380	 1,45303444619887E-02 
381	 5,91975933007601E-02 
382	 3,72605354177204E-02 
383	 1,24670565348531E-02 
384	 4,37893090007778E-02 
385	 4,21081228925903E-02 
386	 1,43776666639501E-02 
387	 1,99544329881947E-02 
388	 0,033310318039567 
389	 4,13534748450963E-02 
390	 3,49396236350491E-02 
391	 0,021660369881904 
392	 1,26289600467176E-02 
393	 2,03375540803392E-02 
394	 3,93569537690939E-02 
395	 4,85394650767505E-02 
396	 4,52348476138459E-02 
397	 3,03474774026034E-02 
398	 0,017376456506339 
399	 9,30212564032715E-03 
400	 7,59184554814543E-03 
401	 1,75934362023363E-02 
402	 3,39191572788827E-02 
403	 3,54154649838477E-02 
404	 2,97905861169428E-02 
405	 2,38748312605911E-02 
406	 2,72404978077364E-02 
407	 3,57258776007705E-02 
408	 3,89917400717338E-02 
409	 3,53883722125126E-02 
410	 2,59359540159201E-02 
411	 1,61466184390022E-02 
412	 1,33510504968477E-02 
413	 2,32989125721721E-02 
414	 2,75980238549021E-02 
415	 2,54612120986675E-02 
416	 2,33516269072395E-02 
417	 2,69417176351027E-02 
418	 3,55511889170405E-02 
419	 2,94600352557099E-02 
420	 2,03400828197855E-02 
421	 2,51838438173608E-02 
422	 2,68045372311357E-02 
423	 0,02320473103963 
424	 2,01682473977796E-02 
425	 0,020937584473649 
426	 2,64181183063574E-02 
427	 2,64669089771547E-02 
428	 2,34346688657344E-02 
429	 2,38392301455939E-02 
430	 2,45655470013756E-02 
431	 2,46522963610012E-02 
432	 2,34568057961592E-02 
433	 2,30168734659285E-02 
434	 2,48689070060714E-02 
435	 2,38219741221268E-02 
436	 2,05344075418518E-02 
437	 1,85176355510737E-02 
438	 1,90828090261472E-02 
439	 2,22752135003772E-02 
440	 2,47160571594136E-02 
441	 2,46688747520417E-02 
442	 2,04666787280171E-02 
443	 2,17464606730101E-02 
444	 2,67661936981548E-02 
445	 2,13741345383225E-02 
446	 1,62279322120317E-02 
447	 0,01780923218599 
448	 1,90842739942447E-02 
449	 2,01558746181146E-02 
450	 2,32288732551825E-02 
451	 2,42643984938448E-02 
452	 2,27053520689089E-02 
453	 2,22327827754197E-02 
454	 2,17688346442655E-02 
455	 2,05103042374573E-02 
456	 2,48637071697388E-02 
457	 3,16566846065217E-02 
458	 2,98825347508646E-02 
459	 2,74196442841801E-02 
460	 2,71719909111304E-02 
461	 0,02501972956121 
462	 2,18481644718781E-02 
463	 1,91976224572053E-02 
464	 2,04642844237679E-02 
465	 2,44698490872421E-02 
466	 2,41724866239532E-02 
467	 2,33437348923911E-02 
468	 2,43719264734782E-02 
469	 2,50715816400467E-02 
470	 2,47779241979716E-02 
471	 2,25823885196514E-02 
472	 2,16284596221148E-02 
473	 2,26795412399122E-02 
474	 2,33988610813085E-02 
475	 2,48049045481564E-02 
476	 2,78094144902435E-02 
477	 2,74704705977102E-02 
478	 2,44746414385167E-02 
479	 2,31723912822299E-02 
480	 2,39146988216268E-02 
481	 2,63755219379032E-02 
482	 2,65824700277203E-02 
483	 2,54146608442295E-02 
484	 2,48122787498378E-02 
485	 2,47599869528819E-02 
486	 2,49748322746728E-02 
487	 0,023935153209162 
488	 2,36989412273445E-02 
489	 2,55737374075462E-02 
490	 2,62208948363922E-02 
491	 2,54130796450512E-02 
492	 2,36871024526229E-02 
493	 0,023300858638574 
494	 2,44905576674494E-02 
495	 2,31047374296829E-02 
496	 2,20829210586509E-02 
497	 2,49661694459103E-02 
498	 2,59141198552014E-02 
499	 2,45678951241115E-02 
500	 2,39030320411619E-02 
501	 0,024340590130189 
502	 2,57965258644932E-02 
503	 2,50741766527564E-02 
504	 2,36568843293696E-02 
505	 2,48386262492038E-02 
506	 2,60489345454834E-02 
507	 2,65904257391128E-02 
508	 2,72534572568665E-02 
509	 2,67137884975065E-02 
510	 2,40386540639068E-02 
511	 2,42241699075322E-02 
512	 2,65930725770021E-02 
513	 2,70268698087323E-02 
514	 2,64588090212559E-02 
515	 2,55268267040769E-02 
516	 2,61031351254455E-02 
517	 2,72104066808718E-02 
518	 2,72340792666805E-02 
519	 2,70858390130887E-02 
520	 2,71321311825546E-02 
521	 0,027951982718086 
522	 2,83364310219969E-02 
523	 2,75589898808898E-02 
524	 2,77841177520722E-02 
525	 2,85709568012808E-02 
526	 2,81486569472251E-02 
527	 2,76746446640986E-02 
528	 2,75244498423731E-02 
529	 2,74428011639502E-02 
530	 2,75391813600953E-02 
531	 2,79458568357164E-02 
532	 2,86528202765202E-02 
533	 2,91880042584742E-02 
534	 2,82111041909979E-02 
535	 2,70061772699347E-02 
536	 2,64538409061329E-02 
537	 2,68927970448485E-02 
538	 2,78256588163612E-02 
539	 0,028353410693941 
540	 2,83015820141285E-02 
541	 2,76377864910286E-02 
542	 2,64623892565843E-02 
543	 2,61130230101017E-02 
544	 2,77493836488765E-02 
545	 2,85006207920288E-02 
546	 2,82033803946927E-02 
547	 2,81675385916066E-02 
548	 0,028333776224635 
549	 2,86101662348479E-02 
550	 2,81527703692936E-02 
551	 2,77956204112686E-02 
552	 2,89979066836057E-02 
553	 2,95530965508846E-02 
554	 2,91597526581053E-02 
555	 2,94284792858142E-02 
556	 2,96014359803423E-02 
557	 2,90831540961597E-02 
558	 2,90412420989044E-02 
559	 2,91584504680264E-02 
560	 2,79584948749362E-02 
561	 2,73911971712051E-02 
562	 2,81072427153988E-02 
563	 2,87986891085664E-02 
564	 2,91389808422878E-02 
565	 2,88779603348297E-02 
566	 2,89488600304874E-02 
567	 2,93042896249683E-02 
568	 2,88513231225219E-02 
569	 2,82058867218754E-02 
570	 0,027912142435044 
571	 2,87931564020342E-02 
572	 0,030003034231805 
573	 2,93382199004794E-02 
574	 2,94055379148609E-02 
575	 3,07170814950179E-02 
576	 3,08409714410453E-02 
577	 3,05184091590515E-02 
578	 3,07639824331034E-02 
579	 3,10991624839065E-02 
580	 0,031276267996378 
581	 0,03077377463602 
582	 3,04891458999662E-02 
583	 3,09310567089293E-02 
584	 3,15934312342754E-02 
585	 3,22815582331068E-02 
586	 3,28166723034753E-02 
587	 3,30563997923947E-02 
588	 3,30913789067243E-02 
589	 3,35794893304278E-02 
590	 0,03394429868542 
591	 3,36663044464281E-02 
592	 3,37667214624637E-02 
593	 3,41608789873838E-02 
594	 3,40358570194683E-02 
595	 3,39212074289026E-02 
596	 3,40409817753516E-02 
597	 3,41279309965334E-02 
598	 3,42950930017672E-02 
599	 3,47683266605551E-02 
600	 3,48011335811163E-02 
601	 3,43937009209216E-02 
602	 3,45384679618932E-02 
603	 3,42843249763423E-02 
604	 3,30175893125916E-02 
605	 3,28192957374858E-02 
606	 3,34279614915383E-02 
607	 0,033336687189296 
608	 3,31304354809123E-02 
609	 0,032965595251234 
610	 3,26545992843954E-02 
611	 3,24480406926423E-02 
612	 3,26571481489324E-02 
613	 3,24898290113603E-02 
614	 3,19833185594361E-02 
615	 3,18989115834329E-02 
616	 3,21130391170875E-02 
617	 3,24832086227446E-02 
618	 3,25074757197441E-02 
619	 0,032274466375685 
620	 0,032140976905299 
621	 3,17549822048651E-02 
622	 3,12847196398703E-02 
623	 3,19787710139898E-02 
624	 3,29324584834639E-02 
625	 3,31420094871684E-02 
626	 3,27360339817535E-02 
627	 3,20975032235899E-02 
628	 3,21586803548877E-02 
629	 3,27730342654013E-02 
630	 3,36456201521009E-02 
631	 3,31782663137373E-02 
632	 3,23117491444421E-02 
633	 3,28548371799069E-02 
634	 3,35732774678268E-02 
635	 3,40733503205918E-02 
636	 3,42612150769169E-02 
637	 3,44978999609539E-02 
638	 3,50715722988759E-02 
639	 3,55569008821197E-02 
640	 3,58170685765796E-02 
641	 3,57226208753509E-02 
642	 3,55448501413358E-02 
643	 0,03545781213439 
644	 3,56747453131963E-02 
645	 3,58888287475727E-02 
646	 3,56780041734151E-02 
647	 0,035917916504127 
648	 3,66003630093953E-02 
649	 3,70297934727191E-02 
650	 3,68627916654095E-02 
651	 3,59552978835386E-02 
652	 3,51748863255565E-02 
653	 3,48963694182673E-02 
654	 3,56522500144069E-02 
655	 3,56545212308831E-02 
656	 3,46463597160164E-02 
657	 3,48244316159681E-02 
658	 3,49353227128899E-02 
659	 3,36213131691863E-02 
660	 3,29737269906956E-02 
661	 0,03297908799408 
