Wavelength	CHO-GIL00062.asd
325	 0,400881841734991 
326	 0,328953686026164 
327	 0,228645419324862 
328	 0,127625262246246 
329	 0,148950014960362 
330	 0,250859054187432 
331	 0,298125590144494 
332	 0,234976886057845 
333	 0,158689842167591 
334	 0,143311488600634 
335	 0,216196258615031 
336	 0,33308739416465 
337	 0,227924552616269 
338	 0,10838676169118 
339	 0,110058395800465 
340	 9,99869490783746E-02 
341	 7,33943190198709E-02 
342	 4,59493945810936E-02 
343	 7,12252387898179E-02 
344	 0,136626293741497 
345	 0,102986829727187 
346	 5,39769800183629E-02 
347	 8,34713685123893E-02 
348	 0,118676764258541 
349	 0,134768131750838 
350	 9,72717973363771E-02 
351	 0,069097940661572 
352	 7,02937069549474E-02 
353	 4,58859335181259E-02 
354	 3,00495951475921E-02 
355	 0,060322923267294 
356	 6,99236013566755E-02 
357	 5,44930539681149E-02 
358	 4,42830760827535E-02 
359	 5,05511266801998E-02 
360	 7,21371227790582E-02 
361	 6,80745014986758E-02 
362	 5,99064333443711E-02 
363	 8,35544935127906E-02 
364	 8,96847788085501E-02 
365	 7,19216912332021E-02 
366	 4,68722578253737E-02 
367	 3,74074499968403E-02 
368	 5,65958264217239E-02 
369	 6,42249384948997E-02 
370	 6,00709750040815E-02 
371	 5,13984851946757E-02 
372	 5,80853151688987E-02 
373	 7,83166832247857E-02 
374	 7,94970189014335E-02 
375	 0,07300015060727 
376	 6,70849384187862E-02 
377	 4,11918250460241E-02 
378	 0,010706215347598 
379	 1,41571190550138E-02 
380	 0,023187507180364 
381	 2,82848441303129E-02 
382	 3,02672674436852E-02 
383	 3,25504830489526E-02 
384	 3,85812786462421E-02 
385	 4,85484973557199E-02 
386	 5,47558745122404E-02 
387	 3,96141405086254E-02 
388	 2,40918462035295E-02 
389	 2,02954826333289E-02 
390	 3,86798927551391E-02 
391	 5,68550949847282E-02 
392	 4,81428261851986E-02 
393	 4,23759741047181E-02 
394	 4,32731399611125E-02 
395	 4,47721219435479E-02 
396	 3,56212689896103E-02 
397	 1,50872912435971E-02 
398	 2,06118733497067E-02 
399	 3,90936125759719E-02 
400	 4,63379841896345E-02 
401	 4,71765394968847E-02 
402	 4,45145786513218E-02 
403	 4,63978379545143E-02 
404	 4,75065391085555E-02 
405	 4,41767241064846E-02 
406	 3,83159006508675E-02 
407	 0,032732804475677 
408	 3,16317015576504E-02 
409	 3,31208947769621E-02 
410	 3,56215042178884E-02 
411	 3,48697725932939E-02 
412	 3,50080754787605E-02 
413	 3,94668925593376E-02 
414	 3,57083482834186E-02 
415	 2,71354733755988E-02 
416	 2,77785090551455E-02 
417	 2,90687804604354E-02 
418	 2,79732243192974E-02 
419	 2,80732183857108E-02 
420	 2,92704496138035E-02 
421	 3,11071949929778E-02 
422	 3,08697143591333E-02 
423	 2,80914448482467E-02 
424	 2,32273702958309E-02 
425	 1,92194270126638E-02 
426	 1,82321914474549E-02 
427	 0,021340213533477 
428	 2,61160229753922E-02 
429	 2,84503768269012E-02 
430	 2,85989109720728E-02 
431	 2,72216864385966E-02 
432	 2,75564417072927E-02 
433	 2,65208390850094E-02 
434	 2,18047664400582E-02 
435	 2,30220447172025E-02 
436	 2,76354939029309E-02 
437	 2,50814005910935E-02 
438	 2,10466064534616E-02 
439	 1,82878772556358E-02 
440	 1,91127410546347E-02 
441	 2,08301727358295E-02 
442	 1,97970286029118E-02 
443	 2,05429911480006E-02 
444	 2,26276137723136E-02 
445	 2,10923777220859E-02 
446	 1,94907570926372E-02 
447	 1,99493607609217E-02 
448	 2,00250991394399E-02 
449	 2,07731025562509E-02 
450	 2,50084909549724E-02 
451	 2,67660647408238E-02 
452	 2,51064472002024E-02 
453	 2,56663694366643E-02 
454	 2,54147065700738E-02 
455	 2,17171147713264E-02 
456	 2,15602738031104E-02 
457	 2,39306503472264E-02 
458	 2,22884087662805E-02 
459	 2,12173462220685E-02 
460	 2,24407396317766E-02 
461	 2,41074612353579E-02 
462	 2,52069188690625E-02 
463	 2,47633621125865E-02 
464	 2,33368024117543E-02 
465	 2,18445803478277E-02 
466	 2,25080039537322E-02 
467	 2,37765203720016E-02 
468	 0,024543382112791 
469	 0,025471822692459 
470	 2,50826621136504E-02 
471	 1,99797653073377E-02 
472	 1,71392732392613E-02 
473	 1,86749161376327E-02 
474	 2,22563018949375E-02 
475	 0,024461118646218 
476	 2,23146453651958E-02 
477	 2,27171580743129E-02 
478	 2,45528273075924E-02 
479	 2,02410685033208E-02 
480	 1,77831220318796E-02 
481	 2,05377398833112E-02 
482	 2,37720608505153E-02 
483	 2,49464735448071E-02 
484	 2,12247053299014E-02 
485	 2,00612336553134E-02 
486	 2,22624717340499E-02 
487	 2,24326398450725E-02 
488	 2,15668620985783E-02 
489	 0,020523141845117 
490	 1,94455092511508E-02 
491	 1,85526270468314E-02 
492	 1,78951343881205E-02 
493	 1,88864860200439E-02 
494	 2,13762576358891E-02 
495	 2,18177041520858E-02 
496	 2,17321614437951E-02 
497	 2,31031357870227E-02 
498	 2,28638180370705E-02 
499	 2,12001185198408E-02 
500	 2,09308458594277E-02 
501	 1,99778836447737E-02 
502	 1,76816622672365E-02 
503	 1,82870787979169E-02 
504	 2,07650756208224E-02 
505	 2,25201210394647E-02 
506	 2,33120000584324E-02 
507	 2,28134057451498E-02 
508	 2,02385935067674E-02 
509	 1,88202442289612E-02 
510	 2,12118489543041E-02 
511	 2,15825440765492E-02 
512	 2,05064831152794E-02 
513	 2,29538850868629E-02 
514	 2,32095647566343E-02 
515	 1,97923881567409E-02 
516	 2,00714155358955E-02 
517	 2,20126438601537E-02 
518	 2,18222009372942E-02 
519	 2,06623411751453E-02 
520	 1,93658286317449E-02 
521	 1,99063179969408E-02 
522	 2,08814331118174E-02 
523	 2,11661505225652E-02 
524	 2,04418766281333E-02 
525	 1,92348022418342E-02 
526	 1,86309246685088E-02 
527	 1,91690660026049E-02 
528	 2,05381883675542E-02 
529	 1,98277325082334E-02 
530	 1,87621341151118E-02 
531	 1,95277454848518E-02 
532	 2,00276233417315E-02 
533	 0,020013363997298 
534	 2,04339939059045E-02 
535	 2,00064637761224E-02 
536	 1,82972824569745E-02 
537	 1,82816300170611E-02 
538	 0,019437870690108 
539	 2,01186820608297E-02 
540	 2,03211498745617E-02 
541	 2,00254715576166E-02 
542	 1,95313423639855E-02 
543	 1,90713720338829E-02 
544	 1,88508265510377E-02 
545	 0,018689774582299 
546	 1,86730963078173E-02 
547	 1,91266355869607E-02 
548	 1,97780607197789E-02 
549	 0,020291891909 
550	 1,95152592943712E-02 
551	 1,83057453317186E-02 
552	 1,81222340841521E-02 
553	 1,88701032957181E-02 
554	 1,99495866920573E-02 
555	 1,89952719740853E-02 
556	 1,82279538079208E-02 
557	 1,93927999191216E-02 
558	 1,96525745574753E-02 
559	 1,90875418502624E-02 
560	 0,019060445003028 
561	 1,99529038209103E-02 
562	 2,13774930854573E-02 
563	 0,019714147205507 
564	 1,75992581998267E-02 
565	 1,88711232640473E-02 
566	 1,96128942165007E-02 
567	 1,91541061509763E-02 
568	 0,018814777825748 
569	 1,86930578713383E-02 
570	 1,88674694774783E-02 
571	 1,92656037060403E-02 
572	 1,96571607867263E-02 
573	 0,019588888826022 
574	 1,96025343723821E-02 
575	 1,98498395935746E-02 
576	 1,99762864912997E-02 
577	 2,02407389941649E-02 
578	 0,020931814442096 
