Wavelength	GRA-VIE00121.asd
325	 5,69442311554227E-02 
326	-7,28528670010808E-02 
327	-3,02503855284459E-02 
328	 0,132669097078357 
329	 0,229182518606608 
330	 0,244550246382419 
331	 0,14024658059647 
332	 0,054040163540668 
333	-2,09301496973985E-02 
334	 1,05430058286967E-02 
335	 0,107188245576737 
336	 0,194355694462968 
337	 0,227454352935978 
338	 0,222773573378882 
339	 0,188228967338474 
340	 0,14074088179846 
341	 9,31434677051105E-02 
342	 8,61338089510141E-02 
343	 0,111320706339991 
344	 0,139845974715781 
345	 8,69739735679057E-02 
346	 0,019489352909143 
347	 1,96833029745998E-02 
348	-3,12392942135637E-03 
349	-3,18036908808923E-02 
350	 2,76636109066152E-02 
351	 5,14496889240208E-02 
352	 2,08427096822413E-02 
353	 6,05559738965678E-02 
354	 0,109720700559222 
355	 9,35692871655703E-02 
356	 0,1010839794724 
357	 0,121501399374086 
358	 6,90952554044366E-02 
359	 2,50591307018891E-02 
360	 2,47237084331267E-02 
361	 3,45691439733659E-02 
362	 4,93984044802259E-02 
363	 6,92173230001604E-02 
364	 0,064089157892908 
365	 3,79916679025495E-02 
366	 2,84856450271751E-02 
367	 4,04546679250813E-02 
368	 7,01802900741624E-02 
369	 6,78477379685939E-02 
370	 4,73875879821891E-02 
371	 4,25202850368178E-02 
372	 0,039053369879444 
373	 3,42277462317392E-02 
374	 2,95956841278122E-02 
375	 2,99074415888013E-02 
376	 3,76138474193344E-02 
377	 3,79696042533982E-02 
378	 3,55876518184536E-02 
379	 4,61066329362418E-02 
380	 5,60671066001092E-02 
381	 6,21586111075784E-02 
382	 0,070239478907006 
383	 6,64499883221363E-02 
384	 3,90817755709047E-02 
385	 3,31608440078574E-02 
386	 4,44275267503199E-02 
387	 4,19503860709483E-02 
388	 0,034699715044623 
389	 2,89240667105597E-02 
390	 4,01013444005609E-02 
391	 0,05409575527868 
392	 5,29094212038054E-02 
393	 3,63414128919374E-02 
394	 0,014357112246198 
395	 1,73927609453831E-02 
396	 2,70174591010562E-02 
397	 0,033206405663016 
398	 3,47711808229894E-02 
399	 2,83511281001986E-02 
400	 8,23923928522211E-03 
401	 1,06229745932262E-02 
402	 3,25134653788497E-02 
403	 2,62208638687158E-02 
404	 1,91782111961552E-02 
405	 2,86618088993451E-02 
406	 2,25768500420174E-02 
407	 1,13636096750026E-02 
408	 2,72103980014579E-02 
409	 0,02755897419836 
410	 8,31372083556738E-03 
411	 8,13329842995684E-03 
412	 1,73718423820223E-02 
413	 2,45160396630665E-02 
414	 2,04781524813304E-02 
415	 0,010647016091377 
416	 1,40203129362873E-02 
417	 0,016264295468641 
418	 1,32764656647917E-02 
419	 1,65879374447529E-02 
420	 2,06341749285474E-02 
421	 0,017423992294875 
422	 1,27594111844136E-02 
423	 9,86865818903858E-03 
424	 1,45191899296354E-02 
425	 1,62522886064154E-02 
426	 9,82028324620917E-03 
427	 8,50898746333815E-03 
428	 1,11504195751268E-02 
429	 1,24605350671674E-02 
430	 1,39558092291648E-02 
431	 1,54739679513277E-02 
432	 1,55654241850956E-02 
433	 1,48868489557848E-02 
434	 1,43035053295206E-02 
435	 1,83971558426054E-02 
436	 2,27026529331951E-02 
437	 1,30554737949475E-02 
438	 7,89530831440296E-03 
439	 1,34787090977145E-02 
440	 1,74572930888645E-02 
441	 1,84905424421992E-02 
442	 1,65460108080229E-02 
443	 1,39309150072431E-02 
444	 1,23895870771045E-02 
445	 1,49344474492971E-02 
446	 1,82128179946698E-02 
447	 1,96863052786732E-02 
448	 1,69856343111319E-02 
449	 1,27508477656194E-02 
450	 1,21765834629931E-02 
451	 1,36284068569852E-02 
452	 1,61738576473329E-02 
453	 1,82635666513697E-02 
454	 1,83251280582754E-02 
455	 1,52677157207854E-02 
456	 1,38408238817449E-02 
457	 1,46613304783854E-02 
458	 1,69418013776144E-02 
459	 1,74850892246397E-02 
460	 1,53775405556842E-02 
461	 1,50557231484308E-02 
462	 1,57383588632117E-02 
463	 1,57982681164078E-02 
464	 1,51004194695679E-02 
465	 1,41621028666807E-02 
466	 1,52017673624402E-02 
467	 1,55362960261519E-02 
468	 1,37178445925573E-02 
469	 0,013810342764158 
470	 1,48934322965349E-02 
471	 1,39051729948048E-02 
472	 0,013677559136204 
473	 1,46739923761675E-02 
474	 1,46835120006938E-02 
475	 1,42926943060034E-02 
476	 1,41975493310376E-02 
477	 1,42963635133309E-02 
478	 1,43531140197426E-02 
479	 1,38373117210692E-02 
480	 1,28590450206316E-02 
481	 1,15593974274593E-02 
482	 1,01458245581594E-02 
483	 9,61800041872824E-03 
484	 1,13902407424641E-02 
485	 1,29103036291771E-02 
486	 1,32654902049433E-02 
487	 1,17758893693534E-02 
488	 0,011626408413634 
489	 0,014791259227689 
490	 1,54738826228402E-02 
491	 1,37013252395408E-02 
492	 1,15326243104833E-02 
493	 0,010203942882315 
494	 1,03258022931498E-02 
495	 1,15911109288438E-02 
496	 1,23870542389999E-02 
497	 1,10335085894126E-02 
498	 1,14295800329931E-02 
499	 1,28455644756437E-02 
500	 9,87714440392952E-03 
501	 8,47802267186641E-03 
502	 1,15189074440594E-02 
503	 1,30278297353241E-02 
504	 0,012563529268367 
505	 1,06979060085791E-02 
506	 9,94367814499607E-03 
507	 1,05892167912304E-02 
508	 9,7064389250153E-03 
509	 8,94924527617897E-03 
510	 9,86682706175648E-03 
511	 1,11901452452932E-02 
512	 1,22781539179349E-02 
513	 1,22566977447472E-02 
514	 1,19134816444538E-02 
515	 1,17425166574428E-02 
516	 1,23755171988255E-02 
517	 1,32256880646491E-02 
518	 1,34255218404306E-02 
519	 1,33490851368095E-02 
520	 1,29810632039472E-02 
521	 1,17738891270044E-02 
522	 1,12295685327092E-02 
523	 0,012270396694172 
524	 1,24126220377545E-02 
525	 1,19165990005463E-02 
526	 1,23605017887279E-02 
527	 1,25745520794891E-02 
528	 1,22266915932632E-02 
529	 1,18220890994869E-02 
530	 1,11875200031972E-02 
531	 1,00975704535588E-02 
532	 9,91031533428822E-03 
533	 1,06097644008601E-02 
534	 1,12028836597372E-02 
535	 1,12943006152165E-02 
536	 1,07932570738903E-02 
537	 1,13352193193879E-02 
538	 1,20146434292283E-02 
539	 1,07040023127283E-02 
540	 9,88857691163965E-03 
541	 1,02626923976095E-02 
542	 1,11560352155614E-02 
543	 1,15785861031474E-02 
544	 1,06716392698766E-02 
545	 9,98119175429213E-03 
546	 9,92476887786959E-03 
547	 1,07488956422417E-02 
548	 1,11977661550224E-02 
549	 1,07401789581653E-02 
550	 1,05834092543754E-02 
551	 1,06642984842112E-02 
552	 1,06413364195655E-02 
553	 1,10322781775965E-02 
554	 1,15743746240068E-02 
555	 1,06524833991192E-02 
556	 9,81479267846338E-03 
557	 1,03219237435806E-02 
558	 1,08321831281175E-02 
559	 1,09811161057925E-02 
560	 1,03807263908362E-02 
561	 1,04042120779553E-02 
562	 1,13682728933985E-02 
563	 0,01137079359836 
564	 1,10414798227591E-02 
565	 1,14285078449806E-02 
566	 1,18752402700863E-02 
567	 1,21451312152097E-02 
568	 1,20523230818106E-02 
569	 1,17132008183877E-02 
570	 0,011274847275414 
571	 1,12123218045614E-02 
572	 1,14837361407231E-02 
573	 1,18850986674376E-02 
574	 1,18041895015558E-02 
575	 1,13132672531425E-02 
576	 1,22647455199159E-02 
577	 1,29589381583869E-02 
578	 1,14442901610518E-02 
579	 1,18118641515876E-02 
580	 1,37252473108367E-02 
581	 1,31185850181874E-02 
582	 1,22257268744309E-02 
583	 1,22660967378397E-02 
584	 1,21888748188893E-02 
585	 1,22220564176372E-02 
586	 1,30064926482755E-02 
587	 1,35129081870925E-02 
588	 1,34814436681679E-02 
589	 1,33613325175297E-02 
590	 1,32879146794303E-02 
591	 1,33582120801021E-02 
592	 1,33057948990491E-02 
593	 1,31110323643656E-02 
594	 1,28459308536149E-02 
595	 1,26437829962027E-02 
596	 1,26367278453596E-02 
597	 0,01321769067768 
598	 1,37064069512799E-02 
599	 1,30424366367114E-02 
600	 1,26510029160963E-02 
601	 1,28520347590575E-02 
602	 1,33151968670559E-02 
603	 0,013073063723591 
604	 1,15936725060504E-02 
605	 1,20640724369171E-02 
606	 1,35658494566658E-02 
607	 1,24420757363848E-02 
608	 1,15478361847272E-02 
609	 1,17406346838493E-02 
610	 1,14244607770882E-02 
611	 1,11092493874752E-02 
612	 0,011562124149552 
613	 1,16737177367941E-02 
614	 1,14411619805028E-02 
615	 1,18418363269772E-02 
616	 1,21781926067933E-02 
617	 1,20326954922344E-02 
618	 0,011911539324125 
619	 1,19319829323512E-02 
620	 1,21883427779528E-02 
621	 1,23706964958196E-02 
622	 1,23157617779673E-02 
623	 1,18598502910145E-02 
624	 1,13337346078701E-02 
625	 1,10951517267137E-02 
626	 1,12233425508537E-02 
627	 1,15846615678739E-02 
628	 0,011797295916929 
629	 1,17505369624253E-02 
630	 1,14781429533616E-02 
631	 1,17065710557504E-02 
632	 1,22833536010726E-02 
633	 1,28436641416675E-02 
634	 1,29463874350319E-02 
635	 1,26461495477663E-02 
636	 1,27963357992598E-02 
637	 1,30968130178007E-02 
638	 1,32719662301902E-02 
639	 1,35020843753175E-02 
640	 1,36683287465088E-02 
641	 1,33537233112727E-02 
642	 1,32918813124319E-02 
643	 1,36977639074615E-02 
644	 1,38614758075774E-02 
645	 1,38506650963068E-02 
646	 1,38400362457659E-02 
647	 1,40113023593934E-02 
