Wavelength	GOOSEBAR00452.asd
325	-0,228535433433238 
326	 0,130221045624613 
327	 0,137673105333646 
328	-0,218419577649384 
329	-0,171306392986957 
330	 5,86913086913087E-03 
331	 6,86567927762003E-02 
332	 0,037761273927677 
333	-2,07977065935436E-02 
334	-6,90693390958797E-02 
335	-3,25697863973245E-02 
336	 5,54412189105555E-02 
337	 6,03106397918961E-02 
338	 6,08791920373484E-02 
339	 0,113368315466384 
340	 5,13799195038859E-02 
341	-1,33500194980119E-02 
342	 0,153527969791799 
343	 0,206270988658204 
344	 9,82689795278894E-02 
345	 6,64313490724699E-02 
346	 6,56444356266782E-02 
347	 0,033006849404397 
348	 3,54335562847761E-02 
349	 6,03598846419432E-02 
350	 5,15041865228929E-02 
351	 4,08910978059748E-02 
352	 4,03268671084861E-02 
353	 5,22923487479062E-02 
354	 6,02106614079569E-02 
355	 4,99067448465861E-02 
356	 5,57719625800426E-02 
357	 7,02050312418202E-02 
358	 3,98479269338902E-02 
359	 3,83046788830727E-02 
360	 8,34933602602483E-02 
361	 7,18645817783749E-02 
362	 0,041686169165338 
363	 6,12635314954099E-02 
364	 5,26983456710053E-02 
365	 1,56198622850622E-02 
366	 2,68987094748565E-02 
367	 4,45368498361035E-02 
368	 4,46780292118406E-02 
369	 4,47823816856687E-02 
370	 0,048680438185326 
371	 6,19573885932916E-02 
372	 4,43993533309106E-02 
373	 3,7723932597493E-03 
374	 0,028417104915997 
375	 5,97522743863448E-02 
376	 0,06170021868481 
377	 7,42932275170339E-02 
378	 8,40862941315054E-02 
379	 0,050433686008351 
380	 4,22234061223515E-02 
381	 6,94046906330902E-02 
382	 5,50474780753573E-02 
383	 3,16544646903575E-02 
384	 3,42072029529684E-02 
385	 4,02244602148851E-02 
386	 4,46441734052569E-02 
387	 4,65911710724476E-02 
388	 4,22439469259838E-02 
389	 3,37361077936858E-02 
390	 3,98048252511047E-02 
391	 5,04918013497122E-02 
392	 5,31138290136734E-02 
393	 5,09243722271599E-02 
394	 4,42954673517205E-02 
395	 2,86219226003263E-02 
396	 2,88592482771325E-02 
397	 5,30358815689035E-02 
398	 6,51693811444429E-02 
399	 6,22146944107266E-02 
400	 4,46754597534456E-02 
401	 4,10795565128409E-02 
402	 5,17615287408384E-02 
403	 4,96008069708546E-02 
404	 4,42500347478376E-02 
405	 4,29091342169643E-02 
406	 4,68337461779068E-02 
407	 5,19747360153433E-02 
408	 5,06959616386581E-02 
409	 4,81065604594715E-02 
410	 4,69102717673985E-02 
411	 0,051520498304195 
412	 5,51506228385878E-02 
413	 5,18044876027182E-02 
414	 5,00802214203097E-02 
415	 5,03236235780809E-02 
416	 4,89449176021135E-02 
417	 4,87173011104072E-02 
418	 5,03827002489975E-02 
419	 5,16755994472751E-02 
420	 5,20638307271609E-02 
421	 5,12306982438132E-02 
422	 4,61026984887653E-02 
423	 4,01347906412416E-02 
424	 4,70747041313443E-02 
425	 5,14163576729738E-02 
426	 4,52367237305021E-02 
427	 4,52950842605758E-02 
428	 0,049573035494708 
429	 5,06534314174713E-02 
430	 5,15500986566157E-02 
431	 5,22756903339658E-02 
432	 0,049138031089876 
433	 4,87228057548659E-02 
434	 5,60359443680801E-02 
435	 5,57849496676082E-02 
436	 4,98448486541109E-02 
437	 0,049844157746884 
438	 5,07108762693063E-02 
439	 5,05314430225912E-02 
440	 4,93099623543213E-02 
441	 4,89808772639892E-02 
442	 5,19767103948127E-02 
443	 5,03015026505289E-02 
444	 4,52716611990467E-02 
445	 4,78813866660345E-02 
446	 5,10464177980493E-02 
447	 5,05293880850708E-02 
448	 4,97399295447832E-02 
449	 4,97436720364433E-02 
450	 5,18451893020192E-02 
451	 5,21339272273375E-02 
452	 5,00179965860751E-02 
453	 4,87353456432806E-02 
454	 4,85622545027081E-02 
455	 4,94823915252352E-02 
456	 0,048943853751117 
457	 4,77675318905411E-02 
458	 4,94312655326705E-02 
459	 5,20533855419639E-02 
460	 5,39649564011763E-02 
461	 5,01513027839193E-02 
462	 4,65373288548782E-02 
463	 5,15909510553078E-02 
464	 5,28693743638918E-02 
465	 4,94665481829354E-02 
466	 0,049808604108473 
467	 0,04980353079987 
468	 4,71882798504552E-02 
469	 4,72940779763991E-02 
470	 4,88805721724462E-02 
471	 0,047830548893305 
472	 4,77695446547625E-02 
473	 0,049631444130214 
474	 5,28598340877007E-02 
475	 5,37438455311006E-02 
476	 4,90853974531824E-02 
477	 4,83165015640499E-02 
478	 5,13802761151959E-02 
479	 5,28092248473299E-02 
480	 5,25583999777536E-02 
481	 5,07598091143257E-02 
482	 4,95461351990081E-02 
483	 4,93669551092469E-02 
484	 5,05178994785571E-02 
485	 4,97656345006727E-02 
486	 4,74023245980657E-02 
487	 4,81874206665405E-02 
488	 4,93848105605313E-02 
489	 4,89375701814914E-02 
490	 4,85155530930866E-02 
491	 4,84143014455056E-02 
492	 4,84816291697682E-02 
493	 4,99247717382362E-02 
494	 5,23957152591674E-02 
495	 5,20963024252235E-02 
496	 5,03582542494524E-02 
497	 4,90162142313958E-02 
498	 4,83597380410322E-02 
499	 4,85152638672043E-02 
500	 4,95459348895693E-02 
501	 4,99052117660654E-02 
502	 4,88284283151579E-02 
503	 4,80900775152485E-02 
504	 0,047424236910769 
505	 4,57219523608941E-02 
506	 4,60610448984387E-02 
507	 4,83973122839662E-02 
508	 4,85577413337435E-02 
509	 4,75736219062189E-02 
510	 4,66324051097846E-02 
511	 0,046785964343281 
512	 4,75052674413661E-02 
513	 0,046679298127379 
514	 4,64986855801894E-02 
515	 4,76285631904045E-02 
516	 0,04787076056664 
517	 4,75860655685968E-02 
518	 4,75718837317963E-02 
519	 4,79412798184866E-02 
520	 4,85619767668793E-02 
521	 4,88634443931256E-02 
522	 4,87741684394066E-02 
523	 4,82770552614165E-02 
524	 4,75740193636257E-02 
525	 4,70773388700393E-02 
526	 4,76362365906035E-02 
527	 4,80142304820487E-02 
528	 4,78295954186143E-02 
529	 0,047663222118693 
530	 4,75197519677635E-02 
531	 4,73581293236652E-02 
532	 4,79466354619521E-02 
533	 4,88003363666991E-02 
534	 4,77124136942364E-02 
535	 4,74558119078035E-02 
536	 4,93008513098767E-02 
537	 4,91800145690249E-02 
538	 4,80267034750063E-02 
539	 4,85754782355342E-02 
540	 4,90776451716087E-02 
541	 4,91739400067389E-02 
542	 4,96577975873357E-02 
543	 5,02732006662358E-02 
544	 5,07071068906916E-02 
545	 0,05029228536069 
546	 4,94862820968002E-02 
547	 5,00000396701218E-02 
548	 5,02263359509121E-02 
549	 4,94078009136699E-02 
550	 0,047966460976415 
551	 4,70328977896178E-02 
552	 4,82716432537867E-02 
553	 4,90533362703902E-02 
554	 4,87699818715727E-02 
555	 4,83259509092972E-02 
556	 0,048331463858044 
557	 4,91635097406048E-02 
558	 4,91253715646293E-02 
559	 4,83574842070029E-02 
560	 4,79227008094203E-02 
561	 4,79426444445768E-02 
562	 4,84693874461009E-02 
563	 4,92028155973428E-02 
564	 4,96616271545244E-02 
565	 4,92891698746423E-02 
566	 4,90805931849376E-02 
567	 4,91799113300504E-02 
568	 0,049110443304558 
569	 0,0487815497665 
570	 4,82395620535843E-02 
571	 4,85910238296045E-02 
572	 0,049414427177575 
573	 4,95238632118095E-02 
574	 4,89059462171316E-02 
575	 4,79531773170905E-02 
576	 4,89642111946669E-02 
577	 4,99923292316302E-02 
578	 4,87548835169658E-02 
579	 4,83275145155689E-02 
580	 4,89765371295503E-02 
581	 0,049152803738373 
582	 4,94900721659841E-02 
583	 5,01800852151703E-02 
584	 5,00429410288196E-02 
585	 4,93792359080945E-02 
586	 4,89514017970458E-02 
587	 4,87917521088183E-02 
588	 4,89137507463592E-02 
589	 4,91663013234804E-02 
590	 4,93804176645002E-02 
591	 4,93903901966317E-02 
592	 4,89713811799898E-02 
593	 4,82659240488431E-02 
594	 4,76080599135844E-02 
595	 4,77059356953014E-02 
596	 4,86718186506305E-02 
597	 0,048675825967192 
598	 4,83591924860996E-02 
599	 4,89882841982697E-02 
600	 4,94873066446318E-02 
601	 4,94727359212901E-02 
602	 4,86183494132417E-02 
603	 4,80580036964517E-02 
604	 4,86063776329684E-02 
605	 0,048560657266215 
606	 4,82521706322417E-02 
607	 4,93150691503857E-02 
608	 4,99579036333707E-02 
609	 0,049734039452978 
610	 5,04326457797532E-02 
611	 5,09456403046995E-02 
612	 4,97610144273101E-02 
613	 4,96640203072627E-02 
614	 5,06091622153556E-02 
615	 4,99920955442508E-02 
616	 4,93736948391031E-02 
617	 0,049685091906707 
618	 4,98366069523335E-02 
619	 4,96206296864365E-02 
620	 0,04890669626869 
621	 4,83824802763603E-02 
622	 4,82953786902709E-02 
623	 4,84467308590523E-02 
624	 4,87005685100677E-02 
625	 4,89157301470692E-02 
626	 0,048818082899646 
627	 4,84798524502679E-02 
628	 4,83198745117553E-02 
629	 4,80112771913609E-02 
630	 4,75224682780606E-02 
631	 4,77634122697127E-02 
632	 4,84699876141112E-02 
633	 4,90829041690229E-02 
634	 4,92641647409918E-02 
635	 4,89271374765116E-02 
636	 4,82657623220704E-02 
637	 4,77900389564989E-02 
638	 4,79204158248786E-02 
639	 4,82832138939723E-02 
640	 4,87168003984953E-02 
641	 4,91340336653029E-02 
642	 4,90181351946661E-02 
643	 4,83057779016327E-02 
644	 4,79650430288624E-02 
645	 4,82051851933961E-02 
646	 4,91595044666821E-02 
647	 4,90008065350935E-02 
648	 4,78743614977445E-02 
649	 4,80601774731689E-02 
650	 4,84003369921171E-02 
651	 4,81599950847627E-02 
652	 4,81020278116048E-02 
653	 4,82463071067576E-02 
654	 4,84441792477253E-02 
655	 4,84395928237956E-02 
656	 4,82531998092684E-02 
657	 4,84967467555517E-02 
658	 4,88055458695583E-02 
659	 4,87764356155667E-02 
660	 4,87858804662535E-02 
661	 0,048915867937364 
662	 4,92141019124578E-02 
663	 0,049282320243161 
664	 4,89910946071814E-02 
665	 4,90663689220785E-02 
666	 4,91607856899779E-02 
667	 4,85748230535039E-02 
668	 4,84698744092448E-02 
669	 4,89849760299425E-02 
670	 4,93321894756776E-02 
671	 4,93183523015328E-02 
672	 4,88549559475893E-02 
673	 0,048610824433615 
674	 0,048660308590673 
675	 4,88675123741574E-02 
676	 4,90511057650791E-02 
677	 4,91396711827376E-02 
