Wavelength	SCO-GRA00322.asd
325	 0,303313638712286 
326	 0,263630444278991 
327	 4,45964971755321E-02 
328	-0,242741525330031 
329	-8,32871421674683E-02 
330	 0,09252414001207 
331	 0,102090165635767 
332	 4,67125684186026E-02 
333	-1,48828989679077E-02 
334	 0,012379579204511 
335	 3,92359876708362E-02 
336	 4,62168434954564E-02 
337	 0,119923930967009 
338	 0,134671338097235 
339	-2,25707489033883E-04 
340	-5,83843792450006E-02 
341	-3,45413824556658E-02 
342	 3,06474389258488E-02 
343	 1,77683753543263E-02 
344	-7,08337039079315E-02 
345	-2,30356524372047E-03 
346	 0,077590231347858 
347	 0,040731680728176 
348	 2,60092824221169E-02 
349	 4,24228341050401E-02 
350	 3,10352730635115E-02 
351	 3,88785221199738E-02 
352	 6,76389149061098E-02 
353	 3,51351921278131E-02 
354	-1,59859714944029E-02 
355	-3,37441278352042E-02 
356	-3,15609888873767E-02 
357	-1,47357844668511E-02 
358	 1,43707680378512E-02 
359	 3,10751198333702E-02 
360	 2,12884043128184E-02 
361	-1,50315427685759E-02 
362	-4,33552040553515E-02 
363	-2,36748916197106E-02 
364	 1,32192736902447E-02 
365	 4,52134814896714E-02 
366	 3,25126879032739E-02 
367	 1,56098748865774E-02 
368	 2,04511900669228E-02 
369	 4,22037388408995E-02 
370	 5,49374220371243E-02 
371	 1,59868754779264E-02 
372	-1,26609820420382E-04 
373	 1,66573995034889E-02 
374	 6,1427926056405E-03 
375	-1,92073067006369E-04 
376	 1,89371315401221E-02 
377	 1,99564117880979E-02 
378	 6,72523780107035E-03 
379	 1,99130786862921E-03 
380	 1,07412040389853E-02 
381	 2,72005266298531E-02 
382	 1,48188437541433E-02 
383	-2,2733787652358E-03 
384	 7,91201479906404E-04 
385	 1,10464184720406E-02 
386	 2,19894635522871E-02 
387	 2,67875121125951E-02 
388	 3,14417233401984E-02 
389	 3,47749180214493E-02 
390	 2,00560015525183E-02 
391	 3,25736443340085E-03 
392	 5,47236439683101E-03 
393	 9,43054943414109E-03 
394	 1,31344515451584E-02 
395	 2,32158045259243E-02 
396	 3,34891324894198E-02 
397	 3,91168910168361E-02 
398	 2,78729624415584E-02 
399	 1,30139581192365E-02 
400	 1,53556743937992E-02 
401	 1,67596203963262E-02 
402	 1,51300861457299E-02 
403	 2,10049914179178E-02 
404	 2,41610004732317E-02 
405	 1,85975280907235E-02 
406	 1,82891984929978E-02 
407	 1,82281360093761E-02 
408	 1,90813503415114E-03 
409	 2,94290664617675E-05 
410	 1,49761919151603E-02 
411	 1,30791174568815E-02 
412	 9,87565178713711E-03 
413	 2,02089816745074E-02 
414	 1,93585450117146E-02 
415	 0,009717066948209 
416	 6,96884272196759E-03 
417	 8,50457217772327E-03 
418	 1,28051015777948E-02 
419	 1,55007689324779E-02 
420	 1,74856335672814E-02 
421	 2,06376873556036E-02 
422	 1,87549316237634E-02 
423	 1,31206961555629E-02 
424	 1,16310269678721E-02 
425	 1,24939855476775E-02 
426	 0,014552021914068 
427	 1,82502971713059E-02 
428	 2,10421542653625E-02 
429	 1,83916960955807E-02 
430	 1,67794074422954E-02 
431	 1,73565515002204E-02 
432	 1,53294828026683E-02 
433	 1,45523793944227E-02 
434	 1,82041145767141E-02 
435	 2,00139309424117E-02 
436	 1,93812979551157E-02 
437	 1,80367808201836E-02 
438	 1,57194624246068E-02 
439	 1,31985232904871E-02 
440	 1,45467505114483E-02 
441	 1,76287929176059E-02 
442	 1,93783062219002E-02 
443	 1,61278315306018E-02 
444	 1,02066325052108E-02 
445	 1,21620381638335E-02 
446	 1,47466376432368E-02 
447	 1,39273413857872E-02 
448	 1,67348770427205E-02 
449	 2,02240741754587E-02 
450	 0,017273891870143 
451	 1,56223528524717E-02 
452	 1,66661457381122E-02 
453	 1,44453314710823E-02 
454	 1,33752047422549E-02 
455	 1,72737400358796E-02 
456	 1,85864726455366E-02 
457	 1,65232837181439E-02 
458	 1,25503986542905E-02 
459	 1,12822829122228E-02 
460	 1,40155077553823E-02 
461	 1,39530476257148E-02 
462	 1,34075454266742E-02 
463	 1,63599472288591E-02 
464	 1,66727336468749E-02 
465	 1,44840338954312E-02 
466	 1,57523204630753E-02 
467	 1,72492763979304E-02 
468	 1,69207317401892E-02 
469	 1,67488365146909E-02 
470	 1,66462241856403E-02 
471	 1,56828566618078E-02 
472	 1,64703567643096E-02 
473	 1,87305726830509E-02 
474	 1,70020281807733E-02 
475	 1,46165330931154E-02 
476	 1,50065336979707E-02 
477	 1,46950102855826E-02 
478	 1,41143152170225E-02 
479	 1,66087379102333E-02 
480	 1,79340679335935E-02 
481	 0,016536765129565 
482	 1,65556079324063E-02 
483	 1,75741547145623E-02 
484	 1,83527900159792E-02 
485	 1,78781963609981E-02 
486	 1,63774678331997E-02 
487	 1,58636160726419E-02 
488	 1,57977461668277E-02 
489	 1,57584915244106E-02 
490	 1,62268052385975E-02 
491	 0,016611268063112 
492	 0,015267495846915 
493	 1,49796986559647E-02 
494	 1,61288293195645E-02 
495	 1,49352823783589E-02 
496	 1,36149870835467E-02 
497	 1,48935992249596E-02 
498	 1,63498761342677E-02 
499	 1,68691465409773E-02 
500	 1,45349298226211E-02 
501	 1,38450215673084E-02 
502	 0,01666320639004 
503	 1,57224798785707E-02 
504	 1,28173768343336E-02 
505	 1,26593901384441E-02 
506	 1,27942849415785E-02 
507	 1,29522832612896E-02 
508	 1,50946977862731E-02 
509	 1,64692532560811E-02 
510	 1,47634526346725E-02 
511	 0,014379999019431 
512	 1,54795948880941E-02 
513	 1,63853452347085E-02 
514	 1,61958993978667E-02 
515	 1,48766277044197E-02 
516	 1,53104376103286E-02 
517	 1,65588510578455E-02 
518	 0,016937298358733 
519	 1,72552855190745E-02 
520	 1,75081149710679E-02 
521	 1,70233109293691E-02 
522	 1,66176912669596E-02 
523	 1,68796387876055E-02 
524	 1,74570220775048E-02 
525	 1,77882732806344E-02 
526	 0,016764597061132 
527	 1,56247248289684E-02 
528	 1,49892945957196E-02 
529	 1,53956510987412E-02 
530	 1,61059630187105E-02 
531	 1,62462899834968E-02 
532	 0,016016401365909 
533	 1,57057308115901E-02 
534	 1,61413500671984E-02 
535	 1,63570347524791E-02 
536	 1,58779665823612E-02 
537	 1,58731702972181E-02 
538	 1,60926859036197E-02 
539	 1,57139563435687E-02 
540	 1,60797330419309E-02 
541	 1,70541183738922E-02 
542	 1,60261202562154E-02 
543	 1,48195564154718E-02 
544	 1,52900042793211E-02 
545	 1,59748713168241E-02 
546	 1,63614821045557E-02 
547	 1,57463255061492E-02 
548	 1,58862399343401E-02 
549	 1,73353207263311E-02 
550	 1,74813914373364E-02 
551	 1,67251813963806E-02 
552	 1,61200575395646E-02 
553	 1,60978658003009E-02 
554	 1,65480413305569E-02 
555	 1,62097311115767E-02 
556	 1,61587445151767E-02 
557	 0,017157863685951 
558	 0,016826065948867 
559	 1,54917733244348E-02 
560	 0,014892538774672 
561	 0,015189734667775 
562	 1,61451092817439E-02 
563	 1,54650395392473E-02 
564	 1,44769613767893E-02 
565	 1,51948053517438E-02 
566	 0,015453616852087 
567	 0,015127446479436 
568	 1,58641216329051E-02 
569	 1,63331431482541E-02 
570	 1,57449696384818E-02 
571	 1,61418897271511E-02 
572	 1,69695661740384E-02 
573	 1,62987378046799E-02 
574	 1,57929796067835E-02 
575	 0,016034027526151 
576	 1,67622261979893E-02 
577	 1,75050269340843E-02 
578	 0,017754777988107 
579	 1,76017650865305E-02 
580	 1,73388573051705E-02 
581	 1,78052159853216E-02 
582	 1,81900388631726E-02 
583	 1,80738983804994E-02 
584	 1,80016808079992E-02 
585	 1,82965655053418E-02 
586	 1,94726724012992E-02 
587	 1,98104160701754E-02 
588	 1,90803326642314E-02 
589	 1,88254694579295E-02 
590	 1,90682716223415E-02 
591	 1,97034949233249E-02 
592	 1,96349020202794E-02 
593	 1,90978098090005E-02 
594	 1,94072944878509E-02 
595	 1,95713928485292E-02 
596	 1,93297374166616E-02 
597	 2,02747355801828E-02 
598	 2,10578811712412E-02 
599	 1,94232043135896E-02 
600	 1,88093544181036E-02 
601	 1,97287005555861E-02 
602	 2,02112194438626E-02 
603	 1,99632234061042E-02 
604	 1,88787306724293E-02 
605	 1,82792039869899E-02 
606	 1,81848142093267E-02 
607	 1,79463406851984E-02 
608	 1,81008446264221E-02 
609	 1,85981188169584E-02 
610	 1,80537214495065E-02 
611	 1,74119322182251E-02 
612	 1,79561947941604E-02 
613	 1,87333968436077E-02 
614	 1,93088539665696E-02 
615	 1,92158170300441E-02 
616	 0,018543567450715 
617	 1,75405711209445E-02 
618	 1,77904898501073E-02 
619	 1,85008802212682E-02 
620	 1,75802691966397E-02 
621	 1,71422978515959E-02 
622	 1,76557214457496E-02 
623	 1,78577379222316E-02 
624	 1,77909148260666E-02 
625	 1,75941190807417E-02 
626	 1,79234762676315E-02 
627	 1,83520631499762E-02 
628	 1,70971773243688E-02 
629	 1,62652203544374E-02 
630	 0,016873386888856 
631	 1,75861259421352E-02 
632	 0,018298331094695 
633	 1,91608906613984E-02 
634	 1,93690859037866E-02 
635	 1,89021292893682E-02 
636	 0,018721612980991 
637	 1,86662749781694E-02 
638	 0,018623454532943 
639	 1,92719387652681E-02 
640	 2,03390676725112E-02 
641	 2,10111446471936E-02 
642	 2,09487476630437E-02 
643	 2,01872509398725E-02 
644	 1,99458094489811E-02 
645	 2,03584449669583E-02 
646	 2,14266338619362E-02 
647	 2,14536738889728E-02 
648	 2,05045780221114E-02 
649	 2,04806212303735E-02 
650	 0,02062611895653 
651	 2,04462738183213E-02 
652	 2,02901028537897E-02 
653	 2,01172532781289E-02 
654	 0,019739692021381 
655	 1,94701358115244E-02 
656	 1,93736348915648E-02 
657	 1,92468046766114E-02 
658	 1,88951387088688E-02 
659	 1,81612409021038E-02 
660	 1,77983262944376E-02 
661	 1,77138227117978E-02 
662	 1,70807907794531E-02 
663	 1,66511143268542E-02 
664	 1,67607358088021E-02 
665	 1,68975715061481E-02 
666	 1,70166394172541E-02 
667	 1,71747512992628E-02 
668	 1,69144047109046E-02 
669	 1,63376309606746E-02 
670	 1,63801717561126E-02 
671	 1,64611632156141E-02 
672	 1,61363195322823E-02 
673	 1,61232594896814E-02 
674	 1,63153990700097E-02 
675	 0,016137112813689 
676	 0,016120071649309 
677	 1,63822893165774E-02 
678	 1,64641014513166E-02 
679	 1,64052296119272E-02 
680	 1,63026380641767E-02 
681	 1,63978425058526E-02 
682	 1,67465960502104E-02 
683	 1,73513650779528E-02 
684	 1,77743598571022E-02 
685	 1,77867790907301E-02 
686	 1,79117196992254E-02 
687	 1,80744019344742E-02 
688	 1,79462118163161E-02 
689	 1,84822580177997E-02 
690	 0,019702170152829 
691	 2,02153673592955E-02 
692	 2,10568414926434E-02 
693	 2,31112556566257E-02 
694	 2,46464222969794E-02 
695	 2,58600370457962E-02 
696	 2,80325593344396E-02 
697	 0,030829768453452 
698	 0,034124870508372 
699	 3,78396841024217E-02 
700	 4,18145164534287E-02 
701	 4,58564117455386E-02 
702	 5,06908057610894E-02 
703	 5,61777362960717E-02 
704	 6,12263873328206E-02 
705	 6,65697664198848E-02 
706	 0,072578496238294 
707	 0,078135058447517 
708	 8,35588179005965E-02 
709	 8,97921872235453E-02 
710	 0,095748252324693 
711	 0,10120273003116 
712	 0,106906753318839 
713	 0,112464423192313 
714	 0,117483738631806 
715	 0,122437576915932 
716	 0,127324251266695 
717	 0,131974291052762 
718	 0,13612260250263 
719	 0,139700372636807 
720	 0,143067921913692 
721	 0,146401398744738 
722	 0,149865662348471 
723	 0,153116033075842 
724	 0,156111661775334 
725	 0,159078159737035 
726	 0,161706935962727 
727	 0,163811750023397 
728	 0,165560287552707 
729	 0,167087789751744 
730	 0,168538805048605 
731	 0,17019939986166 
732	 0,171996200561071 
733	 0,173169135341135 
734	 0,174186631712803 
735	 0,175459836374395 
736	 0,17653795132223 
737	 0,177403118562013 
738	 0,178202424396381 
739	 0,178944009249342 
740	 0,179656837210435 
741	 0,180445717656074 
742	 0,181076198451865 
743	 0,181287347623803 
744	 0,181935148550317 
745	 0,182903700648224 
746	 0,183194879727293 
747	 0,183487042150075 
748	 0,184067611711577 
749	 0,184246344739797 
750	 0,1842873487982 
751	 0,184708689324437 
752	 0,185158406269026 
753	 0,185493848818901 
754	 0,185582883228387 
755	 0,185575493891292 
756	 0,185604234701874 
757	 0,185753819319805 
758	 0,186042536351502 
759	 0,186516269415951 
760	 0,186629739907172 
761	 0,186377726968796 
762	 0,186679203795044 
763	 0,187102840814973 
764	 0,187205357336536 
765	 0,18727514148979 
766	 0,187324041003267 
767	 0,187188652619666 
768	 0,187361359540781 
769	 0,187913013455656 
770	 0,188048965621856 
771	 0,187846243640912 
772	 0,187494303768013 
773	 0,187501117902933 
774	 0,187832110669911 
775	 0,187977631294983 
776	 0,18803408974214 
777	 0,188035909832848 
778	 0,187924920741057 
779	 0,187878795115384 
780	 0,188152787167594 
781	 0,188486560723962 
782	 0,188678341295791 
783	 0,188229511604143 
784	 0,18819106654991 
785	 0,189090862711002 
786	 0,189123576229744 
787	 0,188606615719781 
788	 0,18856410410927 
789	 0,18863879166931 
790	 0,188672865588853 
791	 0,188316724462282 
792	 0,188207475272539 
793	 0,188752273364326 
794	 0,188497723453677 
795	 0,187839555513332 
796	 0,188178122308709 
797	 0,188284978439435 
798	 0,187889403899637 
799	 0,187722275812536 
800	 0,187718854732379 
801	 0,187781890990005 
802	 0,187903846701209 
803	 0,187980360282919 
804	 0,187738561275537 
805	 0,18769153672629 
806	 0,187961958552457 
807	 0,188022667461414 
808	 0,18814174021297 
809	 0,188601822304767 
810	 0,188419495796169 
811	 0,187812032973592 
812	 0,187924800558208 
813	 0,188187695147787 
814	 0,188431393507542 
815	 0,18910713784639 
816	 0,189661454085051 
817	 0,189436807257408 
818	 0,189398583498975 
819	 0,189609052370561 
820	 0,189512067586075 
821	 0,189555118371592 
822	 0,189899522186189 
823	 0,19010315096112 
824	 0,190354800548062 
825	 0,190940380481872 
826	 0,191145089723575 
827	 0,190918993890219 
828	 0,190628940464873 
829	 0,19064417632689 
830	 0,191083349730254 
831	 0,191252900011342 
832	 0,191118653399631 
833	 0,190755920011435 
834	 0,190732443320077 
835	 0,190989135879453 
836	 0,190792642730513 
837	 0,190585880384557 
838	 0,19065130015386 
839	 0,191159990520218 
840	 0,191722503846108 
841	 0,191784113387159 
842	 0,19133330605962 
843	 0,190734253695831 
844	 0,191240172681626 
845	 0,191356180622744 
846	 0,190457774603189 
847	 0,190367685345318 
848	 0,190797987578016 
849	 0,191050099761775 
850	 0,191054973774896 
851	 0,190735204916505 
852	 0,189913939446382 
853	 0,189505436435281 
854	 0,189959694705614 
855	 0,190592943107302 
856	 0,190878055122767 
857	 0,190248158033862 
858	 0,189581774828088 
859	 0,189238671761068 
860	 0,189480306265065 
861	 0,190055795970287 
862	 0,190598316930888 
863	 0,189830062543251 
864	 0,188697185172822 
865	 0,188591600495422 
866	 0,189050841544778 
867	 0,189664489845307 
868	 0,189458744962901 
869	 0,189631381914116 
870	 0,190488281589577 
871	 0,190194213735775 
872	 0,189518894876929 
873	 0,189580752353088 
874	 0,190135824197966 
875	 0,190785296665466 
876	 0,190469383215379 
877	 0,190514766179428 
878	 0,191241983687638 
879	 0,190940381400305 
880	 0,190758494567416 
881	 0,191963783999135 
882	 0,192438802983399 
883	 0,192202866793909 
884	 0,192557178371752 
885	 0,192359235839973 
886	 0,191545087768384 
887	 0,191747477974803 
888	 0,192519715628664 
889	 0,193277721608318 
890	 0,193373018210719 
891	 0,192919809639191 
892	 0,192414116347911 
893	 0,192483397836514 
894	 0,193073559101315 
895	 0,192837443280137 
896	 0,19236743702051 
897	 0,192195410583571 
898	 0,192338824224439 
899	 0,192752679392973 
900	 0,19335678075459 
901	 0,19354642568344 
902	 0,193282039623381 
903	 0,193261356592661 
904	 0,19287527158761 
905	 0,192000636650538 
906	 0,192593816957994 
907	 0,193761949833236 
908	 0,193922307170516 
909	 0,193114783934254 
910	 0,192054066157873 
911	 0,193061555650499 
912	 0,193561748542607 
913	 0,192672905874509 
914	 0,193079174365629 
915	 0,193699230314323 
916	 0,193146694610812 
917	 0,192874781479511 
918	 0,192674920689142 
919	 0,19113461533511 
920	 0,190520073358394 
921	 0,191285590916772 
922	 0,191506657481353 
923	 0,191120617754566 
924	 0,190252557572329 
925	 0,189900549150486 
926	 0,190201550530167 
927	 0,191114485330122 
928	 0,190789506656697 
929	 0,189348597202447 
930	 0,189472012977456 
931	 0,189440025780284 
932	 0,188415451513459 
933	 0,188046376479252 
934	 0,187971171619211 
935	 0,18751345004142 
936	 0,187423672231666 
937	 0,187374046080609 
938	 0,185924152925518 
939	 0,18502559797816 
940	 0,185125513187106 
941	 0,184350248569813 
942	 0,183345866694292 
943	 0,182785847295471 
944	 0,182571075448526 
945	 0,182236044987259 
946	 0,180950624912791 
947	 0,179991945922223 
948	 0,179494814301781 
949	 0,178615083060765 
950	 0,177088598207511 
951	 0,175004684535834 
952	 0,17363029966851 
953	 0,173987489419529 
954	 0,176790582200985 
955	 0,17547224619658 
956	 0,171356683308625 
957	 0,171592678588629 
958	 0,171780728719312 
959	 0,170884180392741 
960	 0,171169373073115 
961	 0,170587521031305 
962	 0,167994823290725 
963	 0,167691984115206 
964	 0,168715920196507 
965	 0,168638663580566 
966	 0,168749050164307 
967	 0,169106387167378 
968	 0,169163307089347 
969	 0,168745940971597 
970	 0,167927965360291 
971	 0,167390297496361 
972	 0,167657499369759 
973	 0,168869438683973 
