Wavelength	BELON00085.asd
325	 8,65765334159985E-02 
326	 0,105209115952918 
327	 7,41155367842559E-02 
328	-5,73158483744153E-02 
329	-0,156330854180753 
330	-0,151752738793418 
331	-2,66459162704315E-02 
332	 6,79171273839598E-02 
333	 9,04433832552226E-02 
334	 1,90045627694755E-02 
335	 1,85480370960742E-02 
336	 8,89630738615758E-02 
337	 5,80576244745253E-02 
338	-1,74619857266363E-02 
339	-9,30269551401212E-02 
340	-9,49780957213404E-03 
341	 0,131550951197417 
342	 0,102541974060257 
343	 7,64430183053931E-02 
344	 8,70700672334278E-02 
345	 6,64068365878961E-02 
346	 5,33429161098125E-02 
347	 8,43794681007352E-02 
348	 9,03221426456018E-02 
349	 6,97037643712242E-02 
350	 4,50208423260089E-02 
351	 5,23613432930571E-02 
352	 0,089056564866382 
353	 5,33522256523054E-02 
354	-6,84817931906744E-03 
355	-1,50901793902487E-02 
356	-8,30455017912825E-03 
357	 6,86953860332679E-03 
358	 4,10409900942291E-02 
359	 4,33721855403423E-02 
360	 2,88159587680542E-03 
361	 1,94798972942094E-02 
362	 5,94918792453806E-02 
363	 6,24142520965646E-02 
364	 4,81734887551727E-02 
365	 2,52058270328444E-02 
366	 5,56755656506812E-03 
367	 4,83117705703966E-03 
368	 2,65679087022945E-02 
369	 2,93312471664808E-02 
370	 2,07105133487382E-02 
371	 2,43669276213149E-02 
372	 2,54124883862493E-02 
373	 2,07243889906834E-02 
374	 1,41792368358024E-02 
375	 8,03267299793269E-03 
376	 5,50583446367667E-03 
377	 2,28807918651931E-02 
378	 4,22224871042748E-02 
379	 1,94185828123742E-02 
380	 4,62033512277009E-03 
381	 1,03926750160579E-02 
382	 1,22876653879798E-02 
383	 1,71628668842968E-02 
384	 3,13423208411275E-02 
385	 2,21445691223309E-02 
386	-9,21941328354072E-04 
387	 2,25928454575122E-04 
388	 1,33308602518738E-02 
389	 2,90997564380502E-02 
390	 0,026047758122811 
391	 0,01830352460647 
392	 2,42009090018623E-02 
393	 2,46080391241258E-02 
394	 1,77029232700268E-02 
395	 7,75673544682307E-03 
396	 6,78871567864293E-03 
397	 1,98702462751192E-02 
398	 3,53425150260946E-02 
399	 4,29829565125642E-02 
400	 3,05717879791878E-02 
401	 1,60860356695752E-02 
402	 7,52179416082065E-03 
403	 1,24725605508939E-02 
404	 1,73323725341991E-02 
405	 1,35995194304439E-02 
406	 1,35035545369145E-02 
407	 1,51368617969398E-02 
408	 0,011174239720984 
409	 7,65444088862505E-03 
410	 6,83337594464241E-03 
411	 1,06186769434135E-02 
412	 1,47885796306967E-02 
413	 1,54266170530357E-02 
414	 0,010023752529763 
415	 3,35101756239436E-03 
416	 8,22754860559727E-03 
417	 1,47357587394448E-02 
418	 1,77636386005074E-02 
419	 1,33655391282735E-02 
420	 7,39718904209921E-03 
421	 7,55169442472847E-03 
422	 9,3081431017988E-03 
423	 1,13515391099244E-02 
424	 1,32871498213738E-02 
425	 0,014354742495948 
426	 1,40965444787266E-02 
427	 1,30545443321547E-02 
428	 1,23997786072893E-02 
429	 1,42345304839039E-02 
430	 1,38769383520483E-02 
431	 1,13553080185931E-02 
432	 1,29079275616022E-02 
433	 1,59378040789375E-02 
434	 1,77624404150794E-02 
435	 1,53124850601541E-02 
436	 0,01137288878834 
437	 1,44337538868437E-02 
438	 1,66803646880198E-02 
439	 1,56908667697648E-02 
440	 1,75036551200769E-02 
441	 1,86074600790723E-02 
442	 1,40569282082748E-02 
443	 0,013027844170642 
444	 0,016246058795329 
445	 1,86721464211601E-02 
446	 1,82206855654017E-02 
447	 1,41982942068954E-02 
448	 1,27892960933572E-02 
449	 1,38989319600165E-02 
450	 1,59312788071502E-02 
451	 1,41121849440797E-02 
452	 9,13597869307959E-03 
453	 1,19197471956523E-02 
454	 1,59658901869523E-02 
455	 1,50478074314851E-02 
456	 1,36127617804188E-02 
457	 1,29310108643576E-02 
458	 1,41150865618514E-02 
459	 1,52132843673859E-02 
460	 1,51677864690749E-02 
461	 1,33935794397103E-02 
462	 0,011866562979572 
463	 1,32429766039136E-02 
464	 1,35296367147291E-02 
465	 1,22843482450116E-02 
466	 1,14642477668809E-02 
467	 1,19466039194636E-02 
468	 1,40136892243443E-02 
469	 1,45362740860974E-02 
470	 1,42487339796489E-02 
471	 1,55598965952535E-02 
472	 1,72832677578316E-02 
473	 1,84297259164231E-02 
474	 1,62155502914932E-02 
475	 1,39477069319328E-02 
476	 1,49385447854338E-02 
477	 1,70462751950059E-02 
478	 1,86203487143316E-02 
479	 1,62952901569948E-02 
480	 1,55348465397242E-02 
481	 1,79253976089455E-02 
482	 1,50222723770724E-02 
483	 1,06952559365545E-02 
484	 1,18612972598493E-02 
485	 1,44163190764743E-02 
486	 1,63070389742413E-02 
487	 1,43346629767015E-02 
488	 1,18659379394821E-02 
489	 1,15583259053087E-02 
490	 1,23212321773348E-02 
491	 1,35140679743255E-02 
492	 1,42418240829457E-02 
493	 1,45030926436331E-02 
494	 1,43258504249339E-02 
495	 1,42129069123739E-02 
496	 0,014008009440994 
497	 1,34814575177221E-02 
498	 1,15630192770344E-02 
499	 9,1461295255033E-03 
500	 9,45514856224144E-03 
501	 1,03561725259184E-02 
502	 1,07917604211828E-02 
503	 1,28775909659373E-02 
504	 1,50191261835169E-02 
505	 1,41141233772028E-02 
506	 1,30448947293995E-02 
507	 0,012674106746033 
508	 1,24610138987016E-02 
509	 1,26169850803196E-02 
510	 1,33101111475762E-02 
511	 1,40528865585206E-02 
512	 1,46904123981084E-02 
513	 1,52807837057293E-02 
514	 1,51351409669203E-02 
515	 1,42230230125446E-02 
516	 1,43576757621644E-02 
517	 1,49536892390408E-02 
518	 1,49662637798134E-02 
519	 1,41728725355301E-02 
520	 1,32697705410126E-02 
521	 1,52583336948035E-02 
522	 1,60753329471959E-02 
523	 1,31995561736655E-02 
524	 1,30511788624659E-02 
525	 1,48673697947591E-02 
526	 1,45955736783757E-02 
527	 1,43865214619991E-02 
528	 1,46356953094636E-02 
529	 1,37472352178149E-02 
530	 1,28623730189749E-02 
531	 1,33677377964052E-02 
532	 1,37098827393383E-02 
533	 1,36296782015948E-02 
534	 1,34987884895709E-02 
535	 1,33979283736146E-02 
536	 1,34483362132107E-02 
537	 1,41804915108514E-02 
538	 1,49906636912567E-02 
539	 1,47115013280434E-02 
540	 1,38918653509431E-02 
541	 1,31380800610618E-02 
542	 1,43494893258002E-02 
543	 1,54751533802257E-02 
544	 1,45398682831521E-02 
