Wavelength	GRA-VIE-00152.asd
325	 0,226143604878146 
326	-2,23537329897769E-02 
327	-0,121360525722708 
328	 3,85484465184821E-02 
329	 0,060431524471967 
330	 4,44710519913289E-02 
331	 4,55366474460264E-02 
332	 3,24709863937142E-02 
333	 2,20656642361304E-02 
334	 6,44751869233926E-02 
335	 5,06336831665461E-02 
336	-1,05058109365863E-02 
337	 6,21732176590229E-02 
338	 0,121319283205334 
339	 3,09153839439515E-02 
340	-3,51550537941735E-02 
341	-5,23491916439084E-02 
342	-1,89023229581586E-02 
343	 7,79933622670411E-03 
344	 9,61445121494601E-03 
345	 4,42553320860025E-02 
346	 5,36926948550249E-02 
347	-5,26073073232781E-03 
348	-1,69322316094633E-02 
349	 1,16705441125296E-02 
350	-2,00798460605818E-03 
351	 8,03698760918484E-03 
352	 4,65603565787481E-02 
353	-1,57101337628685E-02 
354	-7,81830705596436E-02 
355	-9,49681337305437E-03 
356	 2,04994512500488E-02 
357	 9,07519684336201E-03 
358	 2,83078378270335E-02 
359	 4,00518581271659E-02 
360	 2,65801363566972E-02 
361	 8,60617753314797E-03 
362	-9,50698782388701E-03 
363	-2,63626614958612E-02 
364	-0,035152530476699 
365	-0,032530508492704 
366	-1,77189871425066E-02 
367	 5,77580581583396E-03 
368	 3,06517862845428E-02 
369	 0,034356693856691 
370	 2,23956281718988E-02 
371	 6,6748635061466E-03 
372	 9,73240333345857E-03 
373	 2,71435806685377E-02 
374	 8,38696652008844E-03 
375	-4,06432539352608E-03 
376	 1,94251361658861E-02 
377	 1,78996230305386E-02 
378	 5,6046295987116E-03 
379	 3,07760452091258E-02 
380	 4,17540588345858E-02 
381	 2,79763797186959E-02 
382	 2,63635471947681E-02 
383	 2,79846979394254E-02 
384	 2,23973429200513E-02 
385	 1,91619456212311E-02 
386	 1,96611782917461E-02 
387	 2,63792756162645E-02 
388	 2,02781590384432E-02 
389	-3,03894771008846E-04 
390	 6,32142908076272E-04 
391	 1,34769337096124E-02 
392	 2,27241572972864E-02 
393	 2,27932953578989E-02 
394	 1,49046914510064E-02 
395	 6,36862456770961E-03 
396	-3,27844592240863E-04 
397	-3,01569257913707E-03 
398	-3,64606281625764E-03 
399	 1,27018787442196E-03 
400	 0,018039965687049 
401	 2,28952099379437E-02 
402	 1,33518660315255E-02 
403	 4,09337200574163E-03 
404	 4,33340120833815E-04 
405	 4,94433203889837E-03 
406	 0,010336628618608 
407	 1,23759394765503E-02 
408	 3,85291929531167E-03 
409	 4,43525395287274E-03 
410	 1,61285490089892E-02 
411	 1,82817967140694E-02 
412	 1,88695852188445E-02 
413	 2,53405768614395E-02 
414	 1,91151776109231E-02 
415	 5,87750372481312E-03 
416	 8,15096896042043E-03 
417	 1,22437699995101E-02 
418	 1,29242203146311E-02 
419	 1,49301288862198E-02 
420	 1,56705326043341E-02 
421	 1,15920838465835E-02 
