Wavelength	NEUF00767.asd
325	 0,30424414432048 
326	 0,158444751805748 
327	 8,14201769375973E-02 
328	 0,146955466903443 
329	 0,171693965663011 
330	 0,17999612170195 
331	 0,180234054829785 
332	 0,176693765462508 
333	 0,182871750267828 
334	 0,221699723466187 
335	 0,251156056738828 
336	 0,234265850612373 
337	 6,93485552200809E-02 
338	-5,97294637862821E-02 
339	-1,20109315831171E-02 
340	 2,22519136611268E-02 
341	 4,01490414868474E-02 
342	 9,02655345478617E-02 
343	 0,110581293631327 
344	 0,105165703009173 
345	 0,125661625300823 
346	 0,144798005287052 
347	 0,134125319276126 
348	 6,24942598703532E-02 
349	-2,80473348790114E-02 
350	 6,24398092920582E-03 
351	 6,50140925975916E-02 
352	 9,62765130567965E-02 
353	 3,69848869644865E-02 
354	-0,023627032019093 
355	 2,97512285110478E-02 
356	 6,12058818147997E-02 
357	 5,87373276663338E-02 
358	 7,90216412436984E-02 
359	 7,61126014232339E-02 
360	 3,81243304918406E-02 
361	 4,03653737564615E-02 
362	 5,74601133981911E-02 
363	 4,31029825102745E-02 
364	 4,27471932315529E-02 
365	 6,06845830306548E-02 
366	 7,75869087792597E-02 
367	 0,079190748021214 
368	 5,76502733758122E-02 
369	 4,77617932855703E-02 
370	 4,58090593983125E-02 
371	 3,13609185484123E-02 
372	 4,44874196651294E-02 
373	 0,078646210911177 
374	 6,54415509758409E-02 
375	 4,22774478250771E-02 
376	 4,04144450394654E-02 
377	 6,07445223605997E-02 
378	 8,20186289945413E-02 
379	 5,84837660294896E-02 
380	 4,19876658642676E-02 
381	 4,90336357291247E-02 
382	 6,95344460258176E-02 
383	 0,074465785974498 
384	 3,97485438305639E-02 
385	 3,25795423558527E-02 
386	 0,050966222210374 
387	 5,18935303631657E-02 
388	 0,056195677096759 
389	 6,69846894457839E-02 
390	 6,23180631501524E-02 
391	 5,14058470932703E-02 
392	 4,73587746799813E-02 
393	 4,86276005369436E-02 
394	 5,03825201243176E-02 
395	 3,70139843530707E-02 
396	 3,41351182343741E-02 
397	 5,13019398423947E-02 
398	 5,76525199672142E-02 
399	 5,17378982919665E-02 
400	 3,49657204811075E-02 
401	 3,44603333868101E-02 
402	 4,97231786351637E-02 
403	 0,051975117869784 
404	 4,94138498843435E-02 
405	 4,83431872703027E-02 
406	 4,92908613176375E-02 
407	 4,91899329720396E-02 
408	 4,11233565008825E-02 
409	 0,035937547171794 
410	 0,036360534064092 
411	 3,83127150991705E-02 
412	 4,20434841525722E-02 
413	 4,75420942990954E-02 
414	 0,04706167286663 
415	 4,22543544364929E-02 
416	 4,05850849980363E-02 
417	 3,90681051968979E-02 
418	 3,68900534662163E-02 
419	 3,55836581279737E-02 
420	 0,035627082029538 
421	 3,73280084176028E-02 
422	 4,15524204407533E-02 
423	 4,60699266331157E-02 
424	 4,35815021071867E-02 
425	 4,13275343799987E-02 
426	 4,34082256051048E-02 
427	 4,41877769180672E-02 
428	 4,34197392965804E-02 
429	 4,16479762035793E-02 
430	 4,29623147341387E-02 
431	 4,67311689505205E-02 
432	 4,43886453520834E-02 
433	 4,19716972792339E-02 
434	 4,47303925393248E-02 
435	 4,44045992203909E-02 
436	 4,14073549439599E-02 
437	 4,00038175523892E-02 
438	 4,15059703288865E-02 
439	 4,54258261365942E-02 
440	 4,47099055590425E-02 
