Wavelength	GRA-VIE-00094.asd
325	 0,146314591425528 
326	 4,88173987152478E-02 
327	 7,41256139572654E-02 
328	 0,179479307380572 
329	 0,238783885579002 
330	 0,206628559556711 
331	 8,27287242403435E-03 
332	 4,06617665296943E-02 
333	 0,206084027109623 
334	 0,107293581255911 
335	 5,25156286836137E-02 
336	 7,31453187160754E-02 
337	 4,56890076989764E-02 
338	-0,001696731559207 
339	-2,41711809124447E-02 
340	 0,062646538280942 
341	 0,167648989590408 
342	 0,123780182593676 
343	 5,40805037869118E-02 
344	 1,47995706571331E-02 
345	 3,29596830073763E-02 
346	 6,54971782134395E-02 
347	 7,66259198629194E-02 
348	 5,12787967929553E-02 
349	 2,13512511603941E-02 
350	 8,18130844864529E-02 
351	 0,116016150283783 
352	 9,12123244693511E-02 
353	 1,00313397296729E-02 
354	-3,70052261388176E-02 
355	 4,60560665931262E-02 
356	 6,28025672263087E-02 
357	 2,44791945737041E-02 
358	 5,34108102211493E-02 
359	 9,06168700469247E-02 
360	 0,101699099292231 
361	 7,64026808400638E-02 
362	 4,47931427994282E-02 
363	 4,77222258946693E-02 
364	 5,41613354288558E-02 
365	 5,58178557719846E-02 
366	 5,25770546755995E-02 
367	 5,27190584405324E-02 
368	 0,058695945797381 
369	 4,89575151786759E-02 
370	 3,69385547303278E-02 
371	 0,053027166962206 
372	 5,59182902570362E-02 
373	 4,08962881702693E-02 
374	 3,98957045849604E-02 
375	 4,34836411869686E-02 
376	 4,50060854150366E-02 
377	 0,063437209262472 
378	 8,41893107915234E-02 
379	 7,65767354376065E-02 
380	 6,97004663266826E-02 
381	 7,27647115363288E-02 
382	 8,26879469989277E-02 
383	 8,67750111211607E-02 
384	 7,31851528194156E-02 
385	 4,91713544807577E-02 
386	 3,19668369597532E-02 
387	 6,65653002401065E-02 
388	 8,77102767129897E-02 
389	 0,073951232350955 
390	 5,80496898818331E-02 
391	 5,12519880295124E-02 
392	 6,20803505259591E-02 
393	 6,79647591460348E-02 
394	 6,41520721897229E-02 
395	 5,09651648830433E-02 
396	 4,56114135367392E-02 
397	 5,47340380821012E-02 
398	 4,97929349370013E-02 
399	 0,043156820063397 
400	 5,80004723564346E-02 
401	 5,59991114944476E-02 
402	 3,86375323442292E-02 
403	 4,79413717994964E-02 
404	 6,09992464447664E-02 
405	 6,20424830756646E-02 
406	 6,45194439362294E-02 
407	 0,06455210209395 
408	 4,86036720948663E-02 
409	 4,75731423087584E-02 
410	 6,41750068695019E-02 
411	 6,41206639033649E-02 
412	 6,20332186379255E-02 
413	 7,18711432118622E-02 
414	 0,074032364979584 
415	 6,83024721161062E-02 
416	 6,27580216373789E-02 
417	 5,91630475604247E-02 
418	 5,90280669883093E-02 
419	 6,47850741442232E-02 
420	 7,00321801598383E-02 
421	 6,68900065303886E-02 
422	 6,60915314319875E-02 
423	 6,81096681388974E-02 
424	 6,58708205873457E-02 
425	 6,35798533343224E-02 
426	 0,063749673860375 
427	 6,51469630025681E-02 
428	 6,69877167839479E-02 
429	 6,86145127704955E-02 
430	 6,69917687311662E-02 
431	 6,26368789237462E-02 
432	 6,07931764165256E-02 
433	 6,32190857577422E-02 
434	 7,04160169216755E-02 
435	 7,09028607581934E-02 
436	 6,66568280499462E-02 
437	 6,81764752497141E-02 
438	 0,0694572574339 
439	 0,068890199611073 
440	 7,13862220019126E-02 
441	 7,30426111872811E-02 
442	 6,86010993870675E-02 
443	 6,76816984004382E-02 
444	 7,04260360186203E-02 
445	 6,88354793826096E-02 
446	 6,71428983987454E-02 
447	 6,79417016019354E-02 
448	 6,97000177041298E-02 
449	 7,14198204619874E-02 
450	 7,18234157687711E-02 
451	 0,070877573755427 
452	 6,91876762551934E-02 
453	 6,88704359324254E-02 
454	 0,070773528993334 
455	 7,51931401169092E-02 
456	 7,56753798460248E-02 
457	 7,31872173265546E-02 
458	 7,39323579765756E-02 
459	 7,42657099151441E-02 
460	 7,31300219372824E-02 
461	 7,32549371659464E-02 
462	 7,43404457694054E-02 
463	 7,56440145525979E-02 
464	 7,64719959191985E-02 
465	 0,077083013383999 
466	 7,97066947533608E-02 
467	 7,98761898006951E-02 
468	 7,55546127892576E-02 
469	 7,67802823154731E-02 
470	 8,06001965334213E-02 
471	 7,82850851056565E-02 
472	 7,56903359442137E-02 
473	 7,51524255732637E-02 
474	 0,078371697862181 
475	 8,12298273935539E-02 
476	 7,97903664753621E-02 
477	 7,88677890873613E-02 
478	 7,91232914086539E-02 
479	 7,93690347842116E-02 
480	 8,00652506760061E-02 
481	 8,11364237164094E-02 
482	 8,08210940332716E-02 
483	 8,03592816155863E-02 
484	 8,19063433277406E-02 
485	 8,12363809007791E-02 
486	 7,85673531880024E-02 
487	 7,89746141681117E-02 
488	 8,06091833130008E-02 
489	 8,20253912782817E-02 
490	 8,43398925815606E-02 
491	 8,63469157670586E-02 
492	 8,51125191245105E-02 
493	 8,36239862832083E-02 
494	 0,083127681430516 
495	 8,38793889180007E-02 
496	 8,45675849881214E-02 
