Wavelength	BLAVET00248.asd
325	 0,400949671352728 
326	 0,319724475724648 
327	 0,400316749247721 
328	 0,599491391867046 
329	 0,471586579536795 
330	 0,257555800333274 
331	 0,26845252612847 
332	 0,272011987900464 
333	 0,272593588324818 
334	 0,365070432512096 
335	 0,36566404576247 
336	 0,272140785504682 
337	 0,273255221772551 
338	 0,297750025117028 
339	 0,270537387115001 
340	 0,25171101841972 
341	 0,247155981606082 
342	 0,252443986608293 
343	 0,217428732872946 
344	 0,14070201976433 
345	 0,168233841589364 
346	 0,214210213520278 
347	 0,208134569944107 
348	 0,185451547906014 
349	 0,164754574952953 
350	 0,169777301342434 
351	 0,198797669963924 
352	 0,236720196171836 
353	 0,194251256342194 
354	 0,153908333262489 
355	 0,204796792221272 
356	 0,217278124152708 
357	 0,185847015003017 
358	 0,178910178977391 
359	 0,168554169555289 
360	 0,147128875063286 
361	 0,162966861634838 
362	 0,1920823857475 
363	 0,200325831792725 
364	 0,192570066483918 
365	 0,175465127365455 
366	 0,171981169094305 
367	 0,17992094772939 
368	 0,19390587005298 
369	 0,190946864522855 
370	 0,18024173408253 
371	 0,186091138855727 
372	 0,174733284937812 
373	 0,149252601630417 
374	 0,162844293412943 
375	 0,177570235641663 
376	 0,167589960847914 
377	 0,175799192853645 
378	 0,190442677563623 
379	 0,173676122307531 
380	 0,171263546474203 
381	 0,188859074080364 
382	 0,17524751735306 
383	 0,16068349915128 
384	 0,176167995393295 
385	 0,194585167344905 
386	 0,204038617323277 
387	 0,188916366552253 
388	 0,183510731842125 
389	 0,197744997165098 
390	 0,190728105901442 
391	 0,179217673908984 
392	 0,186373170276751 
393	 0,180446174204798 
394	 0,164780949509033 
395	 0,169848645920581 
396	 0,177084461768008 
397	 0,17722968209927 
398	 0,175973667294562 
399	 0,178946860948582 
400	 0,194216314479842 
401	 0,19653226567638 
402	 0,183214262711426 
403	 0,167473797754079 
404	 0,161672873235729 
405	 0,172165987285974 
406	 0,178757862827242 
407	 0,179537677014673 
408	 0,178134613613801 
409	 0,174358743234147 
410	 0,169298443894454 
411	 0,16515347857414 
412	 0,165166104155326 
413	 0,171635267654179 
414	 0,176462281821443 
415	 0,176790730606329 
416	 0,168634397422887 
417	 0,164332517287612 
418	 0,168047468523478 
419	 0,168934024334718 
420	 0,168579298106363 
421	 0,170267090840256 
422	 0,169179747268338 
423	 0,166212408573121 
424	 0,16762367814274 
425	 0,170087453580422 
426	 0,17124201763918 
427	 0,169405171833417 
428	 0,166303423126561 
429	 0,165370505669143 
430	 0,164580124086859 
431	 0,163772720159145 
432	 0,164249514241139 
433	 0,166500980489529 
434	 0,170500211531809 
435	 0,170382892698249 
436	 0,167287774346335 
437	 0,166863176751681 
438	 0,165688578713308 
439	 0,163497919541033 
440	 0,166639948453661 
441	 0,170111226581612 
442	 0,167233350431935 
443	 0,166934040979378 
444	 0,169468981852632 
445	 0,167930369819946 
446	 0,167222742760343 
447	 0,169898869992503 
448	 0,170515289767967 
449	 0,169286147753526 
450	 0,167710301206193 
451	 0,169325543010756 
452	 0,17361759622055 
453	 0,172706829538806 
454	 0,171172151289655 
455	 0,173410516073851 
456	 0,175039748244658 
457	 0,175400679268426 
458	 0,174812254248 
459	 0,175168171966845 
460	 0,176947883647374 
461	 0,177518619210703 
462	 0,176801413878136 
463	 0,175013726222512 
464	 0,175068197375405 
465	 0,177074106118781 
466	 0,178877335761156 
467	 0,178853275366526 
468	 0,176254866467363 
469	 0,174483573761814 
470	 0,174443409191867 
471	 0,177011652614176 
472	 0,178098187333409 
473	 0,176574117772316 
474	 0,174294652588248 
475	 0,172660482148699 
476	 0,172890041155579 
477	 0,172870367494416 
478	 0,172634933085619 
479	 0,173716782472509 
480	 0,174352388384271 
481	 0,173747739692851 
482	 0,172212999686099 
483	 0,171964886860475 
484	 0,176247973817346 
485	 0,176247067479139 
486	 0,171854036565732 
487	 0,172184243329392 
488	 0,173554588758806 
489	 0,173131930700343 
490	 0,172944994120932 
491	 0,172622722388373 
492	 0,169974088123324 
493	 0,171039768462921 
494	 0,176392294882855 
495	 0,177172682863633 
496	 0,175078942351498 
497	 0,172867621062968 
498	 0,173566148390883 
499	 0,176144508961421 
500	 0,174768217534543 
501	 0,173955315944927 
502	 0,175854679307531 
503	 0,175729646159071 
504	 0,175031069757446 
505	 0,177382846657414 
506	 0,178902826412042 
507	 0,178792414716714 
508	 0,178993613260775 
509	 0,17924709526382 
510	 0,179292850453606 
511	 0,179975638470714 
512	 0,180984359023589 
513	 0,18113633707605 
514	 0,181273139299453 
515	 0,181660754376764 
516	 0,181343761868959 
517	 0,181498236888067 
518	 0,18386706269521 
519	 0,185474294914339 
520	 0,185732324690997 
521	 0,185744880493451 
522	 0,185437205733134 
523	 0,184815831218932 
524	 0,18439200423551 
525	 0,184355765979621 
526	 0,185084103525607 
527	 0,184928396815919 
528	 0,183681703200676 
529	 0,183606246783309 
530	 0,184250784702799 
531	 0,184891912930833 
532	 0,184396256885543 
533	 0,183363487404862 
534	 0,184750506118912 
535	 0,18541738140258 
536	 0,183867983382542 
537	 0,184100056713896 
538	 0,185296142584981 
539	 0,184965908770038 
540	 0,184572622341363 
541	 0,184464563154432 
542	 0,184102471600301 
543	 0,184114075380141 
544	 0,185060994922752 
545	 0,185414701508061 
546	 0,185282381785083 
547	 0,185963486240189 
548	 0,186413218738621 
549	 0,186216016551237 
550	 0,186252474329741 
551	 0,186471174308597 
552	 0,186629197444978 
553	 0,186948936818106 
554	 0,187140910717037 
555	 0,185681097217831 
556	 0,184965156262077 
557	 0,186728031528432 
558	 0,186400979618423 
559	 0,184428298724298 
560	 0,184040806458111 
561	 0,18361595777578 
562	 0,182708304587628 
563	 0,182267182752848 
564	 0,182027788723249 
565	 0,181520354263464 
566	 0,182287351530686 
567	 0,184015226813796 
568	 0,184264563904886 
569	 0,184256491605443 
570	 0,184867093021958 
571	 0,185706628977753 
572	 0,186813430171167 
573	 0,188425698630206 
574	 0,189756778302584 
575	 0,190714550814703 
576	 0,192466119873716 
577	 0,194509429569453 
578	 0,196198533452505 
579	 0,198255637237678 
580	 0,200323433134416 
581	 0,200790053089015 
582	 0,201406434766759 
583	 0,20310585025978 
584	 0,204517108891077 
585	 0,205894690966613 
586	 0,208057718801371 
587	 0,209732606890844 
588	 0,210629397030081 
589	 0,211422885616942 
590	 0,212085670267089 
591	 0,212585034104761 
592	 0,213205500565594 
593	 0,2138153900448 
594	 0,213768215321325 
595	 0,214261320306486 
596	 0,215626037896082 
597	 0,216178169497613 
598	 0,215791712609733 
599	 0,214538691705071 
600	 0,213990614512952 
601	 0,214281536355766 
602	 0,213833473208206 
603	 0,213346983525146 
604	 0,213369787533843 
605	 0,213389408451751 
606	 0,213172545183049 
607	 0,212461079643103 
608	 0,211195664017027 
609	 0,209655231864328 
610	 0,209453470986029 
611	 0,209570134633521 
612	 0,208590655784287 
613	 0,207729891857748 
614	 0,207093900740453 
615	 0,2059494885063 
616	 0,205112927233576 
617	 0,205072886120982 
618	 0,205119164181173 
619	 0,205162266939794 
620	 0,205388309745872 
621	 0,204554707818467 
622	 0,202853731919982 
623	 0,203295498108048 
624	 0,204110833877099 
625	 0,203388553709627 
626	 0,203945320934531 
627	 0,205499891872574 
628	 0,205560637901008 
629	 0,205355813956748 
630	 0,2055539685451 
631	 0,206262365681867 
632	 0,207122630076909 
633	 0,207500586922832 
634	 0,20841022124243 
635	 0,209834758036745 
636	 0,210411387987481 
637	 0,211100180943785 
638	 0,212676500051051 
639	 0,213865962643784 
640	 0,214645933312195 
641	 0,215593167279162 
642	 0,216371345122662 
643	 0,216918527673542 
644	 0,217564567927524 
645	 0,218423399331882 
646	 0,21960793456513 
647	 0,219729118564759 
648	 0,218788921643865 
649	 0,218063269398603 
650	 0,217737530677639 
651	 0,217717123320025 
652	 0,215787478647852 
653	 0,213010966216857 
654	 0,212236949514944 
655	 0,211198658085992 
656	 0,209338508153599 
657	 0,207840842855017 
658	 0,206069645174961 
659	 0,203341357750488 
660	 0,200617932488431 
661	 0,198190367238389 
662	 0,19616447963934 
663	 0,194319619885538 
664	 0,192536130611689 
665	 0,19090231485109 
666	 0,189324923761522 
667	 0,187606077513628 
668	 0,186752218392507 
669	 0,186724473396037 
670	 0,186239548910016 
671	 0,185421507232944 
672	 0,184470163382774 
673	 0,184273822164369 
674	 0,184435722560753 
675	 0,18354139119357 
676	 0,183010790168785 
677	 0,183278849514818 
678	 0,183659814941705 
679	 0,183803162875086 
680	 0,18338705473009 
681	 0,184177941623622 
682	 0,185953610853285 
683	 0,18652538907307 
684	 0,187377725605404 
685	 0,189355828546747 
686	 0,191673187207699 
687	 0,194301335898607 
688	 0,197338774857409 
689	 0,201020256610863 
690	 0,205597230441683 
691	 0,211635627536657 
692	 0,21845363320468 
693	 0,2254766606336 
694	 0,23364470025717 
695	 0,242971578397021 
696	 0,253085107623463 
697	 0,26386109483791 
698	 0,275181193893958 
699	 0,286932317848417 
700	 0,298904572783923 
701	 0,31086635598557 
702	 0,323401696140253 
703	 0,336079777957538 
704	 0,347183959210816 
705	 0,35789539928941 
706	 0,368866660543782 
707	 0,378890650638127 
708	 0,388192218603649 
709	 0,397501027181005 
710	 0,406149572811629 
711	 0,414029751882565 
712	 0,421574243274775 
713	 0,428741763613247 
714	 0,435452982273716 
715	 0,441846033162088 
716	 0,447811856966118 
717	 0,452925963189092 
718	 0,45771175226415 
719	 0,462365034462083 
720	 0,466623263423052 
721	 0,470362784814837 
722	 0,473466311886259 
723	 0,47672902821616 
724	 0,480026167215024 
725	 0,482141026822943 
726	 0,484240921080758 
727	 0,486981578918633 
728	 0,489297767181786 
729	 0,491276211366095 
730	 0,493386042583021 
731	 0,494809874668619 
732	 0,495593284914273 
733	 0,496993505598977 
734	 0,498516731049208 
735	 0,499682638941757 
736	 0,50050868970199 
737	 0,501232882402064 
738	 0,502459952653405 
739	 0,503597540409761 
740	 0,504413055369787 
741	 0,504944557975739 
742	 0,505586390040644 
743	 0,506765624091684 
744	 0,507473643517169 
745	 0,507710107405578 
746	 0,508242134263487 
747	 0,50872310977648 
748	 0,509019044918246 
749	 0,509483153203356 
750	 0,510034701701247 
751	 0,510482634282455 
752	 0,511034783724248 
753	 0,511657606672127 
754	 0,512039708299916 
755	 0,512317454792637 
756	 0,512614805955254 
757	 0,51307520686788 
758	 0,513580208619031 
759	 0,513829400626989 
760	 0,514204096002225 
761	 0,514665119154059 
762	 0,514411777671368 
763	 0,514186785554643 
764	 0,514688920257522 
765	 0,51514567770873 
766	 0,515426234940459 
767	 0,515621209889864 
768	 0,515672322742311 
769	 0,515650873272855 
770	 0,516027989993112 
771	 0,516522349298668 
772	 0,516759843846594 
773	 0,516877406748757 
774	 0,516927785301791 
775	 0,516952996421703 
776	 0,517114884880595 
777	 0,517501782599526 
778	 0,518111970369235 
779	 0,518505026280718 
780	 0,518052786504448 
781	 0,518090424300867 
782	 0,518732826722918 
783	 0,519033386720425 
784	 0,519029221011194 
785	 0,518818667923772 
786	 0,519050405339698 
787	 0,519486815531909 
788	 0,519527896036312 
789	 0,519606227440114 
790	 0,519786961686898 
791	 0,519773076015909 
792	 0,519890741722826 
793	 0,520348958044474 
794	 0,520395034737627 
795	 0,520267762375038 
796	 0,520773566768744 
797	 0,521142872942507 
798	 0,521143331163177 
799	 0,520962317160733 
800	 0,520924176986012 
801	 0,521296265677776 
802	 0,52155247461767 
803	 0,521658121205205 
804	 0,521832039216488 
805	 0,521814341536684 
806	 0,521649949397946 
807	 0,522065867667668 
808	 0,522613828069847 
809	 0,522778940418608 
810	 0,523126704846869 
811	 0,523535880748464 
812	 0,523331974938303 
813	 0,523292581088006 
814	 0,523657067044147 
815	 0,523665262086535 
816	 0,523613182388251 
817	 0,523919303475625 
818	 0,524393038018208 
819	 0,524786930845736 
820	 0,52448051978591 
821	 0,524323759257243 
822	 0,524690879351047 
823	 0,525136203407178 
824	 0,5252916452318 
