Wavelength	CHO-GIL00083.asd
325	 0,553398326105876 
326	 0,373702091444669 
327	 0,279213576554888 
328	 0,340174756170097 
329	 0,35445600927252 
330	 0,349747767068371 
331	 0,369507495913673 
332	 0,383380345276959 
333	 0,390842290543645 
334	 0,403976287946246 
335	 0,380327570760784 
336	 0,306077319872594 
337	 0,224238599603168 
338	 0,215143155896152 
339	 0,315639109593979 
340	 0,303667308976731 
341	 0,214670349063173 
342	 0,165877993158495 
343	 0,188200881444188 
344	 0,266935952679176 
345	 0,265951317027281 
346	 0,254815673003611 
347	 0,30364012869836 
348	 0,320323046086222 
349	 0,302557280426118 
350	 0,263301844444556 
351	 0,242988145938817 
352	 0,255349222794549 
353	 0,261247412024348 
354	 0,256845527414125 
355	 0,243415254726542 
356	 0,22486964267361 
357	 0,210481397172858 
358	 0,227922635096765 
359	 0,238645870496729 
360	 0,230239034427886 
361	 0,247240467290632 
362	 0,272601611520076 
363	 0,276959701799942 
364	 0,272756444133677 
365	 0,265940465395685 
366	 0,263053592478488 
367	 0,263468246297223 
368	 0,266393270410174 
369	 0,266613670177076 
370	 0,266191113135149 
371	 0,269127674560448 
372	 0,28159073188281 
373	 0,297545258858594 
374	 0,289316975045758 
375	 0,267906576876047 
376	 0,244952163575504 
377	 0,246537295114771 
378	 0,259160941925334 
379	 0,239271269996791 
380	 0,244950514620911 
381	 0,280654777259212 
382	 0,272310445810562 
383	 0,252972697903575 
384	 0,25481667355247 
385	 0,255125017384477 
386	 0,253593809929851 
387	 0,258492371936269 
388	 0,267232064141364 
389	 0,276056957094185 
390	 0,273122809882755 
391	 0,265555052340966 
392	 0,263075495836365 
393	 0,268250156312577 
394	 0,276868656030198 
395	 0,275576056773434 
396	 0,269666813794082 
397	 0,263251800887057 
398	 0,263416843422042 
399	 0,268268225406299 
400	 0,27443024951084 
401	 0,271130593800522 
402	 0,260545980814521 
403	 0,259758603416833 
404	 0,265850828126042 
405	 0,274798805996059 
406	 0,270200859033852 
407	 0,257844362560995 
408	 0,252291682794485 
409	 0,256606728511191 
410	 0,267439243347675 
411	 0,263185897092362 
412	 0,259803259764686 
413	 0,271478165812704 
414	 0,268094566172004 
415	 0,254180855965426 
416	 0,254649765053 
417	 0,256907442476743 
418	 0,256349622042308 
419	 0,257311208430963 
420	 0,257153548895865 
421	 0,252221282079918 
422	 0,253914496424489 
423	 0,260276200766133 
424	 0,25613672136455 
425	 0,252180313960749 
426	 0,254542329214763 
427	 0,255901223386026 
428	 0,257475939384953 
429	 0,263759064970886 
430	 0,264261392105256 
431	 0,258469113441996 
432	 0,258724130599269 
433	 0,259103075484018 
434	 0,254439475391865 
435	 0,25494267240222 
436	 0,258933961547097 
437	 0,257339864463543 
438	 0,256897727755069 
439	 0,259735523716475 
440	 0,26256417283519 
441	 0,262563680941964 
442	 0,256705497240646 
443	 0,254865293265387 
444	 0,25734391917693 
445	 0,256153522753167 
446	 0,255326052903916 
447	 0,257045750134547 
448	 0,25757810718474 
449	 0,257383124136966 
450	 0,258421426796175 
451	 0,257861180673827 
452	 0,256069351392803 
453	 0,258870162202425 
454	 0,261378146543076 
455	 0,259269867177716 
456	 0,259607385346873 
457	 0,261590727083657 
458	 0,259054946245089 
459	 0,258235032259269 
460	 0,261083910952258 
461	 0,261913390581513 
462	 0,261628808287871 
463	 0,262211995920483 
464	 0,260195079942478 
465	 0,2569917785117 
466	 0,259994199534675 
467	 0,26400478669513 
468	 0,265306816853654 
469	 0,264411921113251 
470	 0,262343036231672 
471	 0,260935240477041 
472	 0,259501632537026 
473	 0,25826525826381 
474	 0,258416476629227 
475	 0,25988114126366 
476	 0,262363928047403 
477	 0,262952676452285 
478	 0,261900940844255 
479	 0,261756380814681 
480	 0,26128882361921 
481	 0,260248278397306 
482	 0,260886002002816 
483	 0,26123630745914 
484	 0,258032055800719 
485	 0,257464429541576 
486	 0,260128990580363 
487	 0,261868933122277 
488	 0,261586836441514 
489	 0,258860934328104 
490	 0,258099548595391 
491	 0,258943054791719 
492	 0,258666602371249 
493	 0,25883835186913 
494	 0,259760232887339 
495	 0,260473382362019 
496	 0,260827114320677 
497	 0,260756592654105 
498	 0,260270192103133 
499	 0,259900451057678 
500	 0,261433014181238 
501	 0,261678007249525 
502	 0,259416894353308 
503	 0,260352732300642 
504	 0,262743137025024 
505	 0,262208441337041 
506	 0,262500152692366 
507	 0,26380824086554 
508	 0,261991078838086 
509	 0,260587905217415 
510	 0,262722455948366 
511	 0,263559038345716 
512	 0,26323741976827 
513	 0,264837261726401 
514	 0,265406908362212 
515	 0,264022900546163 
516	 0,26339099857552 
517	 0,263448884664844 
518	 0,263724164721757 
519	 0,263176496112656 
520	 0,261975798468337 
521	 0,261707375197657 
522	 0,262180595203698 
523	 0,263078903048483 
524	 0,262769050472323 
525	 0,26177533552238 
526	 0,261778486736465 
527	 0,262472152801464 
528	 0,263445768822722 
529	 0,263017480903576 
530	 0,262135183974704 
531	 0,26202048571978 
532	 0,261691579777092 
533	 0,261144527688945 
534	 0,260958885857582 
535	 0,260993542906702 
536	 0,261159527273351 
537	 0,261452497164732 
538	 0,261683478141784 
539	 0,261515487533311 
540	 0,26154819327207 
541	 0,261826197702424 
542	 0,261605667634538 
543	 0,261335320451868 
544	 0,261482455001114 
545	 0,261863300363553 
546	 0,262251212134637 
547	 0,262110094252936 
548	 0,262149125326287 
549	 0,262569360923673 
550	 0,262147750607263 
551	 0,261494855023246 
552	 0,261745793325182 
553	 0,262163645711493 
554	 0,262486726734316 
555	 0,262513347099571 
556	 0,262740640257422 
557	 0,26347621769157 
558	 0,263047633146103 
559	 0,261983538200048 
560	 0,262335165086502 
561	 0,262878779815754 
562	 0,263023689783562 
563	 0,262194661790183 
564	 0,261462558831914 
565	 0,262278891262364 
566	 0,262591855103234 
567	 0,262249701546631 
568	 0,262723805527669 
569	 0,263195140430258 
570	 0,263158417366633 
571	 0,263607972389299 
572	 0,264335028051744 
573	 0,264532827082934 
574	 0,264987636291315 
575	 0,265800834097215 
576	 0,266023257856211 
577	 0,266172370873874 
578	 0,266875198287032 
579	 0,266776115860303 
580	 0,26620017252496 
581	 0,267029151189025 
582	 0,268309802684009 
583	 0,269457196771565 
584	 0,270476576417989 
585	 0,271308718015804 
586	 0,271867395104385 
587	 0,272625909985283 
588	 0,273596481102409 
589	 0,274014618354778 
590	 0,274627382932203 
591	 0,276077619370874 
592	 0,276718653368873 
593	 0,276684234592848 
594	 0,277291236460583 
595	 0,277752881541712 
596	 0,277703346284129 
597	 0,27715179240719 
598	 0,276689633723422 
599	 0,277197810234761 
600	 0,277124462670548 
601	 0,276344077060211 
602	 0,276170223615997 
603	 0,276122482680569 
604	 0,275842144881699 
605	 0,276048818362347 
606	 0,276317330271878 
607	 0,275277484581412 
608	 0,274520159791609 
609	 0,274538310209153 
610	 0,274298432169296 
611	 0,274041769007614 
612	 0,274168846413212 
613	 0,273280897624768 
614	 0,271741687530749 
615	 0,271885002598931 
616	 0,272205187590699 
617	 0,271775410848902 
618	 0,271552886459799 
619	 0,27138175699434 
620	 0,270624811835352 
621	 0,270420813633163 
622	 0,27102770267686 
623	 0,27175017947851 
624	 0,272084444027986 
625	 0,271609598782459 
626	 0,271620516219626 
627	 0,272214536640561 
628	 0,272859201763715 
629	 0,273104173324493 
630	 0,272798053406086 
631	 0,272897796682853 
632	 0,273167616023571 
633	 0,272999774862555 
634	 0,273283284717548 
635	 0,274082843263356 
636	 0,274587553199039 
637	 0,274886333408247 
638	 0,275102029950059 
639	 0,275569810889232 
640	 0,276224164882782 
641	 0,276795073489828 
642	 0,277016274812898 
643	 0,276880919734785 
644	 0,277155966972654 
645	 0,277572621207135 
646	 0,277693574294709 
647	 0,277463358193724 
648	 0,276901009876216 
649	 0,276170500468177 
650	 0,27533344934226 
651	 0,274474241426962 
652	 0,273864910638677 
653	 0,273378964365323 
654	 0,272659371223313 
