Wavelength	BLAVET00358.asd
325	 4,45819306705486E-03 
326	 0,210825595950738 
327	 0,269775334283581 
328	 0,105303374006065 
329	-6,24610340129771E-02 
330	-5,04122279308494E-02 
331	 0,219869831892541 
332	 0,183860988443612 
333	-3,53804430421744E-02 
334	-1,68431988697741E-02 
335	 0,044272730724241 
336	 0,085594525995033 
337	 7,65729825895646E-02 
338	 4,29101014727944E-02 
339	 0,014891071965529 
340	 2,24183830741208E-03 
341	 5,61568063257544E-03 
342	 3,04429564769508E-02 
343	-1,94040246601767E-03 
344	-9,41904529303784E-02 
345	-4,88108874450746E-02 
346	 2,01058244580764E-02 
347	 2,28318676851529E-02 
348	 2,40493043390203E-02 
349	 2,57388831478999E-02 
350	 2,92843773401847E-03 
351	 2,47191985775619E-03 
352	 3,12992547644244E-02 
353	 1,07780438183125E-02 
354	-1,20867303131031E-02 
355	 0,01655752059801 
356	 2,90713054446357E-02 
357	 2,40515169486235E-02 
358	 4,76410071624563E-02 
359	 3,20188685648352E-02 
360	-4,08013494567122E-02 
361	-4,24394206037634E-02 
362	-1,04521867641321E-03 
363	 2,82194187074074E-02 
364	 3,78735393787894E-02 
365	 2,49203225346004E-02 
366	-4,82694320683524E-03 
367	-1,25531699980921E-02 
368	 1,44627047431093E-02 
369	-4,38925651089378E-03 
370	-3,74536638086965E-02 
371	-2,82403469248174E-03 
372	 1,19281104191175E-03 
373	-3,18892845354671E-02 
374	-7,51018820425216E-03 
375	 1,67918512068458E-02 
376	 1,65029928338397E-03 
377	 4,19837641331041E-03 
378	 2,09870231876306E-02 
379	 2,88350464705969E-02 
380	 2,86761805729858E-02 
381	 0,021168158850103 
382	 1,20365158650648E-02 
383	 6,56867586419545E-03 
384	 1,00739614456214E-02 
385	 0,013895543502719 
386	 1,50817733105926E-02 
387	 1,13254011275117E-02 
388	 6,73472293172321E-03 
389	 4,90186803385701E-03 
390	 1,19714201600719E-02 
391	 2,13343111224335E-02 
392	 2,45260247122643E-02 
393	 1,61060389806317E-02 
394	 2,99159160796519E-03 
395	 1,04994845692932E-02 
396	 1,57277185267881E-02 
397	 8,86427926089559E-03 
398	 9,77168208203224E-03 
399	 0,014487893439693 
400	 1,36898335727539E-02 
401	 1,67333298310558E-02 
402	 2,13729345761974E-02 
403	 1,08229629248437E-02 
404	 2,86061292247671E-03 
405	 8,72557782543642E-03 
406	 1,36595346489814E-02 
407	 1,57814035324672E-02 
408	 1,68913946037066E-02 
409	 1,34666868913317E-02 
410	 7,14608074038001E-03 
411	 8,22273743962202E-03 
412	 1,38353111957902E-02 
413	 2,02475966839898E-02 
414	 2,27509480610383E-02 
415	 2,05678091523249E-02 
416	 1,31420046178909E-02 
417	 9,29186177813475E-03 
418	 0,011700022528852 
419	 9,49860707941987E-03 
420	 8,40030426298905E-03 
421	 1,66329650369242E-02 
422	 1,91974515511613E-02 
423	 1,59885108434191E-02 
424	 1,85247676622716E-02 
425	 2,04646293133867E-02 
426	 1,81093552464091E-02 
427	 1,36590112684921E-02 
428	 1,03850249174998E-02 
429	 1,39362652415561E-02 
430	 1,24849379729509E-02 
431	 5,9566458252541E-03 
432	 9,96796107866698E-03 
433	 1,57163193955226E-02 
434	 1,51332047848593E-02 
435	 1,58200282027906E-02 
436	 1,69347171748811E-02 
437	 1,25625075092836E-02 
438	 1,01432978970548E-02 
439	 1,20520799761649E-02 
440	 1,21529274927251E-02 
441	 1,18091578203916E-02 
442	 1,33997748869921E-02 
443	 1,33148632098709E-02 
444	 1,12356385577432E-02 
445	 8,54727816683919E-03 
446	 8,53528284499146E-03 
447	 1,25612222125308E-02 
448	 1,36467452454093E-02 
449	 1,23449793608737E-02 
450	 1,13590659118366E-02 
451	 0,013158042829871 
452	 1,65647274440029E-02 
453	 1,22262839937842E-02 
454	 7,44350818242543E-03 
455	 9,17976495222689E-03 
456	 1,13314442505619E-02 
457	 1,25875212152895E-02 
458	 1,23589461676724E-02 
459	 1,44224400893974E-02 
460	 1,93208072147292E-02 
461	 2,02453494262169E-02 
462	 0,018261311650259 
463	 1,56330159885411E-02 
464	 1,50207220973065E-02 
465	 0,015990709158496 
466	 1,37867920548036E-02 
467	 1,25351022445645E-02 
468	 1,46014937904697E-02 
469	 1,52655130467618E-02 
470	 1,44030183047267E-02 
471	 1,29398411374582E-02 
472	 1,36581170148222E-02 
473	 1,62281676096956E-02 
474	 1,41596109010298E-02 
475	 1,20930778265205E-02 
476	 1,46936161080719E-02 
477	 0,013886652992945 
478	 1,07954304695858E-02 
479	 1,33800612129022E-02 
480	 1,45552378435903E-02 
481	 1,17487218213804E-02 
482	 1,10433339400738E-02 
483	 1,25236291476503E-02 
484	 1,54100125962948E-02 
485	 1,48105122162732E-02 
486	 0,011338723774936 
487	 1,27694111104317E-02 
488	 1,50089979621668E-02 
489	 1,49218674641488E-02 
490	 1,45799322903186E-02 
491	 1,40771225918301E-02 
492	 1,25017017937882E-02 
493	 1,31104060272905E-02 
494	 1,61269077210132E-02 
495	 1,63096800344847E-02 
496	 1,47029010866656E-02 
497	 0,012991037926191 
498	 1,43697460209236E-02 
499	 1,70550764328095E-02 
500	 1,26579308093127E-02 
501	 1,05093966879894E-02 
502	 1,49356209983882E-02 
503	 1,48144969409465E-02 
504	 1,27736740779848E-02 
505	 0,016117061773256 
506	 1,67956656395118E-02 
507	 1,37771701598225E-02 
508	 1,32273706118543E-02 
509	 1,37468150003886E-02 
510	 1,38220652357214E-02 
511	 1,35789214225639E-02 
512	 1,33605774168055E-02 
513	 1,41498120150948E-02 
514	 1,47347779618544E-02 
515	 1,46374422204844E-02 
516	 1,43467247334192E-02 
517	 1,46464422836509E-02 
518	 1,65533784754659E-02 
519	 0,017547469449293 
520	 1,73057660633265E-02 
521	 1,73692705415027E-02 
522	 1,72882515598835E-02 
523	 1,67490212349788E-02 
524	 1,59930340735442E-02 
525	 1,54156902012028E-02 
526	 1,58741963043768E-02 
527	 1,58122823415203E-02 
528	 1,50477096617557E-02 
529	 0,015887904562835 
530	 1,67006997340683E-02 
531	 0,015497049074191 
532	 1,46810936041814E-02 
533	 1,48672625248063E-02 
534	 1,62496734295078E-02 
535	 1,68798793240436E-02 
536	 0,015838564598086 
537	 1,59652623450802E-02 
538	 1,66920324831087E-02 
539	 1,62392883307955E-02 
540	 1,58452966784649E-02 
541	 1,57654327154008E-02 
542	 1,53952153187049E-02 
543	 1,49219280051625E-02 
544	 1,46056639760215E-02 
545	 1,57662655439747E-02 
546	 1,75127721747802E-02 
547	 1,66805759014449E-02 
548	 1,59687088026687E-02 
549	 0,016498466469789 
550	 1,60968180190933E-02 
551	 1,56070049616485E-02 
552	 1,67256726876383E-02 
553	 1,71454102819252E-02 
554	 1,64874662663831E-02 
555	 1,59444641377847E-02 
556	 1,61886325113554E-02 
557	 1,75685216132405E-02 
558	 1,74737640726223E-02 
559	 1,62608283949138E-02 
560	 1,59890059617793E-02 
561	 1,60883400064795E-02 
562	 1,63003298453139E-02 
563	 1,61210869473187E-02 
564	 1,58314502891336E-02 
565	 1,58589557920127E-02 
566	 1,63393563539592E-02 
567	 1,69255169418523E-02 
568	 1,62061741131113E-02 
569	 1,57863795305688E-02 
570	 1,67083859415506E-02 
571	 1,73628508368979E-02 
572	 1,77512815096658E-02 
573	 1,85790044058618E-02 
574	 1,86302244987283E-02 
575	 1,76793863305927E-02 
576	 1,68219465252197E-02 
577	 0,016712001887276 
578	 0,017935285146446 
579	 1,93227687439903E-02 
580	 2,01907978664201E-02 
581	 1,95153269814932E-02 
582	 1,87077000245229E-02 
583	 1,86304060536939E-02 
584	 1,88796216923693E-02 
585	 1,92926116348284E-02 
586	 0,019689878357008 
587	 0,019902102748361 
588	 1,99747654052356E-02 
589	 2,05073571071615E-02 
590	 2,06948372265464E-02 
591	 1,98644594506083E-02 
592	 2,01182034938075E-02 
593	 2,09229711622438E-02 
594	 1,94505520631932E-02 
595	 1,89187407906321E-02 
596	 2,03746358167165E-02 
597	 2,00307631858783E-02 
598	 1,87818974834781E-02 
599	 1,85419853064851E-02 
600	 0,018969535147461 
601	 1,96361311224771E-02 
602	 1,91386377740797E-02 
603	 1,85246390302592E-02 
604	 1,86332830195706E-02 
605	 1,88601060868066E-02 
606	 1,90335847793625E-02 
607	 0,019069653065725 
608	 1,86146899773813E-02 
609	 1,78263212989745E-02 
610	 1,84463641490285E-02 
611	 1,92586642819282E-02 
612	 1,86148168524282E-02 
613	 1,78920108975243E-02 
614	 1,74930168922136E-02 
615	 1,74848596314351E-02 
616	 1,78177789715972E-02 
617	 1,83051278824952E-02 
618	 1,76546013049476E-02 
619	 1,66831037020774E-02 
620	 0,017440940386038 
621	 1,75583990260182E-02 
622	 1,67115756474834E-02 
623	 1,73960128647603E-02 
624	 1,80691756175521E-02 
625	 1,70953757595612E-02 
626	 1,71040474783216E-02 
627	 1,80648118709886E-02 
628	 1,83382128536266E-02 
629	 1,78557964382867E-02 
630	 1,68358589811741E-02 
631	 1,74139374602004E-02 
632	 1,85750568900314E-02 
633	 1,82346420779391E-02 
634	 0,018505673314723 
635	 1,94949998803028E-02 
636	 1,90499530806196E-02 
637	 1,86146159627942E-02 
638	 1,93939247410263E-02 
639	 1,99185574606885E-02 
640	 0,019944827412352 
641	 1,95219817612631E-02 
642	 1,91805398506004E-02 
643	 0,019215361827439 
644	 1,96685969755701E-02 
645	 2,03840715687748E-02 
646	 2,11635158462547E-02 
647	 2,13583515921211E-02 
648	 2,09386031370739E-02 
649	 2,04149544753675E-02 
650	 2,01515134360671E-02 
651	 2,03305804643122E-02 
652	 2,01754027644361E-02 
653	 1,96638202066927E-02 
654	 1,89579864974635E-02 
655	 1,86065915184398E-02 
656	 1,86456142148045E-02 
657	 1,81012857889907E-02 
658	 1,76487779334247E-02 
659	 1,79935059197135E-02 
660	 1,77074028879243E-02 
661	 1,68711236520559E-02 
662	 1,66184310386706E-02 
663	 0,016465834194021 
664	 1,61876817854841E-02 
665	 1,59571676342048E-02 
666	 1,55893579411858E-02 
667	 1,47263723584082E-02 
668	 1,47755220762474E-02 
669	 1,56827972320536E-02 
670	 1,55429442230723E-02 
671	 1,52135489523275E-02 
672	 1,54117818304023E-02 
673	 1,57461064445752E-02 
674	 1,60215168584842E-02 
675	 1,59510712233515E-02 
676	 1,57027649323387E-02 
677	 1,54254641118427E-02 
678	 1,55130070906049E-02 
679	 1,57417641758293E-02 
680	 1,58086071348966E-02 
681	 1,61994752150201E-02 
682	 1,67943779477395E-02 
683	 1,69011761151267E-02 
684	 1,68603484968142E-02 
685	 0,016909683819734 
686	 0,017242008415447 
687	 1,76353156854303E-02 
688	 1,76274227269854E-02 
689	 1,77883193139043E-02 
690	 1,83619637135256E-02 
691	 1,95271567043539E-02 
692	 2,07909262630918E-02 
693	 2,17312370894523E-02 
694	 2,28115176382344E-02 
695	 2,43591637364113E-02 
696	 2,69974010687925E-02 
697	 2,96451180988705E-02 
698	 3,20043411475392E-02 
699	 3,52932465114697E-02 
700	 3,90581363780446E-02 
701	 4,25825193853264E-02 
702	 0,046234392923687 
703	 5,01813249234808E-02 
704	 5,47157268200848E-02 
705	 5,94250986382151E-02 
706	 6,40261899694456E-02 
707	 6,86134804476967E-02 
708	 7,32287741750493E-02 
709	 7,79462502862479E-02 
710	 0,082536038172801 
711	 8,69500968147391E-02 
712	 9,13311330468157E-02 
713	 9,57518836594933E-02 
714	 0,100212411146125 
715	 0,104005045067216 
716	 0,107339951997417 
717	 0,111126088601879 
718	 0,114627543057627 
719	 0,117626037377799 
720	 0,120778249578524 
721	 0,123825243908897 
722	 0,126372833279086 
723	 0,128789566496249 
724	 0,131141010148181 
725	 0,133301833283568 
726	 0,135369347982177 
727	 0,137393624226017 
728	 0,139275978904597 
729	 0,140857886574206 
730	 0,141852628615262 
731	 0,143092873925446 
732	 0,144720816163103 
733	 0,146127947583401 
734	 0,147208716021108 
735	 0,147929025375197 
736	 0,14884866639344 
737	 0,149889101929647 
738	 0,150542989275276 
739	 0,151283617692101 
740	 0,152219077531017 
741	 0,152888456543283 
742	 0,153497778436365 
743	 0,154316676246072 
744	 0,154837956397791 
745	 0,155134285496852 
746	 0,155764520344731 
747	 0,156489732886533 
748	 0,15715796760523 
749	 0,157676463680624 
750	 0,158037386064616 
751	 0,158243863296327 
752	 0,158656183559995 
753	 0,159250311003842 
754	 0,159491173169453 
755	 0,15974352888308 
756	 0,160233094910327 
757	 0,160395932719477 
758	 0,160351446010248 
759	 0,16046073582549 
760	 0,161026559471136 
761	 0,161918486773063 
762	 0,162009904082866 
763	 0,161932067732568 
764	 0,162309566098438 
765	 0,162497759611079 
766	 0,16262606714824 
767	 0,163421459004602 
768	 0,163741272644566 
769	 0,163331482529518 
770	 0,163597481881391 
771	 0,164131759872916 
772	 0,164318993265028 
773	 0,164366452041477 
774	 0,164419790820305 
775	 0,164811648885574 
776	 0,165133496047881 
777	 0,165238763541621 
778	 0,165725704287893 
779	 0,166298168000926 
780	 0,166440970180798 
781	 0,166356445565253 
782	 0,166240465910547 
783	 0,166573261283154 
784	 0,166918275077679 
785	 0,167016348861306 
786	 0,16732766583978 
787	 0,167681835784444 
788	 0,167658198809206 
789	 0,167786291442178 
790	 0,168136898088583 
791	 0,168310652908851 
792	 0,168372253958254 
793	 0,168389583758734 
794	 0,16839890755995 
795	 0,168490942409891 
796	 0,168821536294203 
797	 0,169279871142289 
798	 0,169700312546766 
799	 0,169579758144187 
800	 0,169289000045448 
801	 0,169227138791128 
802	 0,169583085330559 
803	 0,170212499566258 
804	 0,170697898077178 
805	 0,170968396033044 
806	 0,171009288590434 
807	 0,171024941524227 
808	 0,171160267864979 
809	 0,171534963462988 
810	 0,171836526193891 
811	 0,171964904302492 
812	 0,17181065528247 
813	 0,171897003840095 
814	 0,172346949150429 
815	 0,172337046222976 
816	 0,172322730184591 
817	 0,172905050993328 
818	 0,173368435048426 
819	 0,173556964665066 
820	 0,173512919432535 
821	 0,173562658930521 
822	 0,17380501679429 
823	 0,173723642673664 
824	 0,173462583112654 
825	 0,173277592596884 
826	 0,173628599069641 
827	 0,17433769055581 
828	 0,17452325253755 
829	 0,174402893930385 
830	 0,174175896135239 
831	 0,17445899396983 
832	 0,174778350543365 
833	 0,174407556547323 
834	 0,174305899986504 
835	 0,174552713159311 
836	 0,174562405676308 
837	 0,174642842869124 
838	 0,174938788873864 
839	 0,175266836704449 
840	 0,175553327698024 
841	 0,175731595898142 
842	 0,175757486930775 
843	 0,175681235068782 
844	 0,17561935724669 
845	 0,175954652984745 
846	 0,176710170934744 
847	 0,176419515264916 
848	 0,175971925134982 
849	 0,17683104508592 
850	 0,176817038263309 
851	 0,176029892321373 
852	 0,176691647854412 
853	 0,177221775995899 
854	 0,176863305635222 
855	 0,176691482426878 
856	 0,176805249700339 
857	 0,177169337023966 
858	 0,176945849165987 
859	 0,176373240210768 
860	 0,176923744221861 
861	 0,177505846106028 
862	 0,177544830628157 
863	 0,177337986009749 
864	 0,177078702801008 
865	 0,176983257897183 
866	 0,177245148627268 
867	 0,177753022674363 
868	 0,178097514680365 
869	 0,178058960156377 
870	 0,177675295249658 
871	 0,177909353922465 
872	 0,178428666279452 
873	 0,178717497672708 
874	 0,178829752151237 
875	 0,178791371392003 
876	 0,178646951639579 
877	 0,17867743829666 
878	 0,178956066428799 
879	 0,17909909228353 
880	 0,179138077721548 
881	 0,179155666799701 
882	 0,179435149440353 
883	 0,17976831761117 
884	 0,17935769414555 
885	 0,179478883214501 
886	 0,180340985657907 
887	 0,180478659364205 
888	 0,180231388603175 
889	 0,180062596384397 
890	 0,180727736111051 
891	 0,181596449892761 
892	 0,180992051460086 
893	 0,18028831784142 
894	 0,180122442017828 
895	 0,181179814514392 
896	 0,181836021447083 
897	 0,181004791013685 
898	 0,18134783322717 
899	 0,182022720229872 
900	 0,180773649006507 
901	 0,180205992585322 
902	 0,18078192353856 
903	 0,18125680850653 
904	 0,181504078163253 
905	 0,181454512048112 
906	 0,181399127761829 
907	 0,18130016730038 
908	 0,181049756449062 
909	 0,181028960884375 
910	 0,181309875699478 
911	 0,181776712081421 
912	 0,182342827881097 
913	 0,182843645065709 
914	 0,182795780731772 
915	 0,18231969279894 
916	 0,181652728176458 
917	 0,181593572446669 
918	 0,181921273098538 
919	 0,181521330328528 
920	 0,181827532085676 
921	 0,182774517955287 
922	 0,181590712921702 
923	 0,180520702568708 
924	 0,181400645749883 
925	 0,182146998209024 
926	 0,182293293201375 
927	 0,181676118997809 
928	 0,180316980806513 
929	 0,178888138380402 
930	 0,179587010751104 
931	 0,180398466700501 
932	 0,180125859285067 
933	 0,179469175166214 
934	 0,179111213706508 
935	 0,17976777684245 
936	 0,179269728401546 
937	 0,177791082387651 
938	 0,177263293891963 
939	 0,176620768572088 
940	 0,175794784493873 
941	 0,176315053196986 
942	 0,177090350342528 
943	 0,177015992606473 
944	 0,175783909802245 
945	 0,174273826393124 
946	 0,174165909876514 
947	 0,17462537691072 
948	 0,174698154763584 
949	 0,171707056242484 
950	 0,169778961787684 
951	 0,170848361941852 
952	 0,170835676594115 
953	 0,169429846956696 
954	 0,166895534942392 
955	 0,165077224086601 
956	 0,16420819388314 
957	 0,163575299165737 
958	 0,163380952692758 
959	 0,163692966788331 
960	 0,164831263317206 
961	 0,165342660193077 
962	 0,164263260762874 
963	 0,1633465687273 
964	 0,162855075129948 
965	 0,162751667700144 
966	 0,162423526742365 
967	 0,16191366868301 
968	 0,161808527586482 
969	 0,162350744475868 
970	 0,163278666515036 
971	 0,162766457370169 
972	 0,161489509134618 
973	 0,160428580710413 
974	 0,161946295022889 
975	 0,164188365562514 
976	 0,163157436064676 
977	 0,162536912828192 
978	 0,163264630266118 
979	 0,165233525750532 
980	 0,165137766878346 
981	 0,162094686167937 
982	 0,161536901748232 
983	 0,16203445750776 
984	 0,161738447256401 
985	 0,161993597771676 
986	 0,162639572218292 
987	 0,162980439790537 
988	 0,163143431539356 
989	 0,163422861482868 
990	 0,164929727035307 
991	 0,165445092939776 
992	 0,164385130021039 
993	 0,165837864628906 
994	 0,16777339879786 
995	 0,167859952431824 
996	 0,168871857757067 
997	 0,170192240311013 
998	 0,169755187884506 
999	 0,168578567430362 
1000	 0,167488051514429 
1001	 0,168325294879775 
1002	 0,168748015756537 
1003	 0,167922157656307 
1004	 0,168490821979888 
1005	 0,169021704452232 
1006	 0,168153918728959 
1007	 0,168548465259095 
1008	 0,170561182930036 
1009	 0,174013891402179 
1010	 0,175450946738852 
1011	 0,174509006755066 
1012	 0,173722624893206 
1013	 0,172488009559778 
1014	 0,170938696827425 
1015	 0,170160832427193 
1016	 0,171196218479435 
1017	 0,174549018428806 
1018	 0,177943150612665 
1019	 0,179359167035712 
1020	 0,176707102559749 
1021	 0,178417790771236 
1022	 0,18271952050924 
1023	 0,178491701359382 
1024	 0,175287390433681 
1025	 0,176325700782408 
1026	 0,180435763638363 
1027	 0,181368307182134 
1028	 0,176317827104145 
1029	 0,176058414309634 
1030	 0,178815572813598 
1031	 0,180964510805927 
1032	 0,183078874298326 
1033	 0,18382964253103 
1034	 0,180718359288793 
1035	 0,17714049374375 
1036	 0,175767312251637 
1037	 0,182223514435734 
1038	 0,185779879597835 
1039	 0,182958090194239 
1040	 0,183738328569857 
1041	 0,186135040084142 
1042	 0,187714969978514 
1043	 0,185857804038898 
1044	 0,183950505887812 
1045	 0,186883916560884 
1046	 0,190059469173108 
1047	 0,190947528108937 
1048	 0,185910424840077 
1049	 0,183550488414454 
1050	 0,185789545123538 
1051	 0,187701969414851 
1052	 0,191915375026077 
1053	 0,197183877008979 
1054	 0,191383708452531 
1055	 0,180907923179505 
1056	 0,174030106368914 
1057	 0,184992460616433 
1058	 0,199877477679583 
1059	 0,197598518823777 
1060	 0,188190347390496 
1061	 0,179165789355804 
1062	 0,182214360721121 
1063	 0,184061889265704 
1064	 0,182499746564072 
1065	 0,185143989752294 
1066	 0,187930359985698 
1067	 0,187721945283624 
1068	 0,178668908774692 
1069	 0,173834530293309 
1070	 0,180521157228518 
1071	 0,175382117200729 
1072	 0,169708722726254 
1073	 0,180073735305324 
1074	 0,19047114999804 
1075	 0,195673698152216 
