Wavelength	GOOSEBAR00122.asd
325	-0,911725621717395 
326	-0,24246157142092 
327	-5,85417040606404E-02 
328	-0,307660214673123 
329	-0,20226252259607 
330	-0,122838966588967 
331	-0,348268414878806 
332	-0,215747503399561 
333	 2,04088246291911E-02 
334	-3,27943032008238E-02 
335	-1,16436706272513E-02 
336	 9,95578436927951E-02 
337	 1,77742136257002E-02 
338	-0,102944217573397 
339	-0,106761374741983 
340	-3,57898705493442E-02 
341	 4,56759283582674E-02 
342	 9,32240930631384E-02 
343	 9,66323103892538E-02 
344	 6,16843558167027E-02 
345	 3,33570933922515E-02 
346	 2,04893942399996E-02 
347	 2,62534813161954E-02 
348	 2,81737776978425E-02 
349	 1,41664225961549E-02 
350	-3,82012165828504E-02 
351	-5,82277596272547E-02 
352	-2,59683540304566E-02 
353	 1,33105775783419E-02 
354	 3,69933014054528E-02 
355	 0,035927614496605 
356	 3,64633432904951E-03 
357	-3,79154419568157E-02 
358	-2,00467762887469E-02 
359	 0,011352404258516 
360	 2,92416885617416E-02 
361	 1,49499925361994E-02 
362	-3,79171515453034E-03 
363	 0,015027466044212 
364	 2,05006380749966E-02 
365	 4,73515986151138E-03 
366	-1,37020360796576E-02 
367	-2,36303774434826E-02 
368	-0,020998340467403 
369	-1,21913230551747E-02 
370	-1,16256057538547E-03 
371	 1,17277164151612E-02 
372	-1,02840420441478E-04 
373	-3,13932986234812E-02 
374	-2,27231699164235E-02 
375	-3,12274235442135E-03 
376	 9,61118286487759E-03 
377	 3,70581074608442E-02 
378	 5,85480776781808E-02 
379	 3,30108691187668E-02 
380	 0,021034223595467 
381	 3,26686691302483E-02 
382	 1,77304366025074E-03 
383	-2,51622024206233E-02 
384	-2,39371113389686E-03 
385	-3,16219898634127E-03 
386	-1,83368077274446E-02 
387	 1,16057821571111E-02 
388	 2,85000086209142E-02 
389	 1,21246821125989E-02 
390	-4,24326713665442E-03 
391	-7,26270294793178E-03 
392	 1,42461062041402E-02 
393	 2,84834984898048E-02 
394	 2,82673521942241E-02 
395	 1,59312905406809E-02 
396	 9,00933239614238E-03 
397	 1,52408158365725E-02 
398	 1,62249903833957E-02 
399	 1,33408735260979E-02 
400	 0,011702836988296 
401	 1,22200973873201E-02 
402	 1,56961954891637E-02 
403	 2,46319268575353E-02 
404	 2,89435094740288E-02 
405	 2,30600892232417E-02 
406	 2,03538857513123E-02 
407	 2,16169080601226E-02 
408	 2,54030855094093E-02 
409	 2,09618474582066E-02 
410	 9,95601325073264E-03 
411	 1,58172110672001E-02 
412	 0,023181770884382 
413	 0,017661065990658 
414	 1,54807917630709E-02 
415	 1,74151932049416E-02 
416	 1,80613646906057E-02 
417	 1,80552245552554E-02 
418	 1,78395822971386E-02 
419	 1,90555548790494E-02 
420	 2,12767207477431E-02 
421	 2,37818279054079E-02 
422	 2,18255592040876E-02 
423	 0,017141165524477 
424	 1,91045068875631E-02 
425	 2,02960169218636E-02 
426	 1,72249507236276E-02 
427	 2,06296485128181E-02 
428	 2,61711883443092E-02 
429	 2,38160200389337E-02 
430	 0,022540875362818 
431	 2,39125255520357E-02 
432	 2,20871422188711E-02 
433	 2,20869248952026E-02 
434	 0,027875506132986 
435	 2,87769255943943E-02 
436	 2,54077388227619E-02 
437	 0,024299485678044 
438	 2,26166228141248E-02 
439	 2,02812050546692E-02 
440	 2,25956090691966E-02 
441	 2,53074638545177E-02 
442	 2,26248088292535E-02 
443	 1,99742923083832E-02 
444	 1,89850111657282E-02 
445	 1,98993834524092E-02 
446	 2,30466316656284E-02 
447	 2,76472222793299E-02 
448	 2,56105642860492E-02 
449	 2,06304220388995E-02 
450	 2,14934945246885E-02 
451	 2,39029931346083E-02 
452	 2,55705377436099E-02 
453	 2,18606644758137E-02 
454	 1,93449821442394E-02 
455	 2,38209778888653E-02 
456	 2,44278749591634E-02 
457	 2,21386947991559E-02 
458	 2,54587535741247E-02 
459	 2,75377946654808E-02 
460	 2,57300729561041E-02 
461	 2,22068989092779E-02 
462	 2,11057409287139E-02 
463	 2,75578430815555E-02 
464	 2,81476786726681E-02 
465	 2,29809167930325E-02 
466	 2,53037902468455E-02 
467	 2,71265439477978E-02 
468	 2,35345548872581E-02 
469	 1,99471425634062E-02 
470	 0,018861547860158 
471	 0,023678695264853 
472	 2,66521993382849E-02 
473	 2,59096349092537E-02 
474	 2,62415098065651E-02 
475	 2,62059691069715E-02 
476	 2,43689157943778E-02 
477	 2,65683394876658E-02 
478	 3,07455530100395E-02 
479	 2,80775217684339E-02 
480	 2,54350421937913E-02 
481	 2,57548008839094E-02 
482	 2,51676479296057E-02 
483	 2,50936506351842E-02 
484	 2,82859358049736E-02 
485	 2,81970165232736E-02 
486	 2,48103948612016E-02 
487	 2,49891429629155E-02 
488	 2,67584905335969E-02 
489	 2,82998612170477E-02 
490	 2,75227160197363E-02 
491	 2,60214567109637E-02 
492	 2,84236329152942E-02 
493	 3,00663884938967E-02 
494	 2,98277558595206E-02 
495	 3,12593514839127E-02 
496	 0,032094499974233 
497	 2,95999957913234E-02 
498	 2,80126493915989E-02 
499	 2,80198114298594E-02 
500	 2,84492905096843E-02 
501	 2,86903227624398E-02 
502	 2,83051825387565E-02 
503	 0,027143626137888 
504	 2,59337128563419E-02 
505	 2,57702744808173E-02 
506	 2,72503023562343E-02 
507	 2,95223146251489E-02 
508	 2,83057242448981E-02 
509	 2,67055242394376E-02 
510	 2,76212064703785E-02 
511	 2,89473516736044E-02 
512	 0,029886808358028 
513	 2,93029517639732E-02 
514	 2,94674975378271E-02 
515	 3,10099361273899E-02 
516	 3,11027857334958E-02 
517	 3,02344850961909E-02 
518	 2,94399427756295E-02 
519	 2,96293426733337E-02 
520	 3,07439595245506E-02 
521	 0,031556676206529 
