Wavelength	GRA-VIE00593.asd
325	 0,313580144826527 
326	 0,295762547460023 
327	 0,245720794220593 
328	 0,231228256845646 
329	 0,291039097812558 
330	 0,324143427111547 
331	 0,240225341424839 
332	 0,219433145724469 
333	 0,228493405883042 
334	 0,128564848882701 
335	 0,172924196253514 
336	 0,325315875841514 
337	 0,297736299932186 
338	 0,25548736394579 
339	 0,30380130552831 
340	 0,249334600899699 
341	 0,130953331816257 
342	 0,164193178204543 
343	 0,230460332169775 
344	 0,270461116465268 
345	 0,21718406388112 
346	 0,14878806337672 
347	 0,157767752039179 
348	 0,149520634910953 
349	 0,128370122037191 
350	 0,156163843181289 
351	 0,168835089080666 
352	 0,155326768128917 
353	 0,172314532067474 
354	 0,192124160777615 
355	 0,180796663872352 
356	 0,173047696603549 
357	 0,172962637042722 
358	 0,171884308201819 
359	 0,163477806788512 
360	 0,148294842352188 
361	 0,158122279601733 
362	 0,177646473876124 
363	 0,183043750034573 
364	 0,172828929080232 
365	 0,152282158795216 
366	 0,137705094881834 
367	 0,149051225772499 
368	 0,189884275546898 
369	 0,189906000941735 
370	 0,16208389335091 
371	 0,141003555503815 
372	 0,142074767037766 
373	 0,164234789889893 
374	 0,175364380470659 
375	 0,175496917267148 
376	 0,165932032113626 
377	 0,144270656270957 
378	 0,127037576930376 
379	 0,146484547673192 
380	 0,173854383862781 
381	 0,193158948124785 
382	 0,174012621648692 
383	 0,1511449213069 
384	 0,160338739897475 
385	 0,18089301629731 
386	 0,192000110066926 
387	 0,151023746482388 
388	 0,137957077180683 
389	 0,175123967691933 
390	 0,188667325550427 
391	 0,182537071616448 
392	 0,168590262062007 
393	 0,163114432582281 
394	 0,168529714954191 
395	 0,17775872240854 
396	 0,186529587178889 
397	 0,19069063003814 
398	 0,173647905702135 
399	 0,150651611837321 
400	 0,1435307088061 
401	 0,148519437669582 
402	 0,159823454515861 
403	 0,160516509785108 
404	 0,16116764384656 
405	 0,167614582787501 
406	 0,160063142158069 
407	 0,147452681586056 
408	 0,153628172793296 
409	 0,158094014199613 
410	 0,156027672522768 
411	 0,152693241935189 
412	 0,153943085977437 
413	 0,163861661697075 
414	 0,162812035312964 
415	 0,154682469450421 
416	 0,15965390952156 
417	 0,161785323626213 
418	 0,156917479894715 
419	 0,159801637950156 
420	 0,164212364925693 
421	 0,160940926804734 
422	 0,156095626806696 
423	 0,152105377404361 
424	 0,151377146984273 
425	 0,150498170960804 
426	 0,148130352574797 
427	 0,152174046071908 
428	 0,157595549737763 
429	 0,154001850250167 
430	 0,151188463912613 
431	 0,151954579382218 
432	 0,154808317465426 
433	 0,156516490184181 
434	 0,154676564091769 
435	 0,157023299757983 
436	 0,160576413233373 
437	 0,15344258369726 
438	 0,150276524106726 
439	 0,155646644296404 
440	 0,157600206547604 
441	 0,157423536978199 
442	 0,158137789507415 
443	 0,157133697109252 
444	 0,155342306499445 
445	 0,157414840520774 
446	 0,16073780981068 
447	 0,163247655221189 
448	 0,162001975994021 
449	 0,15966520605644 
450	 0,162053405645843 
451	 0,162921133655584 
452	 0,161194977318966 
453	 0,161123410751612 
454	 0,161904663407016 
455	 0,162592467600929 
456	 0,162826371416658 
457	 0,162762101296078 
458	 0,162970066156457 
459	 0,163841879777748 
460	 0,165254714454278 
461	 0,165337132105173 
462	 0,164717611433578 
463	 0,164466416287325 
464	 0,16523546795504 
465	 0,166591030978387 
466	 0,166418636135915 
467	 0,165789536403501 
468	 0,165441595184178 
469	 0,165076348706664 
470	 0,164983425844208 
471	 0,165831090164099 
472	 0,166182721947588 
473	 0,1657492678749 
474	 0,165541689362756 
475	 0,166051546577882 
476	 0,167585750066857 
477	 0,167774988108196 
478	 0,166756025740152 
479	 0,166313774387603 
480	 0,166106138527443 
481	 0,165741907939655 
482	 0,163036361014392 
483	 0,161106618261336 
484	 0,16490352418647 
485	 0,167018864534675 
486	 0,165898655503977 
487	 0,163633926168887 
488	 0,162932001823459 
489	 0,165509016165714 
490	 0,166977282778898 
491	 0,166862087070077 
492	 0,165892390190625 
493	 0,164490766349726 
494	 0,163436910380996 
495	 0,165265875388528 
496	 0,167330198206912 
497	 0,1665339162771 
498	 0,165097139498224 
499	 0,16400634787803 
500	 0,164545164247807 
501	 0,165069881888177 
502	 0,164763675940262 
503	 0,165238172850224 
504	 0,166085978670714 
505	 0,166206625519067 
506	 0,167084161331817 
507	 0,168735903942174 
508	 0,169349252916138 
509	 0,169674392526457 
510	 0,170443681544488 
511	 0,171057539229699 
512	 0,171818101194274 
513	 0,173925691038582 
514	 0,175295297988696 
515	 0,175226163697936 
516	 0,175652860656947 
517	 0,176452122147658 
518	 0,177175939709052 
519	 0,177803840793256 
520	 0,178277733933993 
521	 0,178608186988385 
522	 0,178467026537315 
523	 0,177682811636521 
524	 0,176845096111775 
525	 0,176538804550887 
526	 0,177956301259407 
527	 0,178675847778309 
528	 0,178069374238471 
529	 0,177945659350557 
530	 0,178008267933593 
531	 0,177767176410697 
532	 0,177984597869649 
533	 0,178500035213407 
534	 0,178255410870798 
535	 0,178122924692448 
536	 0,178585752318135 
537	 0,179262324328106 
538	 0,179433168592168 
539	 0,17772461881292 
540	 0,177445263933317 
541	 0,179181983740993 
542	 0,180385028349625 
543	 0,180747474892063 
544	 0,180149817355857 
545	 0,179323013920784 
546	 0,179011594354931 
547	 0,180749171195792 
548	 0,182291790726798 
549	 0,182494223390157 
550	 0,18205491888436 
551	 0,181492853509146 
552	 0,181450690416658 
553	 0,181685963494237 
