Wavelength	AV0200110.asd
325	 3,35478877276427E-02 
326	 3,29695054964995E-02 
327	 2,94723744050072E-02 
328	 2,46924626661563E-02 
329	 2,54105497428667E-02 
330	 2,80239693508888E-02 
331	 2,95292879835643E-02 
332	 2,86261133533038E-02 
333	 2,71064058130954E-02 
334	 2,93143811045663E-02 
335	 0,030525658314934 
336	 2,96383479448772E-02 
337	 2,83777196695552E-02 
338	 2,79382754008855E-02 
339	 2,91965939993247E-02 
340	 3,08266927791121E-02 
341	 3,17329255735641E-02 
342	 3,00638458387248E-02 
343	 2,82663416686775E-02 
344	 0,027520972687142 
345	 2,88088428475509E-02 
346	 3,04948662124633E-02 
347	 3,09560030357774E-02 
348	 3,04325553069732E-02 
349	 2,95244543284483E-02 
350	 2,96133025680349E-02 
351	 2,93523142318363E-02 
352	 2,84667601432807E-02 
353	 0,028589767470842 
354	 2,91280620656899E-02 
355	 2,92346322534557E-02 
356	 2,97457809729312E-02 
357	 3,03549875348256E-02 
358	 2,95426174090739E-02 
359	 2,92975365176548E-02 
360	 3,04181222573724E-02 
361	 3,08299235403685E-02 
362	 3,06049098546225E-02 
363	 3,01816172462898E-02 
364	 3,04928472520304E-02 
365	 3,12116689086609E-02 
366	 0,030291333821404 
367	 0,029721461551077 
368	 3,06549059060781E-02 
369	 3,15088835158846E-02 
370	 3,16459172418798E-02 
371	 3,02984936437767E-02 
372	 2,93710970097085E-02 
373	 2,94890976939102E-02 
374	 3,03055636780665E-02 
375	 3,06450248499655E-02 
376	 2,96322071478106E-02 
377	 2,91969515922183E-02 
378	 2,94309773950273E-02 
379	 2,95556333595294E-02 
380	 3,05232866181443E-02 
381	 3,21072460543145E-02 
382	 0,031705614152749 
383	 3,05800397731874E-02 
384	 3,02733001351756E-02 
385	 0,030220049977324 
386	 3,05009164529464E-02 
387	 3,16040002935604E-02 
388	 0,032421736934664 
389	 3,25424290717479E-02 
390	 3,26647860455431E-02 
391	 3,25684649683576E-02 
392	 3,19329030594552E-02 
393	 3,18157946342514E-02 
394	 3,21840664355021E-02 
395	 3,21397104233348E-02 
396	 3,22474952483302E-02 
397	 3,26922803623011E-02 
398	 3,28310186230107E-02 
399	 3,29145355809105E-02 
400	 3,33952019568703E-02 
401	 3,31876474947284E-02 
402	 3,23751502318132E-02 
403	 0,031956194521396 
404	 3,18817851721032E-02 
405	 3,20909516880578E-02 
406	 3,22722212365979E-02 
407	 3,24458609063069E-02 
408	 3,28518998150118E-02 
409	 3,28068862415477E-02 
410	 3,23065571818507E-02 
411	 0,032321366984614 
412	 3,27434057616769E-02 
413	 3,33641573293725E-02 
414	 3,31105001106981E-02 
415	 3,23317918627852E-02 
416	 3,24768780064652E-02 
417	 3,27343662768602E-02 
418	 3,27946299841641E-02 
419	 3,29623337138373E-02 
420	 3,32147247882695E-02 
421	 3,34907770476924E-02 
422	 0,033728979572063 
423	 3,38525414341706E-02 
424	 3,36372430336878E-02 
425	 3,35860369106119E-02 
426	 3,39820403240483E-02 
427	 3,40738872865922E-02 
428	 3,40478218547541E-02 
429	 3,45032499973979E-02 
430	 3,48203824244248E-02 
431	 3,48023733555878E-02 
432	 3,44937067148826E-02 
433	 3,44163270039143E-02 
434	 3,49532083588621E-02 
435	 3,49780087864972E-02 
436	 3,46990963840824E-02 
437	 3,52237571385102E-02 
438	 3,53618223133203E-02 
439	 3,48321869298273E-02 
440	 3,50264916882975E-02 
441	 3,54529032684077E-02 
442	 3,53294098094874E-02 
443	 3,54811702194209E-02 
444	 3,58959380588624E-02 
445	 3,58609966831671E-02 
446	 0,035917667848747 
447	 3,63365079365079E-02 
448	 3,63659565864034E-02 
449	 3,61427885136743E-02 
450	 3,60903094793808E-02 
451	 3,63019105196332E-02 
452	 3,67134149843227E-02 
453	 0,0367997126356 
454	 3,68318868553139E-02 
455	 3,70915472085094E-02 
456	 3,74058331951721E-02 
457	 3,76686657306238E-02 
458	 3,77495073497514E-02 
459	 0,03751607896056 
460	 3,70425975806063E-02 
461	 3,71523186347077E-02 
462	 3,75611371421454E-02 
463	 3,77560292346685E-02 
464	 3,79513606089939E-02 
465	 3,81049299798029E-02 
466	 3,79035389574771E-02 
467	 3,77548034037082E-02 
468	 3,79511044661044E-02 
469	 3,83177585940205E-02 
470	 3,86548213214949E-02 
471	 3,86393094248783E-02 
472	 3,84671644659855E-02 
473	 0,038293827242853 
474	 3,84886421900688E-02 
475	 3,87316305238373E-02 
476	 3,86915921993524E-02 
477	 3,89141523494542E-02 
478	 3,92393157239335E-02 
479	 3,88455449456449E-02 
480	 3,86865504049282E-02 
481	 0,039151788850092 
482	 3,94178126948742E-02 
483	 3,94601359565029E-02 
484	 3,93922867362195E-02 
485	 3,93007597434331E-02 
486	 0,039261402943615 
487	 3,93919122584266E-02 
488	 3,95303869051594E-02 
489	 0,039553220317733 
490	 3,96107553815268E-02 
491	 3,96845029372585E-02 
492	 3,96724893524929E-02 
493	 3,96680531425396E-02 
494	 3,97094872306206E-02 
495	 3,97639462773185E-02 
496	 3,99628026446931E-02 
497	 4,04509607709382E-02 
498	 4,04049270667309E-02 
499	 3,99505885062571E-02 
500	 4,01942799694479E-02 
501	 0,040443818292642 
502	 4,03306327281378E-02 
503	 4,04769196866143E-02 
504	 4,07352129891361E-02 
505	 4,06931882100545E-02 
506	 4,07217226283381E-02 
507	 4,09100998268066E-02 
508	 4,11111662075405E-02 
509	 4,13625125728476E-02 
510	 4,16903788863488E-02 
511	 4,18290845861711E-02 
512	 4,18621089083737E-02 
513	 4,21839101963209E-02 
514	 0,042400641376741 
515	 4,24072738427086E-02 
516	 4,28427775863412E-02 
517	 4,33805808092282E-02 
518	 4,34491901088901E-02 
519	 4,33223903806844E-02 
520	 4,31780397275769E-02 
521	 4,33512590422409E-02 
522	 4,35348687381017E-02 
523	 0,043520592088526 
524	 0,043612021541893 
525	 4,37890208756809E-02 
526	 4,38997336563485E-02 
527	 4,39631953417154E-02 
528	 4,40096355146731E-02 
529	 4,41903258295673E-02 
530	 4,43904292506501E-02 
531	 4,44682809216049E-02 
532	 0,044578583264622 
533	 4,47026305586314E-02 
534	 4,46637668058478E-02 
535	 4,46123192710585E-02 
536	 4,46493065316547E-02 
537	 4,47752396067112E-02 
538	 4,49494181143896E-02 
539	 4,50987785444853E-02 
540	 4,52195460302781E-02 
541	 4,52892369263587E-02 
542	 4,52172497420116E-02 
543	 0,045226880050479 
544	 4,55258466410763E-02 
545	 0,045707882390789 
546	 4,57528215040724E-02 
547	 4,58730085071722E-02 
548	 4,59501354893197E-02 
549	 4,59618364937582E-02 
550	 4,61487548536559E-02 
551	 4,64294018491175E-02 
552	 4,66429981957301E-02 
553	 4,66661024155614E-02 
554	 4,65108322228546E-02 
