Wavelength	SCO-GRA00431.asd
325	 0,254941253117067 
326	 0,124558015072132 
327	-1,83858503326057E-02 
328	-3,37291496215053E-02 
329	-4,11756992746497E-02 
330	 2,44582641822571E-02 
331	 0,17482460874258 
332	 0,185554875105645 
333	 0,10414385527023 
334	 6,30238132410069E-02 
335	 5,79624627541241E-03 
336	-4,81040401232874E-02 
337	 0,031791147173977 
338	 0,100965563158144 
339	 3,84088809957264E-02 
340	 4,06969355508299E-02 
341	 8,98260856365751E-02 
342	 7,95661366646272E-02 
343	 4,13627688530976E-02 
344	-6,28494518460544E-04 
345	 0,03630157426629 
346	 6,37576672796431E-02 
347	 5,61883036633959E-03 
348	-2,51365416944844E-03 
349	 3,75583083269742E-02 
350	 0,037750230286064 
351	 4,75232883845881E-02 
352	 7,52680385918903E-02 
353	 7,14859159490712E-02 
354	 4,63296057978276E-02 
355	 1,43827668065656E-02 
356	 4,36547504312009E-03 
357	 1,26354569548793E-02 
358	 5,06168601865891E-03 
359	 3,24224683400387E-03 
360	 1,22064319855675E-02 
361	-1,14915415745279E-02 
362	-0,032357745383497 
363	 7,46671776632808E-04 
364	 1,65281404816371E-02 
365	 1,07568661828157E-02 
366	 3,75287520529839E-02 
367	 0,052944338572159 
368	 3,52033692920938E-02 
369	 4,46667918208015E-02 
370	 6,18561573306943E-02 
371	 0,040678163399732 
372	 2,14134720351731E-02 
373	 1,80845579885634E-02 
374	 0,034969626737851 
375	 4,70690985011841E-02 
376	 3,74517377874107E-02 
377	 2,35061310986054E-02 
378	 1,56551759713242E-02 
379	 2,94929065096497E-02 
380	 0,028327842842733 
381	 7,99021882922733E-03 
382	 9,36543171779184E-03 
383	 0,020595710851294 
384	 2,76714475915183E-02 
385	 2,45005597229595E-02 
386	 1,68747955000999E-02 
387	 2,02058154622315E-02 
388	 2,76324989787911E-02 
389	 3,43238257113894E-02 
390	 3,31299359708068E-02 
391	 2,99742814197237E-02 
392	 0,032476552300799 
393	 3,19455682384537E-02 
394	 3,05121829880043E-02 
395	 4,01480899527001E-02 
396	 4,88801059359935E-02 
397	 4,99690946195204E-02 
398	 3,91139609996204E-02 
399	 0,028511057689228 
400	 3,63570476063181E-02 
