Wavelength	OSM-GIL00005.asd
325	 0,289262147269576 
326	 0,307759348468678 
327	 0,309499352011498 
328	 0,288056503333607 
329	 0,239185691502805 
330	 0,127164390071527 
331	 1,55514630652752E-02 
332	 0,156535545392292 
333	 0,310934375626897 
334	 0,194957089114688 
335	 4,00127728647584E-02 
336	 1,00211351758217E-02 
337	-1,20584673636813E-02 
338	-3,85475283078574E-02 
339	-7,26854188217897E-02 
340	 1,09090350762711E-02 
341	 0,12800264780972 
342	 0,117502850627138 
343	 9,23085368340156E-02 
344	 0,082345185513691 
345	 1,47107243650047E-02 
346	-5,67371339733624E-03 
347	 0,118936238516584 
348	 0,147600117511872 
349	 9,79045556194825E-02 
350	 8,16691947888976E-02 
351	 4,36851250122086E-02 
352	-1,97845230593911E-02 
353	-4,54971551667945E-03 
354	 4,36096768748072E-02 
355	 6,65551906927763E-02 
356	 6,13655829250745E-02 
357	 3,80009335291646E-02 
358	 3,53408529151674E-02 
359	 3,35070353026877E-02 
360	 2,53310168997583E-02 
361	 2,80560385929842E-02 
362	 3,49038154025545E-02 
363	 3,44661934989289E-02 
364	 3,48865382582749E-02 
365	 0,039211152816563 
366	 5,16443858641885E-02 
367	 0,065104854608309 
368	 7,22297368952884E-02 
369	 6,96427355912755E-02 
370	 5,95220023467388E-02 
371	 4,34501003638781E-02 
372	 5,36407960658657E-02 
373	 8,35343305000552E-02 
374	 6,60757325891158E-02 
375	 0,044373115167945 
376	 5,10733313106389E-02 
377	 4,40933467329533E-02 
378	 2,48927861443598E-02 
379	 9,55762113040748E-03 
380	 7,78393693444074E-03 
381	 2,07970256767747E-02 
382	 3,44222215605341E-02 
383	 4,41421158546458E-02 
384	 4,80722853558149E-02 
385	 4,50451113379167E-02 
386	 0,036354581497906 
387	 0,022269044333213 
388	 1,62155477946637E-02 
389	 2,24094299193543E-02 
390	 2,47072120678336E-02 
391	 0,029082478830868 
392	 4,33702724435989E-02 
393	 5,10945033875609E-02 
394	 4,85738698624302E-02 
395	 3,27678399069075E-02 
396	 2,50588770526101E-02 
397	 3,45889026965316E-02 
398	 4,04567752101223E-02 
399	 4,20406842027978E-02 
400	 4,21261549451759E-02 
401	 0,048259542719448 
402	 5,78071423889541E-02 
403	 5,54581838906187E-02 
404	 4,71519247251255E-02 
405	 3,80950260872688E-02 
406	 0,035482374851858 
407	 3,62642020954002E-02 
408	 3,15131568717378E-02 
409	 3,00260379632119E-02 
410	 3,37114202888286E-02 
411	 3,95145203260747E-02 
412	 4,29356883300939E-02 
413	 4,04113067612703E-02 
414	 0,035094766070279 
415	 3,06255904163996E-02 
416	 3,45912269895988E-02 
417	 3,50024960592954E-02 
418	 2,86546392624271E-02 
419	 2,85045945204573E-02 
420	 3,06520027635405E-02 
421	 2,87559221913202E-02 
422	 2,94803378220313E-02 
423	 3,26040663981927E-02 
424	 0,033020025020273 
425	 3,18633563640126E-02 
426	 2,99314523067463E-02 
427	 2,67540281165662E-02 
428	 2,55171760573148E-02 
429	 3,23511686779725E-02 
430	 3,51070570240738E-02 
431	 3,16051243334116E-02 
432	 2,98809751069103E-02 
433	 2,85085876216947E-02 
434	 2,61256149815992E-02 
435	 2,60536364934999E-02 
436	 2,76783756370012E-02 
437	 2,83081558025204E-02 
438	 2,73242483772852E-02 
439	 2,52568666076614E-02 
