Wavelength	GRA-VAN00279.asd
325	 0,256400887774976 
326	 8,31917947818845E-02 
327	 0,117519352047458 
328	 0,394252792670599 
329	 0,300491294505671 
330	 8,16706880772111E-02 
331	 0,17341899249802 
332	 0,23320411560332 
333	 0,270566614946134 
334	 0,303505970222593 
335	 0,272994899033794 
336	 0,201055489878837 
337	 0,207212204244714 
338	 0,215925526890607 
339	 0,166834894036471 
340	 0,195889595449093 
341	 0,252608597841858 
342	 0,224429100513463 
343	 0,178702597074039 
344	 0,155606588628482 
345	 0,139536994150848 
346	 0,146531129608797 
347	 0,191966804663577 
348	 0,189930083284491 
349	 0,143349011170459 
350	 0,091426320984876 
351	 8,08595424377882E-02 
352	 0,114955565171082 
353	 0,132284714163507 
354	 0,129015249710478 
355	 0,102839180324638 
356	 0,10150063256422 
357	 0,122138180320466 
358	 0,132799608832519 
359	 0,132421793201905 
360	 0,122266479130051 
361	 0,120295628869414 
362	 0,121451740359626 
363	 0,116984927106221 
364	 0,111334894351833 
365	 0,109245572818015 
366	 0,123481687768579 
367	 0,136372856381643 
368	 0,137314372836968 
369	 0,132147742545076 
370	 0,126429309322984 
371	 0,12774164134526 
372	 0,138059516400481 
373	 0,148046475383248 
374	 0,126672150537018 
375	 0,105350580934374 
376	 0,111230497914511 
377	 0,13042422645147 
378	 0,144314108594229 
379	 0,113427578429131 
380	 9,36650925223378E-02 
381	 9,90629891893546E-02 
382	 0,108593817455337 
383	 0,11816903090489 
384	 0,126070765976275 
385	 0,140731736088169 
386	 0,148555362538908 
387	 0,110193913401201 
388	 8,96279355731928E-02 
389	 0,109978508344807 
390	 0,121808720354724 
391	 0,120755209858647 
392	 0,107142445453051 
393	 0,108435524012947 
394	 0,122261411461771 
395	 0,124026871374864 
396	 0,115302520015362 
397	 0,100673344958174 
398	 0,107379283989588 
399	 0,119425913428299 
400	 0,109048289597836 
401	 0,10680020841673 
402	 0,11490771630592 
403	 0,113748848721787 
404	 0,105015330375161 
405	 0,091908148863322 
406	 9,17478088028129E-02 
407	 0,100018672790353 
408	 0,103715090165353 
409	 0,107673443084554 
410	 0,110821272126242 
411	 0,10442865036824 
412	 9,88270219443572E-02 
413	 0,103286769236558 
414	 0,103228893576584 
415	 9,83131959226663E-02 
416	 9,35775765543502E-02 
417	 9,24634181696629E-02 
418	 9,60611652334464E-02 
419	 9,97241953679717E-02 
420	 0,103756980379301 
421	 0,109426455655697 
422	 0,109902678053463 
423	 0,105001774207644 
424	 9,86070889167947E-02 
425	 0,096725810389777 
426	 0,102242765114083 
427	 0,107491430445101 
428	 0,10868498297971 
429	 0,10127812427064 
430	 9,53545723142618E-02 
431	 9,38288912491969E-02 
432	 9,32413991879424E-02 
433	 9,58601037626778E-02 
434	 0,102855564600712 
435	 0,100036281925397 
436	 9,15721631421978E-02 
437	 9,49640482902595E-02 
438	 9,87941470383617E-02 
439	 9,84792315957383E-02 
440	 9,47121825277326E-02 
441	 9,23148287701985E-02 
442	 9,71733349332296E-02 
443	 0,100313422691326 
444	 9,99001959750691E-02 
445	 9,75683083686686E-02 
446	 9,61189190092974E-02 
447	 9,71483647836919E-02 
448	 0,097271473227443 
449	 9,74190171813128E-02 
450	 0,100337943211678 
451	 0,102088989998427 
452	 0,101872472552293 
453	 0,102625481809447 
454	 0,101755823538083 
455	 9,72365854094965E-02 
456	 9,79571480118194E-02 
457	 0,10179839101602 
458	 9,82641352847919E-02 
459	 9,63951875738227E-02 
460	 9,89932716784968E-02 
461	 9,78552403166021E-02 
462	 9,51804257478631E-02 
463	 9,48262702001777E-02 
464	 9,45901621571998E-02 
465	 9,44999457207829E-02 
466	 9,62414494446742E-02 
467	 9,85905195432698E-02 
468	 0,100654778828641 
469	 0,102767529327287 
470	 0,10344244245485 
471	 9,93836050445226E-02 
472	 9,82533875272719E-02 
473	 0,101178266869468 
474	 0,099894093953219 
475	 9,85746302326244E-02 
476	 0,101571311954528 
477	 0,103721267860004 
478	 0,103949777582629 
479	 0,102456060776993 
480	 0,100454906008118 
481	 9,90006764132886E-02 
482	 0,100109902207474 
483	 0,101681957606455 
484	 0,100422316038055 
485	 9,85674810351983E-02 
486	 9,74846691582301E-02 
