Wavelength	AVEN00543.asd
325	 0,484846312561166 
326	 0,381971751276692 
327	 0,263308262683711 
328	 0,138567130673193 
329	 0,290280243958928 
330	 0,411324563057805 
331	 0,320591827948376 
332	 0,321629844259326 
333	 0,367168785701124 
334	 0,23215042532348 
335	 0,171086747966777 
336	 0,24041714965272 
337	 0,300718237077181 
338	 0,334665343470007 
339	 0,322308351912193 
340	 0,279997612772313 
341	 0,253000602403428 
342	 0,323766069078575 
343	 0,342424307117171 
344	 0,298253690182389 
345	 0,32835667765572 
346	 0,347560367113566 
347	 0,263708684392421 
348	 0,257170660920553 
349	 0,312556430773063 
350	 0,31525653089573 
351	 0,296824043464611 
352	 0,279324312265762 
353	 0,310159695977598 
354	 0,339839887337249 
355	 0,312089409976567 
356	 0,317642161514642 
357	 0,350066403921532 
358	 0,331070671168619 
359	 0,308199198793969 
360	 0,303695950758442 
361	 0,320183658972845 
362	 0,330781189864267 
363	 0,300151324864032 
364	 0,301225875196069 
365	 0,337725666267876 
366	 0,368234204299872 
367	 0,379002849844142 
368	 0,361732947656061 
369	 0,347198660250332 
370	 0,337320844092422 
371	 0,327682447899978 
372	 0,330836050090472 
373	 0,345397385944875 
374	 0,352139255223115 
375	 0,356980576233319 
376	 0,363769800567829 
377	 0,362189245156837 
378	 0,351965726288066 
379	 0,333506273474498 
380	 0,333286398944752 
381	 0,353496713469579 
382	 0,368819926714226 
383	 0,368348651166364 
384	 0,344268865094226 
385	 0,347792851284603 
386	 0,366420383614254 
387	 0,337491104969054 
388	 0,334235616139167 
389	 0,373154648359203 
390	 0,382580143027465 
391	 0,374281640928524 
392	 0,367706928250572 
393	 0,362956217290781 
394	 0,361548823095073 
395	 0,364111846411559 
396	 0,36884969933267 
397	 0,373790485719012 
398	 0,374455415102768 
399	 0,370359842636107 
400	 0,36107511519315 
401	 0,363496849909974 
402	 0,375786460455824 
403	 0,37533014201862 
404	 0,374541747689316 
405	 0,380888178099265 
406	 0,375830730946733 
407	 0,367727093199882 
408	 0,37822706391502 
409	 0,381985997611603 
410	 0,373874237322246 
411	 0,366111898647086 
412	 0,367699893583746 
413	 0,38449736834181 
414	 0,385189573099306 
415	 0,374269452090021 
416	 0,377967947140102 
417	 0,38153203893876 
418	 0,379970067775287 
419	 0,379870497525344 
420	 0,37946816195773 
421	 0,375882165840464 
422	 0,374540009005042 
423	 0,376015116298294 
424	 0,37803301939877 
425	 0,378501117654911 
426	 0,37664936505656 
427	 0,377805899242004 
428	 0,380059097944011 
429	 0,378786426910758 
430	 0,376624360238509 
431	 0,375552969152673 
432	 0,380814240222296 
433	 0,385332301685125 
434	 0,383227151530282 
435	 0,38357412963945 
436	 0,385876716213974 
437	 0,384412489500611 
438	 0,383439669603538 
439	 0,384231879105765 
440	 0,383752938862222 
441	 0,382432118848895 
442	 0,381137835483502 
443	 0,380760865967418 
444	 0,381647228915663 
445	 0,384145476440876 
446	 0,386134671069393 
447	 0,386442131735319 
448	 0,387940799071997 
449	 0,3890929793723 
450	 0,385822979093674 
451	 0,38784628514835 
452	 0,395037850750864 
453	 0,39230478679788 
454	 0,388181760544105 
455	 0,390841862190791 
456	 0,3916796461265 
457	 0,390765397614879 
458	 0,392951358299751 
459	 0,393161642460193 
460	 0,390203340439206 
461	 0,390460545252122 
462	 0,393130504698144 
463	 0,396308268993494 
464	 0,397013326749372 
465	 0,395503791253425 
466	 0,395745769806853 
467	 0,396680973311252 
468	 0,397474760949373 
469	 0,396698730116769 
470	 0,396402225454655 
471	 0,401689799879215 
472	 0,401626263681215 
473	 0,395183720552873 
474	 0,395701706484505 
475	 0,398065614507001 
476	 0,396742581505856 
477	 0,398084912348887 
478	 0,401587542631525 
479	 0,402777811523622 
480	 0,402359165546847 
481	 0,400869709994715 
482	 0,400007705556985 
483	 0,399763165610811 
484	 0,399737277606378 
485	 0,400202247227861 
486	 0,40085191026368 
487	 0,400340479421776 
488	 0,400126412501754 
489	 0,401279186344197 
490	 0,402953908554632 
491	 0,404059164557683 
492	 0,402546915714847 
493	 0,400885413443227 
494	 0,400040582062288 
495	 0,399385427988283 
496	 0,399939559203042 
497	 0,402791798573324 
498	 0,403874524706192 
499	 0,4030443398584 
500	 0,403027981001006 
501	 0,402916921705546 
502	 0,402482320249967 
503	 0,403840340894846 
504	 0,405814908185928 
505	 0,406119923772075 
506	 0,404873428397991 
507	 0,403149579121597 
508	 0,405134020266557 
509	 0,408328879983351 
510	 0,410246081746804 
511	 0,410405285512498 
512	 0,409676224529103 
513	 0,410564468299882 
514	 0,411700727165628 
515	 0,412431775358034 
516	 0,412615336659622 
517	 0,412350925067594 
518	 0,411807159325183 
519	 0,411130169335904 
520	 0,410752693435363 
521	 0,412004672123758 
522	 0,412945621953872 
523	 0,412277515469964 
524	 0,412058532391592 
525	 0,412416541842043 
526	 0,412829626596138 
527	 0,413596913458336 
528	 0,414488827639043 
529	 0,414055023078527 
530	 0,412903549365484 
531	 0,411857868899023 
532	 0,412550386267214 
533	 0,414395745305385 
534	 0,41431791872654 
535	 0,414251727984759 
536	 0,415143832802865 
537	 0,414967616242977 
538	 0,414025811635333 
539	 0,413218195102664 
540	 0,41352646056149 
541	 0,414838866986621 
542	 0,414945333127341 
543	 0,414668061858597 
544	 0,414914547893827 
545	 0,41519291143466 
546	 0,41550517871424 
547	 0,416138526150957 
548	 0,4165489964749 
549	 0,416612189416567 
550	 0,417645128629647 
551	 0,418531690872973 
552	 0,417264248423704 
553	 0,417372845331845 
554	 0,418971430760588 
555	 0,418183857354855 
556	 0,417091070228248 
557	 0,417460652227994 
558	 0,417932724485585 
559	 0,4180137165577 
560	 0,416957406978138 
561	 0,416418413467845 
562	 0,416937837056845 
563	 0,417211038413782 
564	 0,417105428708878 
565	 0,416626114825795 
566	 0,416005667131373 
567	 0,415605755037516 
568	 0,416252661761414 
569	 0,41730560634948 
570	 0,418260362372129 
571	 0,418911310961235 
572	 0,419727683641403 
573	 0,421992506176927 
574	 0,423228900199795 
575	 0,422904937735075 
576	 0,423299326157441 
577	 0,424299081371541 
578	 0,425566626347633 
579	 0,426456144383894 
580	 0,427106384161233 
581	 0,428566977017759 
582	 0,429904750170077 
583	 0,430613822177086 
584	 0,431232343919669 
585	 0,432040101260857 
586	 0,433410456081227 
587	 0,434624830797553 
588	 0,435363563089458 
589	 0,435309913543079 
590	 0,435482731532881 
591	 0,436779972359053 
592	 0,43780415797719 
593	 0,438309756557371 
594	 0,438384254045511 
595	 0,438707969645223 
596	 0,439550024450344 
597	 0,44023729426053 
598	 0,440576525162669 
599	 0,440414999185589 
600	 0,440104232630658 
601	 0,439872033676581 
602	 0,440166961962321 
603	 0,440083374333199 
604	 0,438986899067076 
605	 0,438152542789616 
606	 0,437927782342682 
607	 0,438698253316743 
608	 0,438866965410259 
609	 0,437955074707323 
610	 0,437362096246194 
611	 0,436928507142146 
612	 0,436305911120002 
613	 0,436020311931683 
614	 0,436007741461573 
615	 0,43569566102497 
616	 0,435081520607266 
617	 0,43426145090417 
618	 0,434048554437739 
619	 0,434340136151068 
620	 0,434770688994608 
621	 0,434556300630704 
622	 0,433746193451693 
623	 0,434024203829091 
624	 0,434728230677676 
625	 0,435065617424963 
626	 0,43511161203498 
627	 0,435040105145667 
628	 0,435337224531201 
629	 0,435738699512164 
630	 0,436103405194535 
631	 0,436409566970568 
632	 0,43674972195159 
633	 0,437283134054233 
634	 0,437818702864554 
635	 0,438340229455259 
636	 0,439088587079254 
637	 0,439658110910249 
638	 0,439776859935725 
639	 0,440691168715601 
640	 0,442036836986238 
641	 0,442282853537396 
642	 0,442710891450407 
643	 0,443629148315905 
644	 0,443665469497385 
645	 0,443460053856547 
646	 0,443987633697072 
647	 0,444564291519283 
648	 0,444855990303594 
649	 0,444424302175313 
650	 0,443644595290344 
651	 0,442796812622447 
652	 0,441827609050363 
653	 0,440970825931827 
654	 0,440731691442634 
655	 0,440109717207305 
656	 0,438911053487599 
657	 0,438081600220369 
658	 0,437259038080947 
659	 0,436009787857256 
660	 0,43433487823049 
661	 0,432564143206563 
662	 0,431607053372027 
663	 0,430616349951031 
664	 0,429280240938953 
665	 0,428630360379827 
666	 0,428273826933675 
667	 0,427417765874323 
668	 0,426801821891579 
669	 0,426446650111038 
670	 0,425568887544504 
671	 0,424894108083739 
672	 0,424970420313263 
673	 0,424918990756733 
674	 0,424740330768584 
675	 0,424849330946238 
676	 0,424877712472818 
677	 0,424774348782582 
678	 0,425040917982378 
679	 0,425387908688843 
680	 0,425430791158893 
681	 0,425731834013511 
682	 0,426378814219551 
683	 0,427166617945985 
684	 0,428149374442143 
685	 0,429360667736546 
686	 0,430787900848387 
687	 0,432509106974109 
688	 0,434638177994419 
689	 0,437187684070216 
