Wavelength	NEUF00430.asd
325	-0,109630064591897 
326	-0,22801710728034 
327	-0,263140522010611 
328	-0,17800232607581 
329	 2,20811868017901E-02 
330	 0,193907720446531 
331	 0,191232560548002 
332	 0,05705171996157 
333	-0,034566225060195 
334	 1,52144096538378E-02 
335	 0,017666918367729 
336	-7,30566764347685E-02 
337	-0,116652682439114 
338	-0,103821232152408 
339	-5,60897785336851E-02 
340	-1,57540859251086E-02 
341	 2,63068794603853E-02 
342	 9,00763977546761E-02 
343	 0,105033728899529 
344	 7,53580582608001E-02 
345	 0,06742503019022 
346	 6,44355107871794E-02 
347	 0,042902016194772 
348	 5,87896068945632E-03 
349	-2,96979312596494E-02 
350	-1,37026747462578E-02 
351	 2,35652226866735E-02 
352	 5,80231277018492E-02 
353	 3,84245805404055E-02 
354	-4,81130482851762E-03 
355	-2,77745806117457E-02 
356	-1,14629520074651E-02 
357	 2,94380864956016E-02 
358	 5,04033942679949E-02 
359	 5,17048520264286E-02 
360	 3,64335195357474E-02 
361	 3,15844122820029E-02 
362	 2,65179959032171E-02 
363	-9,95931030425423E-04 
364	 2,79052066103605E-03 
365	 3,31838436598332E-02 
366	 3,24607638330923E-02 
367	 2,16221979426765E-02 
368	 1,34640989763197E-02 
369	 1,13274515382996E-02 
370	 1,25531847558391E-02 
371	 9,85344852764474E-03 
372	 1,68226815058894E-02 
373	 0,030623220779527 
374	 2,65360887433883E-02 
375	 1,83364695956355E-02 
376	 1,82504831311556E-02 
377	 3,79744412527532E-02 
378	 5,42094637291548E-02 
379	 9,09463901026791E-03 
380	-1,73150796523867E-03 
381	 3,88772287876192E-02 
382	 5,64618784023367E-02 
383	 5,34258645996901E-02 
384	 0,035095492195772 
385	 1,18321560966506E-02 
386	-4,28498223507754E-03 
387	 1,90299590949253E-03 
388	 2,40188587615197E-02 
389	 5,04912744994574E-02 
390	 4,93135263454149E-02 
391	 3,47130424126756E-02 
392	 2,66963404468864E-02 
393	 2,99871212224396E-02 
394	 3,69682601394474E-02 
395	 2,07123887117554E-02 
396	 7,04991344288414E-03 
397	 1,02032952313147E-02 
398	 2,22286491645003E-02 
399	 3,01964839206422E-02 
400	 1,59276815460434E-02 
401	 1,20871072970398E-02 
402	 2,24780652637205E-02 
403	 2,77883839864023E-02 
404	 3,42715961011239E-02 
405	 4,40926930415684E-02 
406	 3,35554992335192E-02 
407	 1,48845896943782E-02 
408	 1,74974315297854E-02 
409	 2,59877075204495E-02 
410	 3,29365542064022E-02 
411	 2,67294386474879E-02 
412	 1,67372612741441E-02 
413	 0,012488332039785 
414	 1,50723893807522E-02 
415	 2,10752909902537E-02 
416	 2,14912989198677E-02 
417	 2,38424686402709E-02 
418	 2,90104963421838E-02 
419	 2,27435224506879E-02 
420	 1,63445032625404E-02 
421	 2,48306946448369E-02 
422	 2,74957551493816E-02 
423	 2,31765837462324E-02 
424	 2,39325636941809E-02 
425	 2,69410752855093E-02 
426	 2,96040474020465E-02 
427	 2,56152994220749E-02 
428	 0,019078094305681 
429	 1,80080881248412E-02 
430	 2,11061650763017E-02 
431	 2,60179083467778E-02 
432	 2,42627172774755E-02 
433	 2,18892532009598E-02 
434	 2,43126707517039E-02 
435	 2,56195139572029E-02 
436	 2,50161243065945E-02 
437	 2,25369605115816E-02 
438	 2,36253996094244E-02 
439	 2,88666565777019E-02 
440	 2,74593059993625E-02 
441	 2,34602855049191E-02 
442	 2,32028042096433E-02 
443	 2,19485922138387E-02 
444	 0,020132572966078 
445	 2,24907236080065E-02 
446	 2,58682716902775E-02 
447	 2,81150809761608E-02 
448	 2,89708480654403E-02 
449	 2,91439746029777E-02 
450	 2,99557363597638E-02 
451	 3,21914617510127E-02 
452	 3,41307394399544E-02 
453	 2,67952467231749E-02 
454	 0,020447647970538 
455	 2,45871431385382E-02 
456	 0,025106217303121 
457	 2,27313344834794E-02 
458	 2,69992031821958E-02 
459	 3,03338685605047E-02 
460	 2,99079806524191E-02 
461	 2,97575207806672E-02 
462	 2,87284183896317E-02 
463	 2,47842258356778E-02 
464	 2,45572225014873E-02 
465	 2,81939284948818E-02 
466	 3,04968552763174E-02 
467	 0,02999061556355 
468	 2,62155320116245E-02 
469	 2,41719594509341E-02 
470	 2,48812668125018E-02 
471	 2,89702593018443E-02 
472	 3,05428331420147E-02 
473	 2,82310282995632E-02 
474	 2,63113141372003E-02 
475	 0,024889989921614 
476	 2,39428578910575E-02 
477	 2,64965050262992E-02 
478	 3,08996597109301E-02 
479	 3,16920789082266E-02 
480	 3,02581716488714E-02 
481	 2,77894092775177E-02 
482	 2,80551389986495E-02 
483	 2,92040048087411E-02 
484	 2,78155417599727E-02 
485	 2,84329344047669E-02 
486	 3,09217516195759E-02 
487	 0,030307841812019 
488	 2,89283018081139E-02 
489	 2,86795048850024E-02 
490	 2,95847247427256E-02 
491	 3,06889752553984E-02 
492	 2,97342921444159E-02 
493	 2,89516621391531E-02 
494	 2,91496709520754E-02 
495	 0,030212548035722 
496	 3,08339315941162E-02 
497	 2,96318278344701E-02 
498	 3,05634931625308E-02 
499	 3,30467086794022E-02 
500	 3,25144465236026E-02 
501	 3,18284203826817E-02 
502	 3,24062737346334E-02 
503	 3,18052278403872E-02 
504	 3,08388340221872E-02 
505	 3,12822887249687E-02 
506	 3,30716510319214E-02 
507	 3,53839964292361E-02 
508	 3,50622570640554E-02 
509	 3,39788104332801E-02 
510	 3,39549014161675E-02 
511	 3,44897868866682E-02 
512	 3,50538187889878E-02 
513	 3,45156549861897E-02 
514	 3,36077672204813E-02 
515	 0,032969539597767 
516	 3,42753440319042E-02 
517	 3,61747759206576E-02 
518	 3,66431883740982E-02 
519	 3,65946151878066E-02 
520	 3,62810498061087E-02 
521	 3,55851392302388E-02 
522	 3,57456794149928E-02 
523	 3,74401132938898E-02 
524	 3,78355596433074E-02 
525	 3,73367896454681E-02 
526	 0,037986779457635 
527	 3,82589751434785E-02 
528	 0,037879832532752 
529	 3,82087152447441E-02 
530	 3,85460970081252E-02 
531	 3,80075839653304E-02 
532	 3,81549072053608E-02 
533	 3,89915763537692E-02 
534	 3,94463142024216E-02 
535	 3,95383410184125E-02 
536	 0,039322489283158 
537	 3,92993158233651E-02 
538	 3,93677126043882E-02 
539	 3,91400466991473E-02 
540	 3,93916441177758E-02 
541	 4,01241497832028E-02 
542	 0,040250184439656 
543	 4,00156215200384E-02 
544	 3,97325811532077E-02 
545	 3,95490201901582E-02 
546	 3,97152069184076E-02 
547	 4,09028729822958E-02 
548	 0,041540079020019 
549	 0,040990253166186 
550	 4,06725650472324E-02 
551	 4,10158694491435E-02 
552	 4,24451548684037E-02 
553	 0,043249326516677 
554	 4,30165198674904E-02 
555	 4,24140096472904E-02 
556	 4,18919750310005E-02 
557	 4,18455247801505E-02 
558	 4,25404918588431E-02 
559	 4,33343290518043E-02 
560	 4,25129234593621E-02 
561	 0,041795570209548 
562	 4,18469278678318E-02 
563	 4,21342590819826E-02 
564	 4,21087062034217E-02 
565	 4,11172162143903E-02 
566	 4,11819055364724E-02 
567	 0,042334164026186 
568	 4,26904069283587E-02 
569	 4,30499987574861E-02 
570	 4,38891310949993E-02 
571	 4,41651679736109E-02 
572	 4,41572274927901E-02 
573	 4,48593696070601E-02 
574	 4,51843720730344E-02 
575	 4,50186163353784E-02 
576	 4,58068428786774E-02 
577	 4,69152288388436E-02 
578	 4,75147173037562E-02 
579	 4,75430557203538E-02 
580	 4,73302623251899E-02 
581	 4,79297951329008E-02 
582	 4,87296645184035E-02 
583	 4,93605379792023E-02 
584	 4,98442865345966E-02 
585	 5,02321199512926E-02 
586	 0,050653045617972 
587	 5,07237692566144E-02 
588	 5,05566057322102E-02 
589	 5,11417172145811E-02 
590	 0,051833849065602 
591	 5,19935764819645E-02 
592	 5,18337872410213E-02 
593	 5,16127177798281E-02 
594	 5,18175373384814E-02 
595	 5,25032865995849E-02 
596	 5,34871202427459E-02 
597	 0,053408500773395 
598	 5,28810657048103E-02 
599	 5,30469564726159E-02 
600	 5,29648755476097E-02 
601	 5,26366347067472E-02 
602	 5,30647600739831E-02 
603	 0,0534150877989 
604	 0,053044403330152 
605	 5,26713092239015E-02 
606	 0,052361015437439 
607	 5,18320263996446E-02 
608	 5,19558684159325E-02 
609	 5,27531253076706E-02 
610	 0,052403198098648 
611	 5,13046426922188E-02 
612	 5,01531308322823E-02 
613	 5,01564682079347E-02 
614	 5,10968070178486E-02 
615	 5,11360822664518E-02 
616	 5,09271685487836E-02 
617	 5,08737349124132E-02 
618	 5,07165473355376E-02 
619	 5,05563441533556E-02 
620	 5,06338287357159E-02 
621	 5,07868801112047E-02 
622	 5,08916663281859E-02 
623	 5,06405351617679E-02 
624	 5,03803888069787E-02 
625	 5,04948814004526E-02 
626	 5,12482420993337E-02 
627	 5,21718063719381E-02 
628	 5,17915835499821E-02 
629	 5,13257417839797E-02 
630	 5,13658482199601E-02 
631	 5,11550365336141E-02 
632	 5,11567677627825E-02 
633	 0,052259774809543 
634	 5,30078920570265E-02 
635	 0,053208649264308 
636	 0,054100050218956 
637	 5,48383406628225E-02 
638	 5,47543609461245E-02 
639	 5,52417353436428E-02 
640	 0,055932677896045 
641	 0,055130555756801 
642	 5,48298524659822E-02 
643	 5,56500979911695E-02 
644	 5,60128641566649E-02 
645	 5,60221559319199E-02 
646	 5,60037431516342E-02 
647	 5,64374268859794E-02 
648	 5,72229738626922E-02 
649	 5,75976525961037E-02 
650	 5,76223526473346E-02 
651	 5,73713349282839E-02 
652	 5,72499588572409E-02 
653	 5,69699544955644E-02 
654	 5,57588866941879E-02 
655	 0,054738861829339 
656	 5,42412006129144E-02 
657	 5,37982293567017E-02 
658	 5,31541033365004E-02 
659	 5,20964194406819E-02 
660	 5,12143325807881E-02 
661	 5,07255167464912E-02 
662	 5,09649295070759E-02 
663	 5,06229619072305E-02 
664	 0,04917800777324 
665	 4,81649843306112E-02 
666	 4,76191950802388E-02 
667	 4,72738350814744E-02 
668	 4,72683183822281E-02 
669	 4,74286717595647E-02 
670	 4,70292230480076E-02 
671	 4,66594005049615E-02 
672	 4,67752377211261E-02 
673	 4,67653438057728E-02 
674	 4,66009179647459E-02 
675	 4,64371773886357E-02 
676	 4,64422674802181E-02 
677	 4,66734854123254E-02 
678	 4,70002635599284E-02 
679	 4,72872012969283E-02 
680	 4,73947119253821E-02 
681	 0,047449663031555 
682	 0,047562019277118 
683	 4,78507355521103E-02 
684	 4,86565312521147E-02 
685	 5,00301509885264E-02 
686	 5,05894242093839E-02 
687	 5,09789742535981E-02 
688	 5,26803004115384E-02 
689	 0,054412786380925 
690	 5,58230441106593E-02 
691	 5,71260708387956E-02 
692	 5,87501078832321E-02 
693	 6,10556054382985E-02 
694	 6,36649832085774E-02 
695	 6,65489445711208E-02 
696	 6,99277567462815E-02 
697	 7,29608101457516E-02 
698	 7,54927146864649E-02 
699	 7,89712731191787E-02 
700	 8,27677511646552E-02 
701	 8,58891776488274E-02 
702	 8,92263939914123E-02 
703	 0,09282576467588 
704	 9,61251529569638E-02 
705	 9,93635596114819E-02 
706	 0,102610773895406 
707	 0,105162304594762 
708	 0,107367862576324 
709	 0,110057241847802 
710	 0,112463423230929 
711	 0,114470816829259 
712	 0,116673797926649 
713	 0,118755643615308 
714	 0,120418738076918 
715	 0,121988561164445 
716	 0,123583199738222 
717	 0,125421369614296 
718	 0,126758960564876 
719	 0,127425692226987 
720	 0,128465626489846 
721	 0,129716331906018 
722	 0,130841171026879 
723	 0,131706173107838 
724	 0,132396829867875 
725	 0,133374997994987 
726	 0,134219194904853 
727	 0,134657150520485 
728	 0,134726654363808 
729	 0,134838942982046 
730	 0,135680365552161 
731	 0,136694017977114 
732	 0,13758807278356 
733	 0,138036004299938 
734	 0,138142247582062 
735	 0,138061576701236 
736	 0,138351030025054 
737	 0,138948473046464 
738	 0,139496012033193 
739	 0,139567183646259 
740	 0,139184278403182 
741	 0,139557733382737 
742	 0,140249374145671 
743	 0,140630479428545 
744	 0,140523888008531 
745	 0,140189327144604 
746	 0,140547458601789 
747	 0,141110169844972 
748	 0,141534728308465 
749	 0,141308132768129 
750	 0,141113437074474 
751	 0,142101223662903 
752	 0,14265833584206 
753	 0,142525109589166 
754	 0,142570040535581 
755	 0,142603976393771 
756	 0,142533752167 
757	 0,142847699228597 
758	 0,143361543926369 
759	 0,143592102407375 
760	 0,143515703493107 
761	 0,143244881368475 
762	 0,14336826473614 
763	 0,143641979535367 
764	 0,143814855539775 
765	 0,144156563229295 
766	 0,144519921105703 
767	 0,144388728422609 
768	 0,144375394119008 
769	 0,144684318432719 
770	 0,144969822064571 
771	 0,1450618967489 
772	 0,144814175238464 
773	 0,144924173448979 
774	 0,145340264344523 
775	 0,145372151284509 
776	 0,145397867283699 
777	 0,145568363618577 
778	 0,145510392427995 
779	 0,145447055035092 
780	 0,145755501702618 
781	 0,146028222970891 
782	 0,146120955581837 
783	 0,145915567977201 
784	 0,145889851942018 
785	 0,146290261553802 
786	 0,146273138699326 
787	 0,146147251225681 
788	 0,146680405517002 
789	 0,147162058151398 
790	 0,147344599833949 
791	 0,147191670037321 
792	 0,147006888536882 
793	 0,147037256697951 
794	 0,147107001546081 
795	 0,147242388542768 
796	 0,147589342995574 
797	 0,147702915380628 
798	 0,147528509464313 
799	 0,147603425777332 
800	 0,147781285056514 
801	 0,14790160546678 
802	 0,148064273560513 
803	 0,148221422313608 
804	 0,148179019809562 
805	 0,148346857588602 
806	 0,148788926484537 
807	 0,148953961742824 
808	 0,149017408872138 
809	 0,149189353175945 
810	 0,148858782315541 
811	 0,148449675964536 
812	 0,149557754062403 
