Wavelength	BELON00405.asd
325	 0,038907832997506 
326	-6,68141469794362E-02 
327	-9,49304769295355E-02 
328	-0,109245602456312 
329	-8,15355720832394E-02 
330	-1,42093912506934E-02 
331	 7,02446769788111E-02 
332	 9,25470066154968E-04 
333	-0,12106181345082 
334	-0,066196509734716 
335	-1,89200378400757E-02 
336	-1,49378365058258E-02 
337	-1,01747095651934E-02 
338	-6,29757081588717E-03 
339	-6,01880367491061E-03 
340	-1,47773481886984E-02 
341	-2,52057637066115E-02 
342	-2,86934223145451E-02 
343	-2,15862147377996E-02 
344	-4,33284774515559E-03 
345	 0,01185169051945 
346	 3,31137762906621E-02 
347	 6,45248061710743E-02 
348	 5,35671239561923E-02 
349	 1,30743003148105E-02 
350	-1,03453807857065E-02 
351	-6,79687665319424E-03 
352	 2,23572212957402E-02 
353	 4,72821530687589E-02 
354	 0,049342656069397 
355	 1,15368783614863E-02 
356	-5,92855586551272E-03 
357	 9,03741862712395E-03 
358	 6,70631324055931E-02 
359	 8,08373524188044E-02 
360	 0,021848638360648 
361	-1,72894549485683E-03 
362	-1,20387991283181E-03 
363	-1,16730722054134E-02 
364	-5,1741028490165E-03 
365	 0,012358194064461 
366	-3,16711470235547E-03 
367	-4,95254247529198E-03 
368	 2,71788033575171E-02 
369	 1,96254952282417E-02 
370	-5,84049764019535E-03 
371	 7,84962775733916E-03 
372	 1,33060928755031E-02 
373	 3,28456892456543E-03 
374	 3,01655375704361E-03 
375	 1,51639961215775E-02 
376	 3,70947826114377E-02 
377	 3,19882960004745E-02 
378	 1,23394728386488E-02 
379	 1,53231567438491E-02 
380	 2,35834363996854E-02 
381	 3,13288621311352E-02 
382	 3,54291660897573E-02 
383	 3,06851490220919E-02 
384	 1,41080853421159E-02 
385	 4,3744247860932E-03 
386	 5,78000320928943E-03 
387	 1,92307896287879E-02 
388	 2,69396024589496E-02 
389	 2,26895645871256E-02 
390	 1,50041309261717E-02 
391	 1,51134561117301E-02 
392	 3,46598521980825E-02 
393	 3,36645497313476E-02 
394	 1,59605051901904E-02 
395	 1,74817996535071E-02 
396	 0,024739181601298 
397	 2,97955058635006E-02 
398	 3,01998670412387E-02 
399	 2,67131453366752E-02 
400	 2,11067200177654E-02 
401	 1,23764477177247E-02 
402	 5,40080071679383E-03 
403	 1,75364954134108E-02 
404	 2,67434392170531E-02 
405	 1,96365891769109E-02 
406	 1,71405162930716E-02 
407	 0,019582973015901 
408	 2,15370897608231E-02 
409	 2,15233207796778E-02 
410	 1,95758869677635E-02 
411	 1,94889607746615E-02 
412	 1,83056165790948E-02 
413	 1,34811149590421E-02 
414	 1,09603965001041E-02 
415	 0,012102449293454 
416	 1,79742364953132E-02 
417	 2,15321475267673E-02 
418	 2,02441440964649E-02 
419	 1,83096073984738E-02 
420	 1,69066039721446E-02 
421	 1,69281660297896E-02 
422	 1,81100980048666E-02 
423	 1,94880788150741E-02 
424	 1,82405486158912E-02 
425	 1,77828269956852E-02 
426	 1,98342420902493E-02 
427	 2,00996507611037E-02 
428	 1,93739238868492E-02 
429	 1,99048770905962E-02 
430	 2,18095192773069E-02 
431	 2,46217987011181E-02 
432	 2,66264161817802E-02 
433	 2,67238836058589E-02 
434	 2,40636569210745E-02 
435	 1,83248768400794E-02 
436	 1,37293822272342E-02 
437	 2,08514957646807E-02 
438	 2,56195893518839E-02 
439	 2,35682271725973E-02 
440	 0,026005726656013 
441	 2,87819056066816E-02 
442	 2,55776073758347E-02 
443	 2,35643664206739E-02 
444	 2,42254295442683E-02 
445	 2,64725237694719E-02 
446	 2,74941175277033E-02 
447	 2,58091073107588E-02 
448	 2,49204877014638E-02 
449	 2,50396116725781E-02 
450	 2,55719864297171E-02 
451	 2,59374167268228E-02 
452	 2,59506637819599E-02 
453	 2,63443984128797E-02 
454	 2,54579716128895E-02 
455	 2,19397364033011E-02 
456	 1,87980900769441E-02 
457	 1,82450833081794E-02 
458	 2,46749743435902E-02 
459	 2,90304506985887E-02 
460	 0,027686536486533 
461	 2,63358100218284E-02 
462	 2,53088788009667E-02 
463	 0,024300513905367 
464	 2,33263593964267E-02 
465	 2,28753612105332E-02 
466	 2,45111504426348E-02 
467	 2,66945867161698E-02 
468	 0,027999787528187 
469	 2,52243418078938E-02 
470	 2,19799559054688E-02 
471	 2,65871109287818E-02 
472	 2,84227130420276E-02 
473	 2,54725444473719E-02 
474	 2,57421563394127E-02 
475	 2,63546363228611E-02 
476	 2,42944376567398E-02 
477	 2,55007088992621E-02 
478	 2,89110968505843E-02 
479	 2,85132067567445E-02 
480	 2,79397383343064E-02 
481	 2,82598108700853E-02 
482	 2,43971538196643E-02 
483	 2,09998344877975E-02 
484	 2,56435210397529E-02 
485	 2,81417127553178E-02 
486	 2,64598188974543E-02 
487	 2,39786728070526E-02 
488	 2,24914419000691E-02 
489	 2,33210232413092E-02 
490	 2,55052220125048E-02 
491	 2,75149460184672E-02 
492	 2,62699718268749E-02 
493	 2,63584349821128E-02 
494	 2,86107391081345E-02 
495	 2,81624341286284E-02 
496	 2,68803518753746E-02 
497	 2,72257583683693E-02 
498	 2,62972741736596E-02 
499	 2,44870242683338E-02 
500	 0,024846452782824 
501	 2,54741891894297E-02 
502	 2,54775795174202E-02 
503	 2,70145562942752E-02 
504	 2,87008529468384E-02 
505	 2,77156855147294E-02 
506	 2,69582024120803E-02 
507	 2,71103230334926E-02 
508	 2,69022159228003E-02 
509	 2,70352480715647E-02 
510	 2,80917584011956E-02 
511	 2,82910376953177E-02 
512	 2,81595246528158E-02 
513	 3,00783239217027E-02 
514	 3,15556983143191E-02 
515	 0,031584141787182 
516	 3,13047964516133E-02 
517	 3,08057098315711E-02 
518	 2,99935199323074E-02 
519	 3,01236143696341E-02 
520	 3,10593135306178E-02 
521	 3,11980230822387E-02 
522	 3,05211726772875E-02 
523	 2,92591365022254E-02 
524	 0,029881778773776 
525	 3,15151041504575E-02 
526	 3,13514681242932E-02 
527	 3,10378541355654E-02 
528	 3,09794062352583E-02 
529	 3,03456318062098E-02 
530	 2,97478599025881E-02 
531	 0,029923110176609 
532	 3,08074602240606E-02 
533	 3,18795600113075E-02 
534	 3,16577395517002E-02 
535	 3,13394411062797E-02 
536	 3,16168013821099E-02 
537	 3,19642235439931E-02 
538	 3,21210549075944E-02 
539	 3,16788184025694E-02 
540	 3,17231344801937E-02 
541	 0,032349477001133 
542	 3,22260349018223E-02 
543	 3,20869544774708E-02 
544	 3,26563787488703E-02 
545	 3,25911364041259E-02 
546	 3,20541867352578E-02 
547	 3,22685340745945E-02 
548	 3,24206548426886E-02 
549	 3,22524206482041E-02 
550	 3,28233032203996E-02 
551	 3,36235448134617E-02 
552	 3,37247727969257E-02 
553	 3,33322449411023E-02 
554	 3,27660470609595E-02 
555	 3,30781605782646E-02 
556	 3,33939893649672E-02 
557	 0,033028156941036 
558	 3,31914700842852E-02 
559	 3,36325355523283E-02 
560	 3,31258587351484E-02 
561	 3,28620465962285E-02 
562	 3,32509156017609E-02 
563	 3,37384933985288E-02 
564	 3,37694045831777E-02 
565	 3,26862869785753E-02 
566	 3,31001310197205E-02 
567	 3,48535688493561E-02 
568	 3,49509496492494E-02 
569	 3,45411202276325E-02 
570	 3,44304149818849E-02 
571	 3,41819726246624E-02 
572	 3,39880707819968E-02 
573	 3,43653033780071E-02 
574	 0,034619821069348 
575	 3,47189076013139E-02 
576	 3,58560397090295E-02 
577	 3,72321798636472E-02 
578	 3,78722900611675E-02 
579	 3,82252216644643E-02 
580	 3,83090277001651E-02 
581	 3,77359857321279E-02 
582	 3,78171227545355E-02 
583	 3,91152619740926E-02 
584	 3,95408336191406E-02 
585	 3,95266344760243E-02 
586	 4,03778556446911E-02 
587	 4,07829223065433E-02 
588	 4,05371688903579E-02 
589	 4,04929255140171E-02 
590	 4,07893885898675E-02 
591	 4,14629977014178E-02 
592	 4,14257777458253E-02 
593	 4,09581231852614E-02 
594	 4,15001286754476E-02 
595	 4,17868617373263E-02 
596	 4,13835458724967E-02 
597	 4,15593315538074E-02 
598	 4,19848591675779E-02 
599	 4,19825697404572E-02 
600	 4,17995055603863E-02 
601	 4,15036982937606E-02 
602	 4,09530262372234E-02 
603	 4,11185709720036E-02 
604	 4,25582435248113E-02 
605	 4,24789801115169E-02 
606	 0,04129934637656 
607	 4,12150792004313E-02 
608	 4,12891334047769E-02 
609	 4,12396397159183E-02 
610	 4,13272137996732E-02 
611	 4,10776412443168E-02 
612	 0,03991212838192 
613	 3,93768991982991E-02 
614	 3,96240724748011E-02 
615	 3,97227743393307E-02 
616	 3,99166428259721E-02 
617	 4,02531146653178E-02 
618	 3,97830547324654E-02 
619	 3,91730860223942E-02 
620	 4,00960988572459E-02 
621	 4,01464795536953E-02 
622	 0,039003816944584 
623	 0,039187851670492 
624	 3,98536635503104E-02 
625	 3,99755086537035E-02 
626	 3,96177174088306E-02 
627	 3,91677057619592E-02 
628	 3,97375347428116E-02 
629	 4,03835016825289E-02 
630	 4,06226301453133E-02 
631	 4,08181580602454E-02 
632	 4,09971659572163E-02 
633	 4,11274169106315E-02 
634	 4,14312884333673E-02 
635	 4,19619069090031E-02 
636	 0,042703206205002 
637	 4,31138827383549E-02 
638	 4,28121722413831E-02 
639	 4,30171184022825E-02 
640	 4,35932806764327E-02 
641	 4,35956838303178E-02 
642	 4,35716849438141E-02 
643	 4,37499521561695E-02 
644	 4,41746242902812E-02 
645	 4,45616104584232E-02 
646	 4,45427936504023E-02 
647	 4,46192479267554E-02 
648	 0,044854833756549 
649	 4,50193163639914E-02 
650	 4,50814181026693E-02 
651	 4,49982398830134E-02 
652	 4,46700899330114E-02 
653	 4,40877954018236E-02 
654	 4,31997572119992E-02 
655	 4,26325388696805E-02 
656	 4,24994248523888E-02 
657	 4,21742908671023E-02 
658	 4,15549012723846E-02 
659	 4,06094820114542E-02 
660	 4,01203403339374E-02 
661	 4,00578931860273E-02 
662	 3,98729478789263E-02 
