Wavelength	AULNE200413.asd
325	 0,282063703226473 
326	 0,289411807469234 
327	 0,325410077151067 
328	 0,346452876143174 
329	 0,288064798351819 
330	 0,251206129371015 
331	 0,323331346033983 
332	 0,267694712142258 
333	 0,158373985132037 
334	 0,253139898901454 
335	 0,266482498277941 
336	 0,169236734317406 
337	 0,163329779721324 
338	 0,171749388251361 
339	 0,120628752507179 
340	 0,17151140858581 
341	 0,25230099598599 
342	 0,175247231522019 
343	 9,86280659307043E-02 
344	 6,01871912644077E-02 
345	 3,73633905434334E-02 
346	 4,32212504395643E-02 
347	 0,08007869101512 
348	 0,107363946012809 
349	 0,109933736978946 
350	 7,51174385795593E-02 
351	 5,58264402963031E-02 
352	 6,45631052441438E-02 
353	 3,38681277307062E-02 
354	 1,82020023406926E-02 
355	 7,61367363015204E-02 
356	 8,55066335325383E-02 
357	 5,00479898870092E-02 
358	 6,33120307981263E-02 
359	 6,91687796033335E-02 
360	 4,59177960820968E-02 
361	 3,96251803027686E-02 
362	 4,94602554770507E-02 
363	 6,72801990772617E-02 
364	 6,82603474693649E-02 
365	 0,05157059536413 
366	 4,26197326764114E-02 
367	 4,68120447581958E-02 
368	 6,15428516608518E-02 
369	 4,68303297624903E-02 
370	 2,32028992521841E-02 
371	 4,16378420648793E-02 
372	 3,75527654560376E-02 
373	 8,77198445369234E-03 
374	 0,026939336835519 
375	 4,23821187613935E-02 
376	 2,15044569572986E-02 
377	 2,61008897197865E-02 
378	 4,87307573813449E-02 
379	 0,056743796060664 
380	 6,06759107960298E-02 
381	 6,06708931322266E-02 
382	 4,98264005660911E-02 
383	 3,97333087078095E-02 
384	 4,28594000951057E-02 
385	 6,03809491360359E-02 
386	 7,39337086474393E-02 
387	 3,96643814056115E-02 
388	 2,22465267018951E-02 
389	 4,24021697926705E-02 
390	 3,23987143473642E-02 
391	 1,80438570564673E-02 
392	 0,035149573461711 
393	 4,38190260831438E-02 
394	 4,12007315128596E-02 
395	 4,44309322852909E-02 
396	 4,13992788187457E-02 
397	 2,90936876103648E-02 
398	 3,08928885746711E-02 
399	 3,86560965514646E-02 
400	 3,64281124274529E-02 
401	 3,42200126387169E-02 
402	 3,29581672090831E-02 
403	 2,65744807732475E-02 
404	 2,23879119253488E-02 
405	 2,53247587988062E-02 
406	 3,39722133289409E-02 
407	 4,14386173760865E-02 
408	 3,56708130600975E-02 
409	 2,89005939945345E-02 
410	 2,55590836224247E-02 
411	 2,64417144535314E-02 
