Wavelength	SCO-GRA00723.asd
325	 0,294421854289758 
326	 0,287499690919631 
327	 0,163317547676949 
328	-3,38176001886945E-02 
329	-5,33910275895364E-02 
330	 6,21086677730839E-02 
331	 0,241394412387397 
332	 0,266079444752873 
333	 0,170585823988632 
334	 3,00526223952833E-02 
335	 1,13341078765178E-02 
336	 0,15055969719877 
337	 0,262984952981291 
338	 0,257861009166078 
339	 9,70007632476932E-02 
340	 6,62947304804105E-02 
341	 0,134630112865633 
342	 0,139119726763683 
343	 0,128596243222783 
344	 0,114677718683482 
345	 0,094331813597461 
346	 6,84026889773848E-02 
347	 3,32096817082874E-02 
348	 4,31554202427587E-02 
349	 8,44411676391893E-02 
350	 9,15208188261162E-02 
351	 8,58180144876392E-02 
352	 7,78370533149263E-02 
353	 8,47950089395051E-02 
354	 8,54556205778602E-02 
355	 5,44575473238605E-02 
356	 7,28333717548835E-02 
357	 0,120909562254648 
358	 0,106870780384933 
359	 8,23434889777554E-02 
360	 7,13208701571782E-02 
361	 6,59120361211233E-02 
362	 6,41380947277401E-02 
363	 6,28195449597177E-02 
364	 7,25478490206726E-02 
365	 0,090570696740192 
366	 0,104061362379673 
367	 0,098737245645483 
368	 7,24343676613709E-02 
369	 8,82964055111607E-02 
370	 0,119283617544267 
371	 0,107081071463723 
372	 0,092254011186681 
373	 8,67936244988476E-02 
374	 8,69384574745569E-02 
375	 0,096523606684315 
376	 0,115886690192458 
377	 0,102775305522034 
378	 7,93901824780631E-02 
379	 0,109571663668308 
380	 0,128663612149468 
381	 0,116722076462361 
382	 8,72200895837388E-02 
383	 6,89122715823832E-02 
384	 0,087298144347817 
385	 0,105194221895473 
386	 0,110110066485237 
387	 9,02263120137044E-02 
388	 8,42380597491082E-02 
389	 0,10295122782467 
390	 0,108243975689806 
391	 0,10284590946419 
392	 9,33253095297779E-02 
393	 9,62682223979296E-02 
394	 0,110072777297465 
395	 0,119824447132697 
396	 0,119085253034688 
397	 0,106557336839214 
398	 9,59805237594911E-02 
399	 9,25653088621657E-02 
400	 0,100993538887323 
401	 0,105503425466371 
402	 0,104408913878024 
403	 0,110009272594551 
404	 0,110368669103285 
405	 9,89170984263244E-02 
406	 0,096626041662904 
407	 9,88919763927676E-02 
408	 8,85488409082139E-02 
409	 8,64679041455102E-02 
410	 9,45992875828282E-02 
411	 9,21964262388603E-02 
412	 8,97847942415961E-02 
413	 9,73475254143296E-02 
414	 0,098776920327743 
415	 9,50556769593428E-02 
416	 9,55490758633946E-02 
417	 9,78975209852116E-02 
418	 0,100560846886139 
419	 9,93786707582178E-02 
420	 9,82753904394384E-02 
421	 0,102467790868804 
422	 0,10517884858501 
423	 0,103818422967033 
424	 9,46544594280601E-02 
425	 0,089214697622089 
426	 9,40283809222466E-02 
427	 9,90664625990999E-02 
428	 0,101668626554989 
429	 9,94603782303046E-02 
430	 9,98175928551794E-02 
431	 0,103498473575485 
432	 0,10335129392451 
433	 0,10160014752999 
434	 0,100469487755192 
435	 9,89743199583983E-02 
436	 9,79251975205287E-02 
437	 9,98794509603131E-02 
438	 0,100345387324144 
439	 9,81898952539079E-02 
440	 9,87047055007448E-02 
441	 9,99820619698791E-02 
442	 9,90530351902763E-02 
443	 0,099301197297054 
444	 0,100832162932919 
445	 0,101736328088356 
446	 0,100420923172007 
447	 9,67323524307405E-02 
448	 9,82571008275421E-02 
449	 0,102608344095014 
450	 0,103609744667272 
451	 0,103349371149125 
452	 0,102852888165529 
453	 0,10433485373402 
454	 0,105934084911931 
455	 0,10585243177609 
456	 0,104300670366948 
457	 0,102499709087768 
458	 0,103617447565296 
459	 0,104336012389436 
460	 0,103238455696443 
461	 0,100972751355892 
462	 9,93347115122334E-02 
463	 0,100517678829878 
464	 0,102175768443713 
465	 0,103237163709997 
466	 0,102188430192969 
467	 0,102420427707464 
468	 0,105489711857839 
469	 0,103569421023047 
470	 9,96670342788686E-02 
471	 0,101727822000295 
472	 0,105599343229621 
473	 0,108807931766536 
474	 0,106707438269707 
475	 0,10281534161545 
476	 0,100826351321548 
477	 9,91979133737489E-02 
478	 9,89866048208381E-02 
479	 0,104192763533709 
480	 0,106814438828212 
481	 0,103846043390881 
482	 0,103190790269647 
483	 0,104477421829407 
484	 0,10590257078658 
485	 0,105187000764578 
486	 0,102939008199143 
487	 0,104397313299379 
488	 0,10522662249245 
489	 0,102378571374315 
490	 0,100256695316129 
491	 9,98565183664362E-02 
492	 0,101895214530914 
493	 0,10331087303412 
494	 0,102923440460938 
495	 0,101307683601599 
496	 0,100241508877461 
497	 0,101588811080984 
498	 0,104748582174378 
499	 0,107694354882361 
500	 0,104717063647911 
501	 0,102821831245567 
502	 0,105373555267578 
503	 0,104638768284956 
504	 0,102383685074119 
505	 0,103371953698831 
506	 0,104673279770736 
507	 0,105284998134599 
508	 0,104787735397115 
509	 0,104307974324697 
510	 0,104802015889466 
511	 0,1043879103769 
512	 0,103720930541751 
513	 0,105597628563127 
514	 0,106434346379165 
515	 0,105192117917805 
516	 0,10614344052669 
517	 0,107794599579433 
