Wavelength	BLAVET00028.asd
325	 0,273929283664522 
326	 0,305641568543706 
327	 0,314086291545058 
328	 0,302337687146302 
329	 0,25944227646031 
330	 0,164259543121532 
331	 4,26659620787151E-02 
332	-2,38190823159147E-02 
333	-2,56561189608266E-02 
334	 8,10716682047236E-02 
335	 0,147066533843653 
336	 0,142818101383874 
337	 0,122631868430345 
338	 8,91169193411335E-02 
339	 4,89820937048749E-02 
340	 5,50235808747789E-02 
341	 8,02647532795603E-02 
342	 5,81972701519444E-02 
343	 0,016381547594217 
344	-3,45494988011671E-02 
345	-3,96895068915011E-02 
346	-7,62219887019127E-03 
347	 4,74757255626121E-02 
348	 5,02810373823727E-02 
349	 1,58043423312544E-02 
350	 2,03871169093745E-02 
351	 2,81132811892708E-02 
352	 2,31962965212749E-02 
353	-1,17208202381663E-02 
354	-2,64588947736811E-02 
355	 2,80220839066742E-02 
356	 5,22904834816431E-02 
357	 4,31284724389787E-02 
358	 6,07467649458475E-02 
359	 5,70286858422739E-02 
360	 1,60077598629123E-02 
361	-1,73825873038843E-03 
362	 7,1233805042987E-03 
363	 3,51719426839648E-02 
364	 4,43464140819229E-02 
365	 2,91892600894019E-02 
366	 1,39537096734529E-02 
367	 1,17578519167727E-02 
368	 0,025135483845705 
369	 1,73782226254416E-02 
370	-2,54477938509149E-05 
371	 4,49639273693578E-03 
372	 3,51463610080317E-03 
373	-9,42781137287234E-04 
374	 3,54330239103988E-02 
375	 5,15581917941109E-02 
376	 8,78979738094286E-03 
377	 5,07549570868379E-03 
378	 0,029483906789043 
379	 2,41421262169274E-02 
380	 1,64623703832711E-02 
381	 1,47341542506748E-02 
382	 0,012495540537936 
383	 1,39864627443738E-02 
384	 2,33717866480226E-02 
385	 4,17977181950274E-02 
386	 5,34398974455489E-02 
387	 1,98502931081126E-02 
388	 2,15524532915728E-03 
389	 2,10007822893348E-02 
390	 0,017100251752909 
391	 7,07279128695925E-03 
392	 0,015794400884594 
393	 0,019210058526321 
394	 1,61535932203201E-02 
395	 1,75815561712089E-02 
396	 0,019430578612609 
397	 2,00155726534979E-02 
398	 2,19944899509191E-02 
399	 2,56269636709123E-02 
400	 3,12578953927888E-02 
401	 3,02385334379948E-02 
402	 2,32338208556499E-02 
403	 1,99682959635373E-02 
404	 2,08099640574227E-02 
405	 0,025485540745689 
406	 3,18741867647249E-02 
407	 0,034129523097565 
408	 2,12621126912977E-02 
409	 1,40370805986824E-02 
410	 1,65226161463074E-02 
411	 1,40420788931904E-02 
412	 1,27880965342043E-02 
