Wavelength	GRA-BER00042.asd
325	-8,87655549709345E-02 
326	 8,10115068265118E-02 
327	 0,181512509112985 
328	 0,137483473642579 
329	 8,98009334559084E-02 
330	 6,41323902428123E-02 
331	 9,10359162171896E-02 
332	 0,177252692953849 
333	 0,251774005372211 
334	 0,211606442986029 
335	 0,163683179245489 
336	 0,152332339735688 
337	 0,136970036441939 
338	 9,96099883184907E-02 
339	 2,50941804068984E-02 
340	 0,101279477746497 
341	 0,216379946138632 
342	 7,77153545041333E-02 
343	 1,57177622701777E-04 
344	 7,67040580151829E-02 
345	 0,143862924976772 
346	 0,169296239715855 
347	 0,131666291847291 
348	 8,97129553470605E-02 
349	 5,80169168046696E-02 
350	 5,21029388811869E-02 
351	 6,90543016258955E-02 
352	 0,094859753876368 
353	 8,43070582816564E-02 
354	 7,50810476764265E-02 
355	 0,113741492115185 
356	 0,120912119811055 
357	 9,98120182717705E-02 
358	 0,101163536914632 
359	 9,76816541710779E-02 
360	 8,15523043082783E-02 
361	 8,72497331750957E-02 
362	 9,69414363809534E-02 
363	 8,06610502759739E-02 
364	 7,75962743926131E-02 
365	 8,81591399014993E-02 
366	 7,72864804812513E-02 
367	 7,65908529537749E-02 
368	 0,101190321722188 
369	 0,101576727832975 
370	 0,086719291413618 
371	 0,080466214149092 
372	 8,45055008722858E-02 
373	 9,63686463845381E-02 
374	 0,104608277270401 
375	 0,101089326381276 
376	 8,12604716810357E-02 
377	 7,26778994656967E-02 
378	 0,074520343070701 
379	 7,34432149578584E-02 
380	 6,69920324264513E-02 
381	 5,89406072334798E-02 
382	 7,39671374870719E-02 
383	 9,14819209847006E-02 
384	 9,20776872722568E-02 
385	 7,78554621083592E-02 
386	 5,99883797633141E-02 
387	 6,71810392896412E-02 
388	 7,69251125167988E-02 
389	 7,97062381848812E-02 
390	 7,14890838429723E-02 
391	 6,59942779272652E-02 
392	 7,90429395428327E-02 
393	 9,54973105593224E-02 
394	 0,105026281631836 
395	 0,088063618997804 
396	 7,44276652008557E-02 
397	 7,93492608880853E-02 
398	 8,07554676197244E-02 
399	 7,62411279995811E-02 
400	 6,51045835073148E-02 
401	 7,15037606806942E-02 
402	 9,17163246972339E-02 
403	 0,091239923506314 
404	 8,67194322349296E-02 
405	 8,89812902435072E-02 
406	 0,082496319712508 
407	 0,072954367330399 
408	 7,50297675478131E-02 
409	 7,53925341381688E-02 
410	 7,16764346493357E-02 
411	 7,28240769057096E-02 
412	 7,31180011859064E-02 
413	 6,74882423664651E-02 
414	 6,84601876385061E-02 
415	 7,34568461568726E-02 
416	 7,01733290435739E-02 
417	 6,95263830330133E-02 
418	 7,42530784002656E-02 
419	 7,14629499921709E-02 
420	 6,88191955457308E-02 
421	 0,077180854291375 
422	 0,077363746835733 
423	 7,01205900379702E-02 
424	 0,072587227204802 
425	 7,64343908887191E-02 
426	 0,076636249224741 
427	 0,07572786029165 
