Wavelength	SCORFF200249.asd
325	-0,126767367709105 
326	 0,115793687099726 
327	 0,146096677325916 
328	-2,69172945103669E-02 
329	 0,117738069013774 
330	 0,228366838662595 
331	 6,24825662482566E-02 
332	 3,14880200000933E-02 
333	 0,112308327261854 
334	 0,128528394510766 
335	 9,72530182584083E-02 
336	 4,51632838927921E-02 
337	-6,9762432642208E-03 
338	-3,97305008281442E-02 
339	-7,42582120846305E-04 
340	 6,77343227989366E-02 
341	 0,108816987901387 
342	 4,11686201250804E-02 
343	 4,60954454462178E-02 
344	 0,134952533033428 
345	 0,130376771438953 
346	 8,50271405805337E-02 
347	 5,51740621625652E-02 
348	 0,070361588443961 
349	 0,10085848948155 
350	 6,16228641626028E-02 
351	 5,40133137763737E-02 
352	 9,86828234677373E-02 
353	 6,34988977546912E-02 
354	 5,62283174286355E-03 
355	-2,10882807171583E-03 
356	 3,32048551878567E-02 
357	 8,15608052908935E-02 
358	 8,84393840812677E-02 
359	 8,25247758780122E-02 
360	 7,08963252815212E-02 
361	 0,009516779650138 
362	-3,49223408849403E-02 
363	 3,63382752376641E-02 
364	 6,54879593939417E-02 
365	 4,42744771206382E-02 
366	 6,61587763803345E-02 
367	 8,58062931049611E-02 
368	 0,076182139251753 
369	 5,03467455741639E-02 
370	 2,54310200053224E-02 
371	 0,033241372707598 
372	 3,45206829197212E-02 
373	 0,023478133903696 
374	 2,56443377625862E-02 
375	 3,40529432742815E-02 
376	 4,25369291010308E-02 
377	 4,24709809161134E-02 
378	 0,036621366033186 
379	 3,28013506117017E-02 
380	 3,44371088718016E-02 
381	 4,36341096655116E-02 
382	 6,21102510279736E-02 
383	 7,22053505921306E-02 
384	 6,06113901014253E-02 
385	 4,39495723637023E-02 
386	 3,25186192306255E-02 
387	 4,25727930785216E-02 
388	 4,98660493506706E-02 
389	 4,42811226495108E-02 
390	 2,83691505914505E-02 
391	 2,27855168298389E-02 
392	 0,051728511733706 
393	 5,17971333358125E-02 
394	 2,74395270035459E-02 
395	 3,61281160759155E-02 
396	 4,07209680686359E-02 
397	 2,68967966503865E-02 
398	 3,03898982804796E-02 
399	 4,30074677449267E-02 
400	 0,048167548378912 
401	 4,43628781646255E-02 
402	 3,42959023805238E-02 
403	 2,71098738465452E-02 
404	 3,30067968909689E-02 
405	 5,41691456106923E-02 
406	 4,67963484575721E-02 
407	 2,68403813021088E-02 
408	 3,90041558471492E-02 
409	 4,96774798430985E-02 
410	 5,00917569298791E-02 
411	 4,87900720094571E-02 
412	 4,61223887458069E-02 
413	 0,042245232765523 
414	 4,07417543778102E-02 
415	 4,13073628231559E-02 
416	 4,10953429927709E-02 
417	 4,25159453238746E-02 
418	 4,51409132788479E-02 
419	 4,09579671466968E-02 
420	 3,57921275105223E-02 
421	 0,03778114262051 
422	 4,03356010897603E-02 
423	 4,25376025704239E-02 
424	 4,75367766420637E-02 
425	 4,93796926534698E-02 
426	 4,51698126907792E-02 
427	 4,22569777245842E-02 
428	 4,13556092630899E-02 
429	 0,041374847791137 
430	 4,41173546342667E-02 
431	 4,82290064394196E-02 
432	 4,62348205081169E-02 
433	 4,39219677158908E-02 
434	 4,64515793704746E-02 
435	 4,90727320737003E-02 
436	 5,06218760103125E-02 
437	 5,09089673036606E-02 
438	 4,90955860334612E-02 
439	 4,53560100453726E-02 
440	 4,21276021363163E-02 
441	 4,12691155650344E-02 
442	 4,46408275648149E-02 
443	 4,66086046654767E-02 
444	 0,046575176000344 
445	 4,81234917248805E-02 
446	 4,83358204320066E-02 
447	 4,60158483827422E-02 
448	 4,68306483920763E-02 
449	 4,99743282240212E-02 
450	 5,26868995320754E-02 
451	 5,35578633248934E-02 
452	 5,22992384780405E-02 
453	 5,05008111362408E-02 
454	 4,89431475591855E-02 
455	 4,82663904682716E-02 
456	 0,048224676795071 
457	 4,86890819993715E-02 
458	 4,96248502333263E-02 
459	 4,99785461248982E-02 
460	 4,94157262763323E-02 
461	 4,90787702065178E-02 
462	 4,91742989118449E-02 
463	 4,98152017982808E-02 
464	 4,93437744299966E-02 
465	 4,83494477368739E-02 
466	 0,050568717182311 
467	 5,21770095776963E-02 
468	 0,050898896918454 
469	 5,09671685107151E-02 
470	 5,18980213994952E-02 
471	 5,15256460026842E-02 
472	 0,050845653257837 
473	 5,06640024101602E-02 
474	 5,32546323057761E-02 
475	 5,56902757852727E-02 
476	 5,50667878460367E-02 
477	 5,33467067325324E-02 
478	 0,051820841831809 
479	 5,28308468844819E-02 
480	 5,34331401148124E-02 
481	 5,26044291431762E-02 
482	 5,37185600705509E-02 
483	 5,53005291828347E-02 
484	 5,47367135377465E-02 
485	 0,053983414770855 
486	 5,37647707422548E-02 
487	 5,44799281676847E-02 
488	 5,60127517082054E-02 
489	 5,79127570043237E-02 
490	 5,67414695094727E-02 
491	 5,39626358018939E-02 
492	 5,39350974137612E-02 
493	 5,50299834432889E-02 
494	 5,64114518108318E-02 
495	 5,63197926574895E-02 
496	 5,62755669287337E-02 
497	 5,80981542536983E-02 
498	 5,87975804783205E-02 
499	 5,84035005335638E-02 
500	 5,92142571545344E-02 
501	 5,98468206053014E-02 
502	 5,96546602650507E-02 
503	 5,99977978933355E-02 
504	 6,06827207801268E-02 
505	 6,11030506541642E-02 
506	 6,13255328514266E-02 
507	 6,11533217538566E-02 
508	 5,94626933507125E-02 
509	 5,88785238857409E-02 
510	 6,15490946252517E-02 
511	 6,29780400020799E-02 
512	 0,062730473746634 
513	 6,18970257815706E-02 
514	 6,19281237092331E-02 
515	 0,063187114547089 
516	 6,30593864181344E-02 
517	 6,25257510034211E-02 
518	 6,33136593209483E-02 
519	 6,36596221118499E-02 
520	 6,36901729455624E-02 
521	 6,56629723719035E-02 
522	 6,71048837017076E-02 
523	 6,63595531368945E-02 
524	 6,59530952285144E-02 
525	 6,62382605662913E-02 
526	 6,72255829089935E-02 
527	 6,70995576916985E-02 
528	 6,57872005331333E-02 
529	 6,66983965823127E-02 
530	 6,82943481621888E-02 
531	 6,85492989288873E-02 
532	 6,76970061347491E-02 
533	 6,65645280379573E-02 
534	 6,75274254735873E-02 
535	 6,87012541698691E-02 
536	 0,068978593538246 
537	 6,90419993481608E-02 
538	 6,92083767048392E-02 
539	 6,99069499778908E-02 
540	 7,05749267334211E-02 
541	 7,10128308949646E-02 
542	 7,12666538205153E-02 
543	 7,14267911463806E-02 
544	 7,15883846630937E-02 
545	 7,18652895779718E-02 
546	 7,22522696443551E-02 
547	 7,26332044153536E-02 
548	 7,31731135706661E-02 
549	 7,38290255815734E-02 
550	 0,073692999517295 
551	 0,073553226661504 
552	 7,48015599456383E-02 
553	 7,55543828324487E-02 
554	 7,54000520779455E-02 
555	 7,50079426758899E-02 
556	 7,48982425310065E-02 
557	 7,54324213776088E-02 
558	 7,56109351711451E-02 
559	 7,54921903904828E-02 
560	 0,075654133619153 
561	 0,07609907792409 
562	 7,67174292425282E-02 
563	 7,67670038287244E-02 
564	 7,66253642782543E-02 
565	 7,68731129176038E-02 
566	 7,72766332095697E-02 
567	 0,077818532104874 
568	 7,86064917396368E-02 
569	 7,95248656966412E-02 
570	 8,04046718210232E-02 
571	 8,05374320040789E-02 
572	 8,02818914127346E-02 
573	 8,06655259920766E-02 
574	 8,08566713508507E-02 
575	 8,07681992006167E-02 
576	 8,14768964238899E-02 
577	 8,21944312685153E-02 
578	 8,19825267342422E-02 
579	 8,16444544479002E-02 
580	 8,15994213320484E-02 
581	 8,25879742119562E-02 
582	 8,31705381467471E-02 
583	 8,26915596858335E-02 
584	 8,31305551857662E-02 
585	 8,39959397779895E-02 
586	 8,39966463807805E-02 
587	 8,36580055587987E-02 
588	 8,33551861693319E-02 
589	 8,39673157931939E-02 
590	 8,48775364537723E-02 
591	 0,085443426323056 
592	 8,54719336193865E-02 
593	 8,51033931548101E-02 
594	 8,47397062659599E-02 
595	 8,48806067426558E-02 
596	 8,56431716858191E-02 
597	 8,59344821005217E-02 
598	 8,59017643470264E-02 
599	 8,59740132778038E-02 
600	 8,56188496335996E-02 
601	 0,085010758516049 
602	 8,53004753450949E-02 
603	 8,57435205332022E-02 
604	 8,57577207588708E-02 
605	 8,59652911946334E-02 
606	 8,62735891255492E-02 
607	 0,086240262853258 
608	 8,60908838691811E-02 
609	 8,59299668009483E-02 
610	 8,58066358519986E-02 
611	 8,58693579995533E-02 
612	 8,62830887634499E-02 
613	 8,59092331267196E-02 
614	 0,085018089885341 
615	 8,54492969026426E-02 
616	 8,61524613822813E-02 
617	 0,086407182321361 
618	 8,61411325944807E-02 
619	 8,59361576664946E-02 
620	 8,70422972801595E-02 
621	 8,75889640336596E-02 
622	 8,71688698915246E-02 
623	 0,087120388152894 
624	 8,71300643308813E-02 
625	 8,68184997315398E-02 
626	 8,67588063012549E-02 
627	 8,69923892752164E-02 
628	 8,73890816436966E-02 
629	 8,71879787980153E-02 
630	 8,62635383387284E-02 
631	 8,68147278377357E-02 
632	 8,80898101718456E-02 
633	 0,088483903721616 
634	 8,83914555600628E-02 
635	 8,81390628107448E-02 
636	 8,87643879676928E-02 
637	 8,92265599880272E-02 
638	 8,87049211245731E-02 
639	 8,87893239136748E-02 
640	 8,94335498438339E-02 
641	 8,98366463968264E-02 
642	 0,089841302304924 
643	 8,95112291718711E-02 
644	 8,98628319345244E-02 
645	 0,09042920689975 
646	 9,04904654391706E-02 
647	 8,99435594837329E-02 
648	 8,91092237455541E-02 
649	 8,91204020361633E-02 
650	 8,94852198817014E-02 
651	 8,97946611352669E-02 
652	 8,95749042163812E-02 
653	 8,90802254409562E-02 
654	 8,89911354748055E-02 
655	 8,89155067725684E-02 
656	 8,87350553418167E-02 
657	 0,088516683452268 
658	 8,81832662981469E-02 
659	 8,76629731773652E-02 
660	 0,087110277099711 
661	 8,67268868628975E-02 
662	 8,70726584089356E-02 
663	 0,086868865004162 
664	 8,56920671429747E-02 
665	 8,55651847784856E-02 
666	 8,60296960804534E-02 
667	 8,60147169594277E-02 
668	 8,57312337517137E-02 
669	 8,53490733295522E-02 
670	 8,53854537884565E-02 
671	 8,55183362770143E-02 
672	 8,54925644029626E-02 
673	 8,56060901068221E-02 
674	 8,58397587445826E-02 
675	 8,60579422900932E-02 
676	 8,61833155113237E-02 
677	 8,62169727318983E-02 
678	 8,63674035685216E-02 
679	 8,66174263185313E-02 
680	 8,69230867522062E-02 
681	 8,72956964154613E-02 
682	 8,77233454640888E-02 
683	 8,82490093054888E-02 
684	 8,84444972462708E-02 
685	 8,82037024795988E-02 
686	 8,87822897255441E-02 
687	 8,99847355913904E-02 
688	 9,12090746209007E-02 
689	 9,19604053305321E-02 
690	 9,22327111467739E-02 
691	 9,28653260651468E-02 
692	 9,37229253738478E-02 
693	 9,46495225684643E-02 
694	 9,56820956792202E-02 
695	 9,66905771464493E-02 
696	 9,72581361999583E-02 
697	 9,83785767346047E-02 
698	 0,10020319626966 
699	 0,100899374249449 
700	 0,101324915946487 
701	 0,102789723123734 
702	 0,103884414126723 
703	 0,104492513366814 
704	 0,105416962715017 
705	 0,106411277897097 
706	 0,107328363927196 
707	 0,108372913796825 
708	 0,109209735638053 
709	 0,109095979252564 
710	 0,109647133346059 
711	 0,111094595255158 
712	 0,111947933968359 
713	 0,112545278761871 
714	 0,113251877966302 
715	 0,113817324440452 
716	 0,114241604736233 
717	 0,114600594832052 
718	 0,115024801565207 
719	 0,115567582359034 
720	 0,11613492954256 
721	 0,11664882155305 
722	 0,117029957422771 
723	 0,11711958103176 
724	 0,117077216402193 
725	 0,117571940687775 
726	 0,117908011053183 
727	 0,117747191425277 
728	 0,118136283261394 
729	 0,118708194224313 
730	 0,118518117749372 
731	 0,118748335062761 
732	 0,119539722192695 
733	 0,119934580004705 
734	 0,119947854313342 
735	 0,119659709643386 
736	 0,119478432823129 
