Wavelength	CHO-GIL00017.asd
325	 0,287471376510806 
326	 0,225325799793836 
327	 0,204447774859868 
328	 0,230283935224244 
329	 8,64273202359961E-02 
330	-2,90250648860078E-02 
331	 0,130520855675618 
332	 0,21162393227245 
333	 0,211599937876543 
334	 0,142289483067313 
335	 6,31414151269747E-02 
336	 4,45093194643487E-02 
337	 0,023828880815799 
338	-6,449238473921E-04 
339	-2,82992453646342E-02 
340	 2,10641875033587E-02 
341	 9,47278647639425E-02 
342	 8,69794211869468E-02 
343	 8,95180811075038E-02 
344	 0,114617555929786 
345	 7,06761523988711E-02 
346	 3,45425654434678E-02 
347	 8,68970341325527E-02 
348	 0,114829737941088 
349	 0,107201153809106 
350	 6,98521006776703E-02 
351	 0,047002587817968 
352	 5,05515717328555E-02 
353	 1,94971179185692E-02 
354	-3,05458376748491E-03 
355	 2,97416878176561E-02 
356	 4,57473705848093E-02 
357	 3,72884673559087E-02 
358	 2,84154060173724E-02 
359	 2,84780898087248E-02 
360	 3,97598601627612E-02 
361	 4,94588864502595E-02 
362	 0,04924051385245 
363	 2,85662815514529E-02 
364	 2,47195639860263E-02 
365	 0,040244872302356 
366	 5,23318870613621E-02 
367	 0,058335379352712 
368	 5,42577181584071E-02 
369	 3,20609313768391E-02 
370	 1,47444508411693E-02 
371	 4,22987010289422E-02 
372	 6,56421641845019E-02 
373	 6,98840011774662E-02 
374	 6,12747141226147E-02 
375	 5,45677929938932E-02 
376	 5,84864019975522E-02 
377	 0,033780827278306 
378	-1,93739053809417E-03 
379	 1,72534794373873E-03 
380	 1,68839923499557E-02 
381	 3,08128007637139E-02 
382	 2,65259578002162E-02 
383	 1,91554160851832E-02 
384	 2,26714612638383E-02 
385	 2,66970376851309E-02 
386	 2,74304157742677E-02 
387	 1,98382695878949E-02 
388	 1,63143379221915E-02 
389	 2,05645665762659E-02 
390	 1,83401155273682E-02 
391	 2,06113616335899E-02 
392	 4,03967168507652E-02 
393	 4,75198834471503E-02 
394	 3,87902704777249E-02 
395	 2,08869431631183E-02 
396	 1,35430264213708E-02 
397	 2,48037462492044E-02 
398	 3,21742112632676E-02 
399	 3,44668218238752E-02 
400	 3,44022590087409E-02 
401	 3,55147451885913E-02 
402	 3,73579114321726E-02 
403	 3,39460559861775E-02 
404	 3,16578850488972E-02 
405	 3,39655473331798E-02 
406	 2,94766872111886E-02 
407	 2,12535887763107E-02 
408	 1,71573786877388E-02 
409	 2,12338164644901E-02 
410	 3,08586430715305E-02 
411	 0,028830007681452 
412	 2,19924466950541E-02 
413	 1,75004153929562E-02 
414	 1,51882629133685E-02 
415	 1,61801764234988E-02 
416	 2,41759469903935E-02 
417	 0,025704855015161 
418	 1,76955920341053E-02 
419	 0,018756167023903 
420	 2,24033944129061E-02 
421	 1,83720220058072E-02 
422	 2,09543840056953E-02 
423	 2,80308417640703E-02 
424	 2,23370419822424E-02 
425	 1,60327660360427E-02 
426	 1,64841159810383E-02 
427	 1,82494822074991E-02 
428	 2,05055657511927E-02 
429	 2,34601288065288E-02 
430	 2,32209420080172E-02 
431	 1,95661698621631E-02 
432	 1,67440951123927E-02 
433	 1,53251129362457E-02 
434	 1,56585932459892E-02 
435	 1,84767337902848E-02 
436	 2,14214282864517E-02 
437	 1,85491015521572E-02 
438	 1,59872785984403E-02 
439	 0,015916104403137 
440	 1,51178614675036E-02 
441	 1,40791364676673E-02 
442	 1,37063129140578E-02 
443	 1,66350610775078E-02 
444	 2,13229939441082E-02 
445	 2,16052536218621E-02 
446	 1,82649836462675E-02 
447	 1,26700743935035E-02 
448	 1,21658246476956E-02 
449	 1,46908878438351E-02 
450	 1,44935593852368E-02 
451	 0,013299014392056 
452	 1,25268326272124E-02 
453	 1,65631296459521E-02 
454	 2,10621811317547E-02 
455	 2,19725910454478E-02 
456	 2,07933439345861E-02 
457	 1,86623118941468E-02 
458	 1,75656456883255E-02 
459	 1,71419996515323E-02 
460	 1,72608389092808E-02 
461	 1,73112432334391E-02 
462	 1,82550006637389E-02 
463	 2,14774204390923E-02 
464	 2,16259271507108E-02 
465	 1,90090866489994E-02 
466	 0,019639138661989 
467	 2,10845830236112E-02 
468	 2,15315227732744E-02 
469	 2,03936918201249E-02 
470	 1,78622778982826E-02 
471	 0,014174333095153 
472	 1,24294859232581E-02 
473	 0,013683267454345 
474	 1,71807335250979E-02 
