Wavelength	CAMFROU00497.asd
325	-6,28035242576317E-02 
326	 9,30975340835506E-02 
327	 0,10115364351507 
328	 1,74373097087286E-02 
329	 0,163635795968994 
330	 0,211522482761597 
331	-6,19672840525414E-02 
332	-0,163631673974723 
333	-4,31704612314508E-02 
334	 0,126529323346259 
335	 0,195866650612991 
336	 0,140231757301063 
337	 7,61024723930808E-02 
338	 3,48708477022725E-02 
339	 2,55587310805785E-02 
340	-1,22851294417367E-02 
341	-4,99080040809564E-02 
342	 4,05146004559949E-02 
343	 5,32516667378476E-02 
344	-3,71222516843267E-02 
345	-3,53301561300891E-02 
346	 1,55261062753802E-02 
347	 6,91647690136506E-02 
348	 4,61642344885405E-02 
349	-2,33504859919954E-02 
350	 6,08263947383933E-03 
351	 2,41011648108909E-02 
352	 3,37538816963951E-03 
353	 2,29919742321838E-02 
354	 4,20726662594428E-02 
355	 1,45997268409856E-02 
356	 6,67975202816038E-03 
357	 1,91004817633051E-02 
358	 1,05390723234644E-02 
359	 2,03746744965468E-02 
360	 5,39470640675838E-02 
361	 3,63453222063297E-02 
362	 2,11778469730544E-03 
363	 1,11048330890641E-02 
364	 3,32752423178595E-02 
365	 0,050305277346521 
366	 1,61154198739869E-02 
367	-5,73708833538869E-03 
368	 0,024065843843257 
369	 0,053360991341424 
370	 7,29034857347499E-02 
371	 9,07349916061179E-02 
372	 7,97146411077444E-02 
373	 4,16331483445018E-02 
374	 1,37711447097847E-02 
375	 7,32426974473397E-03 
376	 2,68180435217595E-02 
377	 2,86858750847572E-02 
378	 1,96382150505772E-02 
379	 2,69546397847118E-02 
380	 3,34825496454164E-02 
381	 0,035215030276962 
382	 4,34432523974615E-02 
383	 5,20658452861843E-02 
384	 0,054194158927873 
385	 4,57027590983485E-02 
386	 2,93724768793429E-02 
387	 1,24678019721519E-02 
388	 1,63767983722036E-02 
389	 4,01344697749297E-02 
390	 4,03480113478085E-02 
391	 2,47968934806835E-02 
392	 7,6600442843934E-03 
393	 3,72316972287734E-03 
394	 1,29668710395029E-02 
395	 2,61691678526036E-02 
396	 3,33966787595626E-02 
397	 0,029706009444775 
398	 2,04931968634731E-02 
399	 1,40319193985194E-02 
400	 2,16521996909279E-02 
401	 2,49295025366715E-02 
402	 2,20488310848756E-02 
403	 2,48064099191325E-02 
404	 2,94081494383535E-02 
405	 3,26498473975962E-02 
406	 0,029042817889223 
407	 2,40768863557279E-02 
408	 3,06956611050897E-02 
409	 3,38812674626924E-02 
410	 3,00443489501731E-02 
411	 2,40972320748974E-02 
412	 1,84460298357815E-02 
413	 1,54498020074132E-02 
414	 1,82442144184057E-02 
415	 2,35817740882188E-02 
416	 2,15212370080479E-02 
417	 0,026699197887066 
418	 4,02695193402153E-02 
419	 3,31436690813359E-02 
420	 0,019940221939635 
421	 2,23909974458799E-02 
422	 0,025888511841091 
423	 2,67983901377838E-02 
424	 0,024253185523684 
425	 2,25662806864434E-02 
426	 2,39201973474101E-02 
427	 2,24420976363505E-02 
428	 1,95273967895831E-02 
429	 1,87301306641068E-02 
430	 0,019852660766163 
431	 2,20330186485016E-02 
432	 2,15257807882405E-02 
433	 2,19511881353853E-02 
434	 2,60329618094657E-02 
435	 2,31481018282832E-02 
436	 1,61529415188262E-02 
437	 1,62426884347433E-02 
438	 2,01657673289142E-02 
439	 2,56382083060916E-02 
440	 2,73778839097569E-02 
441	 2,58005993297615E-02 
442	 2,21523486560916E-02 
443	 2,28407605226879E-02 
444	 2,65543858066813E-02 
445	 2,30745435276932E-02 
446	 1,98353743531545E-02 
447	 2,12143921229827E-02 
448	 2,15756024871975E-02 
449	 2,06922484928063E-02 
450	 1,92643556627909E-02 
451	 2,11503195154281E-02 
452	 2,56058196384059E-02 
453	 0,0238024924516 
454	 2,02659698307397E-02 
455	 1,96864252474617E-02 
456	 2,39316465923998E-02 
457	 2,93008870283432E-02 
458	 2,48819229099179E-02 
459	 0,0228695068413 
460	 2,72041482105013E-02 
461	 2,74496292222987E-02 
462	 2,39568325096161E-02 
463	 1,85021625742088E-02 
