Wavelength	AV0200087.asd
325	 2,56841777744865E-02 
326	 2,59905916797576E-02 
327	 2,53142055782222E-02 
328	 2,39770580417646E-02 
329	 0,023912632057727 
330	 2,50909946793748E-02 
331	 2,72166108328777E-02 
332	 2,78209880899794E-02 
333	 0,02708656773589 
334	 0,02602551447601 
335	 2,60347874231222E-02 
336	 0,027071976510065 
337	 2,67359291495137E-02 
338	 0,025739433577628 
339	 2,49316800723899E-02 
340	 2,53732598204843E-02 
341	 2,66666449360804E-02 
342	 0,027764729014383 
343	 2,75482720047726E-02 
344	 2,60009947543984E-02 
345	 2,48947128837991E-02 
346	 2,50355115895662E-02 
347	 2,69304012950411E-02 
348	 2,86386692386375E-02 
349	 2,90136237247268E-02 
350	 0,026098642657163 
351	 2,41885491349618E-02 
352	 2,47641694053948E-02 
353	 2,50607908970856E-02 
354	 2,53883836039009E-02 
355	 2,63829888339484E-02 
356	 2,69156167996316E-02 
357	 2,68063213747135E-02 
358	 0,026277148043385 
359	 2,59550868316338E-02 
360	 2,61507123847168E-02 
361	 2,64649373839728E-02 
362	 2,65479224973999E-02 
363	 2,59919385935713E-02 
364	 2,59973495702254E-02 
365	 2,64595136842128E-02 
366	 2,59188997678593E-02 
367	 0,025607865060429 
368	 2,62600063605124E-02 
369	 2,71176298696931E-02 
370	 2,75031359822546E-02 
371	 2,63575262510516E-02 
372	 2,57187510566659E-02 
373	 2,62550261473848E-02 
374	 2,78247414449221E-02 
375	 2,83063164917988E-02 
376	 2,61679857146789E-02 
377	 2,54525557333604E-02 
378	 2,62787628295126E-02 
379	 2,71029029027576E-02 
380	 2,77904172667657E-02 
381	 2,79931888305854E-02 
382	 2,66096431277318E-02 
383	 2,56662055964942E-02 
384	 2,72791399635874E-02 
385	 2,82209096289992E-02 
386	 2,81267791789092E-02 
387	 2,78677961138565E-02 
388	 2,84543902172695E-02 
389	 2,97936103151486E-02 
390	 2,86222339123792E-02 
391	 2,70642671476002E-02 
392	 2,79150255664192E-02 
393	 2,86626891482784E-02 
394	 2,87569606574338E-02 
395	 2,83375692543393E-02 
396	 2,81389295025053E-02 
397	 2,84764016325448E-02 
398	 2,87313120614617E-02 
399	 2,89078184077105E-02 
400	 2,91209375685432E-02 
401	 2,91746791260535E-02 
402	 2,90024843355781E-02 
403	 0,028445759794794 
404	 2,81201075207834E-02 
405	 2,84198426495517E-02 
406	 2,87262626939734E-02 
407	 2,89524127565012E-02 
408	 0,029220905209439 
409	 2,89375582860419E-02 
410	 2,82076368204199E-02 
411	 2,83576304041051E-02 
412	 2,87904452334803E-02 
413	 2,88757880616849E-02 
414	 2,88366212759059E-02 
415	 2,87392089638146E-02 
416	 2,86293894253229E-02 
417	 2,86894783760888E-02 
418	 2,89557540948734E-02 
419	 2,90871173428657E-02 
420	 2,91416319807118E-02 
421	 2,92460197302435E-02 
422	 0,029297662844683 
423	 2,92409613198288E-02 
424	 2,88778904878847E-02 
425	 2,88913588737027E-02 
426	 2,96442950123562E-02 
427	 2,99902072611115E-02 
428	 2,99698307355487E-02 
429	 3,00295063996965E-02 
430	 3,00006454195074E-02 
431	 2,99234556958238E-02 
432	 3,01158498232806E-02 
433	 3,03198776416666E-02 
434	 3,03050934351725E-02 
435	 3,01855394464517E-02 
436	 3,01544331097477E-02 
437	 3,07040878063396E-02 
438	 3,09240613367615E-02 
439	 3,05554539651545E-02 
440	 3,05280608360147E-02 
441	 3,06297779176128E-02 
442	 0,03047951940741 
443	 3,06868143544038E-02 
444	 3,12126075915812E-02 
445	 3,14673723521541E-02 
446	 3,16433101356447E-02 
447	 3,18276992848421E-02 
448	 3,17354035322079E-02 
449	 3,15285317764484E-02 
450	 3,15657223753848E-02 
451	 3,16393480204329E-02 
452	 3,16823891528713E-02 
453	 3,16508125302687E-02 
454	 3,17397554521155E-02 
455	 3,21142423277544E-02 
456	 3,22612433953545E-02 
457	 3,22253466649627E-02 
458	 3,24596583139438E-02 
459	 3,25937186242623E-02 
460	 3,24771204300376E-02 
461	 3,22319299479118E-02 
462	 3,20793291419243E-02 
463	 3,22976683626931E-02 
464	 3,24645328186914E-02 
465	 3,24985770684378E-02 
466	 3,25979060641427E-02 
467	 3,25480324746776E-02 
468	 3,22920545903186E-02 
469	 3,27883808836205E-02 
470	 3,35857604985337E-02 
471	 3,34877918543653E-02 
472	 3,31974808876577E-02 
473	 3,29865327965642E-02 
474	 3,29542067805007E-02 
475	 3,31000074149327E-02 
476	 3,33980454572574E-02 
477	 3,36203035739443E-02 
478	 3,36804041369791E-02 
479	 3,34454993959399E-02 
480	 3,35418877825247E-02 
481	 3,41324169382469E-02 
482	 3,39885795234981E-02 
483	 3,34117861910626E-02 
484	 3,30710212324648E-02 
485	 3,34578292128863E-02 
486	 3,43488935588837E-02 
487	 3,41406920499975E-02 
488	 3,37714535536667E-02 
489	 3,39967291368453E-02 
490	 3,43656165555018E-02 
491	 3,45875539780341E-02 
492	 3,41508810063601E-02 
493	 3,36794750876613E-02 
494	 3,34926667685351E-02 
495	 3,38302666603316E-02 
496	 3,44364936698832E-02 
497	 3,49824862647592E-02 
498	 3,48334511965467E-02 
499	 0,034196423984182 
500	 3,43224526478324E-02 
501	 0,034386836459277 
502	 3,39923847746822E-02 
503	 3,41542097074293E-02 
504	 3,46236154377583E-02 
505	 3,47148734449237E-02 
506	 3,48994557826764E-02 
507	 3,52399205215363E-02 
508	 3,54145569258248E-02 
509	 3,55572992754734E-02 
510	 3,57869718021125E-02 
511	 3,57070610293277E-02 
512	 3,54716453392384E-02 
513	 3,56996145583884E-02 
514	 3,59336125363238E-02 
515	 0,036012626237866 
516	 3,64032016576406E-02 
517	 3,68008959636393E-02 
518	 3,66967368231036E-02 
519	 3,65888046231329E-02 
520	 3,66191863784078E-02 
521	 3,67431390073302E-02 
522	 3,69506314535161E-02 
523	 3,72149193778675E-02 
524	 3,73284760276808E-02 
525	 3,73495984816322E-02 
526	 3,75153053429137E-02 
527	 3,75852107367077E-02 
528	 3,74950585676746E-02 
529	 0,037344947276326 
530	 3,73408659574062E-02 
531	 3,76990313643232E-02 
532	 3,79299809356271E-02 
533	 3,79171569381457E-02 
534	 3,76973193508866E-02 
535	 3,75440901408756E-02 
536	 3,76355759116035E-02 
537	 3,79068924877862E-02 
538	 3,81477182441156E-02 
539	 3,79579859169963E-02 
540	 3,79581994936646E-02 
541	 0,038270619815861 
542	 3,84367658226255E-02 
543	 3,84353185802694E-02 
544	 3,82866069448413E-02 
545	 0,038309487730985 
546	 3,85101848079407E-02 
547	 0,038715490191418 
548	 3,87832145626193E-02 
549	 3,86734310930809E-02 
550	 3,87031122948529E-02 
551	 3,88847908279042E-02 
552	 3,91865435559203E-02 
553	 3,92421295376972E-02 
554	 3,90730304768277E-02 
555	 0,039303695781411 
556	 3,94712910186931E-02 
557	 3,91937855616595E-02 
558	 0,039148078041663 
559	 3,93344029981461E-02 
560	 3,94397974258221E-02 
561	 3,93507790660781E-02 
562	 3,90733436862866E-02 
563	 3,90470364312016E-02 
564	 3,91380573925713E-02 
565	 0,03910473697848 
566	 3,91177342545209E-02 
567	 3,92208743932452E-02 
568	 3,94238958361664E-02 
569	 0,039602198671887 
570	 3,96760129253356E-02 
571	 3,98580026907879E-02 
572	 0,04007918111217 
573	 4,01028279219213E-02 
574	 4,01815112438704E-02 
575	 4,04249396276836E-02 
576	 0,040882110137833 
577	 4,13052145211512E-02 
578	 4,14155450124562E-02 
579	 4,16458329340806E-02 
580	 4,20293592910925E-02 
581	 4,23510183333725E-02 
582	 4,25826204471981E-02 
583	 4,27389256567202E-02 
584	 4,31054852817781E-02 
585	 4,35636434358029E-02 
586	 4,38359486736808E-02 
587	 4,40099893007982E-02 
588	 4,41199308612285E-02 
589	 0,044184440067558 
590	 4,43985315743929E-02 
591	 4,49120321289617E-02 
592	 4,50753137933539E-02 
593	 4,49209772890642E-02 
594	 4,48639516379968E-02 
595	 0,045035660546102 
596	 4,54207353184565E-02 
597	 4,53495095689672E-02 
598	 4,51395591035183E-02 
599	 4,53867166007622E-02 
600	 0,045305982948143 
601	 4,48899446860274E-02 
602	 4,49992525414091E-02 
603	 4,51645503608975E-02 
604	 4,50071454870358E-02 
605	 4,47500754608027E-02 
606	 4,45240737307358E-02 
607	 4,45926106322045E-02 
608	 4,45155704879567E-02 
609	 4,41498452785268E-02 
610	 4,37885074183261E-02 
611	 4,35232608475365E-02 
612	 4,34309059756149E-02 
613	 4,33712725319496E-02 
614	 4,32840910745682E-02 
615	 4,31102521925292E-02 
616	 4,29586323892582E-02 
617	 4,29223147555393E-02 
618	 4,31544283094059E-02 
619	 4,33854310938605E-02 
620	 4,30414514216505E-02 
621	 4,27561283354654E-02 
622	 0,042725813050626 
623	 4,27379254710386E-02 
624	 4,27752853651775E-02 
625	 4,28313781736833E-02 
626	 4,29312462926403E-02 
627	 4,31097736626543E-02 
628	 4,35225278735864E-02 
629	 4,36083621143798E-02 
630	 4,32001046590407E-02 
631	 4,34522615805831E-02 
632	 0,044049599754386 
633	 4,42515653422477E-02 
634	 4,46124822288852E-02 
635	 4,50661630818822E-02 
636	 4,46822215638934E-02 
637	 4,44833064091655E-02 
638	 4,52978568168278E-02 
639	 4,59003282046106E-02 
640	 4,61027860185795E-02 
641	 4,59872180597008E-02 
642	 0,046163678495541 
643	 4,67779149957154E-02 
644	 4,69108362869051E-02 
645	 4,67484329118822E-02 
646	 4,66595201254135E-02 
647	 4,66021819267956E-02 
648	 4,66057281001973E-02 
649	 4,67583075890716E-02 
650	 4,68274647473955E-02 
651	 4,66604859510155E-02 
652	 4,63960482599984E-02 
653	 4,61290837555454E-02 
654	 4,60097994967618E-02 
655	 4,58393366178822E-02 
656	 4,54896989811065E-02 
657	 4,47568472071352E-02 
658	 4,40130873077661E-02 
659	 4,35716967888605E-02 
660	 4,28529302692426E-02 
661	 0,042063839450076 
662	 4,22073758756605E-02 
663	 4,20741917978138E-02 
664	 4,11356026788915E-02 
665	 4,03843304222712E-02 
666	 3,99936151226511E-02 
667	 4,00530806133394E-02 
668	 3,98065042479268E-02 
669	 3,92053672130486E-02 
670	 3,90126921966676E-02 
671	 3,91576492869057E-02 
672	 3,95210691830004E-02 
673	 3,96446388237549E-02 
674	 3,94716304369192E-02 
675	 3,90326073895043E-02 
676	 3,89169094063165E-02 
677	 3,92594741283581E-02 
678	 3,92811857235691E-02 
679	 3,92269444138042E-02 
680	 3,94673178336457E-02 
681	 3,97086013289108E-02 
682	 4,00044706040881E-02 
683	 4,08338964703239E-02 
684	 4,13421385590135E-02 
685	 4,11147297306787E-02 
686	 4,14958206362762E-02 
687	 4,26047835079286E-02 
688	 4,39850437420431E-02 
689	 4,47198763779228E-02 
690	 4,49429062633641E-02 
691	 4,63399888894598E-02 
692	 4,80127086716526E-02 
693	 4,92299598616982E-02 
694	 5,13414703017082E-02 
695	 5,39973122837386E-02 
696	 5,58297326640541E-02 
697	 5,80206842069888E-02 
698	 6,10154652312582E-02 
699	 6,37622731488768E-02 
700	 0,066616283008324 
701	 7,00896308699304E-02 
702	 7,33467526808162E-02 
703	 7,62032920704262E-02 
704	 7,90025934980085E-02 
705	 8,16451041663155E-02 
706	 8,41292430299982E-02 
707	 8,68743709813077E-02 
708	 0,089715195025915 
709	 9,22813733082668E-02 
710	 0,09449857826927 
711	 9,64182965058876E-02 
712	 9,83991704198654E-02 
713	 0,100479973234702 
714	 0,102665555106642 
715	 0,104237189761118 
716	 0,105443667127307 
717	 0,107369916003023 
718	 0,109228061526522 
719	 0,11032472667617 
720	 0,111229355892933 
721	 0,112049009321317 
722	 0,113064688095016 
723	 0,114336021790248 
724	 0,115729652282872 
725	 0,116272654848595 
726	 0,116828621301256 
727	 0,117932462817758 
728	 0,118754821861603 
729	 0,119358072173029 
730	 0,120062802814339 
731	 0,120268324977215 
732	 0,120058190821182 
733	 0,120250720543829 
734	 0,120718069046874 
735	 0,121336215902309 
736	 0,121703242775126 
737	 0,121866818031434 
738	 0,122174506024581 
739	 0,122425770543113 
740	 0,122668894080793 
741	 0,123601839779645 
742	 0,124280262895503 
743	 0,123643211921678 
744	 0,12376691823397 
745	 0,124670901781809 
746	 0,124912924941446 
747	 0,12508707419362 
748	 0,125465505021995 
749	 0,125723960650917 
750	 0,125906035014616 
751	 0,12612192225586 
752	 0,126591799433321 
753	 0,127176900623072 
754	 0,127117966949501 
755	 0,12703601742383 
756	 0,127381444429764 
757	 0,127766928667576 
758	 0,128240514260441 
759	 0,129292187788916 
760	 0,131178742582534 
761	 0,132883684515915 
762	 0,133454822577341 
763	 0,133057299163904 
764	 0,132416472526789 
765	 0,131628162444012 
766	 0,131082049266369 
767	 0,131157010602969 
768	 0,131002364852245 
769	 0,130528304242267 
770	 0,130492022056543 
771	 0,130845482936345 
772	 0,131464510126364 
773	 0,131626719836425 
774	 0,131426279822394 
775	 0,131696507959022 
776	 0,132193690232849 
777	 0,132723546226322 
778	 0,132808622380947 
779	 0,132755912626178 
780	 0,133106123747555 
781	 0,133201340769364 
782	 0,133095667411345 
783	 0,133645343572255 
784	 0,134085859939845 
785	 0,133966064920817 
786	 0,134158889674312 
787	 0,134564687955041 
788	 0,134750220182444 
789	 0,135054452852396 
790	 0,135472580849226 
791	 0,135555046706149 
792	 0,135659793886639 
793	 0,136044334485834 
794	 0,136105213298855 
795	 0,135996596757854 
796	 0,136249088568124 
797	 0,136608562901749 
798	 0,136970647878484 
799	 0,137289490898795 
800	 0,137459259406157 
801	 0,137399789889997 
802	 0,137450769250121 
803	 0,137649052375231 
804	 0,137912875981103 
805	 0,138039730797647 
806	 0,138075845120136 
807	 0,138789966464693 
808	 0,139353177613872 
809	 0,138845403971513 
810	 0,138860683241025 
811	 0,139602866855696 
812	 0,140661875335025 
813	 0,141029232414339 
814	 0,140335527752708 
815	 0,14086680273296 
816	 0,141736818194037 
817	 0,14140801754803 
818	 0,141272314332817 
819	 0,141598749687791 
820	 0,142282896691621 
821	 0,142860263057549 
822	 0,143125039225121 
823	 0,143449886229597 
824	 0,143558037752622 
825	 0,143121205538811 
826	 0,142856547740736 
827	 0,142906312164878 
828	 0,143160635739453 
829	 0,143561097947919 
830	 0,143977170364431 
831	 0,143979405864919 
832	 0,143834033595058 
833	 0,143945727441258 
834	 0,144165395389479 
835	 0,144398034460038 
836	 0,144463124245868 
837	 0,144516211997708 
838	 0,144623256583659 
839	 0,14472233337758 
840	 0,144542828143965 
841	 0,143727878295432 
842	 0,144140197056046 
843	 0,14551094425595 
844	 0,145332676013681 
845	 0,145151004942627 
846	 0,145670951202804 
847	 0,145477213320053 
848	 0,145287962974804 
849	 0,146339921190667 
850	 0,146454670456921 
