Wavelength	GOOSEBAR00406.asd
325	-0,116502620331007 
326	-3,97446001055877E-02 
327	-6,94872078092424E-02 
328	-0,184756269727887 
329	-9,13172779753921E-03 
330	 0,147904179154179 
331	 0,120164004516702 
332	 5,59220039256465E-02 
333	-1,21650255515393E-03 
334	-0,176360023785007 
335	-3,34660997484721E-02 
336	 0,304993059051776 
337	 0,238565455386923 
338	 2,13646380565449E-02 
339	-0,129786863872535 
340	-0,032641543535338 
341	 0,144962415338654 
342	 0,104013753790625 
343	 8,32668912497096E-02 
344	 0,121232288730434 
345	 0,101495615381298 
346	 5,32734108612151E-02 
347	 1,72414815201243E-02 
348	 0,02053053620331 
349	 4,70956321711301E-02 
350	 4,30469447248227E-02 
351	 5,24728001896596E-02 
352	 8,62728080315493E-02 
353	 0,110819728760749 
354	 9,73143018123768E-02 
355	 2,38714907415308E-02 
356	 1,17692289645182E-02 
357	 5,29217158213137E-02 
358	 2,11796619102657E-02 
359	 1,60027867258599E-02 
360	 6,86916113672955E-02 
361	 8,72424988804299E-02 
362	 8,39495918431196E-02 
363	 0,087131965521995 
364	 7,12077698170696E-02 
365	 4,01594021392236E-02 
366	 3,99502501082714E-02 
367	 3,81001486120724E-02 
368	 0,016955136134769 
369	 1,80013882847075E-02 
370	 3,04096636987947E-02 
371	 2,72782883656514E-02 
372	 2,14968449837853E-02 
373	 1,76573991680925E-02 
374	 1,78475427950223E-02 
375	 2,77986316899403E-02 
376	 5,14926667435342E-02 
377	 6,42853897400849E-02 
378	 6,63073695547304E-02 
379	 7,34352707214439E-02 
380	 0,076436283968717 
381	 0,069328837575462 
382	 3,50148695998542E-02 
383	 1,68004885233665E-02 
384	 5,39812858971123E-02 
385	 6,42853620550877E-02 
386	 4,83402651548999E-02 
387	 4,60376415074567E-02 
388	 4,34435379644884E-02 
389	 3,78349233557669E-02 
390	 3,88636786670175E-02 
391	 0,043529477520104 
392	 4,77202924859783E-02 
393	 0,055139949672453 
394	 6,04843640674832E-02 
395	 4,59045691698145E-02 
396	 3,66369870980416E-02 
397	 4,47922717678442E-02 
398	 5,37931703031009E-02 
399	 6,07288577241095E-02 
400	 6,35667638170564E-02 
401	 6,24308183535569E-02 
402	 6,03047350612227E-02 
403	 6,81162810662317E-02 
404	 6,90885703876049E-02 
405	 5,47709622513237E-02 
406	 5,96575745990063E-02 
407	 0,072681776898322 
408	 6,38161764056553E-02 
409	 5,26966599432498E-02 
410	 0,046461993962539 
411	 4,57472782326542E-02 
412	 4,86953259657611E-02 
413	 5,33632352066262E-02 
414	 5,85090748436681E-02 
415	 6,17650611749764E-02 
416	 5,83617448329705E-02 
417	 5,53369044290944E-02 
418	 5,55252143003057E-02 
419	 5,58784422807845E-02 
420	 5,56412284609597E-02 
421	 5,42475349997267E-02 
422	 5,25708159249985E-02 
423	 5,12607912941171E-02 
424	 5,15565362447123E-02 
425	 5,21053991465797E-02 
426	 5,22955711158784E-02 
427	 5,45201318938159E-02 
428	 5,71363205229783E-02 
429	 5,66906600684812E-02 
430	 5,78798500507763E-02 
431	 6,05007887382324E-02 
432	 0,056898583510028 
433	 5,49034724558967E-02 
434	 0,061088865179666 
435	 6,43560301315945E-02 
436	 6,45213803033417E-02 
437	 6,71382391130859E-02 
438	 6,57153777963814E-02 
439	 5,92264956675059E-02 
440	 5,72705142703254E-02 
441	 5,77873382325687E-02 
442	 0,057079356791413 
443	 5,77909238155824E-02 
444	 5,97871760649994E-02 
445	 6,11526932648629E-02 
446	 6,14095286806557E-02 
447	 6,03693414498436E-02 
448	 5,88068328515699E-02 
449	 5,86884601655144E-02 
450	 6,34208234072759E-02 
451	 6,73662936865002E-02 
452	 6,82814351967769E-02 
453	 0,06503817521097 
454	 6,34757087924492E-02 
455	 6,85315773145081E-02 
456	 6,95370373476994E-02 
457	 6,73544500647572E-02 
458	 6,97381997939272E-02 
459	 7,27575662388645E-02 
460	 7,44135783434519E-02 
461	 7,28747142405807E-02 
462	 7,12569528339972E-02 
463	 7,39017863060913E-02 
464	 7,57685078610603E-02 
465	 7,57707791545875E-02 
466	 7,49230566084597E-02 
467	 7,32818345018704E-02 
468	 7,10887596464651E-02 
469	 6,97874349664391E-02 
470	 0,069724846148862 
471	 7,09881724114301E-02 
472	 7,28724209159317E-02 
473	 7,48236918492298E-02 
474	 7,62225952390145E-02 
475	 7,60577150445681E-02 
476	 7,36329127513349E-02 
477	 7,43632372634762E-02 
478	 7,75720874164877E-02 
479	 7,83489758192431E-02 
480	 7,86080380506897E-02 
481	 7,88556453042409E-02 
482	 7,64258806298268E-02 
483	 7,45409232914881E-02 
484	 7,82990761523734E-02 
485	 7,94673980443075E-02 
486	 7,69508133452792E-02 
487	 7,54887805566663E-02 
488	 7,53880099772114E-02 
489	 0,076582519581556 
490	 7,64161506839699E-02 
491	 7,52916374685691E-02 
492	 7,51541070987462E-02 
493	 7,51887128667154E-02 
494	 7,55109809922875E-02 
495	 7,82213457972685E-02 
496	 8,02478006672846E-02 
497	 7,81025151264562E-02 
498	 7,58552031048479E-02 
499	 7,47040573440157E-02 
500	 7,48918797745102E-02 
501	 7,57026468694622E-02 
502	 7,65076995312258E-02 
503	 7,62404857222994E-02 
504	 7,51959947923405E-02 
505	 7,38634761072859E-02 
506	 7,54850890875457E-02 
507	 7,92573182187848E-02 
508	 7,71469776046783E-02 
509	 7,48805992105252E-02 
510	 7,76812114310774E-02 
511	 7,97380588694017E-02 
512	 8,01545362618104E-02 
513	 7,95085862148215E-02 
514	 0,078993665551253 
515	 7,91719260856194E-02 
516	 7,94361029946715E-02 
517	 7,96815017464958E-02 
518	 7,98667016669125E-02 
519	 7,95312710511101E-02 
520	 7,91185876177136E-02 
521	 0,080692535264375 
522	 8,20730846209057E-02 
523	 8,16845189418027E-02 
524	 8,05619058541624E-02 
525	 7,95102878446392E-02 
526	 7,98031316440705E-02 
527	 8,07833906614282E-02 
528	 8,18117588397103E-02 
529	 8,08698189897102E-02 
530	 7,97239601542182E-02 
531	 0,080508423603158 
532	 8,15517311662682E-02 
533	 8,20253671969086E-02 
534	 8,04691244758572E-02 
535	 7,98098011138042E-02 
536	 0,081387391563055 
537	 8,05628815498574E-02 
538	 7,88947699921812E-02 
539	 8,04583231364457E-02 
540	 8,15322592907024E-02 
541	 8,14011786470917E-02 
542	 8,24904340740631E-02 
543	 0,083485347045616 
544	 8,30455077142994E-02 
545	 8,23330787515073E-02 
546	 8,17657163504263E-02 
547	 8,17388313565601E-02 
548	 8,18823762584656E-02 
549	 8,18418741364284E-02 
550	 8,05273081537805E-02 
551	 7,91298702371404E-02 
552	 7,96912120056767E-02 
553	 7,95732623182301E-02 
554	 0,078695248111261 
555	 7,98744223816908E-02 
556	 8,14098164252549E-02 
557	 8,18094126778267E-02 
558	 8,13452824985421E-02 
559	 8,06444861897697E-02 
560	 8,11080110079108E-02 
561	 8,18221852861307E-02 
562	 0,082399407657596 
563	 8,27805708999068E-02 
564	 8,32251417284017E-02 
565	 8,40904730198295E-02 
566	 8,47430626007042E-02 
567	 8,50157019950441E-02 
568	 8,49241878744311E-02 
569	 8,49430299157408E-02 
570	 8,54733623152557E-02 
571	 8,68469884503194E-02 
572	 8,86100884238051E-02 
573	 8,97998430800602E-02 
574	 9,04556221662731E-02 
575	 9,07902032723042E-02 
576	 9,19657025530689E-02 
577	 9,34464913389944E-02 
578	 9,45426530922677E-02 
579	 9,49667820215516E-02 
580	 9,52199338851675E-02 
581	 9,71887184774742E-02 
582	 9,87617297433181E-02 
583	 9,88739867715558E-02 
584	 9,95571853955384E-02 
585	 0,100504430608848 
586	 0,100701114458594 
587	 0,100789757645424 
588	 0,100991876977752 
589	 0,101374528780603 
590	 0,101743758926706 
591	 0,101905720496222 
592	 0,101825651792711 
593	 0,101469209050158 
594	 0,100628833989828 
595	 0,10036224604819 
596	 0,100994960381384 
597	 0,10088331899198 
598	 0,100651273247913 
599	 0,101522423003131 
600	 0,101751688774546 
601	 0,100990281796157 
602	 9,98998246553897E-02 
603	 9,90187032749167E-02 
604	 9,87402080686533E-02 
605	 9,83174587515353E-02 
606	 9,79272676586321E-02 
607	 0,098311190169638 
608	 9,89013026402611E-02 
609	 9,94511765422745E-02 
610	 0,100128713729454 
611	 0,100230235884991 
612	 9,89202975103863E-02 
613	 9,76576144052899E-02 
614	 9,67744063878618E-02 
615	 9,58935900773506E-02 
616	 9,51863960835106E-02 
617	 9,47398300131277E-02 
618	 9,43361395344111E-02 
619	 0,093876329781185 
620	 9,31895061478068E-02 
621	 9,29254505606583E-02 
622	 9,32218328101394E-02 
623	 9,35387933842165E-02 
624	 9,39246303924533E-02 
625	 0,09442429509334 
626	 0,093905359450439 
627	 0,092908440776912 
628	 9,37288921327851E-02 
629	 9,44133809319144E-02 
630	 9,40945125503355E-02 
631	 0,094215820848203 
632	 9,48393649556608E-02 
633	 9,58195029861872E-02 
634	 9,63926497222559E-02 
635	 9,64283341218816E-02 
636	 9,63912988052087E-02 
637	 9,69397676981372E-02 
638	 9,85257803518403E-02 
639	 9,97536755332911E-02 
640	 0,100342513541551 
641	 0,100301642701819 
642	 0,100252732144933 
643	 0,100530262810219 
644	 0,101134340969455 
645	 0,101929827739919 
646	 0,102751862751091 
647	 0,10284075412653 
648	 0,102315281977881 
649	 0,102335818266945 
650	 0,102337454285063 
651	 0,101960556134431 
652	 0,101566778853237 
653	 0,101150341883733 
654	 0,100628094525492 
655	 9,98125076919345E-02 
656	 9,86285237712258E-02 
657	 9,71132326814671E-02 
658	 9,54294704689681E-02 
659	 9,37516014201603E-02 
660	 9,22758934265173E-02 
661	 9,09168493219866E-02 
662	 0,089324362273589 
663	 8,75485905245926E-02 
664	 8,56433702930642E-02 
665	 8,38160493507034E-02 
666	 8,21496618172537E-02 
667	 8,07103064184689E-02 
668	 7,93482515026274E-02 
669	 0,078060377511667 
670	 0,076934744368448 
671	 7,62891407781965E-02 
672	 7,62803978078632E-02 
673	 7,56758629174291E-02 
674	 7,47407764262272E-02 
675	 7,46451461113517E-02 
676	 7,47166248640538E-02 
677	 7,47509692207541E-02 
678	 7,50149665283226E-02 
679	 7,52346940987406E-02 
680	 7,50830634950676E-02 
681	 7,56903592275807E-02 
682	 7,69900728692735E-02 
683	 7,77295545225892E-02 
684	 7,91097767901493E-02 
685	 8,16864703836732E-02 
686	 8,37900506774928E-02 
687	 8,58615832579698E-02 
688	 0,089048234406427 
689	 9,28870037479546E-02 
690	 9,72286543438829E-02 
691	 0,102004568387586 
692	 0,107072675276772 
693	 0,112341853189528 
694	 0,118220981264115 
695	 0,124699285088397 
696	 0,131550956625624 
697	 0,138783298387199 
698	 0,146237770768222 
699	 0,153121560367603 
700	 0,159874212463452 
701	 0,167147732148985 
702	 0,17427904819612 
703	 0,180927605677573 
704	 0,186596514236659 
705	 0,192015641090355 
706	 0,197596057624171 
707	 0,202446435285679 
708	 0,206828985988167 
709	 0,211452023699037 
710	 0,215998681271767 
711	 0,220319498716532 
712	 0,224185564212178 
713	 0,227649834132147 
714	 0,230815901148988 
715	 0,234038937449851 
716	 0,237335379615248 
717	 0,240528168750219 
718	 0,24371604071087 
719	 0,246852536701528 
720	 0,249506492990599 
721	 0,251865251581682 
722	 0,254232296134308 
723	 0,256309429501238 
724	 0,258162757725575 
725	 0,26020180302054 
726	 0,262216357401633 
727	 0,264080954976659 
728	 0,266005725247881 
729	 0,267716144772502 
730	 0,268652628697908 
731	 0,269737698573889 
732	 0,271172217804558 
733	 0,272431894985063 
734	 0,273595673789332 
735	 0,274737673708478 
736	 0,275747620590321 
737	 0,276668205043065 
738	 0,277679807878224 
739	 0,278464643523252 
740	 0,279000029923589 
741	 0,279870549691713 
742	 0,280807179304955 
743	 0,281448043922926 
744	 0,282143183140042 
745	 0,282860999623727 
746	 0,283291254845291 
747	 0,283543953010571 
748	 0,283752246947604 
749	 0,284369204770155 
750	 0,28515323542945 
751	 0,285662797228453 
752	 0,285884297991819 
753	 0,285967251408072 
754	 0,286501363583506 
755	 0,287075107226063 
756	 0,287396793768395 
757	 0,28777742622325 
758	 0,288163263314619 
759	 0,288345220325849 
760	 0,288579111855281 
