Wavelength	SCO-GRA00160.asd
325	 0,28518859658976 
326	 0,265138756480385 
327	 0,176258557290171 
328	 9,86518659384237E-02 
329	 9,54190283762762E-02 
330	 0,130372567139409 
331	 0,171536801029516 
332	 0,163571255506398 
333	 0,134467147034443 
334	 0,159211674273802 
335	 0,139635842535615 
336	 7,28942975149551E-02 
337	 0,115107715745293 
338	 0,142083181707661 
339	 0,052750216055524 
340	 3,48679584177038E-02 
341	 6,74337316312182E-02 
342	 4,37193596604682E-02 
343	 2,06421849773011E-02 
344	 1,14931488168294E-02 
345	 5,91411785976461E-04 
346	-1,22372015799366E-02 
347	-2,76397550332596E-02 
348	 9,78917479750002E-03 
349	 0,075873979424978 
350	 9,21126693777052E-02 
351	 6,10463949981864E-02 
352	 1,15306573812736E-03 
353	 6,40225212266176E-03 
354	 3,77547691384528E-02 
355	 4,35242350854453E-02 
356	 2,99125655133721E-02 
357	 0,013604789339276 
358	 3,55046499108541E-02 
359	 4,47086859107488E-02 
360	 2,24776094497976E-02 
361	 2,81719241849744E-02 
362	 3,99806075732589E-02 
363	 2,00241291720148E-02 
364	 1,51894798547769E-02 
365	 2,86935759432857E-02 
366	 3,14068001817109E-02 
367	 2,63079718125986E-02 
368	 0,017541547352606 
369	 0,025993174034667 
370	 3,89899114308315E-02 
371	 3,12800478494257E-02 
372	 2,06350561022182E-02 
373	 1,64740524805516E-02 
374	 3,39988504663841E-02 
375	 4,70751277005968E-02 
376	 3,82594044479916E-02 
377	 3,09584758586379E-02 
378	 2,92608235606435E-02 
379	 3,27017924257362E-02 
380	 3,06601837424582E-02 
381	 2,22633717571062E-02 
382	 2,05308344375585E-02 
383	 2,50625867136529E-02 
384	 3,42775304024413E-02 
385	 4,15678981766617E-02 
386	 4,19272036534705E-02 
387	 2,44636477116007E-02 
388	 2,26797179687382E-02 
389	 4,29905301767671E-02 
390	 0,037541939471894 
391	 2,50747845777985E-02 
392	 3,22427716137505E-02 
393	 4,12740754149935E-02 
394	 4,63482181366776E-02 
395	 4,34614927185398E-02 
396	 3,86954730403944E-02 
397	 3,55053765550803E-02 
398	 3,51971822335977E-02 
399	 3,42053078006422E-02 
400	 2,66777300042745E-02 
401	 2,57095060292091E-02 
402	 0,031931653520862 
403	 3,57452601258705E-02 
404	 3,44015137341546E-02 
405	 2,74336925028174E-02 
406	 2,96637781253499E-02 
407	 3,47603281641795E-02 
408	 2,44245646589836E-02 
409	 2,21551017940152E-02 
410	 3,04996890729465E-02 
411	 2,74387038088544E-02 
412	 2,29544967843997E-02 
413	 2,67472019347465E-02 
414	 2,45968734694958E-02 
415	 1,83694705338907E-02 
416	 0,018011261359552 
417	 2,15428116593647E-02 
418	 0,026904500493448 
419	 2,65229809670441E-02 
420	 2,47717747339949E-02 
421	 2,79056048410304E-02 
422	 2,75936340030898E-02 
423	 2,39434412116175E-02 
424	 2,27187310175908E-02 
425	 2,48365878585867E-02 
426	 0,029965728161035 
427	 0,031495535712357 
428	 2,91449950274954E-02 
429	 2,33548962011948E-02 
430	 2,38573889581777E-02 
431	 2,99656476530843E-02 
432	 2,42459480482829E-02 
433	 1,84092889365004E-02 
434	 2,28461496727261E-02 
435	 2,64423117252974E-02 
436	 2,69899549229342E-02 
437	 2,41467322348413E-02 
438	 2,18693087304361E-02 
439	 2,20693134024911E-02 
440	 2,47623120139193E-02 
441	 2,71253892365403E-02 
442	 2,57637021083729E-02 
443	 0,022788116939257 
444	 2,02125787875955E-02 
445	 2,26073614348228E-02 
446	 2,44220319446208E-02 
447	 2,28284003577841E-02 
448	 2,60738575490576E-02 
449	 3,00587187699653E-02 
450	 2,52072583989406E-02 
451	 2,08803156412241E-02 
452	 0,020161036040651 
453	 2,19469712921487E-02 
454	 2,45233174556583E-02 
455	 2,63321232245219E-02 
456	 2,81490390822722E-02 
457	 2,90087882638098E-02 
458	 2,58439203233742E-02 
459	 2,38914666695131E-02 
460	 0,02488842429715 
461	 2,37651893090845E-02 
462	 2,26798687950537E-02 
463	 2,50885739893109E-02 
464	 2,64921691152999E-02 
465	 2,58139515271009E-02 
466	 2,31031726343669E-02 
467	 2,28385611252812E-02 
468	 2,71965823429824E-02 
469	 2,71986790438472E-02 
470	 2,41846886522026E-02 
471	 2,29411880211082E-02 
472	 2,65204176474936E-02 
473	 3,30701608050441E-02 
474	 2,85865000028682E-02 
475	 2,19585107760453E-02 
476	 2,23783586121937E-02 
477	 2,19106365070442E-02 
478	 2,07916784972951E-02 
479	 2,42276868013743E-02 
480	 2,66080962310713E-02 
481	 2,55923486159862E-02 
482	 2,47393291465409E-02 
483	 2,47595002837218E-02 
484	 2,61002917179613E-02 
485	 2,64862860714888E-02 
486	 2,57689244631813E-02 
487	 2,60782015236097E-02 
488	 2,60795921534705E-02 
489	 2,49609386739658E-02 
490	 2,57231149889478E-02 
491	 2,71388634590415E-02 
492	 2,52115295413752E-02 
493	 0,023664937010224 
494	 2,37911126796222E-02 
495	 2,48435152271279E-02 
496	 2,61455458558152E-02 
497	 2,70116430624571E-02 
498	 2,78845953028009E-02 
499	 2,81282072452411E-02 
500	 2,51505443266501E-02 
501	 2,40424854659537E-02 
502	 2,70207446595617E-02 
503	 2,65452856344871E-02 
504	 2,45924732878049E-02 
505	 0,026432085277025 
506	 2,72643831954438E-02 
507	 0,026237228604992 
508	 2,60727006414586E-02 
509	 2,61442775776515E-02 
510	 2,58436304031675E-02 
511	 2,63022629969834E-02 
512	 2,71764582966097E-02 
513	 2,70868953097857E-02 
514	 2,69257681185835E-02 
515	 2,71730801363822E-02 
516	 0,028323211041067 
517	 2,93897679765477E-02 
518	 2,89937616677284E-02 
519	 2,86488024045673E-02 
520	 2,86152925995141E-02 
521	 2,80977131054871E-02 
522	 2,82492148764577E-02 
523	 2,96776760904566E-02 
524	 2,94529428770394E-02 
525	 2,82880637682146E-02 
526	 2,89671243107039E-02 
527	 2,89184522628472E-02 
528	 2,77296558425101E-02 
529	 0,028050934366454 
530	 2,87513479973955E-02 
531	 2,83480165311933E-02 
532	 2,81366516466924E-02 
533	 2,82773094375739E-02 
534	 2,83189831577685E-02 
535	 2,84547247921461E-02 
536	 2,87504090910371E-02 
537	 2,88461134865167E-02 
538	 2,87588575455076E-02 
539	 2,86077488908523E-02 
540	 2,84412593528126E-02 
541	 0,028343395495506 
542	 2,84437076847022E-02 
543	 0,02896221703065 
544	 3,00245979043778E-02 
545	 2,99648846917683E-02 
546	 2,90371194126233E-02 
547	 2,88371565174734E-02 
548	 2,91629671543882E-02 
549	 2,98306599420544E-02 
550	 3,00422758570193E-02 
551	 2,99741364237749E-02 
552	 0,030054705202802 
553	 3,02423555189773E-02 
554	 0,030416288898826 
555	 3,01270954120888E-02 
556	 2,96902813248595E-02 
557	 2,94051813599408E-02 
558	 2,94789068433958E-02 
559	 2,97342774150794E-02 
560	 2,96793002043983E-02 
561	 2,93277561985348E-02 
562	 2,88379909581983E-02 
563	 2,91265494550763E-02 
564	 0,029759934979611 
565	 3,00679964658687E-02 
566	 2,97146047313873E-02 
567	 2,89496633666267E-02 
568	 2,89508039490437E-02 
569	 2,92324318674804E-02 
570	 2,94759287091216E-02 
571	 3,01077069454405E-02 
572	 3,08718040984612E-02 
573	 3,11783682631743E-02 
574	 0,031029118767211 
575	 3,06669049917822E-02 
