Wavelength	GRA-BER00671.asd
325	 1,34275043549579E-02 
326	-4,06854156148843E-03 
327	 4,11200822707712E-02 
328	 0,125649730677273 
329	 0,092882266091289 
330	 4,33777362973019E-02 
331	 7,55649397528492E-02 
332	-3,47571225132205E-02 
333	-0,158576270130841 
334	 0,011006813300748 
335	 5,90908994635032E-02 
336	-6,43901849389581E-02 
337	-0,15095647764257 
338	-0,153313904702764 
339	-4,22628932602584E-02 
340	 2,04093533150621E-03 
341	-6,49965072712263E-03 
342	 4,29369045120515E-02 
343	 7,80821839849074E-02 
344	 7,32109486643949E-02 
345	 9,20957079849208E-03 
346	-3,13903330676888E-02 
347	 2,56068370209144E-02 
348	 8,17297646909357E-02 
349	 0,10940755881464 
350	 7,26944180492191E-02 
351	 0,066463667511878 
352	 0,106914467932157 
353	 7,47476869708174E-02 
354	 1,53039938491981E-02 
355	-1,74842066284296E-02 
356	-1,94594840013167E-02 
357	 9,50090316946916E-03 
358	 0,05216519795793 
359	 6,89141731003065E-02 
360	 5,45936922915642E-02 
361	 3,88641351912923E-02 
362	 3,01112019098839E-02 
363	 3,29577588033196E-02 
364	 0,020221289798896 
365	-1,1327668553666E-03 
366	 0,021052518681676 
367	 4,54093553269405E-02 
368	 4,62549599142467E-02 
369	 5,56905349185967E-02 
370	 5,80186706450006E-02 
371	 0,019757400922012 
372	 9,34663577998034E-03 
373	 3,47935737198894E-02 
374	 2,85518000508032E-02 
375	 1,46699533749352E-02 
376	 1,17996931993803E-02 
377	-2,51060218918446E-03 
378	-1,88490575241153E-02 
379	-1,18500770211663E-02 
380	-2,85734935465924E-03 
381	 3,57203182271169E-03 
382	 1,49824601108974E-02 
383	 2,68317494578849E-02 
384	 3,51085586261135E-02 
385	 2,71478449013003E-02 
386	 1,23133286568299E-02 
387	 1,58783675834934E-02 
388	 2,23667764560473E-02 
389	 2,48614010613001E-02 
390	 2,60333742315566E-02 
391	 2,58349046315384E-02 
392	 2,39026507539196E-02 
393	 2,60660585711655E-02 
394	 3,02398973746889E-02 
395	 2,57056671043074E-02 
396	 2,14822614781176E-02 
397	 2,10649224621017E-02 
398	 1,33184336109984E-02 
399	 7,77763292771784E-03 
400	 2,00034457858322E-02 
401	 2,30623050147142E-02 
402	 1,52012229571757E-02 
403	 1,68454102574262E-02 
404	 1,84870176443231E-02 
405	 1,40716650543068E-02 
406	 1,35459761942917E-02 
407	 0,015414348473179 
408	 1,34575325648048E-02 
409	 0,016124259162469 
410	 2,30155871525122E-02 
411	 0,022499368976173 
412	 1,69783811004988E-02 
413	 9,35515343462171E-03 
414	 3,98761303593813E-03 
415	 3,1949372635359E-03 
416	 9,36881039650018E-03 
417	 1,66957310250613E-02 
418	 0,021446106249598 
419	 2,01453087656089E-02 
420	 1,64174658654398E-02 
421	 1,52172450590604E-02 
422	 1,40508358709315E-02 
423	 1,36367669973512E-02 
424	 1,86307644651704E-02 
425	 1,98848786781836E-02 
426	 1,33784738870507E-02 
427	 1,39719496199185E-02 
428	 1,84833257025904E-02 
429	 1,79917298414886E-02 
430	 1,49540500615552E-02 
431	 1,14776400824152E-02 
432	 1,40727067388997E-02 
433	 1,63057605984055E-02 
434	 1,29131554096967E-02 
435	 1,48414388942934E-02 
436	 2,01969800994408E-02 
437	 1,93234515054229E-02 
438	 1,78736649306175E-02 
439	 1,74290628677948E-02 
440	 1,32869888306619E-02 
441	 1,05116997183356E-02 
442	 1,56707562365151E-02 
443	 1,76366273788067E-02 
444	 0,014789414128317 
445	 1,08326717244185E-02 
446	 1,03575789961066E-02 
447	 1,53401361735871E-02 
448	 1,56735111452743E-02 
449	 1,33681635700499E-02 
450	 1,50305001267182E-02 
451	 1,49812803807439E-02 
452	 1,24525305418045E-02 
453	 1,12274798269392E-02 
454	 1,32719074039493E-02 
455	 1,96070099647312E-02 
456	 2,01461363027973E-02 
457	 1,66917267163163E-02 
458	 1,95687555864268E-02 
459	 2,20513668186817E-02 
460	 2,16569504068347E-02 
461	 2,16438691983284E-02 
462	 2,03949916864393E-02 
463	 1,53335585868652E-02 
464	 1,53375685231224E-02 
465	 1,96277277577108E-02 
466	 1,71075488505465E-02 
467	 0,014389209767696 
468	 1,57101624811555E-02 
469	 1,70469285025514E-02 
470	 1,76053108505563E-02 
471	 0,016987470492101 
472	 1,63564976107061E-02 
473	 1,60507370086564E-02 
474	 1,53897958920688E-02 
475	 1,49914562622742E-02 
476	 1,54633419440781E-02 
477	 1,64779131445417E-02 
478	 1,72525476755172E-02 
479	 1,57623746290695E-02 
480	 1,51298852784571E-02 
481	 1,66986470650675E-02 
482	 1,88520327194859E-02 
483	 0,019768343398384 
484	 1,71221236155406E-02 
485	 0,014794762817604 
486	 1,43176621416926E-02 
487	 1,68356197009729E-02 
488	 0,018993031344538 
489	 1,83038118862614E-02 
490	 1,64309721551633E-02 
491	 1,50240816165531E-02 
492	 1,75914891304546E-02 
493	 1,79444307911741E-02 
494	 0,014694473374607 
495	 1,29034413451942E-02 
496	 1,29871499755953E-02 
497	 1,48662555565357E-02 
498	 1,64483826588477E-02 
499	 1,70976056263751E-02 
500	 1,67369991549327E-02 
501	 1,63522503705661E-02 
502	 1,64584745083069E-02 
503	 1,60398441989656E-02 
504	 1,55750848216242E-02 
505	 1,61648514576914E-02 
506	 1,59879342145211E-02 
507	 1,50186872857534E-02 
508	 1,56063421052846E-02 
509	 1,64636268944396E-02 
510	 1,64173462877118E-02 
511	 1,72677697482599E-02 
512	 1,83582977910418E-02 
513	 1,70769613064844E-02 
514	 1,61816073177083E-02 
515	 1,65767924740022E-02 
516	 0,015413878781092 
517	 1,44786382343284E-02 
518	 1,65980231668827E-02 
519	 1,77930053343106E-02 
520	 0,017319149436962 
521	 1,65281646888987E-02 
522	 1,61826305554894E-02 
523	 1,67469807869072E-02 
524	 1,70230272288862E-02 
525	 1,68451600337125E-02 
526	 1,62895661624545E-02 
527	 1,57325105333956E-02 
528	 1,54707349826949E-02 
529	 1,60276698019169E-02 
530	 1,69104883852589E-02 
531	 1,75129130458629E-02 
532	 0,017229654137558 
533	 1,63847998381285E-02 
534	 1,64580346784683E-02 
535	 0,016437702989746 
536	 1,59334874194593E-02 
537	 1,69296195068903E-02 
538	 1,84154950550415E-02 
539	 0,018135447353637 
540	 1,75282754793632E-02 
541	 1,71530586516921E-02 
542	 1,73906076575394E-02 
543	 1,77579361293579E-02 
544	 1,77512854831387E-02 
545	 1,71677145284622E-02 
546	 1,65384124238235E-02 
547	 1,74663385117302E-02 
548	 1,82638769413126E-02 
549	 1,82160124210581E-02 
550	 1,86821643061014E-02 
551	 1,91021922579654E-02 
552	 0,018335594974739 
553	 1,86114085224249E-02 
554	 1,98679591181736E-02 
555	 1,91039171574662E-02 
556	 1,83494490576391E-02 
557	 1,92156085151285E-02 
558	 1,91266064173989E-02 
559	 1,82745779861876E-02 
560	 1,81489632545141E-02 
561	 1,88101472449986E-02 
562	 2,00958356474789E-02 
563	 2,07265268561078E-02 
564	 2,05774733973364E-02 
565	 1,96617283874856E-02 
566	 2,01370225775163E-02 
567	 2,17267031527868E-02 
568	 2,12279775202879E-02 
569	 2,07176695702013E-02 
570	 0,021639497050578 
571	 2,30297986175011E-02 
572	 2,42403373884031E-02 
573	 2,42577501706205E-02 
574	 0,024052472963144 
575	 2,40662415585485E-02 
576	 2,45553182968619E-02 
577	 2,51625170317491E-02 
578	 2,54618884303841E-02 
579	 2,56342128291603E-02 
580	 0,025713773854928 
581	 2,55906237036305E-02 
582	 2,59324185232031E-02 
583	 2,69549259415637E-02 
584	 2,71682152052484E-02 
585	 2,67305031932841E-02 
586	 2,62380090720048E-02 
587	 2,62224684034697E-02 
588	 2,65932597056476E-02 
589	 2,59892321029597E-02 
590	 2,53270164358498E-02 
591	 2,54768797133965E-02 
592	 2,54392456720956E-02 
593	 2,50539188616772E-02 
594	 2,43198371141123E-02 
595	 2,41152223374309E-02 
596	 2,47360555987119E-02 
597	 2,50688557236782E-02 
598	 2,49150591821758E-02 
599	 2,41505710999615E-02 
600	 2,41223586846655E-02 
601	 2,48531102977344E-02 
602	 2,48933602941065E-02 
603	 2,42834375977242E-02 
604	 0,023181653865774 
605	 2,27105237709373E-02 
606	 2,28722873578747E-02 
607	 2,32238470754036E-02 
608	 2,31624512271291E-02 
609	 2,25243941975674E-02 
610	 2,20601533752632E-02 
611	 2,19324129275844E-02 
612	 2,22414472076117E-02 
613	 2,21938418983993E-02 
614	 0,021899610868556 
615	 2,26396577326956E-02 
616	 2,25782698202416E-02 
617	 0,020869256185824 
618	 2,11077840482739E-02 
619	 2,25310487070231E-02 
620	 2,26316036772485E-02 
621	 2,24389387422473E-02 
622	 2,22460173365381E-02 
623	 0,022006771953758 
624	 2,19770328219331E-02 
625	 2,24014859693821E-02 
626	 2,29830678343828E-02 
627	 2,36291491769737E-02 
628	 2,43857829433597E-02 
629	 2,48293285269298E-02 
630	 2,48084192817273E-02 
631	 2,50343124183884E-02 
632	 2,53321688709654E-02 
633	 2,52388786347766E-02 
634	 2,56576078576287E-02 
635	 2,66213613885146E-02 
636	 2,71532217083618E-02 
637	 2,74876898261342E-02 
638	 2,78551655432354E-02 
639	 2,83269288904959E-02 
640	 2,88125632025127E-02 
641	 2,90636324056303E-02 
642	 2,90831940361741E-02 
643	 2,90128210792701E-02 
644	 2,96885652310098E-02 
645	 3,04563450442419E-02 
646	 3,03828683538152E-02 
647	 3,03628658750459E-02 
648	 3,05483909859209E-02 
649	 3,05947538731646E-02 
650	 3,08553204032457E-02 
651	 3,14236292440746E-02 
652	 3,09058271156732E-02 
653	 2,98303376698978E-02 
654	 2,96320318331031E-02 
655	 2,98401375746243E-02 
656	 3,02275535471007E-02 
657	 3,04140880909789E-02 
658	 3,03091061803441E-02 
659	 2,98563637337765E-02 
660	 2,90897963477032E-02 
661	 2,82358073661769E-02 
662	 2,78931532073196E-02 
663	 2,73204310716393E-02 
664	 0,026266635328894 
665	 2,58010022945242E-02 
666	 2,56141614358409E-02 
667	 2,50095041881308E-02 
668	 2,48327257427625E-02 
669	 2,50571665213513E-02 
670	 2,46687416624051E-02 
671	 0,024160175499781 
672	 2,39133392232991E-02 
673	 2,32856990842841E-02 
674	 2,25906940438647E-02 
675	 2,28491890892471E-02 
676	 2,29871220750728E-02 
677	 2,27164222704813E-02 
678	 2,28271820725627E-02 
679	 2,31439097665917E-02 
680	 2,33831275566065E-02 
681	 2,31481160558568E-02 
682	 2,26263706630119E-02 
683	 2,26322309984492E-02 
684	 2,31386736892507E-02 
685	 2,40406246932816E-02 
686	 2,45813863296838E-02 
687	 2,49401928913818E-02 
688	 2,56196458411594E-02 
689	 0,026532959631144 
690	 2,76346261506343E-02 
691	 0,028730019527634 
692	 3,00687286478741E-02 
693	 3,18739054704247E-02 
694	 3,38661485171144E-02 
695	 3,61629388012039E-02 
696	 0,039217784150963 
697	 4,24956300522041E-02 
698	 4,58793272821479E-02 
699	 5,01885757783823E-02 
700	 5,46421026529185E-02 
701	 0,058169469030529 
702	 6,27161159044593E-02 
703	 6,82323361547107E-02 
704	 7,29310243821746E-02 
705	 7,74563612688211E-02 
706	 8,21960854852248E-02 
707	 8,68268133253822E-02 
708	 9,14177451064216E-02 
709	 9,62014283749946E-02 
710	 0,100766994026885 
711	 0,104959282173879 
712	 0,108758315744936 
713	 0,112523006402399 
714	 0,116519956791184 
715	 0,119654142987096 
716	 0,1222013937063 
717	 0,125430626466726 
718	 0,128450845946874 
719	 0,1309553904825 
720	 0,133423735924658 
721	 0,13585542296926 
722	 0,138194775379949 
723	 0,140013195163255 
724	 0,141438104866915 
725	 0,143152700752694 
726	 0,145137849990554 
727	 0,147270411554333 
728	 0,148586392473208 
729	 0,149474293612392 
730	 0,150892719522454 
731	 0,152007045280028 
732	 0,152740227775974 
733	 0,153807182496896 
734	 0,155000918806217 
735	 0,156086866952025 
736	 0,156739722365034 
737	 0,157053429771349 
738	 0,157391223660014 
739	 0,157778760736322 
740	 0,158281898217836 
741	 0,159048912361947 
742	 0,159785861128147 
743	 0,16015090840865 
744	 0,160510589596675 
745	 0,160847760327245 
746	 0,16082475401318 
747	 0,160829722901758 
748	 0,161073054410828 
749	 0,161342547684922 
750	 0,16176293987183 
751	 0,162574819075883 
752	 0,163018935242998 
753	 0,163062107012923 
754	 0,163504029957075 
755	 0,163828794318873 
756	 0,16371457113829 
757	 0,163890127021123 
758	 0,164298474054503 
759	 0,164604168958144 
760	 0,164786465271591 
761	 0,164839848991589 
762	 0,164824019873982 
763	 0,164935640848771 
764	 0,165320879598078 
765	 0,165369283833629 
766	 0,165192429315341 
767	 0,165381007088966 
768	 0,165662491290762 
769	 0,165915646534085 
770	 0,166061987807176 
771	 0,166179861269871 
772	 0,166367045723556 
773	 0,166312062356499 
774	 0,166137921263737 
775	 0,166401142810584 
776	 0,166803331341083 
777	 0,167150900355078 
778	 0,167277782600533 
779	 0,167274378295987 
780	 0,167301052051208 
781	 0,167571677084698 
782	 0,167980721130057 
783	 0,167893659476597 
784	 0,167925930809046 
785	 0,168402307460085 
786	 0,168397322588659 
787	 0,168178227836674 
788	 0,16845362907049 
789	 0,16861714500414 
790	 0,168640723196915 
791	 0,169225889842999 
792	 0,169581213361064 
793	 0,169151726899044 
794	 0,169188922687079 
795	 0,169620850646991 
796	 0,169810259566925 
797	 0,170202736961761 
798	 0,170692052944167 
799	 0,170078078111201 
800	 0,169732572516646 
801	 0,170867960196806 
802	 0,171198306918927 
803	 0,170799889635261 
804	 0,171066869907871 
805	 0,17097903845074 
806	 0,170435367552403 
807	 0,170864400604797 
808	 0,171350307690548 
809	 0,170881976669395 
810	 0,17123211940948 
811	 0,172115757982315 
812	 0,171656979733603 
813	 0,171499573244816 
814	 0,172146086158201 
815	 0,172145015511168 
816	 0,172029461132509 
817	 0,172552210494411 
818	 0,172950621278328 
819	 0,173005006065553 
820	 0,172527127710529 
821	 0,172419272624859 
822	 0,173028496889644 
823	 0,173448350222569 
824	 0,173600410745675 
825	 0,173517411087491 
826	 0,173505313130928 
827	 0,173644081943705 
828	 0,173867802946526 
829	 0,174204007835192 
830	 0,174578266315253 
831	 0,174466382068479 
832	 0,174219250574292 
833	 0,174384202493033 
834	 0,174585469849475 
835	 0,17470188165983 
836	 0,174608015536812 
837	 0,174672028834623 
838	 0,175072424151807 
839	 0,175530779319514 
840	 0,175833897560894 
841	 0,175744453610202 
842	 0,175798103076578 
843	 0,176009574928915 
844	 0,175938294597649 
845	 0,175774718414963 
846	 0,175665684134807 
847	 0,175759207334272 
848	 0,176181687636155 
849	 0,177072277164838 
850	 0,177113576013587 
851	 0,176377983553178 
852	 0,176254352568441 
853	 0,176393061999725 
854	 0,176615762931772 
855	 0,176971784980971 
856	 0,177176505255173 
857	 0,176865667869016 
858	 0,176888145178342 
859	 0,177376998582292 
860	 0,178114413701957 
861	 0,178333507480994 
862	 0,177780084501567 
863	 0,177849443804899 
864	 0,177901917619793 
865	 0,176948921072626 
866	 0,176926892628397 
867	 0,177802243639796 
868	 0,178066554159071 
869	 0,177997515448895 
870	 0,177846498789103 
871	 0,178487757657444 
872	 0,179299602108488 
873	 0,179438805458684 
874	 0,178956554704715 
875	 0,178243850661656 
876	 0,178248845095305 
877	 0,178942017151419 
878	 0,179969384268536 
879	 0,179412166835961 
880	 0,178593724017828 
881	 0,179032303384083 
882	 0,178871936513776 
883	 0,178386608919538 
884	 0,179344410836678 
885	 0,179785214149134 
886	 0,179273813685163 
887	 0,179515688364837 
888	 0,179927509757965 
889	 0,179898850366793 
890	 0,179982959880178 
891	 0,180109373541017 
892	 0,179887362508297 
893	 0,180023746254498 
894	 0,180436946554634 
895	 0,179634853225404 
896	 0,17910141292586 
897	 0,179874379072498 
898	 0,179865177460249 
899	 0,179369458880456 
900	 0,179476666350132 
901	 0,179989497938756 
902	 0,180501613787072 
903	 0,179568568131179 
904	 0,179256576490193 
905	 0,180560237549175 
906	 0,180600185164306 
907	 0,179854932414189 
908	 0,179518343614501 
909	 0,179464663162694 
910	 0,179614589647525 
911	 0,179669297799704 
912	 0,179872319375445 
913	 0,180266529359258 
914	 0,180461779522831 
915	 0,180505685445315 
916	 0,180505830285592 
917	 0,180731458766362 
918	 0,181003923906704 
919	 0,180731423763006 
920	 0,180361874697812 
921	 0,180175752945501 
922	 0,180761454393779 
923	 0,180817517453278 
924	 0,179528291564518 
925	 0,180290139985764 
926	 0,181760845399535 
927	 0,180540991565512 
928	 0,18021539414554 
929	 0,181057543275107 
930	 0,180201456319298 
931	 0,179303372713185 
932	 0,179264532287447 
933	 0,179058634531904 
934	 0,178672327090612 
935	 0,17825639224896 
936	 0,179278240766684 
937	 0,180842435476348 
938	 0,179577597120995 
939	 0,178016909228465 
940	 0,177320036074925 
941	 0,178068972214467 
942	 0,178370379980985 
943	 0,176830057863985 
944	 0,177675480226225 
945	 0,179270938646264 
946	 0,177345538164102 
947	 0,17560487804001 
948	 0,175114328002349 
949	 0,175753984535879 
950	 0,175493163137495 
951	 0,173597598509861 
952	 0,173621169095789 
953	 0,174318499029507 
954	 0,173769630886343 
955	 0,172615879459031 
956	 0,171788869529344 
957	 0,17351633081754 
958	 0,173997262298931 
959	 0,172281812513099 
960	 0,170621225555593 
961	 0,17009345348807 
962	 0,171171630397332 
963	 0,171031008043675 
964	 0,170368384897021 
965	 0,170886707258244 
966	 0,169905312230039 
967	 0,167853799767631 
968	 0,167883028682806 
969	 0,169251811717855 
970	 0,170808873678243 
971	 0,168144004559447 
972	 0,165968578205631 
973	 0,168452115881984 
974	 0,169673199088808 
975	 0,169646181175603 
976	 0,170201694543254 
977	 0,170695915303782 
978	 0,170735034045741 
979	 0,169307064534125 
980	 0,168899976931555 
981	 0,170388976754951 
982	 0,171076047035247 
983	 0,170305553776275 
984	 0,168075255613472 
985	 0,169516433683997 
986	 0,172975409597825 
987	 0,173490860679508 
988	 0,171810816930054 
989	 0,169451767746555 
990	 0,171360006577117 
991	 0,172454878319763 
992	 0,170757120220216 
993	 0,172023914329987 
994	 0,173290623009307 
995	 0,171311764096127 
996	 0,169919196438056 
997	 0,169882653708343 
998	 0,171280964678492 
999	 0,171190415761266 
1000	 0,170556750421224 
1001	 0,176692177075734 
1002	 0,178677977659562 
1003	 0,172975219805177 
1004	 0,173281653570167 
1005	 0,176165481802912 
1006	 0,177067606463551 
1007	 0,17509442609997 
1008	 0,172982289609726 
1009	 0,175915591847558 
1010	 0,175451022369459 
1011	 0,172446686705185 
1012	 0,177667903098929 
1013	 0,181592876930207 
1014	 0,180373313664832 
1015	 0,176965550212406 
1016	 0,174421798793905 
1017	 0,175170760384023 
1018	 0,177610921431052 
1019	 0,179622317276794 
1020	 0,178530508274684 
1021	 0,177913631747687 
1022	 0,178478097412372 
1023	 0,179665435805289 
1024	 0,180094849012731 
1025	 0,17995154872471 
1026	 0,182985645157248 
1027	 0,184061021970977 
1028	 0,180145374867105 
1029	 0,174873581827663 
1030	 0,172832061428482 
1031	 0,178249356869478 
1032	 0,182270493338311 
1033	 0,182900966729828 
1034	 0,179862487188888 
1035	 0,179751332930711 
1036	 0,182890034878993 
1037	 0,183492992485436 
1038	 0,180203505510199 
1039	 0,174819249494732 
1040	 0,180209265410322 
1041	 0,186118563085788 
1042	 0,184064229672467 
1043	 0,182267436217452 
1044	 0,183033261482597 
1045	 0,187721851175321 
1046	 0,189079651453956 
1047	 0,187145869729561 
1048	 0,186329892877084 
1049	 0,181502548681045 
1050	 0,174813503293703 
1051	 0,180747459551638 
1052	 0,182527573369135 
1053	 0,17474747350758 
1054	 0,177969483675795 
1055	 0,186192898918764 
1056	 0,191632078176117 
1057	 0,186367452443847 
1058	 0,177156849918003 
1059	 0,17505341347236 
1060	 0,176658730596083 
1061	 0,179428548449486 
1062	 0,178674969242595 
1063	 0,184195705480146 
1064	 0,193094921668202 
1065	 0,183688350585576 
1066	 0,181520102216013 
1067	 0,192762801262944 
1068	 0,183677442334757 
1069	 0,174987770565318 
1070	 0,183135712710531 
1071	 0,195888869955564 
1072	 0,201061184507962 
1073	 0,18748595195724 
1074	 0,179982932650639 
1075	 0,17812307525712 
