Wavelength	OSM-GIL00001.asd
325	 0,287052526767508 
326	 0,199650932855774 
327	 0,130659080607948 
328	 0,107088550260442 
329	 7,52607896166371E-02 
330	 0,09611963395762 
331	 0,20165129517456 
332	 0,304362341631084 
333	 0,336967987005843 
334	 0,169044672700821 
335	 4,75434410452461E-03 
336	 2,46860554617632E-02 
337	 3,82979045973025E-02 
338	 0,045521304844324 
339	 5,56092997366069E-02 
340	 2,78767685918056E-02 
341	-5,3725267767998E-03 
342	 0,016843134060922 
343	 7,12866680259519E-02 
344	 0,118574142549787 
345	 4,67744590780809E-02 
346	-5,21235211825502E-03 
347	 0,101554575263617 
348	 0,137821716640202 
349	 0,101340990682575 
350	 4,87059852250863E-02 
351	 1,48776962592775E-02 
352	 1,84061031964505E-02 
353	 5,31865856724702E-02 
354	 7,54092181779022E-02 
355	 4,50691705172017E-02 
356	 3,15139264791531E-02 
357	 0,038748988790806 
358	 3,23728042446838E-02 
359	 2,29376102470902E-02 
360	 1,69931565111862E-02 
361	 2,25653908928962E-02 
362	 3,67077895797425E-02 
363	 5,47867406031009E-02 
364	 6,18214044701731E-02 
365	 5,57790492980462E-02 
366	 4,41165583731485E-02 
367	 3,54872996584443E-02 
368	 0,036859971626551 
369	 0,044621585616072 
370	 5,03322000628216E-02 
371	 3,98051826660347E-02 
372	 4,48161508924734E-02 
373	 6,52767045663613E-02 
374	 6,41194432866385E-02 
375	 4,86595952967501E-02 
376	 2,64868702855619E-02 
377	 6,67149883049777E-03 
378	-3,48871006110739E-03 
379	 7,4406166295744E-03 
380	 1,14982969866124E-02 
381	 3,05728818663677E-03 
382	 4,59555790901914E-03 
383	 1,32115623337471E-02 
384	 2,50093404945692E-02 
385	 3,28171094158742E-02 
386	 3,32513048308061E-02 
387	 0,022226058584722 
388	 1,50525495347326E-02 
389	 1,84919913601879E-02 
390	 2,72690862216796E-02 
391	 3,57240715533353E-02 
392	 3,76938915252173E-02 
393	 3,37686768803306E-02 
394	 2,77511101030621E-02 
395	 2,98913696442481E-02 
396	 3,22863809055745E-02 
397	 3,11308459370169E-02 
398	 3,00866410799153E-02 
399	 3,08846776710222E-02 
400	 3,54225869424083E-02 
401	 3,97292665362843E-02 
402	 4,16670667642487E-02 
403	 3,84701104874733E-02 
404	 3,45823425227093E-02 
405	 3,30118856032434E-02 
406	 3,11100868750449E-02 
407	 2,99711506896571E-02 
408	 0,032518195104489 
409	 3,44670028769477E-02 
410	 3,47136046842335E-02 
411	 3,55701840571167E-02 
412	 3,44970451819644E-02 
413	 2,95003645228704E-02 
414	 2,86950835573454E-02 
415	 3,19410445897909E-02 
416	 3,61931383554703E-02 
417	 0,033418061878293 
418	 2,36452027716202E-02 
419	 2,90476011504112E-02 
420	 0,037695144653804 
421	 3,23703798967743E-02 
422	 2,95409431235407E-02 
423	 3,14314900304489E-02 
424	 3,33592797161665E-02 
425	 3,21111726572181E-02 
426	 2,66621536084662E-02 
427	 2,50386188183841E-02 
428	 2,71678339718096E-02 
429	 3,09941648250523E-02 
430	 3,51831023666385E-02 
431	 3,81430658628159E-02 
432	 3,66621925832319E-02 
433	 3,29977156012164E-02 
434	 0,029442485890294 
435	 2,71701054226139E-02 
436	 2,70904808957142E-02 
437	 3,16678712761466E-02 
438	 3,10221301790334E-02 
439	 2,33728345575955E-02 
440	 2,49418918163164E-02 
441	 2,90015067553863E-02 
442	 2,53356447666964E-02 
443	 0,024019893661279 
444	 2,62451651111198E-02 
445	 2,79467477247287E-02 
446	 0,028842406056978 
447	 2,88387816994843E-02 
448	 2,95105553410221E-02 
449	 3,03734561473889E-02 
450	 3,01748852808492E-02 
451	 2,91477755680939E-02 
452	 2,82853682815405E-02 
453	 3,18410290944452E-02 
454	 3,44011104452497E-02 
455	 0,031274151058021 
456	 3,01414752110261E-02 
457	 3,10610425158075E-02 
458	 2,99500214468628E-02 
459	 2,88479973862557E-02 
460	 2,86169608532089E-02 
461	 2,91469549355396E-02 
462	 2,99616662096285E-02 
463	 3,04747544229091E-02 
464	 3,10755361185594E-02 
465	 3,19254032754366E-02 
466	 3,34944672399179E-02 
467	 3,42997435809259E-02 
