Wavelength	BEL100189.asd
325	 8,60713373987363E-03 
326	 7,14947754351768E-03 
327	 6,11093560407527E-03 
328	 5,52299016507777E-03 
329	 1,16637874316582E-02 
330	 1,70877734392507E-02 
331	 1,63784078722851E-02 
332	 1,75890274408367E-02 
333	 1,90452405561745E-02 
334	 1,44669616665394E-02 
335	 1,00989437165098E-02 
336	 8,39357492609055E-03 
337	 1,00251089124217E-02 
338	 1,38689110817138E-02 
339	 1,83496269096472E-02 
340	 1,42965520214982E-02 
341	 7,13845382107592E-03 
342	 1,35165962117466E-02 
343	 1,50874932591477E-02 
344	 8,9236222849058E-03 
345	 1,26409525067428E-02 
346	 1,71765634046804E-02 
347	 0,013146859357142 
348	 1,18076660129931E-02 
349	 1,35521935639014E-02 
350	 1,44148243294134E-02 
351	 1,37906246941535E-02 
352	 0,011943822349209 
353	 1,25329278854305E-02 
354	 1,40886847990355E-02 
355	 1,45126302041358E-02 
356	 1,38782482495652E-02 
357	 1,28823754021572E-02 
358	 1,37727002095048E-02 
359	 1,40735195584118E-02 
360	 0,012693722491209 
361	 1,14129880504433E-02 
362	 1,09564761416744E-02 
363	 1,19868476917019E-02 
364	 1,23799687342569E-02 
365	 1,19518717850482E-02 
366	 1,20733922078282E-02 
367	 1,21623089970515E-02 
368	 1,18578748551801E-02 
369	 1,12409751965711E-02 
370	 1,10563023735933E-02 
371	 1,26458932588926E-02 
372	 1,43557907944019E-02 
373	 1,52545571058486E-02 
374	 1,42743152999824E-02 
375	 1,26218955346942E-02 
376	 1,14815682043961E-02 
377	 1,15142635622727E-02 
378	 1,26113059740748E-02 
379	 1,44811919328116E-02 
380	 1,45948901625459E-02 
381	 1,25037342937586E-02 
382	 1,12769141878581E-02 
383	 1,13106631992723E-02 
384	 1,27030657927852E-02 
385	 1,37038137660043E-02 
386	 1,39670286514372E-02 
387	 1,36311664539319E-02 
388	 1,43416525967102E-02 
389	 1,61668287928472E-02 
390	 1,53665122382192E-02 
391	 1,35922041334866E-02 
392	 1,31778155591427E-02 
393	 0,012512814913187 
394	 1,19643990907698E-02 
395	 1,36353427389095E-02 
396	 1,45972167797016E-02 
397	 1,36794138836383E-02 
398	 1,29135046739564E-02 
399	 1,27950807880793E-02 
400	 1,37104117390823E-02 
401	 1,37198079634005E-02 
402	 1,28853140756457E-02 
403	 0,013017389074428 
404	 1,35613431338017E-02 
405	 1,40494322631409E-02 
406	 1,40241068545848E-02 
407	 1,36413410202076E-02 
408	 1,34423593855474E-02 
409	 1,27845300092022E-02 
410	 1,18547427263987E-02 
411	 1,23129758889753E-02 
412	 1,29661091576724E-02 
413	 1,26576173976313E-02 
414	 1,24905674138183E-02 
415	 1,27768020882315E-02 
416	 1,39350763615622E-02 
417	 1,43940742639168E-02 
418	 1,35925573701776E-02 
419	 1,28234095709299E-02 
420	 1,24695620046245E-02 
421	 1,28400618391989E-02 
422	 1,25436169677151E-02 
423	 1,18478093183402E-02 
424	 0,013047643299872 
425	 1,39958745802758E-02 
426	 1,33696161810754E-02 
427	 1,30937057772011E-02 
428	 1,32859763851693E-02 
429	 1,36371197874747E-02 
430	 1,36384951297761E-02 
431	 1,31690490562642E-02 
432	 1,24598674045748E-02 
433	 0,012363248634383 
434	 1,34505878037811E-02 
435	 1,35573588552389E-02 
436	 1,29007746795673E-02 
437	 1,29944323556908E-02 
438	 1,33514059355112E-02 
439	 1,37116438768664E-02 
440	 1,35967171895363E-02 
441	 1,32891910986904E-02 
442	 1,32011257914754E-02 
443	 1,35614389866165E-02 
444	 1,41996954405621E-02 
445	 1,44645178579045E-02 
446	 1,42072667304205E-02 
447	 1,34479997746114E-02 
448	 1,31586517115426E-02 
449	 1,33814216856358E-02 
450	 1,39546965067217E-02 
451	 1,41026444995509E-02 
452	 1,37298483323283E-02 
453	 1,38221910999081E-02 
454	 1,40515133099442E-02 
455	 1,40552455754072E-02 
456	 1,39603509052993E-02 
