Wavelength	SCORFF200535.asd
325	 0,130138383415462 
326	 2,79525007624276E-02 
327	-5,34468351477679E-02 
328	-6,64056195904222E-02 
329	 9,06845658455677E-02 
330	 0,210102781240281 
331	 0,166735773430334 
332	 0,160558118274805 
333	 0,180651424095279 
334	 0,115509595001674 
335	 0,142441356694379 
336	 0,238317503686356 
337	 0,13794095910811 
338	-3,68427179469375E-02 
339	-8,50157252684415E-02 
340	-2,91544049700744E-02 
341	 4,41766312908793E-02 
342	 3,28982066502685E-03 
343	 4,67056745697183E-02 
344	 0,16337864352975 
345	 0,110421965843023 
346	 0,028131453603008 
347	 5,87539778309624E-02 
348	 7,27710634832748E-02 
349	 7,10500057477871E-02 
350	 0,125534192011317 
351	 0,125907706194291 
352	 5,06788575298687E-02 
353	 4,11723538203583E-02 
354	 5,90454732263054E-02 
355	 5,46750915262741E-02 
356	 6,89364052092277E-02 
357	 8,92724330886634E-02 
358	 6,92440192119335E-02 
359	 0,045715510744052 
360	 3,07155288626292E-02 
361	-6,15875124051408E-03 
362	-2,19773354747614E-02 
363	 4,51075147125396E-02 
364	 7,24972605855393E-02 
365	 5,17856471243611E-02 
366	 4,48922010317453E-02 
367	 4,64379985361991E-02 
368	 5,02445109830763E-02 
369	 0,032212765524745 
370	 1,12740829925048E-02 
371	 3,10892421184705E-02 
372	 4,18148809172738E-02 
373	 3,52078285439177E-02 
374	 3,92221435199051E-02 
375	 4,18485909551515E-02 
376	 3,52142355632942E-02 
377	 3,78099476414286E-02 
378	 4,35506435426225E-02 
379	 3,25272598405733E-02 
380	 3,06635698702458E-02 
381	 4,35184393560684E-02 
382	 5,20792928734957E-02 
383	 5,33998979862894E-02 
384	 0,046960070711653 
385	 3,53776707217102E-02 
386	 2,51912944497302E-02 
387	 2,75986312086134E-02 
388	 4,30667389813466E-02 
389	 6,23568115057612E-02 
390	 4,30792689324259E-02 
391	 1,74224766268865E-02 
392	 2,88704156892223E-02 
393	 2,59364855063658E-02 
394	 1,02334940355597E-02 
395	 2,18602151446545E-02 
396	 2,99099923905288E-02 
397	 2,13837933918916E-02 
398	 1,79166428759945E-02 
399	 1,94661703019102E-02 
400	 0,022227300852187 
401	 2,23313226727242E-02 
402	 1,95072802427493E-02 
403	 1,63917921664004E-02 
404	 1,88940283824354E-02 
405	 2,85544407923363E-02 
406	 1,99091544033428E-02 
407	 7,55951631787303E-03 
408	 2,99305053958901E-02 
409	 0,040018744872168 
410	 2,88909012043631E-02 
411	 2,40993896636671E-02 
412	 2,26450851794074E-02 
413	 2,05740510375742E-02 
414	 2,14167859100114E-02 
415	 2,34965228990571E-02 
416	 2,16081412304924E-02 
417	 1,96479355020661E-02 
418	 1,89433959743801E-02 
419	 1,64586076648769E-02 
420	 0,01504234400899 
421	 1,85650807298829E-02 
422	 2,05463534785967E-02 
423	 2,07394150483314E-02 
424	 2,38747470783069E-02 
425	 2,66737906639158E-02 
426	 0,026777623216012 
427	 2,11675167239661E-02 
428	 1,51307330645067E-02 
429	 1,84111573583771E-02 
430	 2,13921266998711E-02 
431	 2,14956319255867E-02 
432	 2,12263322039752E-02 
433	 2,04008104114365E-02 
434	 1,90080013468763E-02 
435	 2,07654618002582E-02 
436	 2,35217835515459E-02 
437	 1,99102865851897E-02 
438	 1,80811262098066E-02 
439	 2,05806012594397E-02 
440	 2,12972461278138E-02 
441	 2,02537089494449E-02 
442	 1,82208967304573E-02 
443	 1,67669350133805E-02 
444	 1,69024993320642E-02 
445	 2,07056638751792E-02 
446	 2,24611606495866E-02 
447	 1,91844847719166E-02 
448	 1,75774053761155E-02 
449	 1,91638950396892E-02 
450	 2,51386368907771E-02 
451	 2,89999159484967E-02 
452	 2,84225899171459E-02 
453	 2,43074657522949E-02 
454	 1,94802572908289E-02 
455	 1,65986984711361E-02 
456	 1,63335479655025E-02 
457	 1,77358899471665E-02 
458	 1,75907391142857E-02 
459	 1,95133435170216E-02 
460	 2,35807847616223E-02 
461	 2,06096995884821E-02 
462	 1,66591897006256E-02 
463	 2,07820601158942E-02 
464	 2,20701486061006E-02 
465	 0,019617843049682 
466	 2,02174741099745E-02 
467	 2,11968432587348E-02 
