Wavelength	CHO-GIL00008.asd
325	 0,102640759848612 
326	 0,177771659115681 
327	 0,328100835666016 
328	 0,462202943130828 
329	 0,418608366764175 
330	 0,304504246530274 
331	 0,311998146052596 
332	 0,276709075423345 
333	 0,224823821757447 
334	 0,17435490667526 
335	 0,146351307001127 
336	 0,162324103881303 
337	 0,112708673265375 
338	 5,59811097505607E-02 
339	 2,95566915417464E-02 
340	 4,37328706653667E-02 
341	 7,27117664104462E-02 
342	 6,37590269859369E-02 
343	 9,15831490456249E-02 
344	 0,154696423969651 
345	 0,148939322671684 
346	 0,125247566691318 
347	 0,1392861282081 
348	 0,140912911059132 
349	 0,125058467124337 
350	 9,16131422306549E-02 
351	 6,28101913901909E-02 
352	 5,22870276099699E-02 
353	 7,70704581221307E-02 
354	 9,68400556490154E-02 
355	 0,071108362854295 
356	 5,83761005858371E-02 
357	 6,39125274959928E-02 
358	 6,44265481810608E-02 
359	 6,67710453071255E-02 
360	 7,15495415506824E-02 
361	 6,38175846546616E-02 
362	 5,26492156080276E-02 
363	 5,18499728659048E-02 
364	 7,47072326609373E-02 
365	 0,103651150896725 
366	 7,96916391467737E-02 
367	 5,14369271793214E-02 
368	 5,07495552892071E-02 
369	 3,82547137703356E-02 
370	 2,57262908256644E-02 
371	 3,98925171789347E-02 
372	 7,04464443613868E-02 
373	 0,104900743275564 
374	 0,116491636614052 
375	 9,92102979513825E-02 
376	 5,35979756374057E-02 
377	 3,40391849947973E-02 
378	 3,57986327457696E-02 
379	 2,27735633110894E-02 
380	 2,60702121332946E-02 
381	 4,76473896865913E-02 
382	 4,93560746588037E-02 
383	 4,78353392908086E-02 
384	 0,059513868591499 
385	 6,28681553911011E-02 
386	 5,37654745590131E-02 
387	 2,70817148679038E-02 
388	 2,17416631352035E-02 
389	 4,76506952824587E-02 
390	 5,55569597365152E-02 
391	 5,60425329008907E-02 
392	 6,61059435890058E-02 
393	 5,96748526390236E-02 
394	 4,32063815458512E-02 
395	 5,15340139773668E-02 
396	 5,51678243820388E-02 
397	 4,21250972428495E-02 
398	 4,21174141119356E-02 
399	 4,86404118825816E-02 
400	 4,70143838832216E-02 
401	 5,54436519666393E-02 
402	 7,01636865311289E-02 
403	 6,35808998719937E-02 
404	 5,17008446006337E-02 
405	 4,57911024370753E-02 
406	 3,89836006240295E-02 
407	 3,50312557378691E-02 
408	 4,29713618443614E-02 
409	 4,97156471457371E-02 
410	 5,11690313216796E-02 
411	 4,96555255839988E-02 
412	 4,89486162393913E-02 
413	 5,17451065880355E-02 
414	 4,35902424537734E-02 
415	 3,13787493854521E-02 
416	 3,96778543825315E-02 
417	 4,23115619097036E-02 
418	 3,23372683125488E-02 
419	 3,77751986209427E-02 
420	 4,58620062244799E-02 
421	 3,77715374802141E-02 
422	 3,58437934716777E-02 
423	 4,08877320498969E-02 
424	 3,89293328450209E-02 
425	 3,45466695432939E-02 
426	 3,11768009139573E-02 
427	 3,17584070466363E-02 
428	 3,53063851934993E-02 
429	 0,039773281694184 
430	 4,05603385597273E-02 
431	 3,80055206167255E-02 
