Wavelength	BLAVET00098.asd
325	 0,253337497264347 
326	 0,284388850899293 
327	 0,328242720423539 
328	 0,373774445426109 
329	 0,316494895616054 
330	 0,179898785269174 
331	 5,67532045202027E-02 
332	 6,85740538382106E-02 
333	 0,167338429167407 
334	 0,237713417693623 
335	 0,224449799951909 
336	 0,154461976777156 
337	 0,205745647391151 
338	 0,242175832821059 
339	 0,133300950662688 
340	 0,138427356586247 
341	 0,211916426533213 
342	 0,166218130311615 
343	 0,163885001763428 
344	 0,231428593938343 
345	 0,194195506440831 
346	 0,151785916257606 
347	 0,18271824244864 
348	 0,189719871174243 
349	 0,172173996922195 
350	 0,173590291800629 
351	 0,173751991405149 
352	 0,167050580746642 
353	 0,164799132675935 
354	 0,166597239342906 
355	 0,170722933521761 
356	 0,196312453862793 
357	 0,234288189025532 
358	 0,247701871548762 
359	 0,240854175857739 
360	 0,217233565058223 
361	 0,185231044285628 
362	 0,172645953971748 
363	 0,208228743677183 
364	 0,227858816654938 
365	 0,220257558130243 
366	 0,211246793710058 
367	 0,214290524236541 
368	 0,233274010204361 
369	 0,238441951102899 
370	 0,235711437984974 
371	 0,243617608052421 
372	 0,232372930342348 
373	 0,206219002117904 
374	 0,21911932813816 
375	 0,226646363891009 
376	 0,199054134873122 
377	 0,20462750803393 
378	 0,23244338514353 
379	 0,240263066583483 
380	 0,248595196262735 
381	 0,2569609807851 
382	 0,24459761000367 
383	 0,2321939072176 
384	 0,240837593667968 
385	 0,25741749875958 
386	 0,267126482818345 
387	 0,238900124671936 
388	 0,231895219033422 
389	 0,263570827850022 
390	 0,270357681780878 
391	 0,255375778943815 
392	 0,230581529362991 
393	 0,229824014211759 
394	 0,24973530784685 
395	 0,257611461890342 
396	 0,261260797746328 
397	 0,264224210111495 
398	 0,262152789596063 
399	 0,259059225255395 
400	 0,261374398310281 
401	 0,261171738538561 
402	 0,257132555469819 
403	 0,251570621195289 
404	 0,247949230769828 
405	 0,248830136983203 
406	 0,257027525417665 
407	 0,266122681313473 
408	 0,264241171018397 
409	 0,258591565313149 
410	 0,252593211890401 
411	 0,249563613267119 
412	 0,249831682090365 
413	 0,253229717468381 
414	 0,256765714340215 
415	 0,258728397870268 
416	 0,256939260719997 
417	 0,253278890662925 
418	 0,249433410984325 
419	 0,248018597469348 
420	 0,25092144862603 
421	 0,260056668730599 
422	 0,260330590177712 
423	 0,253232336102207 
424	 0,255379251078317 
425	 0,259225840374612 
426	 0,260113431668749 
427	 0,259336560037927 
428	 0,258489799948763 
429	 0,260470220615664 
430	 0,259242711748021 
431	 0,255292486983928 
432	 0,258798452890519 
433	 0,262112914513786 
434	 0,2587327388048 
435	 0,260993748728295 
436	 0,266037511934567 
437	 0,260769252979157 
438	 0,257023107465169 
439	 0,25909351520667 
440	 0,261418256801171 
441	 0,262806165413676 
442	 0,262498419995599 
443	 0,263941667688405 
444	 0,265866484327845 
445	 0,260447344035962 
446	 0,258368260798595 
447	 0,264896126558908 
448	 0,26410162621369 
449	 0,260025034028305 
450	 0,264499420006329 
451	 0,26764018901097 
452	 0,267039984008924 
453	 0,266040125405178 
454	 0,265516988342704 
455	 0,266127417402877 
456	 0,266763165698933 
457	 0,267326036995768 
458	 0,268115306510446 
459	 0,269459026681109 
460	 0,271267865530624 
461	 0,272586890225309 
462	 0,272755877403175 
463	 0,271017651192517 
464	 0,270500086949816 
465	 0,271748099086482 
466	 0,274003519602074 
467	 0,273656548863864 
468	 0,269085152489435 
469	 0,268575751136047 
470	 0,270767977446105 
471	 0,270536322113654 
472	 0,269622314315628 
473	 0,268862693831086 
474	 0,270027363277724 
475	 0,271440381687816 
476	 0,271338995429241 
477	 0,270228712640302 
478	 0,269262251706115 
479	 0,271512559976108 
480	 0,272585412439312 
481	 0,27080248704363 
482	 0,269857952943515 
483	 0,270017121522106 
484	 0,27101233206422 
