Wavelength	AVEN00618.asd
325	 9,12244503593624E-02 
326	 0,139692632961471 
327	 0,104672176894251 
328	-2,01427287754583E-02 
329	 5,47334951720036E-02 
330	 8,28903171876672E-02 
331	-9,43160086906896E-02 
332	-5,10805263793312E-02 
333	 0,112900773908237 
334	 2,78353547681854E-02 
335	 3,22053015047147E-02 
336	 0,15149573813733 
337	 0,104095255276926 
338	 1,86281646992048E-02 
339	 1,02332361516035E-02 
340	-8,04286041492598E-02 
341	-0,162464816841373 
342	-5,49552174856059E-03 
343	 0,093593739622176 
344	 0,075438282418833 
345	 6,72293452736777E-02 
346	 3,87303341397338E-02 
347	-3,86580948732286E-02 
348	-3,94737468542216E-02 
349	 1,99652761879994E-02 
350	 5,42832818031097E-02 
351	 4,81866013851171E-02 
352	 1,13931876704995E-02 
353	 3,90540054831108E-02 
354	 7,16638546859142E-02 
355	 3,83672427670212E-02 
356	 2,98027906211367E-02 
357	 4,83833639002179E-02 
358	 4,09019372119217E-02 
359	 2,54642450011549E-02 
360	 1,08688875496166E-02 
361	 6,03230842774862E-03 
362	 1,42728964703212E-02 
363	 3,83336914125614E-02 
364	 4,29640175651141E-02 
365	 2,75070773967851E-02 
366	 2,20576780522078E-02 
367	 1,59308411573237E-02 
368	 5,69815669930923E-03 
369	 1,11037098475956E-02 
370	 2,20293111118291E-02 
371	 1,46560766090947E-02 
372	 2,67174721261687E-02 
373	 5,66564125787073E-02 
374	 5,46248616335709E-02 
375	 4,81738711558907E-02 
376	 5,72543933608264E-02 
377	 5,66105492681227E-02 
378	 4,39996247403803E-02 
379	 0,018708579418649 
380	 2,66264908300408E-02 
381	 6,23314069634981E-02 
382	 3,73002739561624E-02 
383	 3,14538976442229E-03 
384	 1,40877333206536E-02 
385	 0,015537925368055 
386	 7,50508946188994E-03 
387	 1,81801151146323E-02 
388	 1,90102931694461E-02 
389	 6,35467805396054E-03 
390	 2,47305876667686E-02 
391	 4,38490675895657E-02 
392	 0,027619385158129 
393	 2,42404842276801E-02 
394	 0,036352741436133 
395	 3,86779018912687E-02 
396	 3,34863953382256E-02 
397	 2,36407102327649E-02 
398	 2,11087680827324E-02 
399	 2,30213474376899E-02 
400	 2,26394070834897E-02 
401	 2,61918489690566E-02 
402	 3,22912628757533E-02 
403	 3,11989315068548E-02 
404	 3,02171535204854E-02 
405	 3,35551797033865E-02 
406	 2,72326243225977E-02 
407	 2,20485669863339E-02 
408	 4,46693023466159E-02 
409	 5,10198492751861E-02 
410	 0,034012636030296 
411	 2,72990943006779E-02 
412	 2,83156725810316E-02 
413	 3,23555289846773E-02 
414	 3,26371318312648E-02 
415	 3,11878492176076E-02 
416	 3,71715351136902E-02 
417	 4,22216037149206E-02 
418	 4,29763242607061E-02 
419	 4,14374877530851E-02 
420	 3,88409295548524E-02 
421	 3,64245351706499E-02 
422	 3,36126886519054E-02 
423	 3,10067229202981E-02 
424	 0,030322606549778 
425	 3,11573657197143E-02 
426	 0,032836199315616 
427	 3,17470157165384E-02 
428	 3,12010743234495E-02 
429	 3,86547342288755E-02 
430	 3,92081857513765E-02 
431	 3,18647223765712E-02 
432	 3,22811240630494E-02 
433	 3,49065218760403E-02 
434	 3,43370885955017E-02 
435	 3,26927668556871E-02 
436	 3,18311693176528E-02 
437	 3,59244543218106E-02 
438	 3,84975259289316E-02 
439	 3,75655085809962E-02 
440	 3,90526994358518E-02 
441	 4,06218562440322E-02 
442	 0,038761245192832 
443	 0,035716710248008 
444	 3,34675020080321E-02 
445	 3,65755964616415E-02 
446	 3,90526107994872E-02 
447	 3,74257422521095E-02 
448	 3,67324904433738E-02 
449	 3,68455169968511E-02 
450	 3,61469988387209E-02 
451	 3,61492070648051E-02 
452	 3,70852958123612E-02 
453	 3,80368568534506E-02 
454	 3,82093249805606E-02 
455	 3,70772300983813E-02 
456	 3,75381169816556E-02 
457	 3,92425027081306E-02 
458	 4,01536237962927E-02 
459	 3,87621084135269E-02 
460	 3,51783035151516E-02 
461	 3,44150099626364E-02 
462	 3,62242394490569E-02 
463	 3,95282145188607E-02 
464	 4,15709342668112E-02 
465	 4,21515018368694E-02 
466	 4,42275114625643E-02 
467	 4,37246017577145E-02 
