Wavelength	CAMFROU00227.asd
325	-2,22453907528752E-02 
326	-2,41385043490436E-02 
327	 9,11650891121487E-03 
328	 7,73560974674688E-02 
329	 0,153792443779643 
330	 0,152685306082809 
331	 1,82112700916115E-02 
332	 3,35396784455335E-02 
333	 0,155860494499982 
334	 0,158910684737713 
335	 0,073870517660224 
336	-3,56931030514416E-02 
337	 6,42016247383658E-02 
338	 0,165730148140203 
339	 0,122432621981765 
340	 6,48485901221701E-02 
341	 2,18400927807184E-02 
342	 4,23338791691804E-02 
343	 1,82056225065204E-02 
344	-4,97582027559432E-02 
345	 5,17363910152648E-02 
346	 0,143489999154921 
347	 0,111014782959839 
348	 6,49625932587332E-02 
349	 3,07656323093716E-02 
350	 3,47037494081833E-02 
351	 0,046543407858529 
352	 5,71036257404896E-02 
353	 8,73006478631852E-02 
354	 9,77306291608354E-02 
355	 5,20232441477695E-02 
356	 1,30903073646845E-02 
357	-1,31181767261334E-04 
358	 2,87717725185546E-02 
359	 0,059860870717091 
360	 0,065413100658524 
361	 4,76992281525095E-02 
362	 3,12275448020693E-02 
363	 5,27248687112623E-02 
364	 0,05697357931102 
365	 4,08355526975815E-02 
366	 4,20595948730634E-02 
367	 3,78520314426892E-02 
368	 1,75672685654726E-02 
369	 0,027781595492043 
370	 4,93290159563885E-02 
371	 4,77947697049883E-02 
372	 3,23554615780726E-02 
373	 1,49950473650237E-02 
374	 3,71667270707437E-02 
375	 5,19501941848968E-02 
376	 2,46677210419128E-02 
377	 2,54618116683815E-02 
378	 3,87168031047133E-02 
379	 7,81781026425141E-03 
380	 1,92729845636942E-03 
381	 3,24229802477267E-02 
382	 3,08926973413416E-02 
383	 2,63285958201212E-02 
384	 4,58344634944231E-02 
385	 4,24356766724359E-02 
386	 0,021821173580329 
387	 1,91479404146018E-02 
388	 2,84422032754979E-02 
389	 4,30683793455618E-02 
390	 4,76777329342732E-02 
391	 4,07513857199239E-02 
392	 2,23864299965935E-02 
393	 1,09299675385865E-02 
394	 1,02042681272614E-02 
395	 1,88732008679814E-02 
396	 2,64781580421032E-02 
397	 2,71171287115445E-02 
398	 2,34296602095903E-02 
399	 1,95245601339305E-02 
400	 2,09652966423868E-02 
401	 2,18995034468863E-02 
402	 2,17161960144076E-02 
403	 2,38290639210835E-02 
404	 2,63052727992938E-02 
405	 2,78512614073887E-02 
406	 2,95092101471116E-02 
407	 2,97087831958138E-02 
408	 0,02464954091989 
409	 2,28633121868352E-02 
410	 2,49742403653089E-02 
411	 2,13910083320156E-02 
412	 1,74036684203043E-02 
413	 1,84139966916119E-02 
414	 2,09680359261684E-02 
415	 2,26884888651919E-02 
416	 1,87980162949677E-02 
417	 1,97299399141549E-02 
418	 2,71168480988925E-02 
419	 0,023657556245886 
420	 0,017454758877042 
421	 2,05868460984416E-02 
422	 2,83757023659988E-02 
423	 3,49520992217408E-02 
424	 2,51404179566061E-02 
425	 1,64053941255679E-02 
426	 1,87814312385122E-02 
427	 1,83273316831718E-02 
428	 1,61072318680423E-02 
429	 1,71684779167614E-02 
430	 1,90846378850085E-02 
431	 0,021015504352259 
432	 2,30102260835107E-02 
433	 2,37045111944819E-02 
434	 2,21237139990973E-02 
435	 2,28100621786968E-02 
436	 2,40162277913523E-02 
437	 1,86554657117675E-02 
438	 1,53666364505674E-02 
439	 1,71289253672198E-02 
440	 1,87264357891719E-02 
441	 0,019185839911655 
442	 1,79134275007681E-02 
443	 2,01950681110028E-02 
444	 2,42044780036954E-02 
445	 1,88658859724977E-02 
446	 1,65987054866478E-02 
447	 2,36504043417107E-02 
448	 2,17775561416361E-02 
449	 1,50428861184413E-02 
450	 0,015249281651672 
451	 1,85696274448387E-02 
452	 2,26399636942313E-02 
453	 0,022305373996979 
454	 1,93792675774516E-02 
455	 1,62047503706557E-02 
456	 1,99756055629494E-02 
457	 2,68462888273502E-02 
458	 0,023040357920501 
459	 0,019793223472496 
460	 2,10689990191734E-02 
461	 1,94936692842368E-02 
462	 1,65669793980407E-02 
463	 1,50617113479817E-02 
464	 1,75042947710677E-02 
465	 2,27102734396933E-02 
466	 2,48305958626818E-02 
467	 2,46781353370013E-02 
468	 2,30741039337023E-02 
469	 2,26057127663258E-02 
470	 2,23844689662241E-02 
471	 1,95739505303013E-02 
472	 1,78110151536603E-02 
473	 1,84321352682031E-02 
474	 2,13267959910384E-02 
475	 2,44704863945555E-02 
476	 2,58517548962099E-02 
477	 2,42644697224775E-02 
478	 2,11280132831929E-02 
479	 2,05975813305405E-02 
480	 2,16985235840008E-02 
481	 2,35631113736598E-02 
482	 2,34110906462522E-02 
483	 2,23580154945032E-02 
484	 2,25077239794961E-02 
485	 2,28514794325516E-02 
486	 2,26450162999792E-02 
487	 1,96311930553975E-02 
488	 1,85368791906652E-02 
489	 2,23225374676947E-02 
490	 2,24039833926708E-02 
491	 2,00072654552664E-02 
492	 2,11104489051118E-02 
493	 2,30210715863549E-02 
494	 2,44863126333744E-02 
495	 2,39037780387191E-02 
496	 2,22928984705088E-02 
497	 0,020984231639931 
498	 2,14112907351676E-02 
499	 2,27844338615158E-02 
500	 2,14466001145784E-02 
501	 2,06981346403297E-02 
502	 2,21209174049648E-02 
503	 2,24346395578093E-02 
504	 0,021897970712609 
505	 2,17040865982025E-02 
506	 2,14147326675956E-02 
507	 2,12693325042762E-02 
508	 2,29335040276063E-02 
509	 2,35185896038503E-02 
510	 2,06633997532842E-02 
511	 2,00633115587944E-02 
512	 2,16394117246641E-02 
513	 0,022188144072166 
514	 2,30123369208335E-02 
515	 2,42491821552734E-02 
516	 0,023493335750719 
517	 2,25681974221622E-02 
518	 2,43079801566545E-02 
519	 2,50278669883977E-02 
520	 2,42076921416497E-02 
521	 2,35140000120684E-02 
522	 0,023487616559375 
523	 2,43899623028955E-02 
524	 2,48044491801105E-02 
525	 2,46015645841769E-02 
526	 2,40100770428126E-02 
527	 2,34654368865234E-02 
528	 2,33993018977266E-02 
529	 2,49780740031331E-02 
530	 0,026415509446133 
531	 2,56453134938023E-02 
532	 0,025323712590518 
533	 0,025651955183487 
534	 2,51966763202492E-02 
535	 2,47927360986351E-02 
536	 2,48706072566183E-02 
537	 2,46455633229145E-02 
538	 2,43755917433937E-02 
539	 2,47516270340203E-02 
540	 0,024905021597847 
541	 2,46041558639387E-02 
542	 2,40295820698089E-02 
543	 0,023965430599819 
544	 2,50805735473393E-02 
545	 2,55388004167593E-02 
546	 2,52713992412828E-02 
547	 2,52831383130856E-02 
548	 2,49504108229793E-02 
549	 2,42660638484644E-02 
550	 0,02524482478199 
551	 0,026574644989822 
552	 2,58764180271568E-02 
553	 2,56992454798685E-02 
554	 2,63864537193869E-02 
555	 2,63182262329106E-02 
556	 2,58749600410787E-02 
557	 0,025466775923456 
558	 2,58643682200078E-02 
559	 2,64691011536917E-02 
560	 2,52813213407263E-02 
561	 2,47471980882869E-02 
562	 2,55658470226552E-02 
563	 2,54842726223781E-02 
564	 2,48878138116477E-02 
565	 2,45429108093506E-02 
566	 0,024837367195287 
567	 2,55146840554551E-02 
568	 2,52304724142552E-02 
569	 0,024921283058021 
570	 2,52502774802099E-02 
571	 2,59178429184986E-02 
572	 2,64891839817762E-02 
573	 2,60145080384751E-02 
574	 2,63089559009703E-02 
575	 2,77212812421486E-02 
576	 2,84277301169694E-02 
577	 0,028578791802203 
578	 2,85180164743379E-02 
579	 2,92357027330781E-02 
580	 3,03492476130046E-02 
581	 2,98281915620625E-02 
582	 2,95017158840685E-02 
583	 3,03032274305745E-02 
584	 3,06100774358589E-02 
585	 3,08524759020942E-02 
586	 3,22385716982393E-02 
587	 3,27023435624257E-02 
588	 3,20125181513626E-02 
589	 3,21797574892704E-02 
590	 0,032516644797486 
591	 3,23650981006089E-02 
592	 3,32560433336908E-02 
593	 3,45669806700786E-02 
594	 3,38295596898965E-02 
595	 0,032966739062525 
596	 3,29597189484417E-02 
597	 3,38328566608279E-02 
598	 3,48038781388523E-02 
599	 3,47381421679788E-02 
600	 3,44684695366184E-02 
601	 3,42239891803788E-02 
602	 3,39752600938121E-02 
