Wavelength	GRA-BER00537.asd
325	 0,194692035002338 
326	 0,162114717693371 
327	 0,20447714598777 
328	 0,333386032940028 
329	 0,297364625671955 
330	 0,227636905771981 
331	 0,253035012520654 
332	 0,113400855586282 
333	-0,063570119941664 
334	 1,82459453454788E-02 
335	 6,41296911701476E-02 
336	 2,46786735968411E-02 
337	 7,11341247689775E-03 
338	 1,17377488597307E-02 
339	 3,27264638313703E-02 
340	 2,41219118704686E-02 
341	 1,28818187591287E-02 
342	 0,078559382456391 
343	 8,88254024260808E-02 
344	 2,05630977245246E-02 
345	-1,49750638088831E-02 
346	-1,22651891768813E-02 
347	 2,13177032454141E-02 
348	 7,57092293525772E-02 
349	 0,120956742010912 
350	 8,79492188652742E-02 
351	 6,78423546417501E-02 
352	 0,091991942839894 
353	 0,113560416337585 
354	 0,110709964656729 
355	 0,059965463478779 
356	 2,62183932834663E-02 
357	 0,026794153920089 
358	 5,63575052428665E-02 
359	 7,06852948957229E-02 
360	 6,23786126217441E-02 
361	 8,50448243192941E-02 
362	 0,104624417169812 
363	 6,65591293855407E-02 
364	 3,68827589623157E-02 
365	 2,99874073990039E-02 
366	 4,11279114795075E-02 
367	 6,59140977123787E-02 
368	 9,69395662696568E-02 
369	 0,113934386685595 
370	 0,110572500401396 
371	 8,06168748732319E-02 
372	 5,56192844914109E-02 
373	 4,68017887058161E-02 
374	 4,23177434128994E-02 
375	 4,54146475223989E-02 
376	 5,65732892426839E-02 
377	 4,60678208456262E-02 
378	 3,26357757053729E-02 
379	 6,97585514299411E-02 
380	 7,58689283427206E-02 
381	 4,30193571271726E-02 
382	 5,81583630808481E-02 
383	 7,92761139590891E-02 
384	 6,44338478393096E-02 
385	 5,36246894317442E-02 
386	 5,23808635137959E-02 
387	 0,051836352878567 
388	 5,91463973776145E-02 
389	 7,06348342584256E-02 
390	 5,94623859147801E-02 
391	 4,46803234942921E-02 
392	 5,13767179943712E-02 
393	 5,13827737220997E-02 
394	 4,42199780207619E-02 
395	 4,75063641217054E-02 
396	 5,48288580110367E-02 
397	 6,14108011577068E-02 
398	 0,057220494379317 
399	 5,31510309723399E-02 
400	 6,68433024185462E-02 
401	 7,01792787205926E-02 
402	 6,16461232813101E-02 
403	 6,29476844120471E-02 
404	 6,49061861789559E-02 
405	 0,061493917428958 
406	 6,08605926825396E-02 
407	 6,17527248311063E-02 
408	 5,88502415711674E-02 
409	 6,07344015994432E-02 
410	 6,71509014443628E-02 
411	 6,69425915352136E-02 
412	 5,98824279491049E-02 
413	 4,69076583609965E-02 
414	 4,42852132013958E-02 
415	 5,00050766303999E-02 
416	 4,93483394936541E-02 
417	 5,51477041299407E-02 
418	 6,79689657651114E-02 
419	 6,20913004175851E-02 
420	 0,05145333331985 
421	 5,65105918846359E-02 
422	 5,90377781500804E-02 
423	 5,72421320865292E-02 
424	 0,059061226710557 
425	 6,19198833972498E-02 
426	 6,40239950708491E-02 
427	 6,42007162056881E-02 
428	 6,28161347143964E-02 
429	 6,07096829772571E-02 
430	 5,88897064744165E-02 
431	 5,83245034878097E-02 
432	 6,14905977267222E-02 
433	 6,32001135015626E-02 
434	 5,95016543199916E-02 
435	 6,19240569110109E-02 
436	 6,75951615151888E-02 
437	 6,36420931118341E-02 
438	 6,06398195451899E-02 
439	 6,23587703894285E-02 
440	 6,45093997689887E-02 
441	 6,58506853048029E-02 
442	 6,53970413383182E-02 
443	 6,51827767270152E-02 
444	 6,51816137670868E-02 
445	 6,25950475687416E-02 
446	 0,064003912277506 
447	 7,20086208942327E-02 
448	 7,14591523084986E-02 
449	 0,066658971674826 
450	 6,96952284257671E-02 
451	 7,02514208467375E-02 
452	 6,69268448757602E-02 
453	 6,76363163006139E-02 
454	 7,02617403730356E-02 
455	 7,23969418347623E-02 
456	 7,21138574778474E-02 
457	 7,09997170831258E-02 
458	 7,46265544912769E-02 
459	 7,70018677709671E-02 
460	 7,61285061907121E-02 
461	 7,71719999080696E-02 
462	 7,76046142879033E-02 
463	 7,34469522591873E-02 
464	 0,071720652226136 
465	 7,28987695962746E-02 
466	 7,14588802144823E-02 
467	 0,071237786657779 
468	 7,42424971963597E-02 
469	 7,46100555882831E-02 
470	 7,28828693761823E-02 
471	 0,07148027373704 
472	 7,25785289930267E-02 
473	 7,58776727026123E-02 
474	 7,59826149449873E-02 
475	 7,46478600219357E-02 
476	 7,39571144419213E-02 
477	 7,47586067443609E-02 
478	 7,63788460178811E-02 
479	 7,63361795900657E-02 
480	 7,64234392547906E-02 
481	 7,73934462814475E-02 
482	 7,83827717974747E-02 
483	 7,92523912478264E-02 
484	 8,00261405199649E-02 
485	 7,88986631600736E-02 
486	 7,66616524345825E-02 
487	 7,80346661265156E-02 
488	 7,99694456045291E-02 
489	 8,01003599231088E-02 
490	 7,92665678290948E-02 
491	 7,87216936493376E-02 
492	 8,12574131623467E-02 
493	 8,28107562202417E-02 
494	 8,21283920615634E-02 
495	 0,080772027802843 
496	 8,02655557536301E-02 
497	 8,20963943663478E-02 
498	 8,39681460213931E-02 
499	 8,50814281388675E-02 
500	 8,46150211732749E-02 
501	 8,52276757850825E-02 
502	 8,78789829792974E-02 
503	 8,70971616530649E-02 
504	 8,50408103433926E-02 
505	 8,68225939181897E-02 
506	 8,65503377750467E-02 
507	 8,38927113820649E-02 
508	 8,49194699707745E-02 
509	 0,087530133040367 
510	 8,94970048291649E-02 
511	 8,97576900838959E-02 
512	 8,87216835329988E-02 
513	 8,79744693506874E-02 
514	 8,78631788780647E-02 
515	 8,84806935000682E-02 
516	 8,87477102901986E-02 
517	 8,91495038421454E-02 
518	 0,090543150452666 
519	 9,12436629611532E-02 
520	 9,10790126259191E-02 
521	 9,09760639502726E-02 
522	 9,16847105387097E-02 
523	 9,35644107432274E-02 
524	 0,094593893764041 
525	 9,46561692595558E-02 
526	 9,41582117648068E-02 
527	 9,41826129809784E-02 
528	 9,49549179956594E-02 
529	 9,51378534877778E-02 
530	 9,49992520567188E-02 
531	 9,49681570709826E-02 
532	 9,56234277851272E-02 
533	 9,66915535562327E-02 
534	 9,69053822326559E-02 
535	 9,69532028080884E-02 
536	 9,72806869875328E-02 
537	 9,79806795277062E-02 
538	 9,88641250541057E-02 
539	 9,96463356017653E-02 
540	 9,96947418568193E-02 
541	 9,92006153749589E-02 
542	 0,100065898938073 
543	 0,101007980794749 
544	 0,100764924609617 
545	 0,101404587935429 
546	 0,102676421461724 
547	 0,102733610016292 
548	 0,102603577350632 
549	 0,102865212520636 
550	 0,103960419524242 
551	 0,104994482481379 
552	 0,104487464318004 
553	 0,104729335810944 
554	 0,105960171048891 
555	 0,106392039153643 
556	 0,106420902966204 
557	 0,106408416921254 
558	 0,106101256731117 
559	 0,105845205731039 
560	 0,106442254573006 
561	 0,107680091380527 
562	 0,109260038514941 
563	 0,110157814992606 
564	 0,110312911322198 
565	 0,109796558973423 
566	 0,110052831875077 
567	 0,110833111510024 
568	 0,109624241785383 
569	 0,108801485996764 
570	 0,109932916499026 
571	 0,11101589979664 
572	 0,111605417465111 
573	 0,111445845512436 
574	 0,111439720032909 
575	 0,111904300559726 
576	 0,112475974642925 
577	 0,113010119376908 
578	 0,113374960070187 
579	 0,113700758493003 
