Wavelength	GRA-VAN00549.asd
325	 0,113792218380566 
326	 0,245787630078495 
327	 0,284122356389489 
328	 0,196385842791519 
329	 0,374632101725066 
330	 0,608478242782261 
331	 0,457748644228755 
332	 0,387769374280831 
333	 0,350797266514806 
334	 0,265075426268979 
335	 0,235479677237392 
336	 0,28766133945539 
337	 0,305266972475368 
338	 0,260434500265659 
339	 0,119349433218334 
340	 0,106948821959343 
341	 0,190242311600428 
342	 0,242615754819261 
343	 0,217475507943016 
344	 0,133402800203119 
345	 9,22900321626779E-02 
346	 0,119089508391078 
347	 0,230891231807337 
348	 0,206683481350633 
349	 9,36167019001038E-02 
350	 0,123838847772828 
351	 0,17754110947296 
352	 0,197535281587006 
353	 0,191955608825812 
354	 0,1809659509963 
355	 0,186241618369169 
356	 0,186797036638663 
357	 0,17933453081266 
358	 0,162335851765844 
359	 0,155750486302534 
360	 0,171364426384159 
361	 0,210383116705384 
362	 0,236102940966705 
363	 0,196477132921439 
364	 0,18773408292026 
365	 0,218263516985393 
366	 0,224674576461135 
367	 0,208559339223762 
368	 0,178979916070654 
369	 0,194406225149837 
370	 0,220774584419935 
371	 0,181708489082653 
372	 0,179049850649029 
373	 0,219725934584372 
374	 0,20486554963858 
375	 0,184560068004391 
376	 0,19807168748807 
377	 0,198166246369408 
378	 0,191377613520001 
379	 0,209744611325933 
380	 0,209572474289069 
381	 0,187282255176879 
382	 0,192075797069675 
383	 0,200304053029183 
384	 0,1896735528637 
385	 0,197731023541954 
386	 0,214402602520188 
387	 0,199320269352001 
388	 0,184278620320358 
389	 0,183881258605057 
390	 0,19273532521191 
391	 0,201306188058882 
392	 0,199639437733997 
393	 0,19144815151116 
394	 0,183917840777929 
395	 0,19579946448993 
396	 0,202221103809777 
397	 0,193754508152729 
398	 0,201639356703543 
399	 0,210823784435141 
400	 0,194036232584893 
401	 0,189584598903607 
402	 0,200290427857121 
403	 0,199869479115122 
404	 0,190458737791409 
405	 0,176510117605755 
406	 0,184580874417055 
407	 0,204434725878315 
408	 0,21230903161571 
409	 0,212892833932711 
410	 0,20809648229151 
411	 0,203682236295746 
412	 0,198193077113658 
413	 0,190676754345387 
414	 0,19290196052002 
415	 0,198745648304556 
416	 0,186424158309625 
417	 0,180855319885697 
418	 0,190291600952036 
419	 0,196575006081013 
420	 0,199851199464396 
421	 0,202804310926226 
422	 0,200848190137692 
423	 0,195098116317431 
424	 0,19152327308889 
425	 0,190833585563366 
426	 0,193315630816319 
427	 0,198064995977488 
428	 0,201395910269533 
429	 0,19743424307836 
430	 0,193797944129829 
431	 0,192417467710512 
432	 0,189681842349294 
433	 0,190571357032712 
434	 0,198520559450852 
435	 0,197979646754019 
436	 0,191744625971471 
437	 0,194787935368001 
438	 0,196640687810063 
439	 0,194084174138837 
440	 0,193195547400175 
