Wavelength	AV0200134.asd
325	 1,78571915001633E-02 
326	 2,07297003403291E-02 
327	 2,23174321949251E-02 
328	 2,14604459433414E-02 
329	 1,95129034866146E-02 
330	 1,88180690941067E-02 
331	 2,06536953188691E-02 
332	 1,96096719390192E-02 
333	 1,73175392849034E-02 
334	 1,90059617253604E-02 
335	 1,98407547666374E-02 
336	 1,90360560985538E-02 
337	 1,98473370059532E-02 
338	 2,12333566713881E-02 
339	 2,20449778037953E-02 
340	 2,14965511708652E-02 
341	 2,05617010045169E-02 
342	 2,18857993363831E-02 
343	 2,24428260723638E-02 
344	 2,15113710239522E-02 
345	 2,07746168913708E-02 
346	 2,06422469084381E-02 
347	 2,13315443576084E-02 
348	 2,18304520617543E-02 
349	 2,19901537478861E-02 
350	 0,022031405913555 
351	 2,20138744562374E-02 
352	 2,18754255357851E-02 
353	 2,09052287302069E-02 
354	 2,03041163642957E-02 
355	 2,14698582402829E-02 
356	 2,28294626085955E-02 
357	 2,33237340853781E-02 
358	 2,08673789325594E-02 
359	 1,91038231617145E-02 
360	 1,98261165503342E-02 
361	 2,11161609852763E-02 
362	 2,19407441091497E-02 
363	 2,12397109109927E-02 
364	 2,08619361839008E-02 
365	 0,021023027098014 
366	 2,06337099160709E-02 
367	 2,07839980875394E-02 
368	 2,20096001663138E-02 
369	 2,26507641951938E-02 
370	 0,022621570156616 
371	 2,22305475769936E-02 
372	 2,16600309811275E-02 
373	 0,02124181539085 
374	 2,19101709045436E-02 
375	 2,23944059081096E-02 
376	 2,17055543864229E-02 
377	 2,17657392890579E-02 
378	 2,24527612352714E-02 
379	 2,26996420432513E-02 
380	 2,26319811716698E-02 
381	 0,022308223261553 
382	 2,18925891051785E-02 
383	 2,18677673343867E-02 
384	 2,26478669269317E-02 
385	 2,22609028617302E-02 
386	 2,13192046681154E-02 
387	 2,26029305271708E-02 
388	 2,37606402352292E-02 
389	 2,38076218829911E-02 
390	 2,30177193925525E-02 
391	 2,22756059999586E-02 
392	 2,25750974150183E-02 
393	 2,32788483968378E-02 
394	 2,38450149564465E-02 
395	 2,31728137006312E-02 
396	 2,28922918906738E-02 
397	 2,35803068758895E-02 
398	 2,32467275808045E-02 
399	 2,27064754965251E-02 
400	 2,32713093807013E-02 
401	 2,34899999720814E-02 
402	 2,32738724185943E-02 
403	 2,35113691364649E-02 
404	 2,36260390576192E-02 
405	 2,32988713137249E-02 
406	 2,36325449402695E-02 
407	 2,42787367581764E-02 
408	 2,42343157908395E-02 
409	 2,38407060207162E-02 
410	 2,33768590467828E-02 
411	 2,36107485353369E-02 
412	 2,39240810305494E-02 
413	 2,37167713514543E-02 
414	 2,35987831774766E-02 
415	 2,36004327383508E-02 
416	 2,34902110904375E-02 
417	 2,33676748674211E-02 
418	 2,33008343378477E-02 
419	 2,33710625329037E-02 
420	 2,36688601080967E-02 
421	 0,024304421120613 
422	 2,45501287302555E-02 
423	 2,43045047135475E-02 
424	 2,38191167233931E-02 
425	 2,38217458543352E-02 
426	 0,024656257552071 
427	 2,46301479396383E-02 
428	 0,024114285641507 
429	 2,43228945391339E-02 
430	 2,46184651201432E-02 
431	 2,47855120202684E-02 
432	 2,47262647355163E-02 
433	 2,47578816119607E-02 
434	 2,51209962432904E-02 
435	 2,51176838112181E-02 
436	 2,48847795357196E-02 
437	 2,50930698521986E-02 
438	 2,51854600708372E-02 
439	 2,50005391468838E-02 
440	 2,49617939143287E-02 
441	 2,50501418222602E-02 
442	 2,51863918134428E-02 
443	 2,55720587764785E-02 
444	 2,60338963999202E-02 
445	 2,58550219721991E-02 
446	 2,57825904519337E-02 
447	 2,62146229431944E-02 
448	 2,62439444598838E-02 
449	 2,60342721542061E-02 
450	 2,61185604289875E-02 
451	 2,62892838870697E-02 
452	 2,64714726060347E-02 
453	 0,026605517191516 
454	 2,66438035814628E-02 
455	 2,65562644426315E-02 
456	 2,65284647974935E-02 
457	 0,026645810237412 
458	 2,70833600339282E-02 
459	 2,72003838661317E-02 
460	 2,67939440252473E-02 
461	 2,66357253283136E-02 
462	 2,66809278162453E-02 
463	 2,67503995816063E-02 
464	 0,026774582830216 
465	 2,68015077961618E-02 
466	 2,71526945776851E-02 
467	 2,73259564934981E-02 
468	 2,70569250624475E-02 
469	 2,74788530832668E-02 
470	 2,81245466038793E-02 
471	 2,76573106871449E-02 
472	 2,73781138510021E-02 
473	 2,75948253854526E-02 
474	 0,027515213004603 
475	 2,74250281275904E-02 
476	 2,76452668056297E-02 
477	 2,78680215448294E-02 
478	 2,80235636919502E-02 
479	 2,81083724735245E-02 
480	 2,82294160128237E-02 
481	 2,84076825882347E-02 
482	 2,83982733949777E-02 
483	 2,82484977163002E-02 
484	 2,80722221612978E-02 
485	 2,79561892517643E-02 
486	 2,79526023210762E-02 
487	 0,028103112086272 
488	 2,82316964089233E-02 
489	 2,82079195694961E-02 
490	 2,82332670667274E-02 
491	 2,82446750443731E-02 
492	 2,79783538334177E-02 
493	 0,027891594161447 
494	 2,81145061496585E-02 
495	 2,83350113984406E-02 
496	 2,85334314801758E-02 
497	 2,87151069621572E-02 
498	 0,028537909412064 
499	 2,81847340260188E-02 
500	 2,85853994905705E-02 
501	 2,86427493039996E-02 
502	 2,78828025538104E-02 
503	 2,82052212878509E-02 
504	 0,029111893633228 
505	 2,92810811876405E-02 
506	 2,92456336816969E-02 
507	 0,029194787387963 
508	 2,92705880653572E-02 
509	 2,95966309092384E-02 
510	 3,02224843855719E-02 
511	 3,01057949663884E-02 
512	 2,95205258445628E-02 
513	 2,97705759184081E-02 
514	 3,01798559072663E-02 
515	 3,04312526687573E-02 
516	 3,05975960235307E-02 
517	 3,06090788273962E-02 
518	 3,03590046398858E-02 
519	 3,04667176066312E-02 
520	 3,08671535281606E-02 
521	 0,030651456307214 
522	 3,05471066417533E-02 
523	 3,10534743578872E-02 
524	 3,15827978221281E-02 
525	 3,18473784255726E-02 
526	 3,13981253520811E-02 
