Wavelength	BEL100169.asd
325	 6,77135809331897E-03 
326	 6,58653529867167E-03 
327	 8,69708591080801E-03 
328	 1,12756658274803E-02 
329	 0,011943978151461 
330	 1,12851979297305E-02 
331	 1,00541196635118E-02 
332	 1,08269286290694E-02 
333	 0,012591519173602 
334	 1,27133959683351E-02 
335	 1,07677502092702E-02 
336	 8,1735979869926E-03 
337	 1,18747370110575E-02 
338	 1,61010547804606E-02 
339	 0,015726136775917 
340	 1,41886896145555E-02 
341	 1,25422809845168E-02 
342	 1,17985541461762E-02 
343	 1,05869497340582E-02 
344	 8,94504887294405E-03 
345	 9,11796742421064E-03 
346	 1,07774087975826E-02 
347	 1,32705187149344E-02 
348	 1,26815844365449E-02 
349	 1,04702324165755E-02 
350	 1,21038792654335E-02 
351	 1,34332281831251E-02 
352	 1,28213197756255E-02 
353	 0,010705395401885 
354	 9,35963199830539E-03 
355	 1,12677182629913E-02 
356	 1,24310572977018E-02 
357	 1,22505680293069E-02 
358	 1,18503508691902E-02 
359	 1,17608895673372E-02 
360	 1,20268774828286E-02 
361	 1,04231391655323E-02 
362	 9,28194617736986E-03 
363	 1,20462505606434E-02 
364	 0,01289113688993 
365	 1,14239237389446E-02 
366	 1,13658183441104E-02 
367	 0,011478440017508 
368	 1,10652749369564E-02 
369	 1,12188102329794E-02 
370	 1,14369288184224E-02 
371	 1,03933154912666E-02 
372	 1,11423672170377E-02 
373	 1,36561019674466E-02 
374	 1,36707644219461E-02 
375	 1,23005177767307E-02 
376	 1,08398308715233E-02 
377	 1,17220087469767E-02 
378	 1,36688595870531E-02 
379	 1,27995396991098E-02 
380	 1,11451545057762E-02 
381	 9,72289832033995E-03 
382	 1,00819694955134E-02 
383	 1,07966980096231E-02 
384	 1,02576981564125E-02 
385	 9,73927355351956E-03 
386	 9,89573246708016E-03 
387	 1,18631841573674E-02 
388	 0,013095249376052 
389	 1,25747437696847E-02 
390	 1,08899379363766E-02 
391	 9,97833631543803E-03 
392	 0,011980920932204 
393	 1,31667405370201E-02 
394	 1,26464233310409E-02 
395	 1,03393887090203E-02 
396	 1,00653898780893E-02 
397	 1,27688641233507E-02 
398	 1,23801974539662E-02 
399	 1,08601045383967E-02 
400	 1,14805695778137E-02 
401	 1,16470518522605E-02 
402	 1,11418960005037E-02 
403	 1,10817612292845E-02 
404	 1,17689374846915E-02 
405	 1,31484822345319E-02 
406	 1,23642962489671E-02 
407	 1,05492731405301E-02 
408	 1,09166036736317E-02 
409	 0,011264145556072 
410	 1,11006143709665E-02 
411	 1,14834704492153E-02 
412	 1,15836634837176E-02 
413	 1,06611154265925E-02 
414	 1,04290975835076E-02 
415	 1,10590720447089E-02 
416	 1,21997335314217E-02 
417	 1,29288984895048E-02 
418	 1,27343202453684E-02 
419	 1,14323859776169E-02 
420	 1,03188591831452E-02 
421	 1,10687433902081E-02 
422	 1,14651930410829E-02 
423	 1,12680121017053E-02 
424	 1,17505886614744E-02 
425	 1,21554250972486E-02 
426	 1,19965514216514E-02 
427	 1,17395339038868E-02 
428	 1,15221461051028E-02 
429	 1,14369868744111E-02 
430	 1,15729845098248E-02 
431	 1,18222705555465E-02 
432	 1,15823546396411E-02 
433	 1,14564490713431E-02 
434	 1,19246715614868E-02 
435	 1,19884669121903E-02 
436	 1,17015123781509E-02 
437	 0,011617116412078 
438	 1,16992849469304E-02 
439	 0,01189533542207 
440	 1,18499852568392E-02 
441	 1,17797608014311E-02 
442	 1,19959571234893E-02 
443	 1,22356096358964E-02 
444	 1,24029950989278E-02 
445	 0,012456964017143 
446	 1,22874539449789E-02 
447	 1,19190674809484E-02 
448	 1,21861683735771E-02 
449	 1,26467335569862E-02 
450	 1,22581718382042E-02 
451	 1,18215197841926E-02 
452	 1,16930093010051E-02 
453	 1,22523937980919E-02 
454	 0,012855151357778 
455	 1,28451139261242E-02 
456	 1,22621028609222E-02 
457	 1,15868684296057E-02 
458	 1,20004141559653E-02 
459	 1,28249748521195E-02 
460	 1,35699570774751E-02 
461	 1,32519133192002E-02 
462	 1,25189248949494E-02 
463	 1,24016568354446E-02 
464	 1,24820947361779E-02 
465	 1,26300315547649E-02 
466	 1,27424803950178E-02 
467	 0,012695221886783 
468	 1,24341977904756E-02 
469	 1,23143339465039E-02 
470	 1,23272098605602E-02 
471	 0,012305082735866 
472	 1,25300979807618E-02 
473	 0,012888249844484 
474	 1,23699865696625E-02 
475	 1,19197469031193E-02 
476	 1,25109020540223E-02 
477	 1,30440338723199E-02 
478	 1,31989891353041E-02 
479	 1,27624076667686E-02 
480	 1,23832492731888E-02 
481	 1,24048947042714E-02 
482	 1,26547145695043E-02 
483	 1,29155819487314E-02 
484	 0,012866834455959 
485	 1,30405542008685E-02 
486	 1,33865840970973E-02 
487	 1,31315818601742E-02 
488	 1,25344660811614E-02 
489	 1,18986646441782E-02 
