Wavelength	BEL100193.asd
325	 2,53274502310392E-03 
326	 9,07161441454145E-03 
327	 1,26495841337993E-02 
328	 1,02714204778632E-02 
329	 1,66274407203119E-02 
330	 0,020191436628062 
331	 1,31020321287969E-02 
332	 1,44242928000852E-02 
333	 2,05944203835316E-02 
334	 1,84595076279751E-02 
335	 1,44962992106728E-02 
336	 1,14026187887834E-02 
337	 1,18653512388628E-02 
338	 1,43725591937347E-02 
339	 1,71014669418145E-02 
340	 1,46541755159823E-02 
341	 1,03785026249469E-02 
342	 1,41904596914821E-02 
343	 1,68958018053257E-02 
344	 1,61947842923251E-02 
345	 0,016812486862941 
346	 1,76029397312968E-02 
347	 1,71562879513313E-02 
348	 1,45355285236038E-02 
349	 1,14451281003762E-02 
350	 1,20156874710398E-02 
351	 1,39657937451995E-02 
352	 1,58382739133175E-02 
353	 0,014888052567875 
354	 1,33168949345051E-02 
355	 1,39521980520669E-02 
356	 1,49354253681495E-02 
357	 1,55970829190468E-02 
358	 1,51905921679712E-02 
359	 1,48296646943032E-02 
360	 1,50019686917057E-02 
361	 1,47286550225123E-02 
362	 1,41870739148167E-02 
363	 1,37601187162718E-02 
364	 1,31883879383381E-02 
365	 1,26973133783839E-02 
366	 1,31589401305895E-02 
367	 1,38995142320256E-02 
368	 1,44081312265503E-02 
369	 0,014269043088751 
370	 1,39411536658316E-02 
371	 1,43863980687715E-02 
372	 1,48660595544508E-02 
373	 1,52214588047297E-02 
374	 1,59686586503029E-02 
375	 1,60901844088082E-02 
376	 1,48959966637323E-02 
377	 1,49104052341147E-02 
378	 1,55692185111034E-02 
379	 1,44028228930032E-02 
380	 1,39841667293525E-02 
381	 1,47671331310915E-02 
382	 1,42294519355939E-02 
383	 1,31621963702653E-02 
384	 1,26101952054673E-02 
385	 1,21478614419452E-02 
386	 1,21375359637079E-02 
387	 1,35767910461163E-02 
388	 1,54377072930684E-02 
389	 1,69106607441369E-02 
390	 1,63410446611208E-02 
391	 1,49450598947421E-02 
392	 1,43322873856495E-02 
393	 1,47635540760895E-02 
394	 1,54229340257362E-02 
395	 1,34608642981196E-02 
396	 1,29390826024742E-02 
397	 1,50922502887318E-02 
398	 1,48989229877328E-02 
399	 1,38042141024447E-02 
400	 1,42553405746524E-02 
401	 1,49407797540575E-02 
402	 1,54248602567541E-02 
403	 1,51950576608614E-02 
404	 1,50903573987818E-02 
405	 1,56264120382349E-02 
406	 1,57645882876622E-02 
407	 1,53868543795059E-02 
408	 1,45156892693856E-02 
409	 1,40523511954158E-02 
410	 1,42238944374239E-02 
411	 1,44624698563566E-02 
412	 1,47110638866916E-02 
413	 1,49459743992946E-02 
414	 1,51002820051539E-02 
415	 1,52270644397221E-02 
416	 1,55529246301222E-02 
417	 1,56432705047264E-02 
418	 1,53548691691775E-02 
419	 1,50945342170195E-02 
420	 0,014888181799712 
421	 1,47071890788859E-02 
422	 1,45362905118322E-02 
423	 1,44569126603738E-02 
424	 1,47371846176183E-02 
425	 0,015164735754311 
426	 0,015537812810307 
427	 1,54679796600777E-02 
428	 1,51282456202067E-02 
429	 1,49379915632416E-02 
430	 1,50535300622243E-02 
431	 1,53507021020959E-02 
432	 1,49683325246877E-02 
433	 1,46783157972712E-02 
434	 0,015127672728148 
435	 1,55397447937746E-02 
436	 1,57150988509989E-02 
437	 1,55401304638098E-02 
438	 1,52515864237309E-02 
439	 0,014998451106901 
440	 1,49103753052162E-02 
441	 1,49971717339537E-02 
442	 1,52435221705648E-02 
443	 1,56961160907982E-02 
444	 0,016168011311941 
445	 1,61334185343465E-02 
446	 1,57600489760493E-02 
447	 1,52503795242335E-02 
448	 1,52712350722658E-02 
449	 0,015674552728469 
450	 1,60426693462009E-02 
451	 1,59614094413246E-02 
452	 1,54892511164754E-02 
453	 1,56960884776971E-02 
454	 1,60230410053254E-02 
455	 1,58881244463197E-02 
456	 0,015613836996332 
457	 1,54988809099778E-02 
458	 1,61897355079108E-02 
459	 1,68481146606676E-02 
460	 0,017035654447218 
461	 1,66810440699974E-02 
462	 1,62509475482346E-02 
463	 0,016388174537039 
464	 1,65436307630401E-02 
465	 1,65712216968061E-02 
466	 1,64975179993598E-02 
467	 1,64317178246203E-02 
468	 1,64378919662612E-02 
469	 1,63011379862156E-02 
470	 1,61542797045849E-02 
471	 1,63256056521142E-02 
472	 1,65762899958422E-02 
473	 1,67182307344951E-02 
474	 1,62391626754161E-02 
475	 1,59619489177688E-02 
476	 1,66892329545066E-02 
477	 1,69031854573004E-02 
478	 1,65434632470715E-02 
479	 1,63553967396327E-02 
480	 1,63901390468948E-02 
481	 1,66209550704784E-02 
482	 0,016434019384302 
483	 1,61935158276066E-02 
484	 1,65944819273074E-02 
485	 1,69946937541102E-02 
486	 1,71438352405706E-02 
487	 1,69365384857071E-02 
488	 1,65766888773496E-02 
489	 0,016291709846898 
490	 1,67104021054385E-02 
491	 1,72932040280163E-02 
492	 1,64534890359686E-02 
493	 1,62236500739658E-02 
494	 1,70531761240274E-02 
495	 1,70867269271909E-02 
496	 1,67845749621638E-02 
497	 1,68481386897726E-02 
498	 1,71480063453651E-02 
499	 1,74706201962501E-02 
500	 1,72246505746125E-02 
501	 1,67777583307796E-02 
502	 1,64281552733233E-02 
503	 1,64974718318853E-02 
504	 1,69372056337625E-02 
505	 0,017631591686228 
506	 1,78184148364311E-02 
507	 1,74027602946182E-02 
508	 1,71102725059371E-02 
509	 1,72195580669202E-02 
510	 1,79052300231619E-02 
511	 1,82654417125994E-02 
512	 1,81925934559278E-02 
513	 1,79318526973532E-02 
514	 1,76743246476038E-02 
515	 1,75761603040196E-02 
516	 1,77759206013787E-02 
517	 1,81328554040277E-02 
518	 0,018425336375281 
519	 1,84908893252524E-02 
520	 1,83250030138652E-02 
521	 1,80617850751752E-02 
522	 1,79308698298196E-02 
523	 1,80828726204252E-02 
524	 1,82212180599634E-02 
525	 1,83498628855738E-02 
526	 1,86539967870568E-02 
527	 1,86878917540958E-02 
528	 1,84194539015217E-02 
529	 1,85838021748013E-02 
530	 1,89444259891247E-02 
531	 1,91649375330414E-02 
532	 1,89264040465269E-02 
533	 1,84199257722818E-02 
534	 1,84650600955349E-02 
535	 1,88302372988541E-02 
536	 1,92935428579384E-02 
537	 1,92170015530234E-02 
538	 1,89007424027633E-02 
539	 1,91157755112319E-02 
540	 1,93049003047626E-02 
541	 1,92818124931762E-02 
542	 1,90599880191566E-02 
543	 0,018827907302266 
