Wavelength	OSM-GIL00095.asd
325	 0,21462412624683 
326	 0,149338843163267 
327	 0,146882708386953 
328	 0,201551950265917 
329	 0,139857600590281 
330	 4,85213301326965E-02 
331	 7,96753619758346E-02 
332	 0,142672870852152 
333	 0,185517792546479 
334	 0,179369598004801 
335	 0,110008515243172 
336	 1,24535940430273E-02 
337	 1,34703105486479E-02 
338	 6,08653330214768E-02 
339	 0,111580743972222 
340	 9,08513039406106E-02 
341	 3,98448669159746E-02 
342	 4,85529673671065E-02 
343	 9,71326923780695E-02 
344	 0,15874290577187 
345	 0,175210489181562 
346	 0,172361368376947 
347	 0,176157162153985 
348	 0,170752931289023 
349	 0,159995556932444 
350	 0,153544627615105 
351	 0,152294687873697 
352	 0,155560102285112 
353	 0,149948938891182 
354	 0,154538800053553 
355	 0,189500576971633 
356	 0,197890986330467 
357	 0,180538654540825 
358	 0,179204226826932 
359	 0,181073115186533 
360	 0,181186642162441 
361	 0,188264802617415 
362	 0,194406378155327 
363	 0,187322905834307 
364	 0,189693722406966 
365	 0,197720656275111 
366	 0,176572879009626 
367	 0,173492601697523 
368	 0,211452728593353 
369	 0,206814181666132 
370	 0,181971546985854 
371	 0,190672013112451 
372	 0,208260599536463 
373	 0,223912683519152 
374	 0,223760895960566 
375	 0,218540113529195 
376	 0,216206965426672 
377	 0,203654805631398 
378	 0,185216470194042 
379	 0,170141957270398 
380	 0,183558824920763 
381	 0,221683383393334 
382	 0,221486094222417 
383	 0,208780465238209 
384	 0,210083401209494 
385	 0,214528492513821 
386	 0,217555860564929 
387	 0,21164934583664 
388	 0,209685792889564 
389	 0,216112468482757 
390	 0,221740804180916 
391	 0,22889590449813 
392	 0,240497128826416 
393	 0,246112969916028 
394	 0,243674360830072 
395	 0,231127652480058 
396	 0,226803693419857 
397	 0,236653987209408 
398	 0,22896259096561 
399	 0,217377483246442 
400	 0,226491684844019 
401	 0,232433171807753 
402	 0,232688125535174 
403	 0,243403841474338 
404	 0,246405012140953 
405	 0,231177293347882 
406	 0,221435101621516 
407	 0,22109661458768 
408	 0,230421275042565 
409	 0,238476626953954 
410	 0,241102079750081 
411	 0,238262116150699 
412	 0,237249351211536 
413	 0,243888885356244 
414	 0,24153119674971 
415	 0,23390772644319 
416	 0,238982202640546 
417	 0,239608504728606 
418	 0,231737604630147 
419	 0,235821945433443 
420	 0,242109970154283 
421	 0,23631148336521 
422	 0,234922007037488 
423	 0,23872291523426 
424	 0,237497804316054 
425	 0,236940541472094 
426	 0,239870692427318 
427	 0,2391559531296 
428	 0,237733584736668 
429	 0,242800023285322 
430	 0,24427237715624 
431	 0,24110215340391 
432	 0,24264626420024 
433	 0,244007146929985 
434	 0,240905633425857 
435	 0,240935374449869 
436	 0,24317663517735 
437	 0,241631088943116 
438	 0,240813288627268 
439	 0,242194823860311 
440	 0,243623474240992 
441	 0,24354476847026 
442	 0,24030264658044 
443	 0,241945886256263 
444	 0,247040485759471 
445	 0,244143376414434 
446	 0,241124747412381 
447	 0,242479414777864 
448	 0,241598474273319 
449	 0,240542831226046 
450	 0,245121936228513 
451	 0,245224180722174 
452	 0,239995732892168 
453	 0,240864153817016 
454	 0,243664471745971 
455	 0,244272721043474 
456	 0,246298468114157 
457	 0,248845547016005 
458	 0,247855135585499 
459	 0,247714805882911 
460	 0,249915780675446 
461	 0,251113319660609 
462	 0,251116413366461 
463	 0,25017299383908 
464	 0,248243729553075 
465	 0,246746751842998 
466	 0,250057571616982 
467	 0,253773925760153 
468	 0,25465077920787 
469	 0,252513541484047 
470	 0,248915857984706 
471	 0,246642189387366 
472	 0,245806005229838 
473	 0,246478277212809 
474	 0,248270143202076 
475	 0,249360576482143 
476	 0,248123351461327 
477	 0,24757026582932 
478	 0,24812295072282 
479	 0,2493307900424 
480	 0,249292827842216 
481	 0,247691596723976 
482	 0,24959548611159 
483	 0,251599466651626 
484	 0,247936182737842 
485	 0,247499484511695 
486	 0,251007633001386 
487	 0,251993249391381 
488	 0,250643780282228 
489	 0,247538714147446 
490	 0,246382112679314 
491	 0,247077476819215 
492	 0,248021271085099 
493	 0,247820912941346 
494	 0,246605499315517 
495	 0,248406666906263 
496	 0,251004883539168 
497	 0,251610224916249 
498	 0,250883654385599 
499	 0,249613498159731 
500	 0,249678346310065 
501	 0,250231066654586 
502	 0,250703464419298 
503	 0,250517355353195 
504	 0,250306930726752 
505	 0,251325698446801 
506	 0,252399977684876 
507	 0,252928421473163 
508	 0,25193304896353 
509	 0,251327761968057 
510	 0,252732069899355 
511	 0,253037217004945 
512	 0,252540155803573 
513	 0,253720258989272 
514	 0,254353826915737 
515	 0,253673946010495 
516	 0,253346871251215 
517	 0,253241559247653 
518	 0,252927982377039 
519	 0,252614446590055 
520	 0,252417719236912 
521	 0,252434810135054 
522	 0,25307876336319 
523	 0,254410845735125 
524	 0,253713776783316 
525	 0,252068372519491 
526	 0,252861370984251 
527	 0,25380779686746 
528	 0,253973190405291 
529	 0,252655933972327 
530	 0,25171602917665 
531	 0,253266557393007 
532	 0,254041176729759 
533	 0,25358182961282 
534	 0,252891977874088 
535	 0,252697187867555 
536	 0,253334820365663 
537	 0,253397061761085 
538	 0,253341220177699 
539	 0,254446022846937 
540	 0,255009459852801 
541	 0,254669237787603 
542	 0,254376882086906 
543	 0,254379008469116 
544	 0,254840622960784 
545	 0,255166638461101 
546	 0,25534028111676 
547	 0,255690885127926 
548	 0,256165412574113 
549	 0,256653632151312 
550	 0,256611048735581 
551	 0,256288486983518 
552	 0,256121076511517 
553	 0,256739804943081 
554	 0,257882960653339 
555	 0,257680394601856 
556	 0,257572779698774 
557	 0,258631828467435 
558	 0,25813917555331 
559	 0,256670062863484 
560	 0,256744082208731 
561	 0,257607082461182 
562	 0,258570786736097 
563	 0,257075621450629 
564	 0,255475024786865 
565	 0,257124634278978 
566	 0,257639909082143 
567	 0,256589393007796 
568	 0,256585296499158 
569	 0,257017384623788 
570	 0,257452093109828 
571	 0,257923602839341 
572	 0,258502741763698 
573	 0,259402099679768 
574	 0,26023947494853 
575	 0,260822386487102 
576	 0,260964681081489 
577	 0,261291303602848 
578	 0,262486106853009 
579	 0,263347509561965 
580	 0,264024721779167 
581	 0,26598877175843 
582	 0,267622848926432 
583	 0,268077146360615 
584	 0,268564415903765 
585	 0,269234538456289 
586	 0,270067855267254 
587	 0,270708517153399 
588	 0,271010244027917 
589	 0,270843451638428 
590	 0,270912613124244 
591	 0,271825805569531 
592	 0,272466222146605 
593	 0,272811160258152 
594	 0,273505566025991 
595	 0,273907170832742 
596	 0,273849065434803 
597	 0,274336333526494 
598	 0,27500617985808 
599	 0,275173364894308 
600	 0,274939346692413 
601	 0,27450824892341 
602	 0,27462796167185 
603	 0,274530562294469 
604	 0,273643533799269 
605	 0,272812045739625 
606	 0,272151698585816 
607	 0,271476295256135 
608	 0,271267328919285 
609	 0,271451309794989 
610	 0,270533996176224 
611	 0,269371052260068 
612	 0,269169730052734 
613	 0,26868389321008 
614	 0,26794228342353 
615	 0,268072296136524 
616	 0,268188379382297 
617	 0,267751933312686 
618	 0,267412593258613 
619	 0,267142523580489 
620	 0,266675738554231 
621	 0,266382841372099 
622	 0,266348629785236 
623	 0,266354973129088 
624	 0,266233978662889 
625	 0,265859407796754 
626	 0,266068621750879 
627	 0,266744060203543 
628	 0,26705991089374 
629	 0,267102273308836 
630	 0,266951191661592 
631	 0,266978894666103 
632	 0,267171536531656 
633	 0,267414789606289 
634	 0,267731674931101 
635	 0,268087241105468 
636	 0,268369442587506 
637	 0,268596586814248 
638	 0,268802595967334 
639	 0,269186505987 
640	 0,269663027068493 
641	 0,269904812464789 
642	 0,270250537919083 
643	 0,27078379326484 
644	 0,271181706295975 
645	 0,271405115713344 
646	 0,271453472768733 
647	 0,271157515805692 
648	 0,270564807044025 
649	 0,269998231952677 
650	 0,269200644621738 
651	 0,268106896905936 
652	 0,267719347506351 
653	 0,267702281220159 
654	 0,267066183250716 
655	 0,266462759017478 
656	 0,266039209237439 
657	 0,265585876515882 
658	 0,264713825981272 
659	 0,263098509313588 
660	 0,26240142370847 
661	 0,262389434819965 
662	 0,261299859640081 
663	 0,260067053651143 
664	 0,259227107581155 
665	 0,259093919487954 
666	 0,259103657436166 
667	 0,258305119167905 
668	 0,257936054970035 
669	 0,25824999392191 
670	 0,258909987116738 
671	 0,258968538735153 
672	 0,257796713398793 
673	 0,257201629635092 
674	 0,257347519790118 
675	 0,257883739374587 
676	 0,258036660361773 
677	 0,257645907551053 
678	 0,257836814535359 
679	 0,258302714211622 
680	 0,258571146862879 
681	 0,259109462962235 
682	 0,259785425274927 
683	 0,259918540405487 
684	 0,259785992928066 
685	 0,259681792366442 
686	 0,260449892139312 
687	 0,261721687304463 
688	 0,262602819393447 
689	 0,263845454352683 
690	 0,265727385111452 
691	 0,268243422572209 
692	 0,271507446645346 
693	 0,275619619676095 
694	 0,28053303766257 
695	 0,286300567916506 
696	 0,29301230802332 
697	 0,300641484946771 
698	 0,309360500295653 
699	 0,319963349145669 
700	 0,331982942532365 
701	 0,344739729808092 
702	 0,357595774735229 
703	 0,370417845578953 
704	 0,383623815317672 
705	 0,396932713574969 
706	 0,410155021636228 
707	 0,42326151097628 
708	 0,436135472835523 
709	 0,448576435079954 
710	 0,460672554414241 
711	 0,472309244329858 
712	 0,482770235778669 
713	 0,492795837444453 
714	 0,503058615650501 
715	 0,512676490164922 
716	 0,521490243330249 
717	 0,529608984361257 
718	 0,537021384566055 
719	 0,543766855128835 
720	 0,55006821944209 
721	 0,556079127727481 
722	 0,561940077745683 
723	 0,566939522110893 
724	 0,571143290292851 
725	 0,575325713473983 
726	 0,579263918195387 
727	 0,582814515004577 
728	 0,585839092095724 
729	 0,588596656408722 
730	 0,59158699328518 
731	 0,594166348218097 
732	 0,596225847828989 
733	 0,598216912669305 
734	 0,599937539362673 
735	 0,601225039602325 
736	 0,602517524073724 
737	 0,603871464009735 
738	 0,60523385682336 
739	 0,606282100765364 
740	 0,606978123663466 
741	 0,607905156312739 
742	 0,608856735837022 
743	 0,609545574759995 
744	 0,610568703868622 
745	 0,61171912849298 
746	 0,61198171604054 
747	 0,612029563329708 
748	 0,612294260992834 
749	 0,613051928944836 
750	 0,613880002144734 
751	 0,614087263630836 
752	 0,614110805469828 
753	 0,614121497167769 
754	 0,614237179702609 
755	 0,614498008302634 
756	 0,614899721718423 
757	 0,615136940513758 
758	 0,615220181855128 
759	 0,615257430282093 
760	 0,615496471429391 
761	 0,615905308703152 
762	 0,615933694766718 
763	 0,615699264747822 
764	 0,615383862490216 
765	 0,615598905091509 
766	 0,616150455137056 
767	 0,616240752399359 
768	 0,616139289664531 
769	 0,61597359750494 
770	 0,615945182166605 
771	 0,615894210152937 
772	 0,615619897972368 
773	 0,615677035422948 
774	 0,615977057098765 
775	 0,615813076807336 
776	 0,615836541782905 
777	 0,616272605657242 
778	 0,616220165110113 
779	 0,615916763772273 
780	 0,615855363624845 
781	 0,615880459605209 
782	 0,615895597143822 
783	 0,615661930843245 
784	 0,615467183907923 
785	 0,615495148725057 
786	 0,615617782290565 
787	 0,615578028415678 
788	 0,614941343299891 
789	 0,614505889120352 
790	 0,614539659776243 
791	 0,61498995476399 
792	 0,615404143488409 
793	 0,615407042771043 
794	 0,615097310378875 
795	 0,614720859739239 
796	 0,614752056329357 
797	 0,614802253478168 
798	 0,614718567603422 
799	 0,614405732127759 
800	 0,614239747045782 
801	 0,614533320750413 
802	 0,614533145588103 
803	 0,614315056215113 
804	 0,614481881675547 
805	 0,614476287883335 
806	 0,614225258548929 
807	 0,614484694093771 
808	 0,614791584974925 
809	 0,614603018384629 
810	 0,61406496874532 
811	 0,613587624862463 
812	 0,614270202728164 
813	 0,614561287653358 
814	 0,613995193849429 
815	 0,614138636520491 
816	 0,614557396161771 
817	 0,614585147587623 
818	 0,614659381350072 
819	 0,614718827713453 
820	 0,61424728993633 
821	 0,6141509015093 
822	 0,614698644675979 
823	 0,614555451661926 
824	 0,614180093174661 
825	 0,614324007803786 
826	 0,614281230438085 
827	 0,614059204753185 
828	 0,614206856771446 
829	 0,614339592911494 
830	 0,614275862974976 
831	 0,614268822496407 
832	 0,61419101075205 
833	 0,613842807947267 
834	 0,613459026719305 
835	 0,613133654597671 
836	 0,612841974857651 
837	 0,613055175648879 
838	 0,613823468279682 
839	 0,613634327159868 
840	 0,613044979733821 
841	 0,613079683812142 
842	 0,613099986216368 
843	 0,613069573425354 
844	 0,613400259772132 
845	 0,613521790105116 
846	 0,613205479018303 
847	 0,613205674779125 
848	 0,613517450465942 
849	 0,614007405885086 
850	 0,613551871188576 
851	 0,612495378792532 
852	 0,612960175908537 
853	 0,613452359899151 
854	 0,613218180941467 
855	 0,61305097745452 
856	 0,613037033564646 
857	 0,613175072763983 
858	 0,613289691282685 
859	 0,613276153618186 
860	 0,612999030100575 
861	 0,612616713927425 
862	 0,612285093497044 
863	 0,612368813140083 
864	 0,612518623264013 
865	 0,612241727131704 
866	 0,612055721069019 
867	 0,612120083510619 
868	 0,61261944526512 
869	 0,612622756725059 
870	 0,61187182012337 
871	 0,611791375195504 
872	 0,612174262878547 
873	 0,612579700321163 
874	 0,612367148997131 
875	 0,611742657043464 
876	 0,611799502128495 
877	 0,611648113188053 
878	 0,611082656674556 
879	 0,6111134169231 
880	 0,611370005302468 
881	 0,611349067329269 
882	 0,61066998129344 
883	 0,609882158457427 
884	 0,610724488991987 
885	 0,610986591551046 
886	 0,61013858223368 
887	 0,609992537266303 
888	 0,609945298713136 
889	 0,60944760470908 
890	 0,610286327972737 
891	 0,611366271282554 
892	 0,609549413484339 
893	 0,60843255356502 
894	 0,609006613383691 
895	 0,610069970551877 
896	 0,610345384617212 
897	 0,609061950893645 
898	 0,608630064557775 
899	 0,609096389537721 
900	 0,609880213722426 
901	 0,609452910229643 
902	 0,607960236468915 
903	 0,607802586310704 
904	 0,608080047346312 
905	 0,608226158773084 
906	 0,608591430428224 
907	 0,608805855989996 
908	 0,608334822802258 
909	 0,608236299340379 
910	 0,608503097729009 
911	 0,608180281023469 
912	 0,608145592480713 
913	 0,608537433414119 
914	 0,607608770710284 
915	 0,606445827594477 
916	 0,606358747990462 
917	 0,606205789319881 
918	 0,605822921002277 
919	 0,605326340403181 
920	 0,605146627650328 
921	 0,605325986077831 
922	 0,605280116388539 
923	 0,604966158111223 
924	 0,604379715804062 
925	 0,603472413262987 
926	 0,602870352871377 
927	 0,603694132844796 
928	 0,60379816537554 
929	 0,602945727212288 
930	 0,602816147127332 
931	 0,602513168520259 
932	 0,60158472573913 
933	 0,600713623887667 
934	 0,599951051085991 
935	 0,599263206672103 
936	 0,598670146797766 
937	 0,598157909586541 
938	 0,597742898845167 
939	 0,597147808394547 
940	 0,596151041399702 
941	 0,594155117576507 
942	 0,59294249528676 
943	 0,593808178993371 
944	 0,592811205879089 
945	 0,590983537372537 
946	 0,591478805763304 
947	 0,591367295013397 
948	 0,589989663428957 
949	 0,58809677466915 
950	 0,586760731648546 
951	 0,586316936726037 
952	 0,584294061816036 
953	 0,582411031522279 
954	 0,582902303577877 
955	 0,582080087181063 
956	 0,579966064799301 
957	 0,578650702032379 
958	 0,577561390427894 
959	 0,576689012293782 
960	 0,576715199911764 
961	 0,576282821589812 
962	 0,574511762368506 
963	 0,573218886113325 
964	 0,572668450700167 
965	 0,57280723786787 
966	 0,572762633628462 
967	 0,572446123395087 
968	 0,572412276620474 
969	 0,572512346368024 
970	 0,572527742465422 
971	 0,571617995465128 
972	 0,570892337907383 
973	 0,57129943540129 
974	 0,571061367657579 
975	 0,570602515064742 
976	 0,571220667722042 
977	 0,571562236911062 
978	 0,57096620136953 
979	 0,568214892035375 
980	 0,567371006957354 
981	 0,570015615105728 
982	 0,57258023747866 
983	 0,572625390569362 
984	 0,568548101659407 
985	 0,567306181975422 
