Wavelength	MORB100101.asd
325	 0,151151800641487 
326	 0,184673982176669 
327	 0,129239645230054 
328	-4,65295622165782E-02 
329	-5,63557505470216E-02 
330	-2,97830845358258E-02 
331	-8,07514883679528E-02 
332	-8,54860159070021E-02 
333	-3,90879006739293E-02 
334	 2,61068440663667E-02 
335	 5,00987723555467E-02 
336	 2,47454281965164E-02 
337	-0,011985848331026 
338	-1,55431063513888E-02 
339	 3,34092448841329E-02 
340	 5,27119495882785E-02 
341	 6,21681219311693E-02 
342	 0,130481646616399 
343	 0,14751014332353 
344	 9,09587034064343E-02 
345	 4,01789409861666E-02 
346	 6,99527263835683E-03 
347	-2,13033704162535E-02 
348	-3,18229870266893E-02 
349	-2,11177973244753E-02 
350	 9,16963695433703E-03 
351	 0,009126367695747 
352	-1,92037606159744E-02 
353	 4,17294866826796E-02 
354	 0,105138415282514 
355	 7,79795897066686E-02 
356	 5,63391481055606E-02 
357	 5,24292979047729E-02 
358	 4,17590461645182E-02 
359	 0,010876163308171 
360	-3,51512704230602E-02 
361	 2,61794672792562E-03 
362	 0,071680429529477 
363	 9,52705903852644E-02 
364	 7,00004291246929E-02 
365	 1,42358418496043E-02 
366	 4,00876748162126E-02 
367	 6,39567218281784E-02 
368	 4,03647609836846E-02 
369	 1,57856753111198E-02 
370	 2,36783826582891E-03 
371	 1,32657790769819E-02 
372	 1,69459017807533E-02 
373	 1,15631705922375E-02 
374	 3,28795600920522E-02 
375	 4,59690200211703E-02 
376	 2,66226323650317E-02 
377	 1,06117673127089E-02 
378	 8,93769571193391E-03 
379	 3,10656683705643E-02 
380	 4,31739398717767E-02 
381	 0,03675131208666 
382	 3,46704112849318E-02 
383	 2,37719991489103E-02 
384	-6,57155093456042E-03 
385	 3,76731485407684E-03 
386	 3,85693918886119E-02 
387	 0,035093492975327 
388	 2,60641796421831E-02 
389	 0,023061017292875 
390	 0,016641573107445 
391	 1,14690664895085E-02 
392	 1,37807204780409E-02 
393	 1,80921905278245E-02 
394	 2,06245155239857E-02 
395	 1,31339027099277E-02 
396	 1,27976946093175E-02 
397	 2,58893782715764E-02 
398	 3,10620247587305E-02 
399	 2,86053772893238E-02 
400	 2,24532118775474E-02 
401	 1,46430277809506E-02 
402	 9,46956181247165E-03 
403	 1,38559912126787E-02 
404	 2,21473988355125E-02 
405	 2,92475112188003E-02 
406	 3,01712610229628E-02 
407	 2,66321396091614E-02 
408	 2,30230994201964E-02 
409	 2,25038278861305E-02 
410	 2,58306152974078E-02 
411	 3,26659863008978E-02 
412	 3,35261947711723E-02 
413	 2,08428125021557E-02 
414	 1,66044452854016E-02 
415	 2,07326863776667E-02 
416	 2,24596124691035E-02 
417	 2,26413588793116E-02 
418	 2,11306379896963E-02 
419	 1,59287412457611E-02 
420	 1,37873996005113E-02 
421	 2,32614077058348E-02 
422	 2,60122930601506E-02 
423	 2,03887868643342E-02 
424	 1,41305271929737E-02 
425	 1,52472949268203E-02 
426	 2,64671293729725E-02 
427	 2,88768549148806E-02 
428	 2,57538698783561E-02 
429	 2,75736754652324E-02 
430	 2,69408357769018E-02 
431	 2,30467996058553E-02 
432	 2,08965513173246E-02 
433	 2,09586709429712E-02 
434	 2,30600138641943E-02 
435	 2,16704687535317E-02 
436	 1,89313908754153E-02 
437	 2,34781596228509E-02 
438	 2,59496480013242E-02 
439	 2,34023940041872E-02 
440	 2,20576371887086E-02 
441	 2,26998656724402E-02 
442	 2,55342894519072E-02 
443	 0,024343838964312 
444	 2,04280172678566E-02 
445	 2,33681919894996E-02 
446	 2,72794622575044E-02 
447	 2,83576627670326E-02 
448	 2,77637133436579E-02 
449	 2,65382140458503E-02 
450	 2,63865230669253E-02 
451	 2,47999157668797E-02 
452	 2,25231339483395E-02 
453	 2,67245374046546E-02 
454	 2,93711813751697E-02 
455	 2,35239850195423E-02 
456	 2,32568538717579E-02 
457	 2,79473751225552E-02 
458	 2,86687113770798E-02 
459	 2,82713844028687E-02 
460	 0,027657080383599 
461	 2,55815475028983E-02 
462	 0,024647302195172 
463	 2,83338055662448E-02 
464	 2,90429975152801E-02 
465	 2,63740845792457E-02 
466	 2,59993498375474E-02 
467	 2,64780298392567E-02 
468	 2,68247252297994E-02 
469	 2,70327908932429E-02 
470	 2,73906444190876E-02 
471	 2,86080039559213E-02 
472	 2,95129019472598E-02 
473	 2,93403133324892E-02 
474	 2,64537380945143E-02 
475	 2,42324344964227E-02 
476	 0,025898104924625 
477	 2,65591358628119E-02 
478	 2,60758384763471E-02 
479	 2,68712116799585E-02 
480	 2,86450358836644E-02 
481	 3,06376830503967E-02 
482	 2,88612283456617E-02 
483	 2,62854330172317E-02 
484	 2,79596247727463E-02 
485	 2,72265135394602E-02 
486	 2,41715573479317E-02 
487	 2,58283488415821E-02 
488	 2,88107249470507E-02 
489	 3,02911324689783E-02 
490	 2,95079610554738E-02 
491	 0,027792910740021 
492	 2,87162003137403E-02 
493	 2,86662645444994E-02 
494	 2,69057494662249E-02 
495	 2,63837265800126E-02 
496	 2,65739502299324E-02 
497	 2,66348805704536E-02 
498	 2,73267914763571E-02 
499	 2,85040278275142E-02 
500	 2,93689408043092E-02 
501	 3,00669046847936E-02 
502	 0,030717650428431 
503	 3,18383431196439E-02 
504	 3,26456810138962E-02 
505	 3,17181762519859E-02 
506	 0,030528670164403 
507	 2,96698787058715E-02 
508	 2,91083882050771E-02 
509	 2,96424124176002E-02 
510	 3,18147426295314E-02 
511	 3,28759490321111E-02 
512	 3,26201850877732E-02 
513	 3,19888165348947E-02 
514	 3,15699766832247E-02 
515	 3,16605880416551E-02 
516	 3,19427431550441E-02 
517	 3,19632728954869E-02 
518	 3,11106175746179E-02 
519	 3,17706842974543E-02 
520	 3,35138300572866E-02 
521	 3,24979227620666E-02 
522	 3,11632198704132E-02 
523	 3,13047487403847E-02 
524	 3,17013668384753E-02 
525	 3,22240881656543E-02 
526	 3,31800122772331E-02 
527	 3,32728203573705E-02 
528	 3,23732202310866E-02 
529	 3,25053983268362E-02 
530	 0,03291018775749 
531	 3,25580482237212E-02 
532	 3,20824765672696E-02 
533	 3,17012566504947E-02 
534	 3,14626468522053E-02 
535	 3,19830405450118E-02 
536	 3,34133295633285E-02 
537	 3,38799978304795E-02 
538	 3,36582344766399E-02 
539	 3,37490998278796E-02 
540	 3,38720379867373E-02 
541	 3,39324536219535E-02 
542	 3,36790555090002E-02 
543	 3,36419439297434E-02 
544	 3,42826372828209E-02 
545	 3,40529065015046E-02 
546	 3,33879836096392E-02 
547	 3,45572497324466E-02 
548	 3,50261136270997E-02 
549	 3,39079712095198E-02 
550	 3,42474306256437E-02 
551	 3,53302683978583E-02 
552	 0,03552542154029 
553	 0,035610157430591 
554	 3,57614737682334E-02 
555	 3,59136068807586E-02 
556	 3,60713721268033E-02 
557	 3,61750304328853E-02 
558	 3,52320235992526E-02 
559	 3,40876973752168E-02 
560	 3,53469964111367E-02 
561	 3,62709666988215E-02 
562	 3,59149632072192E-02 
563	 3,59323307568691E-02 
564	 3,59814986278958E-02 
565	 3,54216623504263E-02 
566	 3,54485269184992E-02 
567	 3,61010876981099E-02 
