Wavelength	AV0200047.asd
325	 3,48263560193187E-02 
326	 3,78494411937181E-02 
327	 4,02271587910708E-02 
328	 0,040259264248059 
329	 3,84175460979688E-02 
330	 3,75765530732828E-02 
331	 3,94686502905031E-02 
332	 3,88801143483001E-02 
333	 3,73956939616567E-02 
334	 4,01582381986918E-02 
335	 4,19557860503879E-02 
336	 0,041391085854315 
337	 3,97083749877467E-02 
338	 3,85130779236301E-02 
339	 3,90915290941978E-02 
340	 3,98585165876629E-02 
341	 4,03840041271669E-02 
342	 4,05960145779915E-02 
343	 3,98311145867423E-02 
344	 3,82978514971146E-02 
345	 3,77995295496633E-02 
346	 3,84799724814341E-02 
347	 4,02266240603103E-02 
348	 4,08484597496428E-02 
349	 4,04460623821483E-02 
350	 4,04826086621415E-02 
351	 4,00710575782074E-02 
352	 3,92631344911023E-02 
353	 4,04311573669703E-02 
354	 4,14511563447454E-02 
355	 3,97081776980795E-02 
356	 3,98315917449765E-02 
357	 4,14758306871681E-02 
358	 4,02675172032452E-02 
359	 3,98945565271772E-02 
360	 4,17280524732157E-02 
361	 4,13831986945646E-02 
362	 4,01925039582716E-02 
363	 4,06844178773281E-02 
364	 4,08728022357772E-02 
365	 4,04767852996339E-02 
366	 4,01088635528381E-02 
367	 3,98564654328695E-02 
368	 3,98902708497554E-02 
369	 4,11304470678254E-02 
370	 4,25734961409732E-02 
371	 4,22536984405216E-02 
372	 4,15028084114973E-02 
373	 4,08636441742108E-02 
374	 4,06608794640111E-02 
375	 4,07919883847746E-02 
376	 0,041061906905667 
377	 4,01590858199444E-02 
378	 3,93428457242356E-02 
379	 4,22722659640236E-02 
380	 4,39093809623091E-02 
381	 4,29985115362315E-02 
382	 4,28377237738542E-02 
383	 0,043137995258102 
384	 0,04338000285879 
385	 4,35552188770788E-02 
386	 4,37530098362574E-02 
387	 4,43598056983454E-02 
388	 4,45368466972796E-02 
389	 4,40234492526273E-02 
390	 4,33408971545579E-02 
391	 4,30717870338075E-02 
392	 4,38137187284211E-02 
393	 4,45346385194717E-02 
394	 4,47484616573729E-02 
395	 4,38045201631819E-02 
396	 4,33831698755162E-02 
397	 4,40990988264374E-02 
398	 0,043991163572088 
399	 0,043610418292505 
400	 4,39315225042635E-02 
401	 4,41626686629764E-02 
402	 4,41293368016902E-02 
403	 4,38379768626892E-02 
404	 4,36517739654268E-02 
405	 4,38031712058949E-02 
406	 4,38909890807384E-02 
407	 0,044019744292761 
408	 4,46502820875431E-02 
409	 4,45300391177095E-02 
410	 4,36266625643188E-02 
411	 4,37211139455345E-02 
412	 4,41521652744187E-02 
413	 4,42117216682673E-02 
414	 4,43392192818167E-02 
415	 4,44459926663035E-02 
416	 4,40624741991128E-02 
417	 0,04392045655345 
418	 4,42628439969431E-02 
419	 4,43615085376062E-02 
420	 4,44437640273482E-02 
421	 0,044902588544214 
422	 4,52954540288337E-02 
423	 4,54913644587956E-02 
424	 4,54170391841208E-02 
425	 4,55366313078225E-02 
426	 4,60647989451463E-02 
427	 4,59037933441274E-02 
428	 4,54370175989203E-02 
429	 4,56875942071085E-02 
430	 4,62084159766034E-02 
431	 4,67270726314283E-02 
432	 4,67216742804996E-02 
433	 4,66130851028247E-02 
434	 4,67763252429862E-02 
435	 4,67651178586054E-02 
436	 4,66995331685527E-02 
437	 4,70924152498248E-02 
438	 0,047341931186423 
439	 4,72513670727644E-02 
440	 4,72215144739585E-02 
441	 4,73249558826201E-02 
442	 4,75975055412346E-02 
443	 4,80632936870823E-02 
444	 4,85615152003021E-02 
445	 4,86126045281081E-02 
446	 4,85676350311683E-02 
447	 4,86369905227048E-02 
448	 0,048567493789255 
449	 4,84984868005408E-02 
450	 4,87378192464601E-02 
451	 4,90376147692358E-02 
452	 4,93030730809047E-02 
453	 4,95226905897561E-02 
454	 4,96641785378003E-02 
455	 4,97024092736126E-02 
456	 4,97107922222138E-02 
457	 4,97592203336145E-02 
458	 5,00357375325699E-02 
459	 0,050015492475383 
460	 0,049584178056916 
461	 4,96368896166363E-02 
462	 4,99678799802806E-02 
463	 0,050163481366515 
464	 5,03364670477059E-02 
465	 5,04926408413365E-02 
466	 5,06026729775121E-02 
467	 0,05070111330681 
468	 5,08192423749596E-02 
469	 5,10105353927598E-02 
470	 5,11945924257969E-02 
471	 5,11840388505807E-02 
472	 5,12365483078813E-02 
473	 5,13983753524648E-02 
