Wavelength	GOOSEBAR00356.asd
325	-0,37479074744151 
326	-0,10820447294123 
327	 3,47522332831679E-02 
328	 7,49080243245635E-02 
329	-6,63245670301475E-02 
330	-0,112415362415362 
331	 8,10996488227706E-02 
332	 9,98855532515798E-02 
333	 9,93892558893182E-03 
334	-6,63369639309075E-03 
335	 0,06243102588665 
336	 0,142204124966559 
337	 0,118662325848614 
338	 4,15323717714393E-02 
339	-4,64676708815626E-02 
340	-5,81779737600547E-02 
341	-1,02792865848784E-03 
342	 9,02272024795566E-02 
343	 0,113993494835998 
344	 0,070008636327735 
345	 0,120339202321552 
346	 0,13593093224464 
347	-1,30052132302465E-02 
348	-1,94502793397199E-02 
349	 7,56914321630063E-02 
350	 3,03135360443129E-02 
351	-9,71438664297811E-03 
352	-2,5832685967462E-04 
353	 4,55314611708554E-03 
354	 1,92960215356685E-02 
355	 6,48793778113686E-02 
356	 5,71107681898576E-02 
357	 3,64356649508854E-03 
358	-1,21810268154456E-02 
359	 6,70741197658773E-03 
360	 4,74720408583717E-02 
361	 5,46922426232771E-02 
362	 4,23805910315293E-02 
363	 3,77760331601956E-02 
364	 2,92867091427865E-02 
365	 2,01767132163788E-02 
366	 3,61947230652964E-02 
367	 4,09688237596683E-02 
368	 1,70167049070876E-02 
369	 5,43680520292499E-03 
370	 1,24341594903995E-02 
371	 3,88640265757865E-02 
372	 0,036050096606053 
373	 5,7725498215249E-04 
374	-9,32623009032135E-03 
375	 4,69307337831491E-03 
376	 3,83459018156556E-02 
377	 5,41223109704266E-02 
378	 4,95165868270191E-02 
379	 4,04695372646796E-02 
380	 2,88924723451896E-02 
381	 1,78931791816355E-02 
382	 2,13676656247257E-03 
383	 1,27795846551678E-03 
384	 0,031688290984453 
385	 3,87749895842353E-02 
386	 2,51242241996546E-02 
387	 2,34698032593497E-02 
388	 1,48705267085093E-02 
389	-1,74363873940961E-03 
390	 2,94809269179071E-03 
391	 0,015344829671312 
392	 0,017885019246513 
393	 2,61601212581641E-02 
394	 3,38769408155089E-02 
395	 1,24486282798867E-02 
396	-1,16091468501424E-03 
397	 1,04746566771045E-02 
398	 2,27949616212409E-02 
399	 2,73034837260742E-02 
400	 1,44219664794839E-02 
401	 9,66650207841059E-03 
402	 1,83117420069244E-02 
403	 3,61042194273941E-02 
404	 4,27233915863354E-02 
405	 2,70351384746696E-02 
406	 1,63936137008109E-02 
407	 1,33447789781737E-02 
408	 1,35999081588499E-02 
409	 1,37212402994769E-02 
410	 1,35593829280461E-02 
411	 2,01869738898278E-02 
412	 2,38581997327207E-02 
413	 1,63524841723706E-02 
414	 1,74234269382179E-02 
415	 2,53970564254026E-02 
416	 2,74260750022104E-02 
417	 2,80148100955293E-02 
418	 2,80854038401152E-02 
419	 2,25816982662693E-02 
420	 1,81132946937169E-02 
421	 2,35138848090745E-02 
422	 2,21357242654751E-02 
423	 1,45127151505116E-02 
424	 1,50100942926391E-02 
425	 1,82088392442236E-02 
426	 0,020626606950475 
427	 2,23154166889863E-02 
428	 2,33208239974783E-02 
429	 2,38893505674828E-02 
430	 2,50188829288981E-02 
431	 2,61291197269153E-02 
432	 2,28418863657474E-02 
433	 2,10018124427509E-02 
434	 2,55127782799794E-02 
435	 0,029463973430989 
436	 3,02898375227539E-02 
437	 0,024510970426301 
438	 1,99160009307719E-02 
439	 1,99470996098923E-02 
440	 2,25508199546061E-02 
441	 2,48690032934279E-02 
442	 2,36409497839133E-02 
443	 2,17638573163881E-02 
444	 2,06683943745569E-02 
445	 2,25654842315305E-02 
446	 0,024019169148455 
447	 2,29971622278534E-02 
448	 2,19251749163495E-02 
449	 2,08003248720325E-02 
450	 1,85224828896718E-02 
451	 0,02079815892687 
452	 2,65356756942411E-02 
453	 2,24933148248348E-02 
454	 1,81459970972542E-02 
455	 2,23852728096205E-02 
456	 2,38289801465655E-02 
457	 2,28644692624623E-02 
458	 2,66201784377652E-02 
459	 2,88225094452275E-02 
460	 2,71435043283799E-02 
461	 2,45932327796788E-02 
462	 2,34427314639053E-02 
463	 2,62670558380441E-02 
464	 2,66264725634021E-02 
465	 2,42092902059105E-02 
466	 2,41707122313688E-02 
467	 0,024024705450486 
468	 2,22588778863777E-02 
469	 2,03803798901141E-02 
470	 2,02421738413308E-02 
471	 2,51527718769273E-02 
472	 2,89158764358046E-02 
473	 2,92264511537529E-02 
474	 0,025904307267941 
475	 2,33028734385947E-02 
476	 2,55123750344372E-02 
477	 2,68821139903527E-02 
478	 2,68045343504736E-02 
479	 2,73564550151867E-02 
480	 2,63074941513244E-02 
481	 2,31749854559451E-02 
482	 2,15361592502071E-02 
483	 2,22823488303663E-02 
484	 2,62104714542563E-02 
485	 2,59358621239135E-02 
486	 2,17279549664285E-02 
487	 2,31630753260475E-02 
488	 2,47026688180913E-02 
489	 2,23806341073607E-02 
490	 2,15300266831358E-02 
491	 2,22274145529768E-02 
492	 2,26757115432119E-02 
493	 2,31187081484873E-02 
494	 2,36293838322738E-02 
495	 0,024818700926788 
496	 2,53768416560025E-02 
497	 2,38515307002369E-02 
498	 2,28501917178576E-02 
499	 2,30172786138873E-02 
500	 0,02440609022344 
501	 2,50740530853958E-02 
502	 2,39213548981207E-02 
503	 2,18148133598631E-02 
504	 2,01733460559796E-02 
505	 2,10687263376608E-02 
506	 2,30815812093885E-02 
507	 2,46733906709696E-02 
508	 0,021368005307916 
509	 1,87370088074392E-02 
510	 2,17061266075788E-02 
511	 2,43109493495077E-02 
512	 2,51774800763854E-02 
513	 2,37432023508077E-02 
514	 2,30478240088224E-02 
515	 0,024228396038558 
516	 2,47301216876623E-02 
517	 2,47189848148916E-02 
518	 2,47828815791781E-02 
519	 2,51749783445397E-02 
520	 2,56980220167062E-02 
521	 0,025355011938687 
522	 2,48843444497921E-02 
523	 0,02479601408949 
524	 2,43646985712495E-02 
525	 2,38155092558658E-02 
526	 2,38190732381659E-02 
527	 2,42192998220558E-02 
528	 2,48967593510103E-02 
529	 2,55709005313624E-02 
530	 2,59146783378391E-02 
531	 0,02561658076572 
532	 2,58364685918633E-02 
533	 0,026464933858044 
534	 2,61267660884074E-02 
535	 2,64027280426399E-02 
536	 2,78662697720957E-02 
537	 2,70766230855192E-02 
538	 2,52714801787193E-02 
539	 2,55143478793667E-02 
540	 2,61553848551237E-02 
541	 2,67437786691223E-02 
542	 2,75811895894505E-02 
543	 2,81721661640297E-02 
544	 2,80699279697763E-02 
545	 0,028160304877205 
546	 2,85055772050292E-02 
547	 2,87878139733111E-02 
548	 2,87179733222182E-02 
549	 2,82426495115188E-02 
550	 2,81152045004332E-02 
551	 2,82001520444913E-02 
552	 2,81198138247553E-02 
553	 2,83730562692831E-02 
554	 2,90438557719252E-02 
555	 2,99214751599567E-02 
556	 3,07373136563775E-02 
557	 3,12177258801118E-02 
558	 3,06792632357662E-02 
559	 2,97327153348627E-02 
560	 3,01051912156745E-02 
561	 3,08292702755021E-02 
562	 3,14642686784328E-02 
563	 3,17526474231459E-02 
564	 3,19747004494953E-02 
565	 3,25430614004234E-02 
566	 3,28322939667005E-02 
567	 3,28941077507434E-02 
568	 3,34444263367627E-02 
569	 3,42256206215048E-02 
570	 3,49829448068764E-02 
571	 3,51095714193398E-02 
572	 3,49447453213953E-02 
573	 3,54791943845755E-02 
574	 3,56399364600584E-02 
575	 3,53375008905037E-02 
576	 0,036183280960012 
577	 3,70304935708354E-02 
578	 3,65268099604331E-02 
579	 3,66490498662824E-02 
580	 0,037495987256903 
581	 3,79290114498501E-02 
582	 0,038134223259416 
583	 3,82094064456018E-02 
584	 3,82510774458782E-02 
585	 3,82263059878439E-02 
586	 3,79691131318855E-02 
587	 3,83986663705638E-02 
588	 3,95648995773603E-02 
589	 4,03909873266613E-02 
590	 4,08488008738198E-02 
591	 0,040964157944543 
592	 4,07680376038629E-02 
593	 4,04957907399593E-02 
594	 4,06396186197675E-02 
595	 4,10265175324765E-02 
596	 4,15714328471584E-02 
597	 4,22341410444294E-02 
598	 4,28577822780324E-02 
599	 4,32398718701016E-02 
600	 4,36336220648005E-02 
601	 4,39428990718908E-02 
602	 4,35020279951576E-02 
603	 4,30784355922139E-02 
604	 4,32872948769034E-02 
605	 0,043651533304094 
606	 4,41466202803481E-02 
607	 4,49614778040248E-02 
608	 4,56388196069283E-02 
609	 4,60066973629134E-02 
610	 4,62885641039663E-02 
611	 4,66047665938863E-02 
612	 4,70755291172624E-02 
613	 4,72684128900211E-02 
614	 4,71016968820721E-02 
615	 4,65568314626552E-02 
616	 4,65746999927679E-02 
617	 4,76111106627024E-02 
618	 4,79453044821314E-02 
619	 0,047665211087458 
620	 4,74182094505831E-02 
621	 4,75314729982076E-02 
622	 4,80474726284608E-02 
623	 4,84774905780081E-02 
624	 4,85187172441934E-02 
625	 4,79415872119455E-02 
626	 4,79404024103637E-02 
627	 4,84329087120942E-02 
628	 4,83572916231349E-02 
629	 4,82194451218201E-02 
630	 0,048333135768606 
631	 4,90333895376072E-02 
632	 4,98644798526554E-02 
633	 5,00327664127351E-02 
634	 5,04358888748392E-02 
635	 5,11078991368805E-02 
636	 0,051024830362794 
637	 5,11056684338681E-02 
638	 5,20707061179152E-02 
639	 5,23665288198798E-02 
640	 0,052298034695375 
641	 5,34571745536247E-02 
642	 5,41745798925131E-02 
643	 5,40060339587987E-02 
644	 0,054563256181732 
645	 5,55652379084516E-02 
646	 5,64637221316625E-02 
647	 5,66872398141235E-02 
648	 5,65513059948908E-02 
649	 5,78161235643109E-02 
650	 0,05871954040963 
651	 5,82476973529437E-02 
652	 5,86153443820134E-02 
653	 0,059626228677218 
654	 6,02197817809854E-02 
655	 6,06625372020133E-02 
656	 6,10250728886448E-02 
657	 6,12949868102082E-02 
658	 6,19124179272427E-02 
659	 6,32776066313194E-02 
660	 0,064126917980797 
661	 6,45472926558494E-02 
662	 6,57287545052742E-02 
663	 6,65408302213608E-02 
664	 6,65300110077192E-02 
665	 0,066753907491222 
666	 6,73053109579718E-02 
667	 6,81132963522997E-02 
668	 6,90082999832205E-02 
669	 6,98792353518175E-02 
670	 7,05834763987421E-02 
671	 7,13125419206718E-02 
672	 7,21941512870375E-02 
673	 7,27947370507718E-02 
674	 7,31975874848084E-02 
675	 7,36995959509808E-02 
676	 0,074615803188406 
677	 7,59179114063235E-02 
678	 7,66749570366788E-02 
679	 7,71620048414162E-02 
680	 7,78023515905154E-02 
681	 7,83305433523535E-02 
682	 7,88630749129834E-02 
683	 7,98786040494936E-02 
684	 8,10791589542055E-02 
685	 8,22564578638658E-02 
686	 8,33205267670973E-02 
687	 8,42499522001584E-02 
688	 8,50147469234886E-02 
689	 8,61112986112237E-02 
690	 8,75003238550766E-02 
691	 8,82311882476288E-02 
692	 8,90452045056319E-02 
693	 0,090577261900146 
694	 9,15859403597649E-02 
695	 9,22101440591133E-02 
696	 9,34137899156975E-02 
697	 9,47025148491614E-02 
698	 9,58383170419879E-02 
699	 9,66295361190247E-02 
700	 9,73373203156862E-02 
701	 9,83164538972695E-02 
702	 9,93423531906431E-02 
703	 0,100221414084481 
704	 0,10042655478601 
705	 0,100961507315776 
706	 0,102350720584033 
707	 0,103182758131466 
708	 0,103599866642954 
709	 0,104223494942942 
710	 0,105150799258003 
711	 0,106305672219375 
712	 0,107128623098718 
713	 0,107728283092798 
714	 0,108262427027377 
715	 0,109180352483454 
716	 0,110248157824212 
717	 0,110596556994969 
718	 0,111033996980317 
719	 0,111838570753616 
720	 0,11241653332274 
721	 0,11311057572311 
722	 0,114418269357141 
723	 0,115150969882125 
724	 0,11536026811018 
725	 0,116264353177538 
726	 0,11720416958183 
727	 0,117797281206398 
728	 0,118480389100262 
729	 0,119181084497593 
730	 0,119666652783397 
731	 0,120153786944827 
732	 0,120678772661792 
733	 0,121046685062118 
734	 0,121571654082589 
735	 0,122481468558897 
736	 0,122975261727768 
737	 0,12326804586535 
738	 0,12433020407713 
739	 0,125091940530722 
740	 0,125283985253563 
741	 0,125819512242361 
742	 0,126598345951216 
743	 0,127408604081068 
744	 0,127910155569133 
745	 0,128223880901138 
746	 0,129037875437546 
747	 0,129671059625583 
748	 0,129825054317615 
749	 0,130119003540772 
750	 0,130651083079307 
751	 0,131452155939119 
752	 0,132142268943361 
753	 0,1326725488807 
754	 0,133369635969053 
755	 0,133939075665736 
756	 0,134222960327237 
757	 0,134888552160303 
758	 0,135726408362315 
759	 0,136120708636506 
760	 0,136316708465513 
761	 0,136509070689524 
762	 0,137219837183972 
763	 0,13796147253074 
764	 0,138276893021868 
765	 0,138770689299382 
766	 0,139419939749271 
767	 0,139883196911059 
768	 0,140251616217129 
769	 0,140565789394413 
770	 0,140837912080247 
771	 0,141293645864472 
772	 0,142169289806862 
773	 0,142591284021152 
774	 0,142576042771835 
775	 0,142798008801761 
776	 0,143224904016549 
777	 0,143796309367854 
778	 0,144130130920786 
779	 0,144262834386438 
780	 0,144317251631206 
781	 0,144531726184809 
782	 0,144926658632041 
783	 0,145303732516571 
784	 0,145604956752857 
785	 0,14577462721867 
786	 0,145686803159079 
787	 0,145625717749963 
788	 0,146130035667349 
789	 0,146373208068281 
790	 0,146273914052183 
791	 0,146625323378702 
792	 0,147005565212311 
793	 0,147070954580806 
794	 0,147109506684625 
795	 0,14714221498622 
796	 0,147115323104188 
797	 0,147026747633049 
798	 0,146950515076986 
799	 0,147173687291514 
800	 0,147583715704752 
801	 0,148022377127501 
802	 0,147976482100473 
803	 0,14773300255559 
804	 0,148327870514231 
805	 0,14864138662597 
806	 0,148445879058351 
807	 0,148885089509373 
808	 0,149483960084231 
809	 0,149666734172482 
810	 0,149862706875493 
811	 0,150266354700497 
812	 0,151227971252013 
813	 0,151910745141527 
814	 0,152008998020001 
815	 0,152128435601742 
816	 0,152426784948921 
817	 0,15300572891932 
818	 0,153245545372756 
819	 0,153096698918966 
820	 0,152841610000242 
821	 0,152742630265896 
822	 0,152968978064235 
823	 0,153619658936415 
824	 0,154041242463485 
825	 0,153426756381506 
826	 0,153075706167441 
827	 0,153250218196401 
828	 0,153730877825289 
829	 0,153920429349288 
830	 0,153529045122617 
831	 0,153021935372055 
832	 0,152741066225767 
833	 0,153053709533102 
834	 0,153105880233396 
835	 0,152781179010731 
836	 0,152421206161521 
837	 0,152404433276288 
838	 0,152826901732836 
839	 0,152726362294644 
840	 0,152402274923353 
841	 0,152430769877401 
842	 0,152491614166325 
843	 0,1524987572062 
844	 0,152364968108516 
845	 0,152526924907723 
846	 0,153070961702497 
847	 0,152823218779744 
848	 0,15224064845869 
849	 0,152149155846297 
850	 0,152338524379731 
851	 0,152616962005856 
852	 0,152487825048046 
853	 0,152403540895655 
854	 0,152595835469488 
855	 0,152875251638389 
856	 0,152973780156129 
857	 0,152572906855917 
858	 0,152261092079328 
859	 0,15235432903899 
860	 0,153461086147169 
861	 0,153781412167237 
862	 0,15266762764214 
863	 0,152629435736331 
864	 0,153286910779719 
865	 0,153780299256375 
866	 0,15411975825781 
867	 0,154293564075414 
868	 0,154312663496138 
869	 0,154677199199806 
870	 0,155474154417882 
871	 0,155658964411185 
872	 0,155441719313609 
873	 0,155221567086774 
874	 0,155571169498518 
875	 0,156341295095395 
876	 0,156780820948698 
877	 0,156749447350958 
878	 0,156278026749305 
879	 0,155974901688131 
880	 0,156132405003016 
881	 0,156934611056271 
882	 0,15724912158417 
883	 0,157003527674512 
884	 0,156549431723936 
885	 0,156834236190428 
886	 0,157943058493114 
887	 0,158263739307901 
888	 0,158076974782925 
889	 0,157785941007422 
890	 0,157761696828512 
