Wavelength	AV0100015.asd
325	 3,61727475098883E-02 
326	 3,63321056095791E-02 
327	 0,036905049485774 
328	 3,73240595216611E-02 
329	 3,64878793076948E-02 
330	 3,61433638514789E-02 
331	 3,68964108362454E-02 
332	 3,66453451660259E-02 
333	 3,59411904975014E-02 
334	 0,036392209980513 
335	 3,66308055064365E-02 
336	 3,61127676232926E-02 
337	 3,57937166910433E-02 
338	 3,59816847536817E-02 
339	 3,66699976368058E-02 
340	 0,036606609288459 
341	 3,61645467877941E-02 
342	 3,65569758075699E-02 
343	 3,66760502910795E-02 
344	 0,03622824021074 
345	 3,61991850752241E-02 
346	 3,64413516633088E-02 
347	 3,67044299120122E-02 
348	 0,036532732064364 
349	 3,62235975651735E-02 
350	 3,69712983928843E-02 
351	 3,69949706888672E-02 
352	 3,62870450220968E-02 
353	 3,63067900487549E-02 
354	 3,65990734913063E-02 
355	 3,67593635882393E-02 
356	 3,70091374740717E-02 
357	 0,037242411908046 
358	 3,70684571612999E-02 
359	 3,68249910086592E-02 
360	 3,68838834727398E-02 
361	 3,69799663276262E-02 
362	 3,69531502006056E-02 
363	 3,69586560401708E-02 
364	 3,67805819074216E-02 
365	 0,036593372906052 
366	 3,73622450735743E-02 
367	 3,78750250025877E-02 
368	 3,74998429998538E-02 
369	 3,71824244946729E-02 
370	 3,71171030843627E-02 
371	 3,74366531069711E-02 
372	 3,78732579936574E-02 
373	 3,80828974774323E-02 
374	 3,77414035926687E-02 
375	 3,74018732152718E-02 
376	 3,76357813339481E-02 
377	 3,81120089134679E-02 
378	 3,85466541285424E-02 
379	 3,80757648554685E-02 
380	 3,78362304427852E-02 
381	 3,82289446010366E-02 
382	 3,84585528792833E-02 
383	 0,038607318025754 
384	 3,86657384266667E-02 
385	 0,03866213456095 
386	 0,038657324673688 
387	 3,84460314604417E-02 
388	 3,85473058924939E-02 
389	 3,91034493496819E-02 
390	 3,90574858610109E-02 
391	 0,038927258635961 
392	 0,039196139758951 
393	 3,92610437719419E-02 
394	 3,91295709397902E-02 
395	 3,92708955908204E-02 
396	 3,93459594780496E-02 
397	 0,039173258017449 
398	 3,94196458690975E-02 
399	 3,96440591265152E-02 
400	 3,94119874860968E-02 
401	 3,92522548259895E-02 
402	 3,92317230034754E-02 
403	 3,91732185525298E-02 
404	 3,92752545161307E-02 
405	 3,94968714534233E-02 
406	 3,94631890745584E-02 
407	 3,93303866989601E-02 
408	 3,95580759008596E-02 
409	 3,96330467010007E-02 
410	 3,95330666685284E-02 
411	 3,96903940059401E-02 
412	 3,98532712630546E-02 
413	 3,98132413822145E-02 
414	 3,98675193165833E-02 
415	 3,99627901622588E-02 
416	 4,00077668372201E-02 
417	 4,00002076699586E-02 
418	 4,00100594597715E-02 
419	 4,00902262720343E-02 
420	 4,01723391759861E-02 
421	 4,02888323821893E-02 
422	 4,04981345076152E-02 
423	 4,07112298459992E-02 
424	 4,06474711592081E-02 
425	 4,06052838202912E-02 
426	 4,07533328957898E-02 
427	 4,08941915780855E-02 
428	 0,041015029534392 
429	 4,11076354923078E-02 
430	 4,12526870617628E-02 
431	 4,14234203896767E-02 
432	 4,13841521529092E-02 
433	 4,14431935283094E-02 
434	 4,18212429634146E-02 
435	 4,20525873604141E-02 
436	 4,21156522600768E-02 
437	 4,21858193271817E-02 
438	 4,22450835186428E-02 
439	 4,22972066778574E-02 
440	 0,042489994062262 
441	 4,27091445407978E-02 
442	 4,26890131874109E-02 
443	 4,27356431434605E-02 
444	 4,29153474785109E-02 
445	 4,30179813424763E-02 
446	 4,31737752581478E-02 
447	 0,043379014224733 
448	 4,34455671882134E-02 
449	 4,34435608905705E-02 
450	 4,35660209206392E-02 
451	 4,36901072007222E-02 
452	 4,38103465570966E-02 
453	 4,39854738106003E-02 
454	 4,41328297414088E-02 
455	 4,41589893749389E-02 
456	 4,42381740701636E-02 
457	 0,04434998456303 
458	 4,43959459210363E-02 
459	 0,044442504405671 
460	 4,45898877985448E-02 
461	 4,47007586784764E-02 
462	 4,47951222973652E-02 
463	 4,48602536171568E-02 
464	 4,48921240879092E-02 
465	 4,49290888587403E-02 
466	 0,045077166980571 
467	 0,045240503856441 
468	 4,52817360645134E-02 
469	 4,53443077116578E-02 
470	 4,54492888888254E-02 
471	 4,55241663273697E-02 
472	 4,55995812565016E-02 
473	 4,56397152846726E-02 
474	 4,57554135300031E-02 
475	 4,59463262129757E-02 
476	 4,60147581136358E-02 
477	 4,60369662677665E-02 
478	 4,60951639904752E-02 
479	 4,62583463893411E-02 
480	 4,63891702952835E-02 
481	 4,63946964555736E-02 
482	 4,65087233650089E-02 
483	 4,66416062161851E-02 
484	 4,66215997899429E-02 
485	 4,66137314556026E-02 
486	 4,66825855641806E-02 
487	 4,67870587798953E-02 
488	 4,69015462326937E-02 
489	 4,69676891954312E-02 
490	 4,69567553277079E-02 
491	 4,69618607803298E-02 
492	 0,04724612767908 
493	 0,047408589255847 
494	 0,04736435393859 
495	 4,74478195952983E-02 
496	 4,75784747109174E-02 
497	 4,77303497131749E-02 
498	 4,78822681359634E-02 
499	 4,79938107726111E-02 
500	 4,80620098622618E-02 
501	 4,81100754027614E-02 
502	 4,81870724840331E-02 
503	 4,83511387198454E-02 
504	 4,85389574198274E-02 
505	 0,048709669013016 
506	 4,88318175139815E-02 
507	 4,89047718883969E-02 
508	 4,91177035721955E-02 
509	 4,93522327339312E-02 
510	 4,95380865440441E-02 
511	 0,049666941836261 
512	 4,97471031034971E-02 
513	 4,98589699522508E-02 
514	 5,00316908845274E-02 
515	 5,02356398951757E-02 
516	 0,05040662984575 
517	 5,05380076341347E-02 
518	 5,06811783204519E-02 
519	 5,08369655319422E-02 
520	 5,10017367868777E-02 
521	 5,11764176361739E-02 
522	 5,13222597373492E-02 
523	 5,14540056230499E-02 
524	 5,15929426703046E-02 
525	 0,051720242050507 
526	 5,18011252657996E-02 
527	 5,18993289014489E-02 
528	 5,20349163603449E-02 
529	 5,20226812128974E-02 
530	 5,20653543394412E-02 
531	 5,23537490501725E-02 
532	 5,25293659574843E-02 
533	 5,25499394150749E-02 
534	 0,05271778885676 
535	 5,28671119896946E-02 
536	 5,29479846224521E-02 
537	 5,30466234998161E-02 
538	 0,053168935393822 
539	 0,053287186062166 
540	 5,34061095520347E-02 
541	 5,35162079634483E-02 
542	 0,053613448596342 
543	 5,37216663920044E-02 
544	 5,38832369033594E-02 
545	 5,40185841101727E-02 
546	 0,054140249946809 
547	 5,42817674065796E-02 
548	 5,44346947838986E-02 
549	 5,45579224902026E-02 
550	 0,054722433500446 
551	 5,48796587777238E-02 
552	 0,054959118411179 
553	 5,50754368991035E-02 
554	 5,52340930767876E-02 
555	 5,53043564943152E-02 
556	 5,53475163560315E-02 
557	 5,55009374639051E-02 
558	 5,55440560655814E-02 
559	 5,55222119710683E-02 
560	 5,56442663356004E-02 
561	 5,57196914472712E-02 
562	 5,57127902184017E-02 
563	 5,57765896751145E-02 
564	 5,58797482726895E-02 
565	 5,59498187378197E-02 
566	 5,60596536338845E-02 
567	 5,62054750912619E-02 
568	 5,62705524066718E-02 
569	 5,63943939689718E-02 
570	 5,65811946685325E-02 
571	 5,67683594034215E-02 
572	 5,69804033424118E-02 
573	 5,72063743818634E-02 
574	 5,74546587736204E-02 
575	 5,76742814437809E-02 
576	 5,78886728072856E-02 
577	 5,81003190608641E-02 
578	 5,83153505362978E-02 
579	 5,85367408566762E-02 
580	 5,87825185170061E-02 
581	 5,90549687638192E-02 
582	 5,92657400596711E-02 
583	 5,93981887736691E-02 
584	 5,96501739060709E-02 
585	 5,99388156438217E-02 
586	 0,060109788812006 
587	 6,02695055863897E-02 
588	 6,04659279443365E-02 
589	 6,06799676691585E-02 
590	 6,08216334550007E-02 
591	 6,08690539596096E-02 
592	 6,09990948809792E-02 
593	 6,11927332923014E-02 
594	 6,12747823122837E-02 
595	 6,13454977009457E-02 
