Wavelength	GOOSEBAR00142.asd
325	-0,444846490597297 
326	-0,152432726076345 
327	-9,27140431054717E-03 
328	 5,82407255226705E-02 
329	 0,136591054872004 
330	 0,145493395493395 
331	 0,066873499457338 
332	 4,61478824275017E-03 
333	-0,010529727034775 
334	-4,39587533175733E-02 
335	 7,42791679971318E-02 
336	 0,223477467723011 
337	 9,05168286493992E-02 
338	-8,45875066581721E-02 
339	-5,93078177120138E-02 
340	 1,84468642079917E-02 
341	 7,93267230450184E-02 
342	 0,100153690348844 
343	 0,126214438084778 
344	 0,15717339596721 
345	 0,112272620041145 
346	 5,11957589282964E-02 
347	 4,06695983429587E-02 
348	 5,19880685346627E-02 
349	 6,52747877655469E-02 
350	 4,80432351475758E-02 
351	 0,030052732543148 
352	 2,48086708618453E-02 
353	 5,10516698716825E-02 
354	 6,87161548815225E-02 
355	 4,19442480465179E-02 
356	 2,39751401432045E-02 
357	 1,89340955472437E-02 
358	-3,17809506213684E-03 
359	-3,90518933363159E-03 
360	 2,57196124762503E-02 
361	 3,74595710802607E-02 
362	 3,49959175110252E-02 
363	 2,96010589205646E-02 
364	 2,08097603310991E-02 
365	 1,08133788514729E-02 
366	 1,11653929483981E-02 
367	 6,97123696581922E-03 
368	-7,50969566951239E-03 
369	 1,17199237601234E-02 
370	 3,32020315441789E-02 
371	-3,05648990819974E-03 
372	-2,61294595709263E-02 
373	-1,75972240638644E-02 
374	-2,31754709981769E-03 
375	 8,80658614751114E-03 
376	 1,22587515103011E-02 
377	 2,35635001921581E-02 
378	 0,032907098062533 
379	 1,73677513819411E-02 
380	 7,86360756003096E-03 
381	 1,17366536116555E-02 
382	 1,90891230818047E-03 
383	 5,4025819093066E-04 
384	 2,79519921224118E-02 
385	 4,71126490677454E-02 
386	 0,045209728605141 
387	 2,84175117442581E-03 
388	-1,92492174227575E-02 
389	 8,68658058533433E-04 
390	 1,83307383676681E-02 
391	 2,70380429009367E-02 
392	 2,48815843668482E-02 
393	 0,023783269471192 
394	 2,42827528763762E-02 
395	 1,79702949734748E-02 
396	 1,40322640785949E-02 
397	 1,68938740338983E-02 
398	 2,15306230837691E-02 
399	 2,33132258712354E-02 
400	 1,52959810341263E-02 
401	 0,020602021416292 
402	 3,67109754918423E-02 
403	 3,37253723655406E-02 
404	 2,62194023700904E-02 
405	 2,49215698923664E-02 
406	 3,10972052114235E-02 
407	 3,78392801054091E-02 
408	 3,28552883723805E-02 
409	 2,07054459676592E-02 
410	 8,00302444624626E-03 
411	 0,013641271871758 
412	 0,02364389909959 
413	 2,46430711768095E-02 
414	 2,54379109320152E-02 
415	 2,67645120255694E-02 
416	 2,67319606099806E-02 
417	 2,63691883828205E-02 
418	 2,64278509055819E-02 
419	 2,89037063066417E-02 
420	 3,04175408297082E-02 
421	 2,66031239051187E-02 
422	 2,09945151089722E-02 
423	 1,69183702272348E-02 
424	 2,20089099526632E-02 
425	 2,70873222924729E-02 
426	 2,66109308869071E-02 
427	 2,36412720363337E-02 
428	 2,11284066996652E-02 
429	 2,31371268734431E-02 
430	 2,80081350731954E-02 
431	 3,28607551893308E-02 
432	 2,77817182309196E-02 
433	 2,40949872399036E-02 
434	 0,031281736351725 
435	 3,26058998617262E-02 
436	 2,85097855357053E-02 
437	 2,76490012623439E-02 
438	 2,74128060019184E-02 
439	 2,71107452950791E-02 
440	 2,79072557224513E-02 
441	 2,81424658894968E-02 
442	 0,025701860287445 
443	 2,32195061070576E-02 
444	 2,22729478422609E-02 
445	 2,55533650834679E-02 
